center,time,id_pan
"(260230.58717573673, 6255349.065930318)",1652879004208,3
"(260230.58717573673, 6255349.065930318)",1652879004308,3
"(260230.58717573673, 6255349.065930318)",1652879004409,3
"(260230.58717573673, 6255349.065930318)",1652879004508,3
"(260230.58717573673, 6255349.065930318)",1652879004607,3
"(260230.58717573673, 6255349.065930318)",1652879004708,3
"(260225.8098614689, 6255352.350333876)",1652879004808,3
"(260214.46374008278, 6255361.606380269)",1652879004907,3
"(260202.81903655495, 6255368.175187387)",1652879005007,3
"(260195.95164729492, 6255372.653919511)",1652879005107,3
"(260195.65306515314, 6255372.952501652)",1652879005210,3
"(260195.65306515314, 6255372.952501652)",1652879005307,3
"(260195.65306515314, 6255372.952501652)",1652879005411,3
"(260195.65306515314, 6255372.952501652)",1652879005507,3
"(260195.65306515314, 6255372.952501652)",1652879005617,3
"(260195.05590086966, 6255377.729815919)",1652879005716,3
"(260195.65306515316, 6255384.2986230375)",1652879005812,3
"(260197.14597586181, 6255386.388698028)",1652879005908,3
"(260197.14597586181, 6255386.388698028)",1652879006013,3
"(260198.3403044289, 6255388.478773019)",1652879006112,3
"(260198.3403044289, 6255388.478773019)",1652879006208,3
"(260198.3403044289, 6255388.478773019)",1652879006323,3
"(260198.3403044289, 6255388.478773019)",1652879006415,3
"(260198.3403044289, 6255388.478773019)",1652879006508,3
"(260198.3403044289, 6255388.478773019)",1652879006617,3
"(260198.3403044289, 6255388.478773019)",1652879006710,3
"(260147.70855490395, 6255407.692891906)",1652879008011,4
"(260150.69437632133, 6255411.873041891)",1652879008111,4
"(260153.68019773875, 6255415.456027592)",1652879008211,4
"(260167.4149762587, 6255423.816327561)",1652879008311,4
"(260183.5384119126, 6255432.773791813)",1652879008414,4
"(260212.20229751949, 6255443.522748916)",1652879008512,4
"(260065.55431292526, 6255447.968606684)",1652879013008,5
"(260057.1940129566, 6255443.191292416)",1652879013108,5
"(260057.1940129566, 6255443.191292416)",1652879013214,5
"(260027.3357987827, 6255439.608306715)",1652879013308,5
"(260027.3357987827, 6255439.608306715)",1652879013414,5
"(260027.3357987827, 6255439.608306715)",1652879013509,5
"(260023.75281308184, 6255436.025321014)",1652879013608,5
"(260015.39251311315, 6255425.276363911)",1652879013708,5
"(260005.83788457752, 6255409.75009254)",1652879013808,5
"(259998.6719131758, 6255400.195464004)",1652879013909,5
"(259997.47758460883, 6255399.001135437)",1652879014012,5
"(259997.47758460883, 6255399.001135437)",1652879014121,5
"(259997.47758460883, 6255399.001135437)",1652879014214,5
"(259585.4987141516, 6255380.946143362)",1652879018109,6
"(259599.83065695505, 6255376.168829094)",1652879018209,6
"(259614.16259975848, 6255366.614200558)",1652879018309,6
"(259614.16259975848, 6255366.614200558)",1652879018419,6
"(259614.16259975848, 6255366.614200558)",1652879018514,6
"(259614.16259975848, 6255366.614200558)",1652879018609,6
"(259614.16259975848, 6255366.614200558)",1652879018719,6
"(259614.16259975848, 6255366.614200558)",1652879018812,6
"(259614.16259975848, 6255366.614200558)",1652879018922,6
"(259614.16259975848, 6255366.614200558)",1652879019018,6
"(259614.16259975848, 6255366.614200558)",1652879019110,6
"(259833.91905607836, 6255423.941971771)",1652879019209,6
"(260058.452826666, 6255471.715114451)",1652879019309,6
"(260068.00745520164, 6255471.715114451)",1652879019414,6
"(260068.00745520164, 6255471.715114451)",1652879019509,6
"(260068.00745520164, 6255471.715114451)",1652879019609,6
"(260068.00745520164, 6255471.715114451)",1652879019709,6
"(260068.00745520164, 6255471.715114451)",1652879019809,6
"(260068.00745520164, 6255471.715114451)",1652879019909,6
"(260306.44316102396, 6255560.109827242)",1652879022508,7
"(260304.05450389007, 6255550.555198706)",1652879022609,7
"(260294.49987535444, 6255531.445941634)",1652879022709,7
"(260270.61330401537, 6255496.81041319)",1652879022809,7
"(260268.2246468814, 6255480.089813252)",1652879022909,7
"(259647.93496104275, 6246723.057820294)",1652879031113,8
"(259646.14346819225, 6246722.162073869)",1652879031208,8
"(259645.84488605056, 6246721.863491728)",1652879031308,8
"(259645.84488605056, 6246721.863491728)",1652879031416,8
"(259646.442050334, 6246719.773416736)",1652879031512,8
"(259646.74063247582, 6246718.280506029)",1652879031608,8
"(273606.5793404546, 6250820.549255553)",1652879049209,10
"(273597.024711919, 6250831.298212656)",1652879049309,10
"(273589.85874051723, 6250850.407469728)",1652879049409,10
"(273583.88709768245, 6250868.322398233)",1652879049509,10
"(273583.88709768245, 6250869.5167268)",1652879049609,10
"(273583.88709768245, 6250869.5167268)",1652879049717,10
"(273583.88709768245, 6250869.5167268)",1652879049809,10
"(273583.88709768245, 6250869.5167268)",1652879049909,10
"(273574.3324691468, 6250896.98628384)",1652879050009,10
"(273527.7536550356, 6251017.613469102)",1652879050109,10
"(273500.2840979956, 6251065.386611782)",1652879050209,10
"(273351.22962079255, 6251146.653855472)",1652879054709,11
"(273262.8493068379, 6251053.4962272495)",1652879054809,11
"(273188.8009356867, 6250965.115913296)",1652879054908,11
"(273170.16486594843, 6251275.971079579)",1652879057909,12
"(273294.37503691175, 6251443.177078953)",1652879058009,12
"(273366.03475092904, 6251519.614107238)",1652879058109,12
"(273404.2532650716, 6251529.168735774)",1652879058220,12
"(273423.3625221429, 6251533.946050042)",1652879058309,12
"(273767.32914942614, 6250989.33222351)",1652879060609,13
"(273877.20737758605, 6250755.243824388)",1652879060709,13
"(273905.87126319297, 6250678.806796103)",1652879060809,13
"(273910.6485774608, 6250659.6975390315)",1652879060910,13
"(273910.6485774608, 6250659.6975390315)",1652879061009,13
"(273910.6485774608, 6250659.6975390315)",1652879061109,13
"(273910.6485774608, 6250659.6975390315)",1652879061210,13
"(273910.6485774608, 6250659.6975390315)",1652879061308,13
"(274335.82954729703, 6250210.629997857)",1652879061408,13
"(274359.71611863613, 6250153.302226641)",1652879061508,13
"(273667.00554980175, 6250654.920224762)",1652879062609,14
"(273432.91715067835, 6250908.117880957)",1652879062708,14
"(273318.2616082506, 6251008.441480583)",1652879062809,14
"(273318.2616082506, 6251008.441480583)",1652879062909,14
"(273318.2616082506, 6251008.441480583)",1652879063009,14
"(273213.16069435846, 6251123.09702301)",1652879063108,14
"(272854.8621242717, 6251424.067821884)",1652879063208,14
"(547100.9648410301, 5745196.866457863)",1652879083709,15
"(546928.9815273886, 5744986.664630079)",1652879083809,15
"(546852.5444991034, 5744986.664630079)",1652879083909,15
"(546852.5444991034, 5744986.664630079)",1652879084015,15
"(546852.5444991034, 5744986.664630079)",1652879084109,15
"(546852.5444991034, 5744986.664630079)",1652879084223,15
"(546852.5444991034, 5744986.664630079)",1652879084309,15
"(546852.5444991034, 5744986.664630079)",1652879084409,15
"(546852.5444991034, 5744986.664630079)",1652879084523,15
"(546852.5444991034, 5744986.664630079)",1652879084609,15
"(547253.8388976008, 5745254.194229077)",1652879084709,15
"(547712.4610673119, 5745617.270113431)",1652879084809,15
"(547846.2258668109, 5745827.471941215)",1652879084908,15
"(547941.7721521673, 5745980.345997785)",1652879085009,15
"(548018.2091804524, 5746133.220054355)",1652879085109,15
"(548037.3184375237, 5746152.329311427)",1652879085209,15
"(547483.1499824561, 5745693.707141716)",1652879085308,15
"(543107.1301131297, 5741757.200185029)",1652879085408,15
"(542858.709771203, 5741489.670586031)",1652879085508,15
"(542858.709771203, 5741489.670586031)",1652879085608,15
"(542858.709771203, 5741489.670586031)",1652879085711,15
"(542858.709771203, 5741489.670586031)",1652879085808,15
"(542858.709771203, 5741489.670586031)",1652879085909,15
"(544349.2318227639, 5742903.755609306)",1652879086008,15
"(546088.1742162516, 5743725.453663371)",1652879086108,15
"(546623.2334142479, 5743878.327719941)",1652879086208,15
"(546623.2334142479, 5743878.327719941)",1652879086308,15
"(547158.2926122441, 5744394.277660865)",1652879086409,15
"(547922.662895096, 5745196.866457859)",1652879086508,15
"(548553.2683784488, 5745445.286799786)",1652879086609,15
"(548992.7812910886, 5745445.286799786)",1652879086709,15
"(549202.9831188726, 5745483.505313928)",1652879086809,15
"(549222.0923759439, 5745483.505313928)",1652879086909,15
"(549222.0923759439, 5745483.505313928)",1652879087009,15
"(549222.0923759439, 5745483.505313928)",1652879087108,15
"(549222.0923759439, 5745483.505313928)",1652879087209,15
"(549222.0923759439, 5745483.505313928)",1652879087309,15
"(549222.0923759439, 5745483.505313928)",1652879087409,15
"(549222.0923759439, 5745483.505313928)",1652879087518,15
"(549222.0923759439, 5745483.505313928)",1652879087612,15
"(549222.0923759439, 5745483.505313928)",1652879087722,15
"(549241.2016330152, 5745521.723828071)",1652879087808,15
"(549317.6386613003, 5745598.160856356)",1652879087908,15
"(549432.294203728, 5745636.3793704985)",1652879088009,15
"(549470.5127178705, 5745674.597884641)",1652879088108,15
"(549489.6219749418, 5745731.925655855)",1652879088208,15
"(549489.6219749418, 5745731.925655855)",1652879088320,15
"(549489.6219749418, 5745808.36268414)",1652879088408,15
"(549489.6219749418, 5745923.018226568)",1652879088508,15
"(549566.0590032269, 5746095.001540209)",1652879088608,15
"(549642.496031512, 5746190.547825566)",1652879088709,15
"(549642.496031512, 5746190.547825566)",1652879088809,15
"(549642.496031512, 5746190.547825566)",1652879088909,15
"(549642.496031512, 5746190.547825566)",1652879089008,15
"(549642.496031512, 5746190.547825566)",1652879089109,15
"(549871.8071163676, 5746687.388509419)",1652879089208,15
"(549910.0256305102, 5746935.808851345)",1652879089308,15
"(549948.2441446527, 5747069.573650844)",1652879089409,15
"(549967.353401724, 5747146.0106791295)",1652879089509,15
"(549986.4626587953, 5747184.229193272)",1652879089609,15
"(550005.5719158666, 5747222.447707415)",1652879089709,15
"(550005.5719158666, 5747222.447707415)",1652879089820,15
"(550005.5719158666, 5747222.447707415)",1652879089916,15
"(550005.5719158666, 5747222.447707415)",1652879090008,15
"(550005.5719158666, 5747222.447707415)",1652879090120,15
"(550005.5719158666, 5747222.447707415)",1652879090209,15
"(550005.5719158666, 5747222.447707415)",1652879090309,15
"(550005.5719158666, 5747222.447707415)",1652879090408,15
"(550349.5385431498, 5747317.993992771)",1652879090509,15
"(551572.5309957126, 5747528.195820555)",1652879090609,15
"(552260.4642502792, 5747642.851362983)",1652879090708,15
"(552719.0864199903, 5747681.069877125)",1652879090808,15
"(553158.59933263, 5747681.069877125)",1652879090909,15
"(549661.6052885833, 5746916.699594274)",1652879092210,16
"(549107.4368335158, 5746572.732966991)",1652879092308,16
"(549107.4368335158, 5746572.732966991)",1652879092408,16
"(549107.4368335158, 5746572.732966991)",1652879092509,16
"(548419.5035789491, 5746362.531139207)",1652879092609,16
"(543642.1893111255, 5744394.277660865)",1652879092709,16
"(543642.1893111255, 5744394.277660865)",1652879092808,16
"(543642.1893111255, 5744394.277660865)",1652879092908,16
"(543642.1893111255, 5744394.277660865)",1652879093008,16
"(540317.1785807203, 5742617.116753235)",1652879093109,16
"(540317.1785807203, 5742617.116753235)",1652879093209,16
"(540317.1785807203, 5742617.116753235)",1652879093309,16
"(540317.1785807203, 5742617.116753235)",1652879093408,16
"(538826.6565291593, 5740992.829902175)",1652879093509,16
"(538100.5047604501, 5739999.148534468)",1652879093608,16
"(538100.5047604501, 5739999.148534468)",1652879093710,16
"(538100.5047604501, 5739999.148534468)",1652879093808,16
"(538100.5047604501, 5739999.148534468)",1652879093908,16
"(537508.1177912399, 5738202.878369768)",1652879094009,16
"(537508.1177912399, 5738164.659855626)",1652879094110,16
"(537508.1177912399, 5738164.659855626)",1652879094208,16
"(535963.2028583457, 5735606.330367075)",1652879095709,17
"(536536.4805704845, 5735491.674824648)",1652879095809,17
"(537262.6323391938, 5735491.674824648)",1652879095909,17
"(537262.6323391938, 5735491.674824648)",1652879096009,17
"(537262.6323391938, 5735491.674824648)",1652879096108,17
"(529987.8751747923, 5740277.193996182)",1652879097008,18
"(530064.3122030775, 5740506.505081037)",1652879097109,18
"(530064.3122030775, 5740506.505081037)",1652879097210,18
"(530064.3122030775, 5740506.505081037)",1652879097313,18
"(530064.3122030775, 5740506.505081037)",1652879097409,18
"(530064.3122030775, 5740506.505081037)",1652879097509,18
"(530064.3122030775, 5740506.505081037)",1652879097615,18
"(539517.8996530536, 5743779.834462237)",1652879100409,19
"(560467.5741749684, 5994798.653445854)",1652879109409,20
"(560238.2630901128, 5994913.3089882815)",1652879109509,20
"(559626.7668638314, 5995180.838587279)",1652879109609,20
"(559359.2372648334, 5995371.931157993)",1652879109709,20
"(559359.2372648334, 5995371.931157993)",1652879109811,20
"(559359.2372648334, 5995371.931157993)",1652879109922,20
"(559359.2372648334, 5995371.931157993)",1652879110016,20
"(559359.2372648334, 5995371.931157993)",1652879110112,20
"(559359.2372648334, 5995371.931157993)",1652879110223,20
"(560300.7926558916, 5994731.638738366)",1652879112708,21
"(560300.7926558916, 5994731.638738366)",1652879112819,21
"(560300.7926558916, 5994731.638738366)",1652879112912,21
"(560300.7926558916, 5994731.638738366)",1652879113023,21
"(560575.0883951288, 5994388.259422362)",1652879118708,22
"(560429.3803099603, 5994297.490451274)",1652879118808,22
"(560345.7773102735, 5994221.05342299)",1652879118908,22
"(560262.1743105866, 5994170.891623176)",1652879119009,22
"(560197.6805679711, 5994130.284451897)",1652879119108,22
"(560178.5713108998, 5994158.948337505)",1652879121909,23
"(560169.0166823642, 5994199.555508783)",1652879122010,23
"(560164.2393680963, 5994221.053422989)",1652879122108,23
"(560137.9641396233, 5994244.93999433)",1652879122208,23
"(560135.5754824894, 5994249.717308598)",1652879122309,23
"(560135.5754824894, 5994249.717308598)",1652879122408,23
"(560135.5754824894, 5994249.717308598)",1652879122509,23
"(560135.5754824894, 5994249.717308598)",1652879122609,23
"(560135.5754824894, 5994249.717308598)",1652879122710,23
"(560135.5754824894, 5994249.717308598)",1652879122809,23
"(560126.0208539538, 5994271.215222803)",1652879122908,23
"(560090.1909969451, 5994342.87493682)",1652879123009,23
"(560071.0817398739, 5994414.534650837)",1652879123110,23
"(560054.3611399365, 5994479.028393454)",1652879123209,23
"(560049.5838256687, 5994524.4128789995)",1652879123309,23
"(560049.5838256687, 5994536.35616467)",1652879123415,23
"(560049.5838256687, 5994536.35616467)",1652879123522,23
"(560049.5838256687, 5994536.35616467)",1652879123615,23
"(560049.5838256687, 5994536.35616467)",1652879123711,23
"(559658.0989501572, 5994704.641451123)",1652879124509,24
"(559557.775350533, 5994857.515507694)",1652879124609,24
"(559457.4517509087, 5995005.612249998)",1652879124709,24
"(559409.6786082305, 5995105.935849623)",1652879124810,24
"(559654.9302452931, 5995040.761427323)",1652879129410,25
"(559668.0678595296, 5995044.941577308)",1652879129508,25
"(559668.6650238131, 5995044.941577308)",1652879129609,25
"(559698.523237987, 5995044.941577308)",1652879129709,25
"(559698.523237987, 5995044.941577308)",1652879129809,25
"(559698.523237987, 5995044.941577308)",1652879129923,25
"(559698.523237987, 5995044.941577308)",1652879130016,25
"(559698.523237987, 5995044.941577308)",1652879130111,25
"(559698.523237987, 5995044.941577308)",1652879130223,25
"(559698.523237987, 5995044.941577308)",1652879130315,25
"(559151.4204353624, 5994987.210110323)",1652879134808,26
"(558926.8866647749, 5995082.756395681)",1652879134909,26
"(558893.4454649001, 5995087.533709948)",1652879137509,27
"(558898.2227791679, 5995077.979081412)",1652879137609,27
"(558907.7774077036, 5995063.647138608)",1652879137714,27
"(558907.7774077036, 5995058.869824341)",1652879137809,27
"(558969.8824931852, 5994996.764738858)",1652879137908,27
"(559003.32369306, 5994963.323538981)",1652879138009,27
"(559003.32369306, 5994958.546224713)",1652879138109,27
"(559003.32369306, 5994958.546224713)",1652879138213,27
"(559017.6556358634, 5994934.659653374)",1652879138312,27
"(559156.1977496302, 5994777.008282536)",1652879138409,27
"(559203.9708923084, 5994719.68051132)",1652879138509,27
"(559223.0801493797, 5994681.4619971765)",1652879140210,28
"(559237.4120921831, 5994370.936569768)",1652879140308,28
"(559251.7440349866, 5994208.507884661)",1652879140408,28
"(559251.7440349866, 5994208.507884661)",1652879140508,28
"(559251.7440349866, 5994208.507884661)",1652879140608,28
"(559251.7440349866, 5994208.507884661)",1652879140708,28
"(559251.7440349866, 5994208.507884661)",1652879140809,28
"(559328.1810632717, 5994041.301885287)",1652879140912,28
"(559371.1768916821, 5993955.310228466)",1652879141011,28
"(559423.7273486281, 5993821.545428966)",1652879141111,28
"(559461.9458627707, 5993711.667200807)",1652879141212,28
"(559504.941691181, 5993630.452858253)",1652879141311,28
"(559543.1602053236, 5993515.797315824)",1652879141411,28
"(559552.7148338592, 5993477.57880168)",1652879141508,28
"(559557.492148127, 5993477.57880168)",1652879141610,28
"(559557.492148127, 5993477.57880168)",1652879141720,28
"(559557.492148127, 5993477.57880168)",1652879141809,28
"(559557.492148127, 5993477.57880168)",1652879141909,28
"(559557.492148127, 5993477.57880168)",1652879142009,28
"(559557.492148127, 5993477.57880168)",1652879142114,28
"(559586.156033734, 5993276.931602431)",1652879142210,28
"(559614.8199193409, 5993114.502917324)",1652879142310,28
"(559614.8199193409, 5993109.725603056)",1652879142408,28
"(559614.8199193409, 5993109.725603056)",1652879142519,28
"(559614.8199193409, 5993109.725603056)",1652879142608,28
"(559614.8199193409, 5993109.725603056)",1652879142710,28
"(559994.5031103858, 5993172.562563294)",1652879144308,29
"(560224.9235538729, 5993068.458428682)",1652879148509,30
"(560218.3547467546, 5993069.652757249)",1652879148619,30
"(560212.3831039197, 5993073.23574295)",1652879148709,30
"(560212.3831039197, 5993073.23574295)",1652879148823,30
"(560212.3831039197, 5993073.23574295)",1652879148909,30
"(560212.3831039197, 5993073.23574295)",1652879149009,30
"(560199.8426539666, 5993118.023064211)",1652879149108,30
"(560192.0795182814, 5993182.516806826)",1652879149208,30
"(560192.0795182814, 5993191.474271079)",1652879149309,30
"(560192.0795182814, 5993191.474271079)",1652879149409,30
"(560192.0795182814, 5993191.474271079)",1652879149510,30
"(560170.5816040761, 5993270.299956498)",1652879149611,30
"(560156.2496612725, 5993330.613549129)",1652879149708,30
"(560156.2496612725, 5993330.613549129)",1652879149808,30
"(560156.2496612725, 5993330.613549129)",1652879149909,30
"(560156.2496612725, 5993330.613549129)",1652879150013,30
"(560156.2496612725, 5993352.708627619)",1652879150108,30
"(560155.0553327055, 5993395.70445603)",1652879151709,31
"(560155.0553327055, 5993399.287441731)",1652879151818,31
"(560155.0553327055, 5993405.2590845665)",1652879151908,31
"(560155.0553327055, 5993405.2590845665)",1652879152009,31
"(560155.0553327055, 5993405.85624885)",1652879152109,31
"(560155.652496989, 5993411.827891685)",1652879152210,31
"(560156.2496612725, 5993417.202370237)",1652879152309,31
"(560161.624139824, 5993453.032227244)",1652879153409,32
"(560162.2213041075, 5993492.445069956)",1652879153509,32
"(560162.2213041075, 5993497.819548507)",1652879153609,32
"(560162.2213041075, 5993497.819548507)",1652879153709,32
"(560160.429811257, 5993514.5401484445)",1652879153808,32
"(560150.2780184379, 5993593.962998148)",1652879153908,32
"(560150.2780184379, 5993597.545983848)",1652879154009,32
"(560150.2780184379, 5993597.545983848)",1652879154110,32
"(560150.8751827214, 5993604.71195525)",1652879154209,32
"(560147.889361304, 5993645.319126527)",1652879154309,32
"(560146.0978684535, 5993680.551819253)",1652879154409,32
"(560146.0978684535, 5993680.551819253)",1652879154509,32
"(560146.0978684535, 5993680.551819253)",1652879154608,32
"(560132.9602542168, 5993781.47258316)",1652879154709,32
"(560132.3630899333, 5993796.998854531)",1652879154816,32
"(560132.3630899333, 5993796.998854531)",1652879154909,32
"(560132.3630899333, 5993796.998854531)",1652879155009,32
"(560127.5857756654, 5993862.08976143)",1652879155109,32
"(560127.5857756654, 5993862.08976143)",1652879155209,32
"(560127.5857756654, 5993862.08976143)",1652879155309,32
"(560124.5999542479, 5993915.23738266)",1652879155409,32
"(560121.6141328306, 5993983.91127526)",1652879157009,33
"(560122.2112971143, 5993986.897096678)",1652879161809,34
"(560103.1020400428, 5993972.5651538735)",1652879161909,34
"(140570.1086632612, 5752056.7984293355)",1652879175610,35
"(140398.12534961954, 5752419.874313692)",1652879175709,35
"(140254.80592158478, 5752878.496483404)",1652879175808,35
"(140168.81426476393, 5753079.143682654)",1652879175909,35
"(140168.81426476393, 5753079.143682654)",1652879176009,35
"(140168.81426476393, 5753079.143682654)",1652879176109,35
"(140168.81426476393, 5753079.143682654)",1652879176209,35
"(140515.74797119864, 5753060.311187017)",1652879184310,36
"(140448.86557144916, 5752933.712358919)",1652879184409,36
"(140427.36765724397, 5752893.105187641)",1652879184509,36
"(140427.36765724397, 5752893.105187641)",1652879184610,36
"(140427.36765724397, 5752893.105187641)",1652879184709,36
"(140427.36765724397, 5752893.105187641)",1652879184809,36
"(140427.36765724397, 5752893.105187641)",1652879184909,36
"(140427.36765724397, 5752893.105187641)",1652879185009,36
"(140427.36765724397, 5752893.105187641)",1652879185108,36
"(140389.1491431014, 5752866.829959168)",1652879185209,36
"(140262.55031500407, 5752761.729045275)",1652879185309,36
"(140203.40868224317, 5752584.32094508)",1652879188309,37
"(140200.42286082578, 5752577.154973678)",1652879188409,37
"(140196.83987512492, 5752568.794673709)",1652879188509,37
"(140194.451217991, 5752565.211688008)",1652879188609,37
"(140192.65972514058, 5752562.823030874)",1652879188709,37
"(140192.0625608571, 5752561.031538024)",1652879188808,37
"(140196.83987512492, 5752559.240045173)",1652879197408,38
"(140202.8115179597, 5752558.045716606)",1652879197508,38
"(140203.40868224317, 5752558.045716606)",1652879197609,38
"(140209.97748936142, 5752554.462730905)",1652879200009,39
"(140220.72644646402, 5752541.922280951)",1652879200109,39
"(140229.0867464327, 5752535.950638116)",1652879200209,39
"(140236.8498821179, 5752532.367652415)",1652879200309,39
"(140236.8498821179, 5752532.367652415)",1652879200419,39
"(140246.40451065355, 5752532.367652415)",1652879200508,39
"(140247.00167493703, 5752532.367652415)",1652879200609,39
"(140247.00167493703, 5752532.367652415)",1652879200713,39
"(140247.00167493703, 5752532.367652415)",1652879200809,39
"(140247.00167493703, 5752532.367652415)",1652879200918,39
"(140247.00167493703, 5752532.367652415)",1652879201010,39
"(140247.00167493703, 5752532.367652415)",1652879201120,39
"(140247.00167493703, 5752532.367652415)",1652879201215,39
"(-184680.5145539799, 6125372.1554544475)",1652879226310,40
"(-184541.97244021297, 6125448.592482733)",1652879226408,40
"(-184522.8631831417, 6125453.369797001)",1652879226508,40
"(-184522.8631831417, 6125453.369797001)",1652879226617,40
"(-184522.8631831417, 6125453.369797001)",1652879226709,40
"(-184522.8631831417, 6125453.369797001)",1652879226822,40
"(-184664.24415981327, 6125567.515040837)",1652879227910,41
"(-184783.67701650888, 6125581.846983641)",1652879229309,42
"(-184829.06150205317, 6125584.235640775)",1652879229409,42
"(-184881.6119589992, 6125584.235640775)",1652879229509,42
"(-184881.6119589992, 6125584.235640775)",1652879229618,42
"(-184948.4943587487, 6125586.624297909)",1652879229709,42
"(-185237.521871952, 6125627.231469188)",1652879229810,42
"(-185442.9463854684, 6125648.729383394)",1652879229909,42
"(-185442.9463854684, 6125648.729383394)",1652879230009,42
"(-185442.9463854684, 6125648.729383394)",1652879230109,42
"(-185442.9463854684, 6125648.729383394)",1652879230208,42
"(-185681.81209885958, 6125686.947897539)",1652879230308,42
"(-185844.24078396556, 6125689.336554673)",1652879230409,42
"(-185844.24078396556, 6125689.336554673)",1652879230509,42
"(-185844.24078396556, 6125689.336554673)",1652879230609,42
"(-185872.9046695725, 6125698.891183209)",1652879230708,42
"(-186102.215754428, 6125737.109697352)",1652879230809,42
"(-186102.215754428, 6125737.109697352)",1652879230910,42
"(-186449.76536741212, 6125624.618875452)",1652879234409,43
"(-186473.65193875122, 6125567.291104237)",1652879234509,43
"(-186521.42508142942, 6125524.295275826)",1652879234609,43
"(-186533.36836709897, 6125481.299447413)",1652879234709,43
"(-186535.75702423288, 6125464.578847474)",1652879234808,43
"(-186535.75702423288, 6125464.578847474)",1652879234923,43
"(-186535.75702423288, 6125464.578847474)",1652879235015,43
"(-186535.75702423288, 6125464.578847474)",1652879235115,43
"(-186535.75702423288, 6125464.578847474)",1652879235209,43
"(-186535.75702423288, 6125464.578847474)",1652879235309,43
"(-186535.75702423288, 6125464.578847474)",1652879235412,43
"(-186444.6159917463, 6125400.165860469)",1652879236510,44
"(-186399.23150620196, 6125379.86227483)",1652879236609,44
"(-186284.5759637742, 6125328.506146449)",1652879236709,44
"(-186246.35744963164, 6125297.453603706)",1652879236809,44
"(-186245.1631210647, 6125297.453603706)",1652879236909,44
"(-186245.1631210647, 6125297.453603706)",1652879237009,44
"(-186245.1631210647, 6125297.453603706)",1652879237109,44
"(-186245.1631210647, 6125297.453603706)",1652879237209,44
"(-186245.1631210647, 6125297.453603706)",1652879237309,44
"(-186245.1631210647, 6125297.453603706)",1652879237408,44
"(-186190.22400698467, 6125281.927332335)",1652879237508,44
"(-186155.58847854304, 6125264.01240383)",1652879237609,44
"(-186107.81533586484, 6125232.959861088)",1652879237710,44
"(-186044.51592181623, 6125206.684632613)",1652879237809,44
"(-186031.37830757973, 6125201.907318345)",1652879241809,45
"(-186032.57263614668, 6125201.907318345)",1652879241909,45
"(-186032.57263614668, 6125201.907318345)",1652879242009,45
"(-186032.57263614668, 6125201.907318345)",1652879242121,45
