center,time,id_pan
"(561978.4969296585, 5993021.9353434825)",1655734136971,6
"(556301.756133424, 5994914.503316887)",1655734142778,7
"(553511.804601015, 5994188.351548178)",1655734142869,7
"(553473.5860868725, 5994188.351548178)",1655734142969,7
"(552976.7454030189, 5994494.099661319)",1655734143069,7
"(551524.4418656004, 5995525.999543168)",1655734143178,7
"(551142.2567241745, 5995831.747656308)",1655734143269,7
"(551104.0382100319, 5995869.966170451)",1655734143369,7
"(551104.0382100319, 5995869.966170451)",1655734143469,7
"(551104.0382100319, 5995869.966170451)",1655734143570,7
"(551104.0382100319, 5995869.966170451)",1655734143669,7
"(551104.0382100319, 5995869.966170451)",1655734143770,7
"(551104.0382100319, 5995869.966170451)",1655734143874,7
"(557357.9670669114, 5994101.331837164)",1655734153072,8
"(557386.6309525183, 5994292.424407879)",1655734153172,8
"(557386.6309525183, 5994292.424407879)",1655734153270,8
"(557386.6309525183, 5994292.424407879)",1655734153369,8
"(557386.6309525183, 5994292.424407879)",1655734153469,8
"(559309.0596379413, 5993732.457232345)",1655734156072,9
"(559328.1688950126, 5993847.112774773)",1655734156172,9
"(559332.9462092804, 5993870.999346113)",1655734156269,9
"(559363.9987520212, 5993954.6023458)",1655734156372,9
"(559390.2739804942, 5994004.764145613)",1655734156469,9
"(139537.0019580003, 5751789.154755823)",1655734183669,10
"(139570.44315787504, 5752004.1338978745)",1655734183769,10
"(139599.10704348196, 5752142.6760116415)",1655734183868,10
"(139603.88435774978, 5752166.562582982)",1655734183969,10
"(140049.50727130668, 5752560.628517643)",1655734197868,11
"(140055.47891414145, 5752574.363296163)",1655734197977,11
"(140068.01936409448, 5752603.027181772)",1655734198073,11
"(140074.58817121273, 5752620.344945993)",1655734198177,11
"(140075.78249977969, 5752632.885395948)",1655734198268,11
"(-185055.6045143564, 6124739.064960459)",1655734228769,12
"(-185065.15914289205, 6124954.044102512)",1655734228876,12
"(-185065.15914289205, 6125116.4727876205)",1655734228971,12
"(-185065.15914289205, 6125283.678786995)",1655734229076,12
"(-185074.7137714277, 6125384.002386619)",1655734229172,12
"(-185098.6003427668, 6125479.548671975)",1655734229274,12
"(-185581.10908381717, 6125336.8264082195)",1655734235770,13
"(-185829.52942574397, 6125274.721322737)",1655734235870,13
"(-185829.52942574397, 6125274.721322737)",1655734235968,13
"(-185829.52942574397, 6125274.721322737)",1655734236074,13
"(-185829.52942574397, 6125274.721322737)",1655734236170,13
"(-185829.52942574397, 6125274.721322737)",1655734236268,13
"(-185829.52942574397, 6125274.721322737)",1655734236369,13
"(232226.91365455464, 6348997.422026931)",1655734268170,14
"(232188.69514041205, 6349589.808996143)",1655734268272,14
"(232169.58588334077, 6349866.893223679)",1655734268370,14
"(232160.03125480513, 6350029.321908784)",1655734268470,14
"(232160.03125480513, 6350182.195965354)",1655734268570,14
"(232160.03125480513, 6350182.195965354)",1655734268677,14
"(232160.03125480513, 6350182.195965354)",1655734268773,14
"(232160.03125480513, 6350182.195965354)",1655734268882,14
"(232160.03125480513, 6350182.195965354)",1655734268978,14
"(232150.4766262695, 6350191.75059389)",1655734269068,14
"(232150.4766262695, 6350191.75059389)",1655734269182,14
"(232150.4766262695, 6350191.75059389)",1655734269276,14
"(232150.4766262695, 6350191.75059389)",1655734269371,14
"(231615.41742827324, 6349847.783966606)",1655734269470,14
"(231204.5684012404, 6349293.615511537)",1655734269569,14
"(230889.26565956406, 6348825.438713288)",1655734269670,14
"(230650.3999461729, 6348481.472086003)",1655734269769,14
"(230487.97126106685, 6348233.0517440755)",1655734269869,14
"(230478.41663253127, 6347793.538831433)",1655734270969,15
"(230707.72771738673, 6346866.739863475)",1655734271068,15
"(230784.16474567194, 6346513.218607656)",1655734271169,15
"(230793.71937420758, 6346475.000093512)",1655734271268,15
"(230793.71937420758, 6346446.336207905)",1655734271368,15
"(230841.49251688577, 6346341.235294011)",1655734271468,15
"(231042.1397161344, 6346140.588094762)",1655734271569,15
"(231433.87948609595, 6345892.167752834)",1655734271667,15
"(231586.75354266627, 6345787.066838942)",1655734271769,15
"(231586.75354266627, 6345787.066838942)",1655734271882,15
"(231586.75354266627, 6345787.066838942)",1655734271967,15
"(231586.75354266627, 6345787.066838942)",1655734272070,15
"(231586.75354266627, 6345787.066838942)",1655734272180,15
"(231586.75354266627, 6345787.066838942)",1655734272276,15
"(231586.75354266627, 6345787.066838942)",1655734272371,15
"(232044.5421645506, 6346161.534989335)",1655734274968,16
"(231915.55467931932, 6346562.829387832)",1655734275068,16
"(231858.22690810554, 6346887.686758044)",1655734275168,16
"(231867.78153664118, 6347585.174641147)",1655734277569,17
"(231910.77736505156, 6347857.481554414)",1655734277668,17
"(231929.88662212284, 6347943.473211236)",1655734277768,17
"(231929.88662212284, 6347943.473211236)",1655734277878,17
"(231929.88662212284, 6347943.473211236)",1655734277969,17
"(231929.88662212284, 6347943.473211236)",1655734278067,17
"(231929.88662212284, 6347943.473211236)",1655734278167,17
"(231929.88662212284, 6347943.473211236)",1655734278268,17
"(232418.9361737047, 6347663.885643983)",1655734281579,18
"(232368.77437389258, 6347668.662958251)",1655734281669,18
"(232365.19138819168, 6347668.662958251)",1655734281777,18
"(232365.19138819168, 6347668.662958251)",1655734281871,18
"(232338.91615971868, 6347668.662958251)",1655734281979,18
"(232369.31013429334, 6347672.919244806)",1655734293568,19
"(232350.200877222, 6347689.938426886)",1655734293667,19
"(232340.3476665446, 6347693.222830443)",1655734293768,19
"(232332.5845308593, 6347692.327084018)",1655734293868,19
"(232309.59370594536, 6347689.6398447445)",1655734293967,19
"(232300.6362416931, 6347688.74409832)",1655734294067,19
"(232300.33765955135, 6347688.74409832)",1655734294181,19
"(232300.33765955135, 6347688.74409832)",1655734294275,19
"(232300.33765955135, 6347688.74409832)",1655734294369,19
"(232300.33765955135, 6347688.74409832)",1655734294476,19
"(232300.33765955135, 6347688.74409832)",1655734294568,19
"(232300.33765955135, 6347688.74409832)",1655734294668,19
"(232196.27947515823, 6347722.156591689)",1655734296870,20
"(232170.0042466852, 6347755.597791566)",1655734296969,20
"(232164.03260385044, 6347766.943912952)",1655734297069,20
"(232158.0609610157, 6347775.901377205)",1655734297169,20
"(232145.52051106264, 6347789.636155725)",1655734297269,20
"(232132.38289682614, 6347804.565262813)",1655734297369,20
"(232143.13185392873, 6347845.769598376)",1655734303468,21
"(232176.57305380347, 6347895.93139819)",1655734303568,21
"(232201.65395370952, 6347934.149912334)",1655734303667,21
"(232221.95753934776, 6347966.993947927)",1655734303778,21
"(232233.9008250173, 6347986.700369283)",1655734303868,21
"(232237.48381071817, 6347990.283354984)",1655734303967,21
"(232252.4129178051, 6348014.169926323)",1655734305068,22
"(232273.31366772682, 6348043.430976215)",1655734305181,22
"(232273.31366772682, 6348043.430976215)",1655734305273,22
"(232273.31366772682, 6348043.430976215)",1655734305382,22
"(232273.31366772682, 6348043.430976215)",1655734305478,22
"(232273.31366772682, 6348043.430976215)",1655734305568,22
"(232273.31366772682, 6348043.430976215)",1655734305668,22
"(232266.9246874314, 6347934.414909046)",1655734317270,23
"(232242.44095180882, 6347874.698480699)",1655734317369,23
"(232228.70617328884, 6347827.522502304)",1655734317470,23
"(232228.10900900536, 6347825.13384517)",1655734317570,23
"(232228.10900900536, 6347825.13384517)",1655734317676,23
"(232228.10900900536, 6347825.13384517)",1655734317768,23
"(232228.10900900536, 6347825.13384517)",1655734317868,23
"(232228.10900900536, 6347825.13384517)",1655734317968,23
"(232228.10900900536, 6347825.13384517)",1655734318068,23
"(232228.10900900536, 6347825.13384517)",1655734318168,23
"(232228.10900900536, 6347825.13384517)",1655734318282,23
"(232228.10900900536, 6347823.3423523195)",1655734318369,23
"(232219.1515447532, 6347800.650109546)",1655734318468,23
"(232200.04228768192, 6347768.403238237)",1655734318569,23
"(232140.32585933417, 6347751.682638299)",1655734320768,24
"(232133.75705221592, 6347751.682638299)",1655734320870,24
"(232133.15988793244, 6347751.682638299)",1655734320969,24
"(232133.15988793244, 6347751.682638299)",1655734321082,24
"(232133.15988793244, 6347751.682638299)",1655734321169,24
"(232133.15988793244, 6347751.682638299)",1655734321268,24
"(232133.15988793244, 6347751.682638299)",1655734321368,24
"(232133.15988793244, 6347751.682638299)",1655734321468,24
"(232133.15988793244, 6347751.682638299)",1655734321567,24
"(232125.9939165307, 6347756.459952567)",1655734321667,24
"(232027.4618097569, 6347789.901152443)",1655734321773,24
"(232014.92135980388, 6347791.692645294)",1655734321868,24
"(232014.92135980388, 6347791.692645294)",1655734321968,24
"(232014.92135980388, 6347791.692645294)",1655734322067,24
"(232014.92135980388, 6347791.692645294)",1655734322169,24
"(232014.92135980388, 6347791.692645294)",1655734322275,24
"(232014.92135980388, 6347791.692645294)",1655734322367,24
"(231970.7385099461, 6347783.664276616)",1655734332868,25
"(231995.81940985218, 6347808.1480122395)",1655734332980,25
"(232021.4974740417, 6347828.451597879)",1655734333067,25
"(232038.81523826253, 6347851.7410049355)",1655734334179,26
"(232048.96703108167, 6347883.390711961)",1655734334268,26
"(232049.56419536515, 6347885.182204812)",1655734334376,26
"(232049.56419536515, 6347885.182204812)",1655734334469,26
"(232049.56419536515, 6347885.182204812)",1655734334569,26
"(232049.56419536515, 6347885.182204812)",1655734334668,26
"(232173.28406133666, 6347876.209998613)",1655734337878,27
"(232162.53510423403, 6347866.207496865)",1655734337971,27
"(232160.89290245445, 6347864.117421873)",1655734338068,27
"(232160.89290245445, 6347864.117421873)",1655734338177,27
"(232160.89290245445, 6347864.117421873)",1655734338272,27
"(232160.89290245445, 6347864.117421873)",1655734338380,27
"(232160.89290245445, 6347864.117421873)",1655734338475,27
"(232160.89290245445, 6347864.117421873)",1655734338570,27
"(539240.9811894831, 5743474.656263304)",1655734363768,28
"(538094.4257652054, 5742079.680497101)",1655734363874,28
"(536680.3407419297, 5741544.621299105)",1655734364975,29
"(535266.255718654, 5741353.528728392)",1655734365073,29
"(534310.7928650894, 5741334.419471321)",1655734365168,29
"(534310.7928650894, 5741334.419471321)",1655734365279,29
"(534310.7928650894, 5741334.419471321)",1655734365368,29
"(534310.7928650894, 5741334.419471321)",1655734365473,29
"(534310.7928650894, 5741334.419471321)",1655734365573,29
"(534310.7928650894, 5741334.419471321)",1655734365670,29
"(534310.7928650894, 5741334.419471321)",1655734365780,29
"(534310.7928650894, 5741334.419471321)",1655734365876,29
"(534177.0280655903, 5741315.310214249)",1655734365972,29
"(533603.7503534514, 5741143.326900608)",1655734366073,29
"(532514.5227003876, 5740742.032502111)",1655734366173,29
"(534924.6471703937, 5738760.392401742)",1655734371371,30
"(534552.0166575034, 5738650.514173581)",1655734371468,30
"(534442.1384293436, 5738769.947030276)",1655734372569,31
"(534169.8315160779, 5739276.342342667)",1655734372669,31
"(533883.1926600087, 5739462.657599111)",1655734374269,32
"(533696.8774035637, 5739457.880284843)",1655734374368,32
"(533672.9908322246, 5739448.325656307)",1655734374468,32
"(533672.9908322246, 5739448.325656307)",1655734374568,32
"(533672.9908322246, 5739448.325656307)",1655734374668,32
"(533672.9908322246, 5739448.325656307)",1655734374767,32
"(533672.9908322246, 5739448.325656307)",1655734374868,32
"(533672.9908322246, 5739448.325656307)",1655734374968,32
"(533586.9991754038, 5739147.354857434)",1655734375067,32
"(533467.5663187084, 5738521.5266883485)",1655734375168,32
"(533429.3478045658, 5738339.988746171)",1655734375269,32
"(533429.3478045658, 5738335.211431903)",1655734375367,32
"(533429.3478045658, 5738335.211431903)",1655734375467,32
"(533429.3478045658, 5738335.211431903)",1655734375570,32
"(533429.3478045658, 5738335.211431903)",1655734375667,32
"(533429.3478045658, 5738335.211431903)",1655734375767,32
"(533429.3478045658, 5738335.211431903)",1655734375868,32
"(533429.3478045658, 5738335.211431903)",1655734375967,32
"(533730.3186034387, 5738148.896175457)",1655734376068,32
"(534346.5921439879, 5737847.925376585)",1655734376168,32
"(534470.8023149512, 5737718.937891353)",1655734377867,33
"(534618.8990572536, 5737374.971264069)",1655734377967,33
"(534647.5629428605, 5737260.31572164)",1655734378071,33
"(534647.5629428605, 5736973.67686557)",1655734379371,34
"(534394.3652866661, 5736825.580123265)",1655734381374,35
"(534308.3736298453, 5736763.475037783)",1655734381468,35
"(533501.0075185832, 5736720.479209371)",1655734383068,36
"(533109.2677486218, 5736691.8153237635)",1655734383167,36
"(532043.9266668973, 5736687.0380094955)",1655734384467,37
"(531523.1994117046, 5736687.0380094955)",1655734384574,37
"(531308.2202696525, 5736457.726924639)",1655734386267,38
"(531107.5730704041, 5736175.865382837)",1655734386369,38
"(531102.7957561363, 5736171.088068569)",1655734386479,38
"(531102.7957561363, 5736171.088068569)",1655734386574,38
"(531102.7957561363, 5736171.088068569)",1655734386669,38
"(531102.7957561363, 5736171.088068569)",1655734386778,38
"(531527.1906996334, 5736674.779616888)",1655734397172,39
"(532043.1406405584, 5736693.888873959)",1655734397271,39
"(532071.8045261654, 5737477.368413884)",1655734398370,40
"(532062.2498976297, 5737630.242470455)",1655734398468,40
"(532062.2498976297, 5737630.242470455)",1655734398572,40
"(532062.2498976297, 5737630.242470455)",1655734398668,40
"(532062.2498976297, 5737630.242470455)",1655734398767,40
"(532062.2498976297, 5737630.242470455)",1655734398872,40
"(532062.2498976297, 5737630.242470455)",1655734398982,40
"(532839.3494924904, 5737500.6743457345)",1655734402367,41
"(532758.1351499375, 5737911.523372768)",1655734403868,42
"(532681.6981216524, 5738159.943714695)",1655734403968,42
"(533154.652234167, 5738198.162228839)",1655734405667,43
"(533837.8081744657, 5738093.061314946)",1655734405767,43
"(534033.6780594463, 5738040.510857999)",1655734405867,43
"(534033.6780594463, 5738035.733543731)",1655734405979,43
"(534033.6780594463, 5738035.733543731)",1655734406067,43
"(534033.6780594463, 5738035.733543731)",1655734406167,43
"(534033.6780594463, 5738035.733543731)",1655734406268,43
"(534033.6780594463, 5738035.733543731)",1655734406368,43
"(534033.6780594463, 5738035.733543731)",1655734406480,43
"(534033.6780594463, 5738035.733543731)",1655734406567,43
"(534095.7831449279, 5737849.418287286)",1655734406670,43
"(534138.7789733383, 5737682.212287911)",1655734406771,43
"(534210.4386873556, 5737476.787774394)",1655734406867,43
"(534277.3210871051, 5737414.682688911)",1655734406972,43
"(534305.984972712, 5737386.018803303)",1655734407073,43
"(534305.984972712, 5737386.018803303)",1655734407182,43
"(534305.984972712, 5737386.018803303)",1655734407267,43
"(534305.984972712, 5737386.018803303)",1655734407368,43
"(534305.984972712, 5737386.018803303)",1655734407468,43
"(534305.984972712, 5737386.018803303)",1655734407568,43
"(534305.984972712, 5737386.018803303)",1655734407668,43
"(534305.984972712, 5737386.018803303)",1655734407768,43
"(534305.984972712, 5737309.581775018)",1655734407867,43
"(534277.3210871051, 5737032.497547484)",1655734407970,43
"(534277.3210871051, 5737003.833661877)",1655734408068,43
"(534277.3210871051, 5737003.833661877)",1655734408168,43
"(534277.3210871051, 5737003.833661877)",1655734408268,43
"(534277.3210871051, 5737003.833661877)",1655734408367,43
"(534277.3210871051, 5737003.833661877)",1655734408467,43
"(534277.3210871051, 5737003.833661877)",1655734408568,43
"(534277.3210871051, 5737003.833661877)",1655734408678,43
