center,time,id_pan
"(558293.0945751639, 5991444.405024155)",1655727390782,9
"(558293.0945751639, 5992017.682736293)",1655727390888,9
"(557834.4724054527, 5993603.75107321)",1655727390985,9
"(556707.0262382464, 5995572.004551551)",1655727391088,9
"(556248.4040685352, 5995992.408207119)",1655727391188,9
"(555331.1597291131, 5996068.845235405)",1655727391284,9
"(554413.9153896909, 5995973.298950048)",1655727391392,9
"(553878.8561916945, 5995896.861921763)",1655727391487,9
"(553076.2673947002, 5995877.752664692)",1655727391580,9
"(552713.1915103454, 5995877.752664692)",1655727391680,9
"(552942.5025952009, 5995954.189692977)",1655727392781,10
"(554012.6209911936, 5995954.189692977)",1655727392887,10
"(554471.2431609047, 5995954.189692977)",1655727392985,10
"(554471.2431609047, 5995954.189692977)",1655727393081,10
"(554471.2431609047, 5995954.189692977)",1655727393180,10
"(554471.2431609047, 5995954.189692977)",1655727393280,10
"(554471.2431609047, 5995954.189692977)",1655727393380,10
"(559304.0428545435, 5993742.123480561)",1655727401185,11
"(559368.5365971591, 5993818.560508846)",1655727401281,11
"(559466.4715396494, 5993942.770679809)",1655727401382,11
"(559578.7384249432, 5994090.867422112)",1655727401485,11
"(559600.2363391484, 5994143.417879059)",1655727401581,11
"(140152.5590522461, 5752543.416758044)",1655727425086,12
"(140052.2354526218, 5752419.20658708)",1655727425184,12
"(139913.6933388549, 5752299.773730384)",1655727425286,12
"(139765.59659655235, 5752175.56355942)",1655727425387,12
"(139631.83179705328, 5752051.353388457)",1655727425486,12
"(139550.37226594647, 5752081.655328028)",1655727428884,13
"(139471.54658052744, 5752303.800441481)",1655727428984,13
"(139423.77343784925, 5752439.953898114)",1655727429084,13
"(139392.72089510842, 5752573.718697614)",1655727429184,13
"(139380.77760943887, 5752611.9372117575)",1655727429283,13
"(139373.61163803714, 5752733.758725588)",1655727435582,14
"(139361.6683523676, 5752826.91635381)",1655727435682,14
"(139352.11372383195, 5752896.187410694)",1655727435782,14
"(139347.33640956413, 5752941.571896239)",1655727435882,14
"(139562.19295733923, 5752981.057310577)",1655727446691,15
"(139551.44400023663, 5752933.284167898)",1655727446790,15
"(139551.44400023663, 5752896.2599823205)",1655727446885,15
"(139551.44400023663, 5752867.596096712)",1655727446991,15
"(139551.44400023663, 5752849.681168207)",1655727447089,15
"(139549.05534310272, 5752832.960568269)",1655727447190,15
"(139549.05534310272, 5752832.960568269)",1655727447283,15
"(139549.05534310272, 5752832.960568269)",1655727447388,15
"(139549.05534310272, 5752832.960568269)",1655727447482,15
"(140161.98703213315, 5752670.980759167)",1655727455484,16
"(140147.6550893297, 5752724.725544682)",1655727455583,16
"(140138.10046079406, 5752768.915701661)",1655727455684,16
"(-185931.4621645297, 6125566.272535519)",1655727486587,17
"(-185962.51470727051, 6125606.879706796)",1655727486684,17
"(-186003.12187854698, 6125649.875535209)",1655727486784,17
"(-186010.28784994874, 6125661.818820879)",1655727486884,17
"(-186012.67650708262, 6125668.984792281)",1655727486984,17
"(-186022.23113561826, 6125697.648677889)",1655727487084,17
"(-186029.39710702002, 6125721.5352492295)",1655727487184,17
"(-186029.39710702002, 6125721.5352492295)",1655727487294,17
"(-185995.95590714522, 6125723.923906364)",1655727487386,17
"(-185905.18693605653, 6125711.980620693)",1655727487487,17
"(-185716.48302247754, 6125704.814649291)",1655727487586,17
"(-185480.00596622028, 6125657.041506612)",1655727487687,17
"(-185403.56893793514, 6125621.211649602)",1655727487786,17
"(-185389.2369951317, 6125614.0456782)",1655727487886,17
"(-185374.90505232822, 6125609.268363932)",1655727487986,17
"(-185315.18862398044, 6125594.936421128)",1655727488087,17
"(-185300.85668117699, 6125592.547763994)",1655727488184,17
"(-185300.85668117699, 6125592.547763994)",1655727488287,17
"(-185300.85668117699, 6125592.547763994)",1655727488398,17
"(-185300.85668117699, 6125592.547763994)",1655727488490,17
"(-185300.85668117699, 6125592.547763994)",1655727488585,17
"(-185131.2620246692, 6125587.770449726)",1655727488685,17
"(-185061.99096778576, 6125585.381792592)",1655727490285,18
"(-184894.78496841202, 6125575.827164056)",1655727490385,18
"(-184856.56645426943, 6125528.054021379)",1655727490484,18
"(-184818.3479401269, 6125394.289221878)",1655727490585,18
"(-184842.234511466, 6125260.524422378)",1655727490685,18
"(-184866.12108280507, 6125179.310079825)",1655727490785,18
"(-184873.28705420683, 6125150.646194217)",1655727490885,18
"(537882.1740037852, 5737502.469356525)",1655727542087,19
"(537452.2157196811, 5738219.066496698)",1655727542186,19
"(536984.0389214344, 5738821.008094445)",1655727542289,19
"(536487.1982375806, 5739451.613577799)",1655727542388,19
"(536468.0889805093, 5739489.8320919415)",1655727542486,19
"(536468.0889805093, 5739489.8320919415)",1655727542586,19
"(536468.0889805093, 5739489.8320919415)",1655727542685,19
"(536468.0889805093, 5739489.8320919415)",1655727542786,19
"(536468.0889805093, 5739489.8320919415)",1655727542885,19
"(536792.6894318352, 5739134.830282)",1655727548485,20
"(536811.7986889065, 5738580.661826933)",1655727548586,20
"(536811.7986889065, 5738523.334055719)",1655727548685,20
"(536811.7986889065, 5738523.334055719)",1655727548794,20
"(536811.7986889065, 5738523.334055719)",1655727548888,20
"(536308.1249924019, 5737504.217831438)",1655727556392,21
"(536251.9915497549, 5737617.679045299)",1655727556484,21
"(536158.8339215324, 5737723.974287758)",1655727556585,21
"(536095.5345074836, 5737769.358773304)",1655727556691,21
"(536009.5428506627, 5737790.85668751)",1655727556789,21
"(536003.5712078278, 5737793.245344644)",1655727556886,21
"(535970.1300079528, 5737808.771616016)",1655727556991,21
"(535851.8914798241, 5737854.156101561)",1655727557090,21
"(535847.1141655562, 5737857.739087262)",1655727557193,21
"(535847.1141655562, 5737857.739087262)",1655727557292,21
"(535847.1141655562, 5737857.739087262)",1655727557385,21
"(535847.1141655562, 5737857.739087262)",1655727557485,21
"(535847.1141655562, 5737857.739087262)",1655727557586,21
"(535847.1141655562, 5737857.739087262)",1655727557684,21
"(535502.1254836675, 5738252.371249817)",1655727560693,22
"(535506.9027979353, 5738519.900848816)",1655727560788,22
"(535506.9027979353, 5738677.552219655)",1655727560886,22
"(535506.9027979353, 5738677.552219655)",1655727560992,22
"(535506.9027979353, 5738400.467992121)",1655727561086,22
"(535506.9027979353, 5737984.84165082)",1655727561189,22
"(535502.1254836675, 5737564.437995253)",1655727561287,22
"(535881.4880422485, 5737258.733300822)",1655727568488,23
"(535868.9475922956, 5737258.434718681)",1655727568588,23
"(535866.8575173034, 5737258.434718681)",1655727568686,23
"(535855.2128137755, 5737258.434718681)",1655727568784,23
"(535837.8950495546, 5737258.136136539)",1655727568885,23
"(535837.8950495546, 5737258.136136539)",1655727568986,23
"(535837.8950495546, 5737258.136136539)",1655727569084,23
"(535837.8950495546, 5737258.136136539)",1655727569185,23
"(535837.8950495546, 5737258.136136539)",1655727569286,23
"(535837.8950495546, 5737258.136136539)",1655727569386,23
"(535557.8094836004, 5737380.4606465725)",1655727572285,24
"(535326.1097416112, 5737415.096175015)",1655727572387,24
"(535161.2923993712, 5737436.594089221)",1655727572486,24
"(535123.0738852285, 5737436.594089221)",1655727572587,24
"(535103.9646281571, 5737436.594089221)",1655727572685,24
"(535103.9646281571, 5737436.594089221)",1655727572793,24
"(535103.9646281571, 5737436.594089221)",1655727572885,24
"(535103.9646281571, 5737436.594089221)",1655727572985,24
"(535103.9646281571, 5737436.594089221)",1655727573087,24
"(535103.9646281571, 5737436.594089221)",1655727573198,24
"(534928.9748037602, 5737606.809643645)",1655727576484,25
"(534988.6912321079, 5737640.25084352)",1655727576596,25
"(535096.1808031339, 5737668.914729129)",1655727576687,25
"(535332.657859391, 5737671.303386263)",1655727576785,25
"(535502.2525158986, 5737671.303386263)",1655727576886,25
"(535547.6370014428, 5737668.914729129)",1655727576985,25
"(535550.0256585767, 5737668.914729129)",1655727577095,25
"(535550.0256585767, 5737668.914729129)",1655727577186,25
"(535550.0256585767, 5737668.914729129)",1655727577284,25
"(535552.4143157107, 5737613.975615049)",1655727577395,25
"(535583.4668584515, 5737401.385130132)",1655727577492,25
"(535597.798801255, 5737119.5235883305)",1655727577586,25
"(535597.798801255, 5737040.697902911)",1655727577685,25
"(535595.410144121, 5736990.536103098)",1655727577787,25
