center,time,id_pan
"(255337.51218874258, 6255917.140841562)",1652880525730,7
"(255361.39876008168, 6255878.922327418)",1652880525830,7
"(255380.50801715296, 6255859.813070346)",1652880525930,7
"(255423.50384556336, 6255850.25844181)",1652880526029,7
"(255442.61310263464, 6255850.25844181)",1652880526130,7
"(538894.1270173825, 5742589.36831391)",1652880542580,8
"(538875.0177603113, 5742799.5701416945)",1652880542680,8
"(538817.6899890974, 5743315.520082619)",1652880542780,8
"(538779.4714749549, 5744022.562594256)",1652880542880,8
"(538894.1270173825, 5744442.9662498245)",1652880542980,8
"(539085.2195880953, 5744882.479162464)",1652880543080,8
"(539142.5473593092, 5744978.02544782)",1652880543180,8
"(539142.5473593092, 5744978.02544782)",1652880543280,8
"(539142.5473593092, 5744978.02544782)",1652880543380,8
"(539142.5473593092, 5744978.02544782)",1652880543480,8
"(539142.5473593092, 5744978.02544782)",1652880543580,8
"(539142.5473593092, 5744978.02544782)",1652880543681,8
"(539142.5473593092, 5744978.02544782)",1652880543780,8
"(539868.6991280183, 5746373.001214024)",1652880543881,8
"(540384.6490689435, 5747615.102923657)",1652880543982,8
"(540537.5231255137, 5747978.178808011)",1652880544082,8
"(540690.3971820839, 5748188.380635795)",1652880544180,8
"(540690.3971820839, 5748188.380635795)",1652880544280,8
"(540690.3971820839, 5748188.380635795)",1652880544381,8
"(540690.3971820839, 5748188.380635795)",1652880544480,8
"(540690.3971820839, 5748188.380635795)",1652880544580,8
"(540690.3971820839, 5748188.380635795)",1652880544680,8
"(540690.3971820839, 5748188.380635795)",1652880544780,8
"(541187.2378659375, 5748990.969432789)",1652880544881,8
"(542180.9192336447, 5750481.491484349)",1652880544982,8
"(542696.8691745698, 5751131.206224772)",1652880545082,8
"(543098.163573067, 5751513.391366198)",1652880545181,8
"(543308.3654008511, 5751628.046908625)",1652880545281,8
"(543671.4412852057, 5751685.374679839)",1652880545382,8
"(543805.2060847046, 5751685.374679839)",1652880545480,8
"(544015.4079124887, 5751704.4839369105)",1652880545581,8
"(544168.2819690589, 5751704.4839369105)",1652880545680,8
"(544244.718997344, 5751704.4839369105)",1652880545781,8
"(544359.3745397717, 5751704.4839369105)",1652880545882,8
"(544435.8115680568, 5751704.4839369105)",1652880545980,8
"(544493.1393392707, 5751628.046908625)",1652880548880,9
"(544493.1393392707, 5751628.046908625)",1652880548991,9
"(544493.1393392707, 5751628.046908625)",1652880549087,9
"(544493.1393392707, 5751628.046908625)",1652880549181,9
"(544493.1393392707, 5751628.046908625)",1652880549291,9
"(544512.2485963419, 5751570.719137412)",1652880549381,9
"(544512.2485963419, 5751551.60988034)",1652880549481,9
"(544512.2485963419, 5751532.500623269)",1652880549581,9
"(544550.4671104845, 5751456.063594984)",1652880549680,9
"(544550.4671104845, 5751456.063594984)",1652880549792,9
"(544569.5763675558, 5751436.954337913)",1652880549880,9
"(544607.7948816983, 5751341.408052556)",1652880549981,9
"(544626.9041387696, 5751284.080281342)",1652880550080,9
"(544665.1226529122, 5751188.533995986)",1652880550180,9
"(544703.3411670547, 5751073.878453558)",1652880550280,9
"(544741.5596811973, 5750978.332168202)",1652880550379,9
"(544779.7781953398, 5750882.7858828455)",1652880550480,9
"(544798.8874524111, 5750844.567368703)",1652880550580,9
"(544856.215223625, 5750787.239597489)",1652880550680,9
"(544875.3244806962, 5750729.911826275)",1652880550781,9
"(544951.7615089813, 5750596.147026776)",1652880550882,9
"(545009.0892801952, 5750462.382227277)",1652880550980,9
"(545085.5263084803, 5750213.961885351)",1652880551080,9
"(545142.8540796941, 5749831.776743925)",1652880551181,9
"(545200.181850908, 5749583.356401999)",1652880551280,9
"(545200.181850908, 5749315.826803001)",1652880551380,9
"(545200.181850908, 5749105.624975217)",1652880551480,9
"(545200.181850908, 5749048.297204003)",1652880551580,9
"(545104.6355655516, 5749029.187946931)",1652880551680,9
"(544015.4079124877, 5748895.4231474325)",1652880551781,9
"(542639.5414033545, 5748608.784291363)",1652880551880,9
"(541626.750778576, 5748322.145435294)",1652880551981,9
"(540996.1452952233, 5748073.7250933675)",1652880552080,9
"(540996.1452952233, 5748073.7250933675)",1652880552181,9
"(540996.1452952233, 5748073.7250933675)",1652880552280,9
"(540996.1452952233, 5748073.7250933675)",1652880552380,9
"(540996.1452952233, 5748073.7250933675)",1652880552480,9
"(539180.7658734504, 5746640.530813022)",1652880552580,9
"(537785.7901072459, 5745302.882818032)",1652880552680,9
"(537556.4790223903, 5745092.680990248)",1652880552780,9
"(537556.4790223903, 5745092.680990248)",1652880552880,9
"(537556.4790223903, 5745092.680990248)",1652880552980,9
"(537556.4790223903, 5745092.680990248)",1652880553080,9
"(537556.4790223903, 5745092.680990248)",1652880553181,9
"(537308.0586804635, 5743640.377452831)",1652880553280,9
"(536868.5457678237, 5742360.057229055)",1652880553380,9
"(536772.9994824673, 5742092.527630057)",1652880553480,9
"(536772.9994824673, 5742092.527630057)",1652880553581,9
"(536772.9994824673, 5742092.527630057)",1652880553680,9
"(536772.9994824673, 5742092.527630057)",1652880553780,9
"(536772.9994824673, 5742092.527630057)",1652880553880,9
"(536696.5624541822, 5741385.485118421)",1652880553981,9
"(536199.7217703284, 5739818.526038575)",1652880554080,9
"(536008.6291996156, 5739111.483526938)",1652880554182,9
"(536008.6291996156, 5739092.374269866)",1652880554280,9
"(536008.6291996156, 5739092.374269866)",1652880554381,9
"(536008.6291996156, 5739092.374269866)",1652880554480,9
"(536008.6291996156, 5739092.374269866)",1652880554580,9
"(536276.1587986137, 5738595.533586013)",1652880554680,9
"(536562.797654683, 5737353.43187638)",1652880554781,9
"(536562.797654683, 5736665.498621814)",1652880554880,9
"(536562.797654683, 5736569.952336458)",1652880554980,9
"(536562.797654683, 5736569.952336458)",1652880555080,9
"(536562.797654683, 5736569.952336458)",1652880555181,9
"(536562.797654683, 5736569.952336458)",1652880555280,9
"(536581.9069117543, 5736474.406051101)",1652880555381,9
"(537384.4957087487, 5734735.463657615)",1652880555481,9
"(537613.8067936042, 5733474.25269091)",1652880555580,9
"(537690.2438218893, 5732977.412007057)",1652880555680,9
"(537690.2438218893, 5732958.302749986)",1652880555780,9
"(537690.2438218893, 5732958.302749986)",1652880555880,9
"(537690.2438218893, 5732958.302749986)",1652880555981,9
"(537690.2438218893, 5732958.302749986)",1652880556080,9
"(537690.2438218893, 5732958.302749986)",1652880556180,9
"(537690.2438218893, 5732958.302749986)",1652880556280,9
"(537690.2438218893, 5732958.302749986)",1652880556381,9
"(537900.4456496735, 5732079.276924707)",1652880556481,9
"(537900.4456496735, 5731276.688127713)",1652880556580,9
"(537900.4456496735, 5730665.191901432)",1652880556681,9
"(537824.0086213883, 5730034.58641808)",1652880556781,9
"(537747.5715931032, 5729786.1660761535)",1652880556881,9
"(537632.9160506756, 5729575.964248369)",1652880556980,9
"(537460.932737034, 5729403.980934728)",1652880557081,9
"(537384.4957087489, 5729384.871677657)",1652880557181,9
"(537384.4957087489, 5729384.871677657)",1652880557287,9
"(537384.4957087489, 5729384.871677657)",1652880557382,9
"(537384.4957087489, 5729384.871677657)",1652880557492,9
"(537308.0586804638, 5729346.653163514)",1652880557581,9
"(536658.3439400397, 5729002.686536231)",1652880557681,9
"(536371.7050839704, 5728639.610651877)",1652880557780,9
"(536257.0495415428, 5728352.971795808)",1652880557881,9
"(536180.6125132577, 5728238.31625338)",1652880557981,9
"(536180.6125132577, 5728238.31625338)",1652880558083,9
"(536237.9402844715, 5728448.518081164)",1652880558180,9
"(536352.5958268992, 5728716.047680162)",1652880558281,9
"(536543.688397612, 5729251.106878158)",1652880558381,9
"(536639.2346829684, 5729575.964248369)",1652880558481,9
"(536830.3272536811, 5730015.477161009)",1652880558580,9
"(537040.5290814652, 5730646.082644361)",1652880558681,9
"(537556.4790223903, 5731601.545497925)",1652880558781,9
"(537862.2271355309, 5732346.806523705)",1652880558880,9
"(538225.3030198854, 5733321.37863434)",1652880558980,9
"(538301.7400481706, 5733588.908233338)",1652880559080,9
"(538301.7400481706, 5733588.908233338)",1652880559181,9
"(538301.7400481706, 5733588.908233338)",1652880559280,9
"(538301.7400481706, 5733588.908233338)",1652880559381,9
"(538301.7400481706, 5733588.908233338)",1652880559481,9
"(538301.7400481706, 5733588.908233338)",1652880559581,9
"(538072.428963315, 5734391.497030332)",1652880559680,9
"(537460.9327370333, 5736455.29679403)",1652880559781,9
"(537444.8393050539, 5738101.857013783)",1652880562681,10
"(537578.6041045529, 5739162.420781242)",1652880562780,10
"(537741.0327896588, 5739659.261465096)",1652880562880,10
"(537750.5874181944, 5739668.816093632)",1652880562980,10
"(537750.5874181944, 5739668.816093632)",1652880563080,10
"(537750.5874181944, 5739668.816093632)",1652880563180,10
"(537750.5874181944, 5739668.816093632)",1652880563280,10
"(537750.5874181944, 5739668.816093632)",1652880563380,10
"(537788.805932337, 5739850.35403581)",1652880563480,10
"(537999.007760121, 5740748.489118161)",1652880563581,10
"(538400.3021586182, 5741828.16214269)",1652880563681,10
"(538620.0586149379, 5742172.128769974)",1652880563781,10
"(538620.0586149379, 5742172.128769974)",1652880563880,10
"(538620.0586149379, 5742172.128769974)",1652880563980,10
"(538620.0586149379, 5742172.128769974)",1652880564080,10
"(538620.0586149379, 5742172.128769974)",1652880564181,10
"(538620.0586149379, 5742172.128769974)",1652880564281,10
"(538620.0586149379, 5742172.128769974)",1652880564381,10
"(538667.8317576161, 5742745.4064821135)",1652880564480,10
"(538878.0335854002, 5743614.877678858)",1652880564580,10
"(539050.0168990417, 5744083.054477106)",1652880564681,10
"(539202.890955612, 5744331.474819035)",1652880564781,10
"(539202.890955612, 5744331.474819035)",1652880564880,10
"(539202.890955612, 5744331.474819035)",1652880564980,10
"(539202.890955612, 5744331.474819035)",1652880565081,10
"(539202.890955612, 5744331.474819035)",1652880565181,10
"(539202.890955612, 5744331.474819035)",1652880565280,10
"(539202.890955612, 5744331.474819035)",1652880565391,10
"(539250.6640982901, 5744513.012761213)",1652880565480,10
"(539441.7566690029, 5745372.929329422)",1652880565580,10
"(539537.3029543593, 5745993.980184239)",1652880565681,10
"(561514.2304799188, 5994664.756338617)",1652880584881,11
"(561485.5665943119, 5994779.411881045)",1652880584980,11
"(561428.238823098, 5994941.840566154)",1652880585080,11
"(560950.5073963155, 5995362.244221726)",1652880589681,12
"(560692.5324258532, 5995257.143307832)",1652880589781,12
"(560425.0028268553, 5995056.496108582)",1652880589880,12
"(560262.5741417494, 5994951.395194688)",1652880589980,12
"(559880.3890003236, 5994874.958166402)",1652880590081,12
"(559631.968658397, 5994874.958166402)",1652880590180,12
"(559393.102945006, 5994827.185023722)",1652880590280,12
"(559817.195706349, 5994180.124445638)",1652880596273,14
"(559814.8070492151, 5994199.23370271)",1652880596373,14
"(559812.4183920812, 5994215.954302648)",1652880596473,14
"(559812.4183920812, 5994230.286245452)",1652880596573,14
"(559810.0297349473, 5994237.452216854)",1652880596673,14
"(559807.6410778133, 5994247.00684539)",1652880596773,14
"(559807.6410778133, 5994251.7841596585)",1652880596874,14
"(559807.6410778133, 5994251.7841596585)",1652880596978,14
"(559807.6410778133, 5994251.7841596585)",1652880597088,14
"(559807.6410778133, 5994251.7841596585)",1652880597183,14
"(559807.6410778133, 5994251.7841596585)",1652880597275,14
"(559807.6410778133, 5994251.7841596585)",1652880597383,14
"(559807.6410778133, 5994254.1728167925)",1652880597473,14
"(559812.4183920812, 5994247.00684539)",1652880597574,14
"(559817.195706349, 5994237.452216854)",1652880597673,14
"(559819.5843634829, 5994232.674902586)",1652880597774,14
"(559821.9730206168, 5994223.12027405)",1652880597874,14
"(559831.5276491524, 5994206.399674112)",1652880597974,14
"(559838.6936205542, 5994189.679074174)",1652880598074,14
"(559850.6369062237, 5994168.181159968)",1652880598174,14
"(559862.5801918933, 5994149.071902895)",1652880598274,14
"(559879.3007918306, 5994122.796674421)",1652880598373,14
"(559891.2440775002, 5994101.298760215)",1652880598473,14
"(559900.7987060358, 5994070.2462174725)",1652880598573,14
"(559903.1873631697, 5994055.914274668)",1652880598673,14
"(559905.5760203036, 5994046.359646132)",1652880598773,14
"(559905.5760203036, 5994046.359646132)",1652880598882,14
"(559905.5760203036, 5994046.359646132)",1652880598988,14
"(559905.5760203036, 5994046.359646132)",1652880599073,14
"(559905.5760203036, 5994046.359646132)",1652880599174,14
"(559905.5760203036, 5994046.359646132)",1652880599273,14
"(559905.5760203036, 5994046.359646132)",1652880599374,14
"(559905.5760203036, 5994046.359646132)",1652880599474,14
"(559905.5760203036, 5994051.1369604)",1652880599573,14
"(559891.2440775002, 5994089.355474545)",1652880599673,14
"(559862.5801918933, 5994177.7357885)",1652880599773,14
"(559855.4142204915, 5994227.897588314)",1652880599873,14
"(559855.4142204915, 5994244.618188252)",1652880599973,14
"(559855.4142204915, 5994247.006845386)",1652880600073,14
"(559855.4142204915, 5994247.006845386)",1652880600174,14
"(559855.4142204915, 5994247.006845386)",1652880600273,14
"(559855.4142204915, 5994247.006845386)",1652880600374,14
"(559855.4142204915, 5994247.006845386)",1652880600473,14
"(559855.4142204915, 5994247.006845386)",1652880600575,14
"(559977.452475761, 5994254.988404855)",1652880602574,15
"(559976.2581471939, 5994211.992576444)",1652880602673,15
"(559976.2581471939, 5994170.191076598)",1652880602774,15
"(559988.2014328637, 5994100.920019715)",1652880602873,15
"(559991.7844185648, 5994067.478819839)",1652880602974,15
"(559992.9787471318, 5994065.090162705)",1652880603073,15
"(559992.9787471318, 5994065.090162705)",1652880603173,15
"(559992.9787471318, 5994065.090162705)",1652880603273,15
"(559992.9787471318, 5994065.090162705)",1652880603374,15
"(559992.9787471318, 5994065.090162705)",1652880603474,15
"(559992.9787471318, 5994036.426277098)",1652880603574,15
"(559995.3674042657, 5993942.07432031)",1652880603674,15
"(560004.9220328016, 5993908.633120433)",1652880603775,15
"(560022.8369613059, 5993883.552220526)",1652880603873,15
"(-185525.1399356807, 6125436.752324369)",1652880639773,16
"(-187550.7211852378, 6127156.585460784)",1652880639874,16
"(-187894.6878125211, 6127347.678031497)",1652880639974,16
"(-187971.12484080627, 6127347.678031497)",1652880640074,16
"(-187971.12484080627, 6127347.678031497)",1652880640178,16
"(-187971.12484080627, 6127347.678031497)",1652880640274,16
"(-187971.12484080627, 6127347.678031497)",1652880640374,16
"(-187971.12484080627, 6127347.678031497)",1652880640473,16
"(-187971.12484080627, 6127347.678031497)",1652880640574,16
"(-187971.12484080627, 6127347.678031497)",1652880640674,16
"(-187971.12484080627, 6127347.678031497)",1652880640773,16
"(-190462.1225557886, 6125403.659635381)",1652880641976,17
"(-190729.65215478675, 6125269.89483588)",1652880642074,17
"(-190949.40861110663, 6125164.793921987)",1652880642174,17
"(-191092.7280391414, 6125097.911522236)",1652880642274,17
"(-191188.2743244979, 6125059.693008093)",1652880642375,17
"(-191188.2743244979, 6125059.693008093)",1652880642473,17
"(-191188.2743244979, 6125059.693008093)",1652880642573,17
"(-191188.2743244979, 6125059.693008093)",1652880642674,17
"(-191188.2743244979, 6125059.693008093)",1652880642774,17
"(-191188.2743244979, 6125059.693008093)",1652880642874,17
"(-191188.2743244979, 6125059.693008093)",1652880642974,17
"(-191188.2743244979, 6125059.693008093)",1652880643074,17
"(-191579.2203180528, 6126728.307210711)",1652880644174,18
"(-186649.0319936589, 6127301.584922849)",1652880644273,18
"(-185464.2580552387, 6127301.584922849)",1652880644374,18
"(-185120.29142795538, 6127301.584922849)",1652880644473,18
"(-185120.29142795538, 6127301.584922849)",1652880644574,18
"(-185120.29142795538, 6127301.584922849)",1652880644674,18
"(-185120.29142795538, 6127301.584922849)",1652880644774,18
"(-185120.29142795538, 6127301.584922849)",1652880644874,18
"(-185120.29142795538, 6127301.584922849)",1652880644980,18
"(-185120.29142795538, 6127301.584922849)",1652880645073,18
"(-180043.90190377273, 6125626.287321202)",1652880646674,19
"(-180531.18795909075, 6125607.17806413)",1652880646774,19
"(-181028.02864294435, 6125568.959549988)",1652880646874,19
"(-181362.44064169202, 6125511.631778771)",1652880646974,19
"(-181362.44064169202, 6125511.631778771)",1652880647074,19
"(-181362.44064169202, 6125511.631778771)",1652880647174,19
"(-181362.44064169202, 6125511.631778771)",1652880647273,19
"(-181362.44064169202, 6125511.631778771)",1652880647375,19
"(-181591.75172654758, 6125511.631778771)",1652880647474,19
"(-182690.534008147, 6125377.86697927)",1652880647574,19
"(-183120.49229225115, 6125320.5392080555)",1652880647673,19
"(-183330.6941200354, 6125320.5392080555)",1652880647774,19
"(-183330.6941200354, 6125320.5392080555)",1652880647874,19
"(-183330.6941200354, 6125320.5392080555)",1652880647974,19
"(-183330.6941200354, 6125320.5392080555)",1652880648073,19
"(-183512.23206221266, 6125282.320693913)",1652880648174,19
"(-184142.83754556533, 6125139.001265876)",1652880648274,19
"(-184209.71994531484, 6125091.2281231955)",1652880648373,19
"(-184247.9384594574, 6125062.564237587)",1652880648474,19
"(-184257.49308799303, 6125053.009609051)",1652880648574,19
"(-184257.49308799303, 6125053.009609051)",1652880648674,19
"(-184257.49308799303, 6125053.009609051)",1652880648776,19
"(-184257.49308799303, 6125053.009609051)",1652880648873,19
"(-184257.49308799303, 6125053.009609051)",1652880648974,19
"(-184257.49308799303, 6125053.009609051)",1652880649073,19
"(-184257.49308799303, 6125053.009609051)",1652880649174,19
"(-184257.49308799303, 6125053.009609051)",1652880649278,19
"(-184257.49308799303, 6125053.009609051)",1652880649374,19
"(-184276.60234506434, 6124995.681837838)",1652880649473,19
"(-184429.47640163475, 6124623.051324947)",1652880649574,19
"(-184515.4680584556, 6124355.521725949)",1652880649674,19
"(-184496.35880138428, 6124365.076354485)",1652880651973,20
"(-184458.14028724167, 6124623.051324949)",1652880652074,20
"(-184410.36714456347, 6124852.362409806)",1652880652173,20
"(-184362.59400188524, 6124995.681837842)",1652880652273,20
"(-184343.48474481393, 6125062.564237593)",1652880652374,20
"(-184343.48474481393, 6125062.564237593)",1652880652478,20
"(-184343.48474481393, 6125062.564237593)",1652880652588,20
"(-184343.48474481393, 6125062.564237593)",1652880652680,20
"(-184343.48474481393, 6125062.564237593)",1652880652774,20
"(-184400.81251602786, 6124976.57258077)",1652880652873,20
"(-184544.1319440626, 6124928.79943809)",1652880652974,20
"(-184697.00600063294, 6124919.244809554)",1652880653073,20
"(-184974.09022816672, 6125024.345723446)",1652880653173,20
"(-185021.86337084498, 6125091.228123198)",1652880653273,20
"(-185021.86337084498, 6125091.228123198)",1652880653377,20
"(-185021.86337084498, 6125091.228123198)",1652880653474,20
"(-185021.86337084498, 6125091.228123198)",1652880653574,20
"(-185021.86337084498, 6125091.228123198)",1652880653674,20
"(-185021.86337084498, 6125148.555894412)",1652880653773,20
"(-185394.49388373524, 6125846.043777516)",1652880653873,20
"(-185690.68736834032, 6126276.00206162)",1652880653973,20
"(-185738.46051101855, 6126361.993718442)",1652880654074,20
"(-185824.4521678394, 6126419.321489657)",1652880654173,20
"(-186034.65399562364, 6126438.4307467295)",1652880654273,20
"(-186283.07433755047, 6126323.775204301)",1652880654374,20
"(-186455.05765119212, 6126218.674290407)",1652880654473,20
"(-186579.26782215558, 6126142.2372621205)",1652880654574,20
"(-186607.93170776253, 6126123.128005048)",1652880654673,20
"(-186617.48633629817, 6126027.581719691)",1652880654774,20
"(-186617.48633629817, 6125970.253948476)",1652880654874,20
"(-186617.48633629817, 6125970.253948476)",1652880654974,20
"(-186617.48633629817, 6125970.253948476)",1652880655073,20
"(-186617.48633629817, 6125970.253948476)",1652880655173,20
"(-186617.48633629817, 6125970.253948476)",1652880655273,20
"(-186617.48633629817, 6125970.253948476)",1652880655374,20
"(-186607.93170776253, 6125912.926177262)",1652880655473,20
"(-186579.2678221556, 6125712.2789780125)",1652880655573,20
"(-186569.71319361997, 6125683.615092405)",1652880655673,20
"(-186541.04930801305, 6125597.623435583)",1652880655773,20
"(-186531.49467947742, 6125578.514178512)",1652880655878,20
"(-186531.49467947742, 6125578.514178512)",1652880655973,20
"(-186521.94005094178, 6125511.631778762)",1652880656074,20
"(-186416.83913704965, 6125502.077150225)",1652880656174,20
"(-186168.41879512282, 6125482.9678931525)",1652880656272,20
"(-185996.43548148114, 6125492.522521689)",1652880656374,20
"(-185977.32622440986, 6125511.631778762)",1652880656473,20
"(-185977.32622440986, 6125511.631778762)",1652880656573,20
"(-185977.32622440986, 6125511.631778762)",1652880656673,20
"(-185977.32622440986, 6125511.631778762)",1652880656774,20
"(-185977.32622440986, 6125511.631778762)",1652880656873,20
"(-185977.32622440986, 6125511.631778762)",1652880656973,20
"(-185977.32622440986, 6125511.631778762)",1652880657073,20
"(-185977.32622440986, 6125511.631778762)",1652880657173,20
"(-185899.18898011383, 6125323.364651519)",1652880658573,21
"(-185925.4642085868, 6125332.919280055)",1652880658673,21
"(-185973.23735126504, 6125344.862565725)",1652880658774,21
"(-185987.56929406847, 6125347.251222859)",1652880658873,21
"(-186004.28989400587, 6125347.251222859)",1652880658974,21
"(-186025.78780821103, 6125342.473908591)",1652880659073,21
"(-186042.50840814842, 6125337.696594323)",1652880659173,21
"(-186042.50840814842, 6125337.696594323)",1652880659273,21
"(-186044.8970652823, 6125337.696594323)",1652880659374,21
"(-186023.3991510771, 6125316.198680118)",1652880662273,22
"(-185834.69523749803, 6125232.595680432)",1652880662373,22
"(-185667.48923812417, 6125187.211194887)",1652880662473,22
"(-185571.94295276774, 6125146.604023609)",1652880662573,22
"(-185505.06055301824, 6125120.328795135)",1652880662673,22
"(-185483.56263881302, 6125115.551480867)",1652880664274,23
"(-185407.12561052782, 6125089.276252394)",1652880664374,23
"(-185404.73695339393, 6125079.7216238575)",1652880664473,23
"(233469.0472088839, 6350677.954686964)",1652880684472,24
"(230105.81796433614, 6352665.317422377)",1652880684573,24
"(228806.38848348818, 6353429.687705228)",1652880684672,24
"(231948.93454918521, 6348246.039443321)",1652880692573,25
"(231929.82529211394, 6348179.15704357)",1652880692673,25
"(231905.93872077484, 6348136.161215158)",1652880692773,25
"(231905.93872077484, 6348136.161215158)",1652880692884,25
"(231905.93872077484, 6348136.161215158)",1652880692978,25
"(231905.93872077484, 6348136.161215158)",1652880693086,25
