center,time,id_pan
"(259077.3532465892, 6247750.912378804)",1655820016111,9
"(259077.3532465892, 6247750.912378804)",1655820016221,9
"(259077.3532465892, 6247750.912378804)",1655820016315,9
"(259077.3532465892, 6247750.912378804)",1655820016423,9
"(259077.3532465892, 6247750.912378804)",1655820016517,9
"(259077.3532465892, 6247750.912378804)",1655820016613,9
"(259076.75608230574, 6247749.718050237)",1655820016720,9
"(259074.9645894553, 6247742.552078835)",1655820016811,9
"(259077.3532465892, 6247704.333564691)",1655820016920,9
"(259091.68518939268, 6247623.716386423)",1655820017017,9
"(259104.2256393457, 6247589.6780222645)",1655820017110,9
"(259104.82280362918, 6247587.886529414)",1655820017219,9
"(259104.82280362918, 6247587.886529414)",1655820017311,9
"(259104.82280362918, 6247587.886529414)",1655820017419,9
"(259104.82280362918, 6247587.886529414)",1655820017510,9
"(259104.82280362918, 6247587.886529414)",1655820017611,9
"(259118.55758214917, 6247565.194286641)",1655820017718,9
"(259230.82446744305, 6247474.425315552)",1655820017811,9
"(259296.5125386256, 6247438.595458543)",1655820017919,9
"(259297.70686719252, 6247437.998294259)",1655820018014,9
"(259297.70686719252, 6247437.998294259)",1655820018119,9
"(259297.70686719252, 6247437.998294259)",1655820018218,9
"(259297.70686719252, 6247437.998294259)",1655820018310,9
"(259297.70686719252, 6247437.998294259)",1655820018410,9
"(259297.70686719252, 6247437.998294259)",1655820018510,9
"(259297.70686719252, 6247437.998294259)",1655820018610,9
"(259310.24731714558, 6247442.7756085275)",1655820018720,9
"(259371.75523834373, 6247470.245165569)",1655820018810,9
"(259421.9170381559, 6247519.212636814)",1655820018920,9
"(259427.29151670716, 6247526.3786082165)",1655820019017,9
"(259427.29151670716, 6247526.3786082165)",1655820019112,9
"(259427.29151670716, 6247526.3786082165)",1655820019218,9
"(259427.29151670716, 6247526.3786082165)",1655820019315,9
"(259407.00544788787, 6247627.625009557)",1655820020418,10
"(259520.4666617487, 6247510.580809995)",1655820020520,10
"(259568.2398044269, 6247456.836024481)",1655820020617,10
"(259575.40577582864, 6247444.892738811)",1655820020710,10
"(259575.40577582864, 6247444.892738811)",1655820020817,10
"(259575.40577582864, 6247444.892738811)",1655820020914,10
"(259575.40577582864, 6247444.892738811)",1655820021017,10
"(259575.40577582864, 6247444.892738811)",1655820021111,10
"(259575.40577582864, 6247444.892738811)",1655820021221,10
"(259583.76607579732, 6247422.20049604)",1655820021317,10
"(259613.6242899712, 6247313.516596447)",1655820021412,10
"(259613.6242899712, 6247244.245539562)",1655820022914,11
"(259604.06966143555, 6247216.775982521)",1655820023016,11
"(259598.09801860078, 6247195.278068314)",1655820023116,11
"(259592.126375766, 6247164.225525572)",1655820023216,11
"(259584.96040436428, 6247094.954468689)",1655820023311,11
"(259583.76607579732, 6247071.06789735)",1655820023411,11
"(259583.76607579732, 6247071.06789735)",1655820023516,11
"(259583.76607579732, 6247071.06789735)",1655820023615,11
"(259583.76607579732, 6247071.06789735)",1655820023710,11
"(259583.76607579732, 6247071.06789735)",1655820023810,11
"(259583.76607579732, 6247071.06789735)",1655820023910,11
"(259583.76607579732, 6247071.06789735)",1655820024011,11
"(259583.76607579732, 6247071.06789735)",1655820024111,11
"(259583.76607579732, 6247071.06789735)",1655820024210,11
"(259625.5675756407, 6246974.327283426)",1655820024315,11
"(259667.3690754842, 6246859.671740999)",1655820024414,11
"(259670.95206118503, 6246865.6433838345)",1655820027614,12
"(259722.3081895641, 6246924.165483614)",1655820027713,12
"(259745.00043233624, 6246942.08041212)",1655820027811,12
"(259684.08967542154, 6246836.979498227)",1655820030911,13
"(259620.79026137292, 6246739.044555738)",1655820031011,13
"(259594.51503289992, 6246682.91111309)",1655820031111,13
"(259334.18643894128, 6246591.711056596)",1655820035911,14
"(259358.07301028044, 6246543.937913916)",1655820036011,14
"(259389.12555302127, 6246491.387456968)",1655820036111,14
"(259434.51003856558, 6246393.452514479)",1655820036210,14
"(259463.17392417247, 6246343.290714667)",1655820036310,14
"(259214.75358224567, 6246584.545085192)",1655820038811,15
"(258827.7911265519, 6246708.755256155)",1655820038918,15
"(258679.6943842494, 6246746.973770298)",1655820039010,15
"(258677.30572711548, 6246746.973770298)",1655820039110,15
"(258677.30572711548, 6246746.973770298)",1655820039212,15
"(258677.30572711548, 6246746.973770298)",1655820039322,15
"(258677.30572711548, 6246746.973770298)",1655820039410,15
"(258677.30572711548, 6246746.973770298)",1655820039522,15
"(258677.30572711548, 6246746.973770298)",1655820039616,15
"(258677.30572711548, 6246746.973770298)",1655820039711,15
"(258531.59764194686, 6247019.280683564)",1655820039812,15
"(258266.45670008266, 6247191.2639972055)",1655820039913,15
"(258314.22984276095, 6247329.8061109735)",1655820041411,16
"(258409.7761281174, 6247418.18642493)",1655820041521,16
"(258447.99464225996, 6247439.684339136)",1655820041611,16
"(258450.38329939387, 6247439.684339136)",1655820041710,16
"(258450.38329939387, 6247439.684339136)",1655820041819,16
"(258536.37495621474, 6247551.95122443)",1655820046713,17
"(258651.03049864247, 6247549.562567297)",1655820048217,18
"(258768.07469820415, 6247370.413282253)",1655820048317,18
"(258488.60181353646, 6247778.873652151)",1655820051515,19
"(258314.22984276086, 6248032.071308345)",1655820054111,20
"(258338.1164141, 6247996.241451334)",1655820054213,20
"(258354.8370140373, 6247974.743537128)",1655820054313,20
"(258373.94627110864, 6247943.690994386)",1655820054413,20
"(258643.86452724057, 6247671.384081119)",1655820056913,21
"(258763.29738393618, 6247573.449138627)",1655820057012,21
"(258763.29738393618, 6247573.449138627)",1655820057111,21
"(258763.29738393618, 6247573.449138627)",1655820057211,21
"(258763.29738393618, 6247573.449138627)",1655820057312,21
"(258763.29738393618, 6247573.449138627)",1655820057411,21
"(258799.12724094486, 6247470.736881869)",1655820057511,21
"(258999.77444019346, 6247210.373254274)",1655820057611,21
"(255794.54295361746, 6255967.659214901)",1655820096811,22
"(256253.1651233285, 6256359.3989848625)",1655820096920,22
"(256374.98663715803, 6256440.613327416)",1655820097011,22
"(256513.5287509249, 6256361.7876419965)",1655820098219,23
"(256867.0500067438, 6256137.253871408)",1655820098318,23
"(256616.65746209212, 6256310.26218712)",1655820100418,24
"(256129.3714067741, 6256721.1112141535)",1655820100517,24
"(255771.07283668732, 6257017.30469876)",1655820100611,24
"(255766.29552241956, 6257017.30469876)",1655820100713,24
"(255766.29552241956, 6257017.30469876)",1655820100811,24
"(255766.29552241956, 6257017.30469876)",1655820100918,24
"(255730.8637857446, 6256596.706944768)",1655820105315,25
"(255730.8637857446, 6256510.715287947)",1655820105411,25
"(255730.8637857446, 6256510.715287947)",1655820105513,25
"(255730.8637857446, 6256510.715287947)",1655820105611,25
"(255730.8637857446, 6256510.715287947)",1655820105710,25
"(255730.8637857446, 6256510.715287947)",1655820105810,25
"(543617.3175991764, 5744992.168304926)",1655820138311,26
"(543044.0398870376, 5745422.126589031)",1655820138411,26
"(543024.9306299663, 5745441.235846103)",1655820138516,26
"(543024.9306299663, 5745441.235846103)",1655820138611,26
"(543024.9306299663, 5745441.235846103)",1655820138711,26
"(543024.9306299663, 5745441.235846103)",1655820138810,26
"(542709.62788829, 5745441.235846103)",1655820138911,26
"(541973.921491045, 5745546.336759997)",1655820139011,26
"(541830.6020630103, 5745565.446017069)",1655820139111,26
"(541830.6020630103, 5745565.446017069)",1655820139211,26
"(541830.6020630103, 5745565.446017069)",1655820139310,26
"(541830.6020630103, 5745565.446017069)",1655820139410,26
"(541830.6020630103, 5745565.446017069)",1655820139510,26
"(540599.4687644105, 5745428.669647069)",1655820140610,27
"(540370.1576795551, 5745433.446961337)",1655820140710,27
"(540279.3887084665, 5745390.451132924)",1655820140810,27
"(540145.6239089676, 5745318.791418906)",1655820140912,27
"(562001.7271400596, 5995342.059711885)",1655820163712,28
"(561466.6679420633, 5994768.781999746)",1655820163811,28
"(561256.4661142792, 5994463.033886606)",1655820163912,28
"(561256.4661142792, 5994443.924629535)",1655820164016,28
"(561256.4661142792, 5994443.924629535)",1655820164111,28
"(561256.4661142792, 5994443.924629535)",1655820164210,28
"(561256.4661142792, 5994443.924629535)",1655820164310,28
"(561927.9570341452, 5993419.952766228)",1655820165412,29
"(561932.7343484131, 5993405.620823424)",1655820165511,29
"(561932.7343484131, 5993405.620823424)",1655820165612,29
"(560652.561316993, 5994013.530160697)",1655820170210,30
"(559104.7114942182, 5993325.596906131)",1655820170310,30
"(558569.6522962219, 5993019.848792991)",1655820170410,30
"(558569.6522962219, 5993019.848792991)",1655820170513,30
"(558569.6522962219, 5993019.848792991)",1655820170610,30
"(558569.6522962219, 5993019.848792991)",1655820170710,30
"(558569.6522962219, 5993019.848792991)",1655820170810,30
"(558569.6522962219, 5993019.848792991)",1655820170911,30
"(559692.2430858957, 5992250.318808685)",1655820196510,31
"(559697.0204001635, 5992293.3146370975)",1655820196610,31
"(559697.0204001635, 5992350.642408311)",1655820196710,31
"(559697.0204001635, 5992400.804208126)",1655820196810,31
"(559699.4090572974, 5992429.468093734)",1655820196910,31
"(559699.4090572974, 5992431.856750868)",1655820197010,31
"(559699.4090572974, 5992431.856750868)",1655820197110,31
"(559699.4090572974, 5992431.856750868)",1655820197210,31
"(559699.4090572974, 5992431.856750868)",1655820197311,31
"(559699.4090572974, 5992431.856750868)",1655820197410,31
"(559699.4090572974, 5992431.856750868)",1655820197510,31
"(559699.4090572974, 5992431.856750868)",1655820197611,31
"(559665.9678574227, 5992577.564836037)",1655820197711,31
"(559634.9153146818, 5992689.831721332)",1655820197811,31
"(559634.9153146818, 5992873.758320646)",1655820202012,33
"(559611.0287433427, 5992964.527291734)",1655820202116,33
"(559625.3606861462, 5993019.466405815)",1655820205211,34
"(559642.0812860836, 5993055.296262826)",1655820205320,34
"(559665.9678574227, 5993105.4580626385)",1655820205411,34
"(559687.4657716278, 5993186.672405191)",1655820205512,34
"(559761.514142779, 5993351.489747431)",1655820205611,34
"(559821.2305711268, 5993504.363804)",1655820205716,34
"(559842.728485332, 5993537.805003876)",1655820205819,34
"(559842.728485332, 5993537.805003876)",1655820205920,34
"(559842.728485332, 5993537.805003876)",1655820206011,34
"(559842.728485332, 5993537.805003876)",1655820206110,34
"(559842.728485332, 5993537.805003876)",1655820206211,34
"(559842.728485332, 5993537.805003876)",1655820206311,34
"(559842.728485332, 5993537.805003876)",1655820206410,34
"(559799.7326569216, 5993716.9542889185)",1655820206513,34
"(559768.6801141808, 5993795.779974339)",1655820206620,34
"(559768.6801141808, 5993795.779974339)",1655820206715,34
"(559768.6801141808, 5993795.779974339)",1655820206811,34
"(559768.6801141808, 5993795.779974339)",1655820206919,34
"(559768.6801141808, 5993795.779974339)",1655820207014,34
"(560007.8306125659, 5993889.391824933)",1655820208613,35
"(559996.4844911797, 5993857.742117908)",1655820208715,35
"(140214.9039351437, 5752162.962735583)",1655820228510,36
"(140162.35347819765, 5752406.605763242)",1655820228611,36
"(140309.9025896076, 5752527.160038889)",1655820235418,37
"(140296.7649753711, 5752547.463624529)",1655820235512,37
"(-184756.35592993017, 6126478.849991618)",1655820251809,38
"(-185511.17158424633, 6127692.287815644)",1655820251909,38
"(-185356.80146379938, 6128031.751099308)",1655820257518,39
"(-184840.85152287438, 6127611.347443741)",1655820257611,39
"(-182711.66542330163, 6126769.37041553)",1655820270812,40
"(-183476.03570615337, 6126463.622302388)",1655820270913,40
"(-184431.4985597181, 6126129.210303639)",1655820271013,40
"(-184555.70873068154, 6126071.882532424)",1655820271110,40
"(-184555.70873068154, 6126071.882532424)",1655820271219,40
"(229578.77068163367, 6352799.205791683)",1655820305710,41
"(229808.0817664892, 6352646.331735113)",1655820305811,41
"(230113.8298796299, 6352455.2391644)",1655820305910,41
"(230228.48542205762, 6352225.928079545)",1655820306010,41
"(230610.6705634835, 6351690.868881549)",1655820306110,41
"(230992.8557049094, 6351117.59116941)",1655820306210,41
"(538060.5698321922, 5739275.037363253)",1655820351114,42
"(537907.6957756218, 5739771.878047106)",1655820351211,42
"(537907.6957756218, 5739771.878047106)",1655820351310,42
"(537907.6957756218, 5739771.878047106)",1655820351410,42
"(537907.6957756218, 5739771.878047106)",1655820351511,42
"(537907.6957756218, 5739771.878047106)",1655820351610,42
"(537907.6957756218, 5739771.878047106)",1655820351710,42
"(538781.0304298096, 5737969.656975757)",1655820352412,43
"(541599.6458478254, 5735924.96646913)",1655820352510,43
"(542813.0836718527, 5735141.486929207)",1655820352614,43
"(542813.0836718527, 5735141.486929207)",1655820352711,43
"(541690.7194378556, 5734851.457230136)",1655820353512,44
"(540295.7436716512, 5735482.062713488)",1655820353612,44
"(540295.7436716512, 5735482.062713488)",1655820353712,44
"(540295.7436716512, 5735482.062713488)",1655820353812,44
"(540295.7436716512, 5735482.062713488)",1655820353911,44
"(537620.1430627288, 5736268.037349989)",1655820354512,45
"(537591.4791771219, 5736258.482721453)",1655820354611,45
"(537591.4791771219, 5736258.482721453)",1655820354725,45
"(537591.4791771219, 5736258.482721453)",1655820354821,45
"(537581.9245485862, 5736258.482721453)",1655820354911,45
"(537333.5042066596, 5737987.870486402)",1655820356710,46
"(537204.3644119574, 5738568.068807524)",1655820359809,47
"(536530.7631001944, 5739160.455776735)",1655820362811,48
"(536244.1242441251, 5739060.132177111)",1655820364010,49
"(536076.9182447514, 5738950.25394895)",1655820364122,49
"(536172.4645301078, 5738615.841950202)",1655820365914,50
"(536425.6621863022, 5738119.001266348)",1655820366011,50
"(536396.9983006953, 5738037.786923794)",1655820367211,51
"(536081.6955590192, 5737545.723554209)",1655820367317,51
"(536043.4770448767, 5737512.282354334)",1655820373316,52
"(536105.5821303583, 5737841.917038815)",1655820373416,52
"(536129.4687016974, 5737932.686009904)",1655820373510,52
"(536129.4687016974, 5737932.686009904)",1655820373620,52
"(536129.4687016974, 5737932.686009904)",1655820373714,52
"(536129.4687016974, 5737932.686009904)",1655820373824,52
"(536129.4687016974, 5737932.686009904)",1655820373918,52
"(536129.4687016974, 5737932.686009904)",1655820374010,52
"(536129.4687016974, 5737932.686009904)",1655820374123,52
"(536129.4687016974, 5737932.686009904)",1655820374218,52
"(535957.3558224462, 5737317.251024927)",1655820386210,53
"(535577.5593381542, 5737157.210996955)",1655820386311,53
"(535324.3616819597, 5737006.7255975185)",1655820387515,54
