center,time,id_pan
"(534668.8083261916, 5738808.781842893)",1652364251609,44
"(534668.8083261916, 5738808.781842893)",1652364251708,44
"(535633.8387994297, 5737162.8828260945)",1652364256309,45
"(535631.4501422958, 5737131.830283353)",1652364257609,46
"(535633.8387994297, 5737134.218940487)",1652364257708,46
"(535633.8387994297, 5737138.996254755)",1652364257808,46
"(535636.2274565636, 5737146.162226157)",1652364257909,46
"(535457.0781715204, 5737074.502512139)",1652364259408,47
"(535108.3342299695, 5736909.685169898)",1652364259508,47
"(535012.7879446131, 5736849.968741548)",1652364259609,47
"(535012.7879446131, 5736849.968741548)",1652364259709,47
