center,time,id_pan
"(259391.8461883989, 6246773.4279879555)",1652360690723,5
"(259394.2348455328, 6246771.0393308215)",1652360690826,5
"(259394.2348455328, 6246768.650673687)",1652360690922,5
"(259394.2348455328, 6246768.650673687)",1652360691032,5
"(259396.62350266677, 6246768.650673687)",1652360691122,5
"(259396.62350266677, 6246768.650673687)",1652360691237,5
"(259401.40081693453, 6246766.262016553)",1652360691322,5
"(259403.7894740685, 6246766.262016553)",1652360691422,5
"(259410.95544547023, 6246761.484702285)",1652360691523,5
"(259420.5100740058, 6246756.707388017)",1652360691622,5
"(259425.28738827366, 6246756.707388017)",1652360691723,5
"(259432.45335967536, 6246754.318730883)",1652360691822,5
"(259442.007988211, 6246749.541416615)",1652360691922,5
"(259446.78530247888, 6246749.541416615)",1652360692022,5
"(259451.56261674667, 6246747.152759481)",1652360692122,5
"(259456.3399310145, 6246744.764102347)",1652360692222,5
"(259456.3399310145, 6246744.764102347)",1652360692326,5
"(259461.1172452823, 6246744.764102347)",1652360692422,5
"(259463.50590241622, 6246744.764102347)",1652360692523,5
"(259463.50590241622, 6246744.764102347)",1652360692626,5
"(259465.8945595501, 6246744.764102347)",1652360692736,5
"(259468.283216684, 6246744.764102347)",1652360692823,5
"(259468.283216684, 6246744.764102347)",1652360692924,5
"(259470.67187381798, 6246744.764102347)",1652360693022,5
"(259470.67187381798, 6246744.764102347)",1652360693126,5
"(259470.67187381798, 6246744.764102347)",1652360693235,5
"(259470.67187381798, 6246744.764102347)",1652360693330,5
"(259470.67187381798, 6246744.764102347)",1652360693437,5
"(259470.67187381798, 6246744.764102347)",1652360693531,5
"(259473.06053095186, 6246742.375445213)",1652360693625,5
"(259489.78113088923, 6246742.375445213)",1652360693722,5
"(259504.1130736927, 6246742.375445213)",1652360693822,5
"(259516.05635936226, 6246742.375445213)",1652360694922,6
"(259504.1130736927, 6246728.043502409)",1652360695022,6
"(259496.94710229093, 6246720.877531007)",1652360695122,6
"(259489.78113088923, 6246713.711559605)",1652360695222,6
"(259485.00381662144, 6246708.934245337)",1652360695322,6
"(259485.00381662144, 6246706.545588203)",1652360695422,6
"(259485.00381662144, 6246706.545588203)",1652360695530,6
"(259485.00381662144, 6246706.545588203)",1652360695625,6
"(259485.00381662144, 6246706.545588203)",1652360695735,6
"(259485.00381662144, 6246706.545588203)",1652360695828,6
"(259482.6151594875, 6246706.545588203)",1652360695923,6
"(259482.6151594875, 6246706.545588203)",1652360696030,6
"(259477.8378452197, 6246701.768273935)",1652360696122,6
"(259468.283216684, 6246687.436331131)",1652360696222,6
"(259463.50590241622, 6246680.2703597285)",1652360696322,6
"(259461.1172452823, 6246675.49304546)",1652360696421,6
"(259453.95127388058, 6246661.161102656)",1652360696522,6
"(259449.1739596128, 6246646.829159852)",1652360696622,6
"(259444.3966453449, 6246625.331245646)",1652360696722,6
"(259442.007988211, 6246610.999302842)",1652360696822,6
"(259437.23067394318, 6246589.5013886355)",1652360696922,6
"(259434.8420168093, 6246565.614817295)",1652360697021,6
"(259430.0647025415, 6246541.728245955)",1652360697121,6
"(259430.0647025415, 6246529.784960285)",1652360697221,6
"(259430.0647025415, 6246522.618988883)",1652360697322,6
"(259430.0647025415, 6246520.230331749)",1652360697422,6
"(259430.0647025415, 6246520.230331749)",1652360697533,6
"(259430.0647025415, 6246520.230331749)",1652360697626,6
"(259427.6760454076, 6246517.841674615)",1652360697722,6
"(259420.5100740058, 6246534.562274553)",1652360697822,6
"(259406.1781312024, 6246575.16944583)",1652360697922,6
"(259399.01215980065, 6246601.444674305)",1652360698021,6
"(259399.01215980065, 6246608.610645707)",1652360698123,6
"(259399.01215980065, 6246608.610645707)",1652360698223,6
"(259399.01215980065, 6246608.610645707)",1652360698336,6
"(259399.01215980065, 6246608.610645707)",1652360698422,6
"(259399.01215980065, 6246608.610645707)",1652360698522,6
"(259399.01215980065, 6246608.610645707)",1652360698634,6
"(259399.01215980065, 6246608.610645707)",1652360698728,6
"(259150.9938633932, 6246525.742729558)",1652360700222,7
"(259203.54432033922, 6246697.726043201)",1652360700323,7
"(259251.31746301742, 6246912.705185254)",1652360700423,7
"(273656.4089004021, 6250775.445030326)",1652360711722,8
"(273527.42141517083, 6250689.453373504)",1652360711823,8
"(273525.0327580369, 6250687.06471637)",1652360711925,8
"(273525.0327580369, 6250687.06471637)",1652360712022,8
"(273525.0327580369, 6250687.06471637)",1652360712123,8
"(273675.5181574733, 6250995.201486645)",1652360712223,8
"(273687.46144314285, 6251052.52925786)",1652360712323,8
"(273692.23875741067, 6251078.804486334)",1652360712422,8
"(273689.85010027676, 6251117.023000478)",1652360712523,8
"(273563.25127217954, 6251260.342428513)",1652360712622,8
"(273529.8100723048, 6251281.840342719)",1652360712722,8
"(273527.4214151709, 6251284.228999853)",1652360712822,8
"(273527.4214151709, 6251284.228999853)",1652360712922,8
"(273527.4214151709, 6251284.228999853)",1652360713022,8
"(273527.4214151709, 6251284.228999853)",1652360713122,8
"(273527.4214151709, 6251284.228999853)",1652360713229,8
"(273615.80172912555, 6251203.014657299)",1652360713322,8
"(273692.23875741067, 6251085.970457736)",1652360713422,8
"(273716.12532874977, 6251059.695229262)",1652360713522,8
"(273747.1778714906, 6251054.917914994)",1652360713623,8
"(273821.2262426418, 6251076.4158292)",1652360713722,8
"(273828.39221404353, 6251081.193143468)",1652360713821,8
"(273828.39221404353, 6251081.193143468)",1652360713922,8
"(273828.39221404353, 6251081.193143468)",1652360714022,8
"(273828.39221404353, 6251081.193143468)",1652360714123,8
"(273828.39221404353, 6251081.193143468)",1652360714223,8
"(274164.905931329, 6251724.666751294)",1652360716822,9
"(273362.3171343347, 6251581.347323259)",1652360716923,9
"(272607.5014800186, 6251371.145495474)",1652360717022,9
"(272129.77005323616, 6251256.489953045)",1652360717122,9
"(272024.66913934407, 6251227.826067437)",1652360717222,9
"(272024.66913934407, 6251227.826067437)",1652360717331,9
"(272024.66913934407, 6251227.826067437)",1652360717422,9
"(272024.66913934407, 6251227.826067437)",1652360717525,9
"(272024.66913934407, 6251227.826067437)",1652360717623,9
"(272015.11451080843, 6251256.489953045)",1652360717722,9
"(271976.8959966659, 6251275.599210117)",1652360717822,9
"(271308.0719991706, 6251466.691780831)",1652360717922,9
"(270973.66000042297, 6251476.246409367)",1652360718022,9
"(270820.7859438527, 6251476.246409367)",1652360718124,9
"(270811.23131531704, 6251476.246409367)",1652360718226,9
"(270811.23131531704, 6251476.246409367)",1652360718337,9
"(270811.23131531704, 6251476.246409367)",1652360718431,9
"(270801.6766867814, 6251485.801037903)",1652360718526,9
"(270801.6766867814, 6251552.683437655)",1652360718623,9
"(270801.6766867814, 6251734.221379834)",1652360718723,9
"(270763.45817263884, 6251915.759322012)",1652360718821,9
"(270725.2396584963, 6252068.633378583)",1652360718922,9
"(270725.2396584963, 6252068.633378583)",1652360719029,9
"(271088.3155428509, 6252116.406521263)",1652360719122,9
"(271116.9794284578, 6252125.961149799)",1652360719222,9
"(271136.0886855291, 6252135.515778335)",1652360719323,9
"(271145.6433140647, 6252145.070406871)",1652360719422,9
"(271202.97108527855, 6252288.389834907)",1652360719522,9
"(271107.4247999221, 6252460.37314855)",1652360719623,9
"(270591.47485899716, 6252785.230518763)",1652360719722,9
"(270113.7434322148, 6252833.003661442)",1652360719822,9
"(269626.45737689675, 6252718.348119013)",1652360719923,9
"(269043.62503622234, 6252498.591662692)",1652360720022,9
"(268871.64172258077, 6252450.818520013)",1652360720123,9
"(268795.2046942956, 6252412.60000587)",1652360720222,9
"(268785.65006575995, 6252412.60000587)",1652360720322,9
"(268728.3222945461, 6252489.037034156)",1652360720422,9
"(268776.0954372243, 6252661.020347799)",1652360720528,9
"(269177.38983572146, 6252718.348119014)",1652360720622,9
"(269722.0036622533, 6252594.137948049)",1652360720722,9
"(270304.83600292786, 6252317.053720514)",1652360720822,9
"(270964.10537188756, 6252030.414864444)",1652360720922,9
"(271183.8618282074, 6251896.650064944)",1652360721022,9
"(271594.71085524024, 6251581.347323267)",1652360721122,9
"(271996.00525373756, 6251199.162181839)",1652360721228,9
"(272206.20708152174, 6250960.296468448)",1652360721322,9
"(272311.3079954138, 6250826.531668947)",1652360721422,9
"(272339.9718810207, 6250807.422411875)",1652360721522,9
"(256003.5504528352, 6255870.918600966)",1652360731122,10
"(255993.99582429952, 6255847.032029627)",1652360731222,10
"(255993.99582429952, 6255847.032029627)",1652360731336,10
"(255993.99582429952, 6255847.032029627)",1652360731431,10
"(255989.2185100317, 6255854.198001029)",1652360731523,10
"(255982.05253863003, 6255930.635029313)",1652360731622,10
"(255979.66388149606, 6255980.796829127)",1652360731722,10
"(255977.27522436215, 6256002.294743333)",1652360731822,10
"(255977.27522436215, 6256007.072057601)",1652360731921,10
"(255977.27522436215, 6256007.072057601)",1652360732036,10
"(255977.27522436215, 6256007.072057601)",1652360732129,10
"(255977.27522436215, 6256009.460714735)",1652360732222,10
"(255955.77731015693, 6256150.391485637)",1652360732322,10
"(255939.0567102196, 6256284.156285137)",1652360732421,10
"(255939.0567102196, 6256329.540770683)",1652360732523,10
"(255946.22268162132, 6256370.147941962)",1652360732622,10
"(255948.61133875523, 6256374.925256229)",1652360732722,10
"(255955.77731015693, 6256382.091227631)",1652360732822,10
"(255955.77731015693, 6256382.091227631)",1652360732933,10
"(255955.77731015693, 6256382.091227631)",1652360733029,10
"(255955.77731015693, 6256382.091227631)",1652360733123,10
"(255955.77731015693, 6256382.091227631)",1652360733235,10
"(255955.77731015693, 6256382.091227631)",1652360733329,10
"(255955.77731015693, 6256382.091227631)",1652360733424,10
"(255958.16596729087, 6256382.091227631)",1652360733522,10
"(255958.16596729087, 6256382.091227631)",1652360733628,10
"(255958.16596729087, 6256382.091227631)",1652360733737,10
"(255958.16596729087, 6256382.091227631)",1652360733832,10
"(255960.55462442478, 6256382.091227631)",1652360733921,10
"(255960.55462442478, 6256382.091227631)",1652360734022,10
"(255962.9432815587, 6256379.702570498)",1652360734122,10
"(255965.3319386926, 6256379.702570498)",1652360734228,10
"(255965.3319386926, 6256377.313913363)",1652360734322,10
"(255970.10925296042, 6256367.759284827)",1652360734423,10
"(255989.2185100317, 6256303.265542211)",1652360734522,10
"(256025.04836704038, 6256222.051199656)",1652360734622,10
"(256185.08839501243, 6256217.273885388)",1652360735723,11
"(256400.06753706452, 6256217.273885388)",1652360735823,11
"(256679.54042173218, 6256100.229685825)",1652360737322,12
"(256925.57210652507, 6255913.91442938)",1652360737422,12
"(256999.6204776764, 6255856.586658165)",1652360738621,13
"(256505.1684509566, 6255947.355629253)",1652360738722,13
"(256407.23350846622, 6255949.744286387)",1652360738822,13
"(256402.45619419843, 6255949.744286387)",1652360738923,13
"(256383.34693712718, 6255949.744286387)",1652360739023,13
"(539773.1409070012, 5744328.138494707)",1652360751424,14
"(535034.0451533203, 5742035.027646151)",1652360751523,14
"(535034.0451533203, 5742035.027646151)",1652360751634,14
"(535034.0451533203, 5742035.027646151)",1652360751728,14
"(539314.51873729, 5742952.271985573)",1652360751822,14
"(544665.1107172522, 5745245.382834126)",1652360751923,14
"(546193.8512829557, 5745704.005003837)",1652360752021,14
"(546346.7253395261, 5745704.005003837)",1652360752122,14
"(546346.7253395261, 5745704.005003837)",1652360752230,14
"(546346.7253395261, 5745704.005003837)",1652360752323,14
"(546346.7253395261, 5745704.005003837)",1652360752422,14
"(546346.7253395261, 5745704.005003837)",1652360752523,14
"(546346.7253395261, 5745704.005003837)",1652360752623,14
"(540627.9743798339, 5745062.549142639)",1652360758223,15
"(540561.0919800844, 5745177.204685068)",1652360758322,15
"(561384.8185143906, 5995180.83858728)",1652360767422,16
"(561117.2889153925, 5994569.342360999)",1652360767523,16
"(561079.0704012499, 5994531.123846857)",1652360767631,16
"(561079.0704012499, 5994531.123846857)",1652360767727,16
"(561079.0704012499, 5994531.123846857)",1652360767837,16
"(560964.4148588221, 5994569.342360999)",1652360767922,16
"(560735.1037739668, 5995104.401558995)",1652360768023,16
"(560696.8852598242, 5995486.586700421)",1652360768123,16
"(560696.8852598242, 5995524.805214563)",1652360768222,16
"(560696.8852598242, 5995524.805214563)",1652360768327,16
"(560696.8852598242, 5995524.805214563)",1652360768422,16
"(560929.6642077224, 5995064.900511125)",1652360769722,17
"(561197.1938067204, 5995332.430110123)",1652360769822,17
"(561330.9586062194, 5995504.4134237645)",1652360769923,17
"(561369.177120362, 5995599.959709121)",1652360770022,17
"(561426.5048915758, 5995695.505994477)",1652360770122,17
"(561464.7234057183, 5995771.943022762)",1652360770222,17
"(561502.9419198609, 5995905.707822261)",1652360770322,17
"(561522.0511769322, 5995982.1448505465)",1652360770423,17
"(561522.0511769322, 5996020.363364689)",1652360770523,17
"(561541.1604340035, 5996077.691135903)",1652360770626,17
"(561560.2696910747, 5996115.909650045)",1652360770722,17
"(561579.378948146, 5996135.018907117)",1652360770826,17
"(561579.378948146, 5996135.018907117)",1652360770923,17
"(561579.378948146, 5996135.018907117)",1652360771031,17
"(561579.378948146, 5996135.018907117)",1652360771125,17
"(561579.378948146, 5996135.018907117)",1652360771236,17
"(561579.378948146, 5996135.018907117)",1652360771329,17
"(561579.378948146, 5996135.018907117)",1652360771424,17
"(561579.378948146, 5996135.018907117)",1652360771532,17
"(561426.5048915757, 5995599.959709121)",1652360771622,17
"(561369.1771203618, 5995217.774567695)",1652360771723,17
"(561369.1771203618, 5995217.774567695)",1652360771821,17
"(561369.1771203618, 5995198.665310624)",1652360771927,17
"(561369.1771203618, 5995198.665310624)",1652360772022,17
"(561369.1771203618, 5995198.665310624)",1652360772125,17
"(561369.1771203618, 5995198.665310624)",1652360772221,17
"(561619.3313938107, 5993871.722170157)",1652360774422,19
"(561695.7684220958, 5993613.747199694)",1652360774522,19
"(561705.3230506314, 5993546.864799943)",1652360774622,19
"(561705.3230506314, 5993537.310171407)",1652360774723,19
"(561705.3230506314, 5993537.310171407)",1652360774831,19
"(561705.3230506314, 5993537.310171407)",1652360774925,19
"(561705.3230506314, 5993537.310171407)",1652360775036,19
"(561705.3230506314, 5993537.310171407)",1652360775130,19
"(561714.8776791671, 5993537.310171407)",1652360775226,19
"(561733.9869362384, 5993546.864799943)",1652360775322,19
"(561762.6508218453, 5993575.528685551)",1652360775422,19
"(561772.2054503809, 5993594.637942623)",1652360775521,19
"(561791.3147074522, 5993623.301828232)",1652360775622,19
"(561810.4239645235, 5993651.96571384)",1652360775721,19
"(561819.9785930591, 5993671.074970912)",1652360775822,19
"(561829.5332215948, 5993690.184227984)",1652360775923,19
"(561839.0878501304, 5993709.293485056)",1652360776022,19
"(561848.642478666, 5993728.402742128)",1652360776122,19
"(561858.1971072017, 5993747.5119992)",1652360776223,19
"(561867.7517357373, 5993766.621256272)",1652360776322,19
"(561877.306364273, 5993785.7305133445)",1652360776423,19
"(561886.8609928086, 5993795.285141881)",1652360776521,19
"(561896.4156213442, 5993823.949027489)",1652360776622,19
"(561896.4156213442, 5993823.949027489)",1652360776722,19
"(561925.0795069512, 5993862.167541633)",1652360776822,19
"(561944.1887640224, 5993900.386055779)",1652360776923,19
"(561963.2980210937, 5993929.049941386)",1652360777022,19
"(561963.2980210937, 5993929.049941386)",1652360777135,19
"(561963.2980210937, 5993929.049941386)",1652360777228,19
"(561963.2980210937, 5993929.049941386)",1652360777323,19
"(561963.2980210937, 5993929.049941386)",1652360777432,19
"(561963.2980210937, 5993929.049941386)",1652360777525,19
"(561963.2980210937, 5993929.049941386)",1652360777635,19
"(561963.2980210937, 5993929.049941386)",1652360777729,19
"(561963.2980210937, 5993929.049941386)",1652360777825,19
"(561982.407278165, 5993871.72217017)",1652360777922,19
"(561982.407278165, 5993766.621256277)",1652360778022,19
"(561982.407278165, 5993651.965713847)",1652360778122,19
"(561963.2980210937, 5993537.310171419)",1652360778222,19
"(561944.1887640224, 5993432.209257525)",1652360778321,19
"(561925.0795069512, 5993374.881486309)",1652360778422,19
"(561896.4156213442, 5993279.335200951)",1652360778522,19
"(561886.8609928086, 5993250.671315343)",1652360778622,19
"(561877.306364273, 5993212.4528012)",1652360778723,19
"(561858.1971072017, 5993164.679658519)",1652360778821,19
"(561848.642478666, 5993126.461144375)",1652360778923,19
"(561839.0878501304, 5993069.133373159)",1652360779022,19
"(561819.9785930591, 5993011.805601943)",1652360779121,19
"(561781.7600789166, 5992925.813945121)",1652360779221,19
"(561753.0961933096, 5992858.931545369)",1652360779322,19
"(561733.9869362384, 5992820.713031226)",1652360779422,19
"(561733.9869362384, 5992811.15840269)",1652360779525,19
"(561733.9869362384, 5992792.0491456175)",1652360779622,19
"(561733.9869362384, 5992763.385260008)",1652360780822,20
"(561743.541564774, 5992772.939888544)",1652360780925,20
"(561753.0961933096, 5992820.713031224)",1652360781023,20
"(561762.6508218453, 5992820.713031224)",1652360781123,20
"(561762.6508218453, 5992820.713031224)",1652360781228,20
"(561762.6508218453, 5992820.713031224)",1652360781323,20
"(562054.9339579435, 5992955.948690147)",1652360782522,21
"(562064.4885864791, 5992989.3898900235)",1652360782621,21
"(562078.8205292826, 5993018.053775632)",1652360782721,21
"(562107.4844148895, 5993075.3815468475)",1652360782821,21
"(562145.702929032, 5993185.259775008)",1652360782922,21
"(562203.0307002459, 5993381.129659989)",1652360783022,21
"(562265.1357857275, 5993701.209715934)",1652360783122,21
"(562312.9089284057, 5994040.399028949)",1652360783221,21
"(562332.018185477, 5994336.592513556)",1652360783322,21
"(562336.7954997448, 5994389.142970503)",1652360783421,21
"(562346.3501282805, 5994451.248055986)",1652360783522,21
"(562346.3501282805, 5994456.025370254)",1652360783621,21
"(562346.3501282805, 5994446.470741718)",1652360783721,21
"(562346.3501282805, 5994446.470741718)",1652360783822,21
"(562346.3501282805, 5994446.470741718)",1652360783922,21
"(562346.3501282805, 5994446.470741718)",1652360784022,21
"(562346.3501282805, 5994446.470741718)",1652360784122,21
"(562346.3501282805, 5994446.470741718)",1652360784221,21
"(562427.5644708334, 5994742.664226324)",1652360784322,21
"(562465.782984976, 5994971.975311181)",1652360784422,21
"(562480.1149277794, 5995062.744282269)",1652360784522,21
"(562480.1149277794, 5995077.076225073)",1652360784621,21
"(562480.1149277794, 5995077.076225073)",1652360784723,21
"(562480.1149277794, 5995077.076225073)",1652360784833,21
"(562480.1149277794, 5995077.076225073)",1652360784928,21
"(562480.1149277794, 5995072.298910805)",1652360785022,21
"(562461.0056707081, 5994924.202168501)",1652360785122,21
"(562422.7871565656, 5994709.223026448)",1652360785222,21
"(562422.7871565656, 5994709.223026448)",1652360785332,21
"(562422.7871565656, 5994709.223026448)",1652360785422,21
"(562422.7871565656, 5994709.223026448)",1652360785521,21
"(562530.7102104721, 5994688.908415163)",1652360786922,22
"(562554.5967818112, 5994956.438014161)",1652360787022,22
"(562556.9854389451, 5994965.992642697)",1652360787122,22
"(562559.374096079, 5994977.935928367)",1652360787221,22
"(562559.374096079, 5994963.603985564)",1652360788321,23
"(562554.5967818112, 5994942.106071358)",1652360788423,23
"(562552.2081246773, 5994932.5514428215)",1652360788521,23
"(562552.2081246773, 5994932.5514428215)",1652360788628,23
"(562552.2081246773, 5994932.5514428215)",1652360788724,23
"(562552.2081246773, 5994932.5514428215)",1652360788834,23
"(562552.2081246773, 5994930.1627856875)",1652360788929,23
"(562552.2081246773, 5994930.1627856875)",1652360789023,23
"(562552.2081246773, 5994930.1627856875)",1652360789133,23
"(562552.2081246773, 5994922.996814285)",1652360789221,23
"(562542.6534961417, 5994894.332928677)",1652360789321,23
"(562521.1555819365, 5994815.507243257)",1652360789421,23
"(562492.4916963296, 5994693.685729428)",1652360789521,23
"(562487.7143820617, 5994662.633186688)",1652360789622,23
"(562487.7143820617, 5994662.633186688)",1652360789731,23
"(562485.3257249278, 5994655.467215286)",1652360789821,23
"(562475.7710963922, 5994588.584815537)",1652360789922,23
"(562473.3824392583, 5994562.309587062)",1652360790022,23
"(562473.3824392583, 5994559.920929928)",1652360790122,23
"(562473.3824392583, 5994559.920929928)",1652360790222,23
"(562473.3824392583, 5994559.920929928)",1652360790321,23
"(562473.3824392583, 5994559.920929928)",1652360790422,23
"(562473.3824392583, 5994559.920929928)",1652360790522,23
"(562473.3824392583, 5994559.920929928)",1652360790622,23
"(562456.6618393209, 5994504.9818158485)",1652360790722,23
"(562411.2773537766, 5994225.508931181)",1652360790821,23
"(562404.1113823749, 5994170.569817101)",1652360790922,23
"(562404.1113823749, 5994170.569817101)",1652360791022,23
"(562404.1113823749, 5994170.569817101)",1652360791131,23
"(562404.1113823749, 5994170.569817101)",1652360791225,23
"(562404.1113823749, 5994170.569817101)",1652360791323,23
"(562404.1113823749, 5994170.569817101)",1652360791422,23
"(562404.1113823749, 5994170.569817101)",1652360791521,23
"(562404.1113823749, 5994170.569817101)",1652360791634,23
"(562404.1113823749, 5994170.569817101)",1652360791722,23
"(562387.3907824375, 5994003.363817727)",1652360791822,23
"(562382.6134681697, 5993931.704103709)",1652360791921,23
"(562380.2248110358, 5993929.315446575)",1652360792022,23
"(562380.2248110358, 5993929.315446575)",1652360792122,23
"(562380.2248110358, 5993929.315446575)",1652360792222,23
"(562380.2248110358, 5993929.315446575)",1652360792326,23
"(562380.2248110358, 5993929.315446575)",1652360792421,23
"(561269.0657608863, 5993853.635899289)",1652360793722,24
"(560208.5019934295, 5993719.871099791)",1652360793821,24
"(560203.7246791617, 5993719.871099791)",1652360793925,24
"(560198.9473648939, 5993715.0937855225)",1652360794021,24
"(560198.9473648939, 5993715.0937855225)",1652360794122,24
"(559338.6763151756, 5993397.483821481)",1652360795321,25
