center,time,id_pan
"(545043.0708597167, 5987612.666914576)",1655822568419,13
"(545043.0708597167, 5987612.666914576)",1655822568528,13
"(545043.0708597167, 5987612.666914576)",1655822568617,13
"(545043.0708597167, 5987612.666914576)",1655822568717,13
"(545043.0708597167, 5987612.666914576)",1655822568824,13
"(559381.6100177568, 5991730.155764258)",1655822574528,14
"(559372.0553892212, 5991959.466849115)",1655822574623,14
"(559372.0553892212, 5991959.466849115)",1655822574731,14
"(559372.0553892212, 5991959.466849115)",1655822574824,14
"(559257.3998467935, 5992446.752904435)",1655822585819,15
"(559114.0804187589, 5992752.501017576)",1655822585919,15
"(559104.5257902233, 5992781.1649031835)",1655822586017,15
"(559104.5257902233, 5992781.1649031835)",1655822586119,15
"(559104.5257902233, 5992781.1649031835)",1655822586218,15
"(559104.5257902233, 5992781.1649031835)",1655822586319,15
"(559104.5257902233, 5992781.1649031835)",1655822586417,15
"(559104.5257902233, 5992781.1649031835)",1655822586528,15
"(559713.0808173539, 5992945.729254663)",1655822596327,16
"(559550.652132248, 5992482.329770684)",1655822596418,16
"(559383.4461328743, 5991952.047886955)",1655822596530,16
"(559278.3452189823, 5991708.404859294)",1655822596617,16
"(559244.9040191076, 5991493.425717239)",1655822598324,17
"(559201.9081906972, 5991082.576690205)",1655822598418,17
"(559163.6896765546, 5990724.278120117)",1655822598526,17
"(559111.1392196086, 5990504.521663796)",1655822598618,17
"(559092.0299625373, 5990432.861949779)",1655822598728,17
"(559077.6980197339, 5990399.420749903)",1655822598823,17
"(559072.9207054661, 5990389.866121367)",1655822598919,17
"(559072.9207054661, 5990389.866121367)",1655822599018,17
"(559072.9207054661, 5990389.866121367)",1655822599119,17
"(559072.9207054661, 5990389.866121367)",1655822599217,17
"(559072.9207054661, 5990389.866121367)",1655822599317,17
"(559072.9207054661, 5990389.866121367)",1655822599417,17
"(559072.9207054661, 5990389.866121367)",1655822599517,17
"(559072.9207054661, 5990389.866121367)",1655822599617,17
"(559044.2568198591, 5990198.773550653)",1655822599717,17
"(558939.1559059671, 5989525.17223889)",1655822599818,17
"(558805.3911064682, 5989066.550069178)",1655822599919,17
"(558767.1725923256, 5988956.671841018)",1655822600027,17
"(558767.1725923256, 5988951.89452675)",1655822600117,17
"(558767.1725923256, 5988951.89452675)",1655822600218,17
"(558767.1725923256, 5988951.89452675)",1655822600326,17
"(558767.1725923256, 5988951.89452675)",1655822600417,17
"(558767.1725923256, 5988951.89452675)",1655822600518,17
"(558767.1725923256, 5988951.89452675)",1655822600617,17
"(558767.1725923256, 5988951.89452675)",1655822600717,17
"(558767.1725923256, 5988951.89452675)",1655822600817,17
"(558776.7272208612, 5988918.453326875)",1655822600918,17
"(558934.3785916993, 5988407.280700218)",1655822601018,17
"(558991.7063629131, 5988111.087215614)",1655822601121,17
"(558991.7063629131, 5988111.087215614)",1655822601230,17
"(558991.7063629131, 5988111.087215614)",1655822601323,17
"(558215.9453364091, 5986966.277692786)",1655822602427,18
"(558129.9536795884, 5986545.874037216)",1655822602523,18
"(558043.9620227676, 5985953.487068006)",1655822602626,18
"(557977.0796230182, 5985619.075069257)",1655822602726,18
"(557575.785224521, 5984959.805700297)",1655822604525,19
"(557117.1630548099, 5983822.804904553)",1655822604620,19
"(556820.969570205, 5983201.754049735)",1655822604724,19
"(556763.6417989911, 5983087.098507307)",1655822604823,19
"(556754.0871704555, 5983067.989250235)",1655822604924,19
"(556754.0871704555, 5983067.989250235)",1655822605024,19
"(556754.0871704555, 5983067.989250235)",1655822605120,19
"(556754.0871704555, 5983067.989250235)",1655822605224,19
"(556754.0871704555, 5983067.989250235)",1655822605317,19
"(556754.0871704555, 5983067.989250235)",1655822605417,19
"(556648.9862565635, 5982743.131880023)",1655822605524,19
"(556362.3474004943, 5981701.6773696365)",1655822605622,19
"(556133.0363156389, 5980956.416343855)",1655822605725,19
"(555932.3891163905, 5980660.2228592485)",1655822607023,20
"(555483.3215752151, 5979914.961833468)",1655822607123,20
"(555139.3549479321, 5979074.1545223305)",1655822607223,20
"(555043.8086625757, 5978720.63326651)",1655822607318,20
"(555034.25403404, 5978682.414752367)",1655822607418,20
"(555034.25403404, 5978682.414752367)",1655822607522,20
"(555034.25403404, 5978682.414752367)",1655822607623,20
"(555034.25403404, 5978682.414752367)",1655822607723,20
"(555034.25403404, 5978682.414752367)",1655822607817,20
"(555034.25403404, 5978682.414752367)",1655822607923,20
"(555034.25403404, 5978682.414752367)",1655822608022,20
"(555034.25403404, 5978682.414752367)",1655822608123,20
"(554948.2623772193, 5978586.86846701)",1655822608223,20
"(554566.0772357936, 5977841.607441228)",1655822608320,20
"(554432.3124362946, 5977468.976928337)",1655822608422,20
"(554422.757807759, 5977459.4222998)",1655822608518,20
"(554422.757807759, 5977459.4222998)",1655822608623,20
"(554422.757807759, 5977459.4222998)",1655822608722,20
"(554422.757807759, 5977459.4222998)",1655822608817,20
"(553071.8829540015, 5977478.141791919)",1655822609817,21
"(554524.1864914199, 5979618.3785839025)",1655822609921,21
"(554772.6068333468, 5979943.235954114)",1655822610019,21
"(554772.6068333468, 5979943.235954114)",1655822610117,21
"(554772.6068333468, 5979943.235954114)",1655822610217,21
"(554772.6068333468, 5979943.235954114)",1655822610318,21
"(554772.6068333468, 5979943.235954114)",1655822610417,21
"(554963.6994040597, 5980325.42109554)",1655822610522,21
"(556224.910370765, 5983038.935599663)",1655822610621,21
"(556836.4065970464, 5984261.928052225)",1655822610721,21
"(556836.4065970464, 5984261.928052225)",1655822610821,21
"(556836.4065970464, 5984261.928052225)",1655822610917,21
"(556836.4065970464, 5984261.928052225)",1655822611017,21
"(556836.4065970464, 5984261.928052225)",1655822611117,21
"(557065.717681902, 5984854.315021435)",1655822611221,21
"(557868.3064788963, 5987319.409183631)",1655822611320,21
"(558326.9286486075, 5988427.746093765)",1655822611417,21
"(558326.9286486075, 5988427.746093765)",1655822611517,21
"(558326.9286486075, 5988427.746093765)",1655822611618,21
"(558326.9286486075, 5988427.746093765)",1655822611717,21
"(558326.9286486075, 5988427.746093765)",1655822611817,21
"(558346.0379056787, 5988580.620150335)",1655822611917,21
"(558346.0379056787, 5990510.655114534)",1655822612020,21
"(558346.0379056787, 5990835.512484746)",1655822612118,21
"(558346.0379056787, 5990835.512484746)",1655822612217,21
"(558346.0379056787, 5990835.512484746)",1655822612317,21
"(558346.0379056787, 5990835.512484746)",1655822612417,21
"(558346.0379056787, 5990835.512484746)",1655822612517,21
"(558346.0379056787, 5990835.512484746)",1655822612618,21
"(559765.6312743012, 5991626.294770294)",1655822616117,23
"(559789.5178456403, 5992022.811854525)",1655822616217,23
"(559799.072474176, 5992142.244711221)",1655822616317,23
"(559803.8497884438, 5992170.9085968295)",1655822616417,23
"(559803.8497884438, 5992170.9085968295)",1655822616517,23
"(559803.8497884438, 5992170.9085968295)",1655822616617,23
"(559803.8497884438, 5992170.9085968295)",1655822616717,23
"(559803.8497884438, 5992170.9085968295)",1655822616817,23
"(559803.8497884438, 5992170.9085968295)",1655822616917,23
"(559808.6271027116, 5992242.568310847)",1655822617018,23
"(559832.5136740507, 5992648.6400236115)",1655822617117,23
"(559875.5095024611, 5993049.934422108)",1655822617217,23
"(559865.9548739254, 5993952.846818731)",1655822619816,25
"(559779.9632171047, 5994134.384760909)",1655822619916,25
"(559775.1859028368, 5994139.162075177)",1655822620016,25
"(559775.1859028368, 5994139.162075177)",1655822620117,25
"(559775.1859028368, 5994139.162075177)",1655822620217,25
"(-186098.4176478195, 6125169.222725371)",1655822669818,26
"(-186671.6953599583, 6125360.315296084)",1655822669917,26
"(-201239.8297380089, 6120240.478815801)",1655822688623,27
"(-196653.60804089828, 6121845.656409789)",1655822688722,27
"(-194284.06016405788, 6122877.556291638)",1655822688823,27
"(-193787.21948020428, 6123145.085890636)",1655822688923,27
"(-191685.20120236196, 6124215.2042866275)",1655822689019,27
"(233699.52242968022, 6348019.555478118)",1655822724917,28
"(233617.1137585603, 6347982.531292541)",1655822725017,28
"(233568.14628731518, 6347955.0617355)",1655822725116,28
"(233534.70508744044, 6347944.3127783965)",1655822725217,28
"(233500.06955899872, 6347938.3411355615)",1655822725317,28
"(233495.29224473092, 6347937.146806994)",1655822725417,28
"(233495.29224473092, 6347937.146806994)",1655822725517,28
"(233495.29224473092, 6347937.146806994)",1655822725617,28
"(232556.28793949285, 6347845.810859591)",1655822726918,29
"(231514.8334291073, 6347578.281260592)",1655822727018,29
"(230912.8918313615, 6347377.634061342)",1655822727118,29
"(230750.46314625547, 6347339.415547198)",1655822727219,29
"(231670.2354492946, 6347594.832025882)",1655822732517,30
"(231875.659962811, 6347609.163968685)",1655822732618,30
"(231947.3196768284, 6347604.386654417)",1655822732717,30
"(231978.37221956922, 6347535.115597534)",1655822732817,30
"(231999.8701337744, 6347451.512597847)",1655822732916,30
"(232004.64744804223, 6347439.569312177)",1655822733016,30
"(232011.81341944393, 6347437.180655043)",1655822733127,30
"(232028.53401938127, 6347432.403340775)",1655822733220,30
"(232028.53401938127, 6347432.403340775)",1655822733318,30
"(232028.53401938127, 6347432.403340775)",1655822733418,30
"(232028.53401938127, 6347432.403340775)",1655822733518,30
"(232028.53401938127, 6347432.403340775)",1655822733618,30
"(232028.53401938127, 6347432.403340775)",1655822733717,30
"(232028.53401938127, 6347432.403340775)",1655822733830,30
"(232057.19790498825, 6347446.735283579)",1655822733923,30
"(232179.01941881777, 6347542.281568935)",1655822734019,30
"(232284.1203327099, 6347649.771139961)",1655822734125,30
"(232327.11616112024, 6347702.3215969065)",1655822734218,30
"(232281.73167557595, 6348036.733595655)",1655822740926,32
"(232155.13284747856, 6348165.721080888)",1655822741024,32
"(232095.4164191308, 6348225.437509237)",1655822741120,32
"(232088.25044772902, 6348230.214823505)",1655822741218,32
"(232054.80924785434, 6348246.935423443)",1655822741322,32
"(232050.0319335865, 6348246.935423443)",1655822741419,32
"(232042.8659621848, 6348244.546766309)",1655822741517,32
"(232042.8659621848, 6348244.546766309)",1655822741618,32
"(232042.8659621848, 6348244.546766309)",1655822741718,32
"(232042.8659621848, 6348244.546766309)",1655822741818,32
"(232042.8659621848, 6348244.546766309)",1655822741918,32
"(232042.8659621848, 6348244.546766309)",1655822742018,32
"(232042.8659621848, 6348244.546766309)",1655822742118,32
"(232042.8659621848, 6348244.546766309)",1655822742217,32
"(232042.8659621848, 6348244.546766309)",1655822742317,32
"(232033.31133364915, 6348208.716909299)",1655822742423,32
"(232021.3680479796, 6348158.555109485)",1655822742524,32
"(232021.3680479796, 6348158.555109485)",1655822742621,32
"(232021.3680479796, 6348158.555109485)",1655822742730,32
"(232021.3680479796, 6348158.555109485)",1655822742824,32
"(232016.59073371172, 6348132.279881011)",1655822742918,32
"(232011.81341944393, 6348108.3933096705)",1655822743018,32
"(232011.81341944393, 6348108.3933096705)",1655822743120,32
"(232011.81341944393, 6348108.3933096705)",1655822743217,32
"(232011.81341944393, 6348108.3933096705)",1655822743317,32
"(232011.81341944393, 6348108.3933096705)",1655822743417,32
"(232099.4207321012, 6347955.864175001)",1655822745721,33
"(232101.8093892351, 6347948.698203599)",1655822745821,33
"(232103.00371780206, 6347942.726560764)",1655822745918,33
"(232103.00371780206, 6347942.726560764)",1655822746018,33
"(231985.9595182403, 6347924.102499668)",1655822766025,34
"(232002.68011817764, 6347895.438614059)",1655822766124,34
"(232009.8460895794, 6347876.329356987)",1655822766218,34
"(232017.0120609811, 6347860.803085616)",1655822766325,34
"(232027.7610180837, 6347845.276814245)",1655822766421,34
"(232043.2872894541, 6347816.612928636)",1655822766525,34
"(232051.64758942276, 6347798.698000131)",1655822766623,34
"(232054.0362465567, 6347791.532028729)",1655822766718,34
"(232056.42490369058, 6347785.560385894)",1655822766818,34
"(232062.39654652542, 6347774.811428791)",1655822766920,34
"(232064.7852036593, 6347766.451128822)",1655822767018,34
"(232064.7852036593, 6347766.451128822)",1655822767121,34
"(232064.7852036593, 6347766.451128822)",1655822767229,34
"(232064.7852036593, 6347766.451128822)",1655822767325,34
"(232068.3681893602, 6347772.422771657)",1655822767420,34
"(232086.28311786448, 6347836.916514272)",1655822767524,34
"(232087.47744643144, 6347895.438614053)",1655822767620,34
"(232080.3114750297, 6347928.879813929)",1655822767724,34
"(232079.11714646273, 6347931.268471063)",1655822767822,34
"(232079.11714646273, 6347931.268471063)",1655822767917,34
"(232079.11714646273, 6347931.268471063)",1655822768027,34
"(232079.11714646273, 6347931.268471063)",1655822768119,34
"(232079.11714646273, 6347931.268471063)",1655822768227,34
"(232079.11714646273, 6347931.268471063)",1655822768322,34
"(232079.11714646273, 6347931.268471063)",1655822768431,34
"(232079.11714646273, 6347931.268471063)",1655822768523,34
"(232079.11714646273, 6347934.851456764)",1655822768624,34
"(232148.00170269754, 6347847.707302647)",1655822790327,35
"(232137.84990987842, 6347885.328652507)",1655822790418,35
"(232128.89244562626, 6347925.935823785)",1655822790518,35
"(232113.36617425585, 6347944.447916574)",1655822793120,36
"(232101.4228885863, 6347936.684780888)",1655822793225,36
"(232099.0342314524, 6347934.893288038)",1655822793320,36
"(232097.83990288543, 6347933.101795187)",1655822793417,36
"(232097.24273860198, 6347933.101795187)",1655822793523,36
"(232097.24273860198, 6347933.101795187)",1655822793617,36
"(232097.24273860198, 6347933.101795187)",1655822793726,36
"(232097.24273860198, 6347933.101795187)",1655822793819,36
"(232092.46542433414, 6347925.338659502)",1655822793925,36
"(232088.8824386333, 6347919.96418095)",1655822794022,36
"(232088.8824386333, 6347919.367016667)",1655822794117,36
"(232088.8824386333, 6347919.367016667)",1655822794227,36
"(232088.8824386333, 6347919.367016667)",1655822794319,36
"(232088.8824386333, 6347919.367016667)",1655822794431,36
"(232088.8824386333, 6347919.367016667)",1655822794526,36
"(232086.49378149936, 6347906.229402429)",1655822794619,36
"(232084.70228864893, 6347890.105966775)",1655822794724,36
"(232084.10512436542, 6347885.92581679)",1655822794822,36
"(232084.10512436542, 6347880.551338239)",1655822794924,36
"(232084.10512436542, 6347876.968352538)",1655822795017,36
"(232078.1334815307, 6347845.318645512)",1655822796223,37
"(232076.93915296372, 6347818.446252754)",1655822796323,37
"(232085.2994529324, 6347808.294459934)",1655822797522,38
"(232130.6839384767, 6347846.512974079)",1655822797620,38
"(232167.11095976882, 6347895.480445326)",1655822797722,38
"(232171.88827403664, 6347906.229402429)",1655822797817,38
"(232171.88827403664, 6347906.229402429)",1655822797918,38
"(232171.88827403664, 6347906.229402429)",1655822798017,38
"(232171.88827403664, 6347906.229402429)",1655822798118,38
"(232171.88827403664, 6347906.229402429)",1655822798218,38
"(232171.88827403664, 6347906.229402429)",1655822798318,38
"(232171.88827403664, 6347906.229402429)",1655822798417,38
"(232173.6797668871, 6347910.409552414)",1655822798521,38
"(232196.3720096592, 6347954.599709393)",1655822798622,38
"(232225.03589526613, 6348002.9700163575)",1655822798722,38
"(232249.5196308887, 6348049.548830471)",1655822800720,39
"(232259.07425942435, 6348061.492116141)",1655822802018,40
"(232259.07425942435, 6348061.492116141)",1655822802120,40
"(232259.07425942435, 6348061.492116141)",1655822802226,40
"(232270.4203808104, 6348053.131816172)",1655822802319,40
"(232276.98918792867, 6348047.7573376205)",1655822802419,40
"(232292.5154592991, 6348042.382859069)",1655822802520,40
"(232298.48710213386, 6348040.591366218)",1655822802617,40
"(232298.48710213386, 6348040.591366218)",1655822802717,40
"(232298.48710213386, 6348040.591366218)",1655822802818,40
"(232298.48710213386, 6348040.591366218)",1655822802918,40
"(232298.48710213386, 6348040.591366218)",1655822803017,40
"(232298.48710213386, 6348040.591366218)",1655822803118,40
"(232298.48710213386, 6348040.591366218)",1655822803229,40
"(232302.6672521182, 6348041.785694785)",1655822803319,40
"(232317.59635920514, 6348044.174351919)",1655822803418,40
"(232318.7906877721, 6348031.633901966)",1655822807718,41
"(232299.68143070082, 6347954.002545116)",1655822807818,41
"(232292.5154592991, 6347917.5755238235)",1655822807918,41
"(232292.5154592991, 6347917.5755238235)",1655822808016,41
"(232292.5154592991, 6347917.5755238235)",1655822808120,41
"(232292.5154592991, 6347917.5755238235)",1655822808216,41
"(232292.5154592991, 6347917.5755238235)",1655822808318,41
"(232292.5154592991, 6347917.5755238235)",1655822808418,41
"(232292.5154592991, 6347917.5755238235)",1655822808516,41
"(232286.5438164643, 6347889.508802499)",1655822808618,41
"(232278.7806807791, 6347831.583867)",1655822808718,41
"(232250.1167951722, 6347810.085952794)",1655822814017,42
"(541473.6201614602, 5740688.221617457)",1655822858819,43
"(538263.2649734828, 5740344.254990174)",1655822858918,43
"(537422.4576623457, 5740229.599447748)",1655822859018,43
"(537422.4576623457, 5740229.599447748)",1655822859130,43
"(537384.2391482032, 5740229.599447748)",1655822859217,43
"(536925.616978492, 5740841.095674028)",1655822859318,43
"(536887.3984643494, 5740879.31418817)",1655822859418,43
"(536887.3984643494, 5740879.31418817)",1655822859521,43
"(536658.087379494, 5740726.4401316)",1655822859618,43
"(535779.0615542143, 5739809.195792179)",1655822859717,43
"(536814.1055414287, 5739155.964165193)",1655822862517,44
"(535610.222345937, 5738525.358681841)",1655822862617,44
"(535151.600176226, 5738257.829082843)",1655822862717,44
"(535017.835376727, 5738047.62725506)",1655822862817,44
"(534884.0705772281, 5737837.425427275)",1655822862917,44
"(534826.7428060143, 5737780.097656061)",1655822863021,44
"(534826.7428060143, 5737780.097656061)",1655822863117,44
"(534826.7428060143, 5737780.097656061)",1655822863216,44
"(534826.7428060143, 5737780.097656061)",1655822863317,44
"(535942.21510944, 5737393.18477472)",1655822864618,45
"(535722.4586531202, 5737402.739403256)",1655822864721,45
"(535641.2443105673, 5737479.176431542)",1655822866618,46
"(535636.4669962995, 5737483.95374581)",1655822866718,46
"(535583.9165393534, 5737498.2856886145)",1655822866818,46
"(535531.3660824074, 5737483.95374581)",1655822866928,46
"(535426.2651685154, 5737326.302374971)",1655822867018,46
"(535206.5087121957, 5737149.541747061)",1655822867130,46
"(535110.9624268393, 5737063.550090238)",1655822869526,47
"(534886.4286562518, 5736920.230662204)",1655822869618,47
