center,time,id_pan
"(540665.4198930779, 5745926.151840656)",1655812218307,9
"(540588.9569427621, 5745820.560147362)",1655812218399,9
"(540487.0063423411, 5745678.557525346)",1655812218510,9
"(540341.3626274541, 5745445.527581528)",1655812218599,9
"(540235.7709341609, 5745350.859166851)",1655812218698,9
"(540206.6421911835, 5745336.294795362)",1655812218801,9
"(540206.6421911835, 5745336.294795362)",1655812218902,9
"(540206.6421911835, 5745336.294795362)",1655812218999,9
"(540206.6421911835, 5745336.294795362)",1655812219099,9
"(540206.6421911835, 5745336.294795362)",1655812219197,9
"(540206.6421911835, 5745336.294795362)",1655812219308,9
"(540130.1792408677, 5745285.319495151)",1655812219399,9
"(560668.0570358658, 5994999.64298946)",1655812243898,10
"(560400.5274368678, 5995004.420303728)",1655812243999,10
"(560352.7542941896, 5994966.201789585)",1655812244103,10
"(560261.985323101, 5995171.626303101)",1655812245199,11
"(560214.2121804229, 5995396.160073689)",1655812245309,11
"(560171.2163520125, 5995190.735560174)",1655812247599,12
"(560433.9686367426, 5994335.596306233)",1655812247707,12
"(560438.7459510104, 5994306.932420626)",1655812247798,12
"(560438.7459510104, 5994306.932420626)",1655812247898,12
"(560438.7459510104, 5994306.932420626)",1655812247997,12
"(560438.7459510104, 5994306.932420626)",1655812248098,12
"(560438.7459510104, 5994306.932420626)",1655812248199,12
"(560438.7459510104, 5994306.932420626)",1655812248298,12
"(140603.34984552945, 5753393.696788846)",1655812271310,13
"(140407.47996054866, 5752925.519990597)",1655812271399,13
"(140393.1480177452, 5752896.85610499)",1655812271498,13
"(140393.1480177452, 5752896.85610499)",1655812271598,13
"(140393.1480177452, 5752896.85610499)",1655812271702,13
"(140411.15046020865, 5752816.350378876)",1655812272509,14
"(140248.72177510266, 5752761.411264797)",1655812275501,15
"(140246.33311796875, 5752759.022607663)",1655812275598,15
"(140246.33311796875, 5752759.022607663)",1655812275698,15
"(-182009.23704742975, 6125836.382828607)",1655812290200,16
"(-181445.51396382658, 6125998.811513714)",1655812290298,16
"(-180805.3538519382, 6126371.442026606)",1655812290398,16
"(-180404.05945344103, 6126572.089225857)",1655812290498,16
"(-180155.6391115142, 6126753.627168035)",1655812290598,16
"(-179725.68082741005, 6127078.484538249)",1655812290698,16
"(-179353.05031451982, 6127460.669679675)",1655812290798,16
"(-179267.05865769897, 6127517.99745089)",1655812290898,16
"(-179267.05865769897, 6127517.99745089)",1655812290998,16
"(-179267.05865769897, 6127517.99745089)",1655812291098,16
"(-179267.05865769897, 6127517.99745089)",1655812291198,16
"(-179267.05865769897, 6127517.99745089)",1655812291299,16
"(-181314.86723621693, 6127931.590711722)",1655812291998,17
"(-183894.6169408416, 6127262.766714227)",1655812292098,17
"(-183971.05396912683, 6127243.657457156)",1655812292198,17
"(-183971.05396912683, 6127243.657457156)",1655812292298,17
"(-183971.05396912683, 6127243.657457156)",1655812292400,17
"(232439.73771618598, 6347630.795272388)",1655812314900,18
"(232439.73771618598, 6347647.515872326)",1655812315000,18
"(232439.73771618598, 6347700.066329273)",1655812315100,18
"(232437.34905905207, 6347731.118872016)",1655812315200,18
"(232437.34905905207, 6347733.50752915)",1655812315306,18
"(232437.34905905207, 6347733.50752915)",1655812315399,18
"(232437.34905905207, 6347733.50752915)",1655812315509,18
"(232437.34905905207, 6347733.50752915)",1655812315598,18
"(232437.34905905207, 6347733.50752915)",1655812315713,18
"(232437.34905905207, 6347733.50752915)",1655812315799,18
"(232506.8641083191, 6347634.656485244)",1655812317699,19
"(232441.17603713658, 6347709.89918496)",1655812317799,19
"(232424.4554371992, 6347725.425456331)",1655812317900,19
"(232424.4554371992, 6347725.425456331)",1655812318000,19
"(232424.4554371992, 6347725.425456331)",1655812318098,19
"(232424.4554371992, 6347725.425456331)",1655812318198,19
"(232424.4554371992, 6347725.425456331)",1655812318298,19
"(232424.4554371992, 6347725.425456331)",1655812318399,19
"(232424.4554371992, 6347725.425456331)",1655812318498,19
"(232424.4554371992, 6347725.425456331)",1655812318600,19
"(232424.4554371992, 6347725.425456331)",1655812318698,19
"(232337.2694518114, 6347805.445470317)",1655812318798,19
"(232287.10765199928, 6347852.024284429)",1655812318898,19
"(232287.10765199928, 6347852.024284429)",1655812318998,19
"(232287.10765199928, 6347852.024284429)",1655812319098,19
"(232287.10765199928, 6347852.024284429)",1655812319198,19
"(232287.10765199928, 6347852.024284429)",1655812319298,19
"(232287.10765199928, 6347852.024284429)",1655812319398,19
"(539639.131482616, 5738631.587825158)",1655812333605,20
"(535447.3667144154, 5736796.3061483195)",1655812341601,21
"(535050.8496301861, 5736870.3545194715)",1655812341699,21
"(534988.7445447044, 5736877.520490874)",1655812341800,21
"(534988.7445447044, 5736877.520490874)",1655812341900,21
"(534988.7445447044, 5736877.520490874)",1655812341998,21
"(534988.7445447044, 5736877.520490874)",1655812342101,21
"(534988.7445447044, 5736877.520490874)",1655812342198,21
"(535027.5542561703, 5736784.601524181)",1655812344399,22
"(535114.740241558, 5736748.77166717)",1655812344499,22
