world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
24071.257548,0,0,24071.1499305,113.9595000022382,1.4219984865117585,0.5971724987030029,0.8797838687896729,0.5971724987030029,0.8797838687896729,True
24071.257548,0,1,24071.272111,91.94850000494625,1.3797471281719789,0.5897082090377808,0.9325634241104126,0.5897082090377808,0.9325634241104126,True
24071.317843,1,1,24071.272111,91.94850000494625,1.3797471281719789,0.5899583697319031,0.9345377683639526,0.5899583697319031,0.9345377683639526,True
24071.359424000002,2,1,24071.272111,91.94850000494625,1.3797471281719789,0.5898686051368713,0.9355608820915222,0.5898686051368713,0.9355608820915222,True
24071.359424000002,2,2,24071.368103,105.91199999907985,1.3623856361511373,0.5813976526260376,0.9568983912467957,0.5813976526260376,0.9568983912467957,True
24071.387804,3,2,24071.368103,105.91199999907985,1.3623856361511373,0.5775367617607117,0.9473827481269836,0.5775367617607117,0.9473827481269836,True
24071.411494,4,2,24071.368103,105.91199999907985,1.3623856361511373,0.5796970725059509,0.958580493927002,0.5796970725059509,0.958580493927002,True
24071.436196,5,2,24071.368103,105.91199999907985,1.3623856361511373,0.5771262645721436,0.9473810791969299,0.5771262645721436,0.9473810791969299,True
24071.466807,6,2,24071.368103,105.91199999907985,1.3623856361511373,0.5813218951225281,0.9596590995788574,0.5813218951225281,0.9596590995788574,True
24071.466807,6,3,24071.4778845,120.1935000026424,1.3841914947608374,0.5870081782341003,0.9288733601570129,0.5870081782341003,0.9288733601570129,True
24071.503285,7,3,24071.4778845,120.1935000026424,1.3841914947608374,0.584475040435791,0.9177039861679077,0.584475040435791,0.9177039861679077,True
24071.535403,8,3,24071.4778845,120.1935000026424,1.3841914947608374,0.5842587351799011,0.917583167552948,0.5842587351799011,0.917583167552948,True
24071.567115,9,3,24071.4778845,120.1935000026424,1.3841914947608374,0.5845293998718262,0.9174556732177734,0.5845293998718262,0.9174556732177734,True
24071.603119,10,3,24071.4778845,120.1935000026424,1.3841914947608374,0.5883820652961731,0.9280315637588501,0.5883820652961731,0.9280315637588501,True
24071.603119,10,4,24071.602164,181.88549999831594,1.3802684403269894,0.5637165904045105,0.907630205154419,0.5637165904045105,0.907630205154419,True
24071.637762,11,4,24071.602164,181.88549999831594,1.3802684403269894,0.5640100240707397,0.9068158864974976,0.5640100240707397,0.9068158864974976,True
24071.672002,12,4,24071.602164,181.88549999831594,1.3802684403269894,0.5608294010162354,0.8953378200531006,0.5608294010162354,0.8953378200531006,True
24071.704464,13,4,24071.602164,181.88549999831594,1.3802684403269894,0.5631713271141052,0.8951578736305237,0.5631713271141052,0.8951578736305237,True
24071.737866,14,4,24071.602164,181.88549999831594,1.3802684403269894,0.5617996454238892,0.8954912424087524,0.5617996454238892,0.8954912424087524,True
24071.770851,15,4,24071.602164,181.88549999831594,1.3802684403269894,0.5643182396888733,0.9026079773902893,0.5643182396888733,0.9026079773902893,True
24071.934828,20,5,24071.934296,173.68350000106147,1.3952661140582006,0.3878191411495209,0.8475740551948547,0.3878191411495209,0.8475740551948547,True
24071.971302,21,5,24071.934296,173.68350000106147,1.3952661140582006,0.3887917995452881,0.8421376347541809,0.3887917995452881,0.8421376347541809,True
24072.002986,22,5,24071.934296,173.68350000106147,1.3952661140582006,0.38860881328582764,0.8426666855812073,0.38860881328582764,0.8426666855812073,True
24072.038884,23,5,24071.934296,173.68350000106147,1.3952661140582006,0.38831546902656555,0.8470558524131775,0.38831546902656555,0.8470558524131775,True
24072.071028,24,5,24071.934296,173.68350000106147,1.3952661140582006,0.38882121443748474,0.8487479090690613,0.38882121443748474,0.8487479090690613,True
24072.103042,25,5,24071.934296,173.68350000106147,1.3952661140582006,0.387245774269104,0.8407899141311646,0.387245774269104,0.8407899141311646,True
24072.306918000002,31,6,24072.315886,109.92299999998068,1.3675620315668329,0.20292818546295166,0.7744792103767395,0.20292818546295166,0.7744792103767395,True
24072.338873,32,6,24072.315886,109.92299999998068,1.3675620315668329,0.2032308429479599,0.773948073387146,0.2032308429479599,0.773948073387146,True
24072.371007,33,6,24072.315886,109.92299999998068,1.3675620315668329,0.20457541942596436,0.7714624404907227,0.20457541942596436,0.7714624404907227,True
24072.407671,34,6,24072.315886,109.92299999998068,1.3675620315668329,0.20340873301029205,0.7703043222427368,0.20340873301029205,0.7703043222427368,True
24072.440332000002,35,6,24072.315886,109.92299999998068,1.3675620315668329,0.2047235667705536,0.7678262591362,0.2047235667705536,0.7678262591362,True
24072.440332000002,35,7,24072.4419385,153.93849999964004,1.329961850519844,0.22165274620056152,0.6773884296417236,0.22165274620056152,0.6773884296417236,True
24072.474883,36,7,24072.4419385,153.93849999964004,1.329961850519844,0.21997281908988953,0.6765512824058533,0.21997281908988953,0.6765512824058533,True
24072.50886,37,7,24072.4419385,153.93849999964004,1.329961850519844,0.22008785605430603,0.674838125705719,0.22008785605430603,0.674838125705719,True
24072.539886,38,7,24072.4419385,153.93849999964004,1.329961850519844,0.2195701152086258,0.6734034419059753,0.2195701152086258,0.6734034419059753,True
24072.574879,39,7,24072.4419385,153.93849999964004,1.329961850519844,0.2206498235464096,0.6722304224967957,0.2206498235464096,0.6722304224967957,True
24072.608297,40,7,24072.4419385,153.93849999964004,1.329961850519844,0.2207479625940323,0.6700314879417419,0.2207479625940323,0.6700314879417419,True
24072.608297,40,8,24072.599967000002,173.11999999947147,1.3905456691791263,0.2248077392578125,0.6744301915168762,0.2248077392578125,0.6744301915168762,True
24072.639185,41,8,24072.599967000002,173.11999999947147,1.3905456691791263,0.22465643286705017,0.6725146174430847,0.22465643286705017,0.6725146174430847,True
24072.675248,42,8,24072.599967000002,173.11999999947147,1.3905456691791263,0.2239924967288971,0.668766438961029,0.2239924967288971,0.668766438961029,True
24072.722413,43,8,24072.599967000002,173.11999999947147,1.3905456691791263,0.22321970760822296,0.6641388535499573,0.22321970760822296,0.6641388535499573,True
24072.767958,44,8,24072.599967000002,173.11999999947147,1.3905456691791263,0.224111407995224,0.6578266024589539,0.224111407995224,0.6578266024589539,True
24072.767958,44,9,24072.776084999998,114.57400000290363,1.3860346761200637,0.22339162230491638,0.7066426277160645,0.22339162230491638,0.7066426277160645,True
24072.814281,45,9,24072.776084999998,114.57400000290363,1.3860346761200637,0.2200070321559906,0.686387300491333,0.2200070321559906,0.686387300491333,True
24072.853186,46,9,24072.776084999998,114.57400000290363,1.3860346761200637,0.21769775450229645,0.6730526685714722,0.21769775450229645,0.6730526685714722,True
24072.887232,47,9,24072.776084999998,114.57400000290363,1.3860346761200637,0.21803680062294006,0.659473717212677,0.21803680062294006,0.659473717212677,True
24073.010935000002,51,10,24073.0098305,86.31450000029872,1.4619927359340896,0.4226643443107605,0.8327507376670837,0.4226643443107605,0.8327507376670837,True
24073.043181,52,10,24073.0098305,86.31450000029872,1.4619927359340896,0.4210275113582611,0.8264340162277222,0.4210275113582611,0.8264340162277222,True
24073.076932,53,10,24073.0098305,86.31450000029872,1.4619927359340896,0.4168485105037689,0.8085530996322632,0.4168485105037689,0.8085530996322632,True
24073.111395,54,10,24073.0098305,86.31450000029872,1.4619927359340896,0.4135032296180725,0.7922093868255615,0.4135032296180725,0.7922093868255615,True
24073.142799,55,11,24073.143917,218.03999999974621,1.4355410852670603,0.6328083872795105,0.8883563876152039,0.6328083872795105,0.8883563876152039,True
24073.175822,56,11,24073.143917,218.03999999974621,1.4355410852670603,0.6291394233703613,0.8792403340339661,0.6291394233703613,0.8792403340339661,True
24073.211447,57,11,24073.143917,218.03999999974621,1.4355410852670603,0.6263070106506348,0.8698976635932922,0.6263070106506348,0.8698976635932922,True
24073.244126,58,11,24073.143917,218.03999999974621,1.4355410852670603,0.628139078617096,0.8735857605934143,0.628139078617096,0.8735857605934143,True
24073.279394,59,11,24073.143917,218.03999999974621,1.4355410852670603,0.6279699206352234,0.8677218556404114,0.6279699206352234,0.8677218556404114,True
24073.311046,60,11,24073.143917,218.03999999974621,1.4355410852670603,0.6351730227470398,0.8640344738960266,0.6351730227470398,0.8640344738960266,True
24073.34315,61,11,24073.143917,218.03999999974621,1.4355410852670603,0.6451964378356934,0.8659406900405884,0.6451964378356934,0.8659406900405884,True
24073.378976,62,11,24073.143917,218.03999999974621,1.4355410852670603,0.6546813249588013,0.8736516237258911,0.6546813249588013,0.8736516237258911,True
24073.411224,63,12,24073.42602,178.41900000348687,1.3966342771636127,0.6324580907821655,0.8030564785003662,0.6324580907821655,0.8030564785003662,True
24073.443133,64,12,24073.42602,178.41900000348687,1.3966342771636127,0.6264939308166504,0.8065708875656128,0.6264939308166504,0.8065708875656128,True
24073.479052,65,12,24073.42602,178.41900000348687,1.3966342771636127,0.6243611574172974,0.8125549554824829,0.6243611574172974,0.8125549554824829,True
24073.512504000002,66,12,24073.42602,178.41900000348687,1.3966342771636127,0.6180261969566345,0.8167675733566284,0.6180261969566345,0.8167675733566284,True
24073.547539,67,12,24073.42602,178.41900000348687,1.3966342771636127,0.6192886233329773,0.828049898147583,0.6192886233329773,0.828049898147583,True
24073.579368,68,12,24073.42602,178.41900000348687,1.3966342771636127,0.6147942543029785,0.8283577561378479,0.6147942543029785,0.8283577561378479,True
24073.610946,69,12,24073.42602,178.41900000348687,1.3966342771636127,0.612827479839325,0.8317129015922546,0.612827479839325,0.8317129015922546,True
24073.64694,70,13,24073.644747500002,99.50949999620207,1.1388907819044807,0.3322722911834717,0.8926293253898621,0.3322722911834717,0.8926293253898621,True
24073.679371000002,71,13,24073.644747500002,99.50949999620207,1.1388907819044807,0.3328481614589691,0.8964990973472595,0.3328481614589691,0.8964990973472595,True
24073.715248,72,13,24073.644747500002,99.50949999620207,1.1388907819044807,0.33189767599105835,0.8930586576461792,0.33189767599105835,0.8930586576461792,True
24073.746949,73,13,24073.644747500002,99.50949999620207,1.1388907819044807,0.3362218141555786,0.8926816582679749,0.3362218141555786,0.8926816582679749,True
24073.746949,73,14,24073.749859000003,184.03899999611895,1.4029201620581087,0.3145829737186432,0.887951672077179,0.3145829737186432,0.887951672077179,True
24073.77912,74,14,24073.749859000003,184.03899999611895,1.4029201620581087,0.314197838306427,0.8911888003349304,0.314197838306427,0.8911888003349304,True
24073.815094,75,14,24073.749859000003,184.03899999611895,1.4029201620581087,0.31285157799720764,0.891867995262146,0.31285157799720764,0.891867995262146,True
24073.84703,76,14,24073.749859000003,184.03899999611895,1.4029201620581087,0.31147757172584534,0.8984648585319519,0.31147757172584534,0.8984648585319519,True
24073.878939000002,77,14,24073.749859000003,184.03899999611895,1.4029201620581087,0.30605462193489075,0.9021172523498535,0.30605462193489075,0.9021172523498535,True
24073.915585,78,14,24073.749859000003,184.03899999611895,1.4029201620581087,0.3032092750072479,0.9076802730560303,0.3032092750072479,0.9076802730560303,True
24073.947014,79,14,24073.749859000003,184.03899999611895,1.4029201620581087,0.29860934615135193,0.9080878496170044,0.29860934615135193,0.9080878496170044,True
24073.947014,79,15,24073.941872,154.0225000026112,1.4500055673248948,0.3262444734573364,0.856272280216217,0.3262444734573364,0.856272280216217,True
24073.982943,80,15,24073.941872,154.0225000026112,1.4500055673248948,0.3220607340335846,0.8572591543197632,0.3220607340335846,0.8572591543197632,True
24074.016835,81,15,24073.941872,154.0225000026112,1.4500055673248948,0.3222372531890869,0.8600829839706421,0.3222372531890869,0.8600829839706421,True
24074.047163,82,15,24073.941872,154.0225000026112,1.4500055673248948,0.31982189416885376,0.8642165660858154,0.31982189416885376,0.8642165660858154,True
24074.083657,83,15,24073.941872,154.0225000026112,1.4500055673248948,0.3212788999080658,0.8686611652374268,0.3212788999080658,0.8686611652374268,True
24074.083657,83,16,24074.1000335,217.9000000032829,1.2975312806928518,0.30809199810028076,0.9029088020324707,0.30809199810028076,0.9029088020324707,True
24074.117313,84,16,24074.1000335,217.9000000032829,1.2975312806928518,0.3102418780326843,0.9031568169593811,0.3102418780326843,0.9031568169593811,True
24074.148785,85,16,24074.1000335,217.9000000032829,1.2975312806928518,0.3121334910392761,0.9021042585372925,0.3121334910392761,0.9021042585372925,True
24074.183289,86,16,24074.1000335,217.9000000032829,1.2975312806928518,0.31166255474090576,0.899421751499176,0.31166255474090576,0.899421751499176,True
24074.215141,87,16,24074.1000335,217.9000000032829,1.2975312806928518,0.3130946755409241,0.9000526070594788,0.3130946755409241,0.9000526070594788,True
24074.250932,88,16,24074.1000335,217.9000000032829,1.2975312806928518,0.31489571928977966,0.8944682478904724,0.31489571928977966,0.8944682478904724,True
24074.28487,89,16,24074.1000335,217.9000000032829,1.2975312806928518,0.3179064095020294,0.8917707800865173,0.3179064095020294,0.8917707800865173,True
24074.316170000002,90,16,24074.1000335,217.9000000032829,1.2975312806928518,0.3167303502559662,0.8931909203529358,0.3167303502559662,0.8931909203529358,True
24074.316170000002,90,17,24074.3218825,80.13349999964703,1.1613244750061555,0.3291992247104645,0.8831247091293335,0.3291992247104645,0.8831247091293335,True
24074.351111,91,17,24074.3218825,80.13349999964703,1.1613244750061555,0.3265919089317322,0.8830461502075195,0.3265919089317322,0.8830461502075195,True
24074.383582,92,17,24074.3218825,80.13349999964703,1.1613244750061555,0.3224640488624573,0.8852326273918152,0.3224640488624573,0.8852326273918152,True
24074.415043,93,17,24074.3218825,80.13349999964703,1.1613244750061555,0.32129204273223877,0.8883663415908813,0.32129204273223877,0.8883663415908813,True
24074.415043,93,18,24074.4061145,137.9914999997709,1.4898640566050867,0.3198207914829254,0.8672818541526794,0.3198207914829254,0.8672818541526794,True
24074.452122,94,18,24074.4061145,137.9914999997709,1.4898640566050867,0.31581583619117737,0.8620567321777344,0.31581583619117737,0.8620567321777344,True
24074.483014,95,18,24074.4061145,137.9914999997709,1.4898640566050867,0.3142908811569214,0.8609672784805298,0.3142908811569214,0.8609672784805298,True
24074.519074,96,18,24074.4061145,137.9914999997709,1.4898640566050867,0.3068142831325531,0.8656660914421082,0.3068142831325531,0.8656660914421082,True
24074.550923,97,18,24074.4061145,137.9914999997709,1.4898640566050867,0.3105833828449249,0.8653030395507812,0.3105833828449249,0.8653030395507812,True
24074.683,101,19,24074.6798995,90.24950000093668,1.3991293114913723,0.3117663860321045,0.9295278191566467,0.3117663860321045,0.9295278191566467,True
24074.718793,102,19,24074.6798995,90.24950000093668,1.3991293114913723,0.31351932883262634,0.9358294010162354,0.31351932883262634,0.9358294010162354,True
24074.750695,103,19,24074.6798995,90.24950000093668,1.3991293114913723,0.30941054224967957,0.9375126957893372,0.30941054224967957,0.9375126957893372,True
24074.787222,104,19,24074.6798995,90.24950000093668,1.3991293114913723,0.31193068623542786,0.9376541972160339,0.31193068623542786,0.9376541972160339,True
24074.85241,106,20,24074.8619535,82.30950000142911,1.48340226300096,0.5976765751838684,0.8837538957595825,0.5976765751838684,0.8837538957595825,True
24074.887310000002,107,20,24074.8619535,82.30950000142911,1.48340226300096,0.5964592695236206,0.8777146935462952,0.5964592695236206,0.8777146935462952,True
24074.925075,108,20,24074.8619535,82.30950000142911,1.48340226300096,0.6031852960586548,0.878235936164856,0.6031852960586548,0.878235936164856,True
24074.964756,109,21,24074.960215500003,88.45399999700021,1.4855434572142758,0.5995694994926453,0.8707007169723511,0.5995694994926453,0.8707007169723511,True
24075.00386,110,21,24074.960215500003,88.45399999700021,1.4855434572142758,0.5978859066963196,0.8661800622940063,0.5978859066963196,0.8661800622940063,True
24075.041777,111,21,24074.960215500003,88.45399999700021,1.4855434572142758,0.603545069694519,0.872812032699585,0.603545069694519,0.872812032699585,True
24075.076357,112,22,24075.088295,197.6409999988391,1.408406116857523,0.6048129200935364,0.8820182681083679,0.6048129200935364,0.8820182681083679,True
24075.120291,113,22,24075.088295,197.6409999988391,1.408406116857523,0.6025623679161072,0.891730010509491,0.6025623679161072,0.891730010509491,True
24075.155097,114,22,24075.088295,197.6409999988391,1.408406116857523,0.6070067882537842,0.8933159112930298,0.6070067882537842,0.8933159112930298,True
24075.187289,115,22,24075.088295,197.6409999988391,1.408406116857523,0.6018452048301697,0.8885117769241333,0.6018452048301697,0.8885117769241333,True
24075.220977,116,22,24075.088295,197.6409999988391,1.408406116857523,0.6061340570449829,0.8896954655647278,0.6061340570449829,0.8896954655647278,True
24075.255424,117,22,24075.088295,197.6409999988391,1.408406116857523,0.6073631048202515,0.890055239200592,0.6073631048202515,0.890055239200592,True
24075.288729,118,22,24075.088295,197.6409999988391,1.408406116857523,0.6093283891677856,0.8864483833312988,0.6093283891677856,0.8864483833312988,True
24075.38897,121,23,24075.3735265,130.78500000119675,1.4801614105820486,0.6005496978759766,0.8100088238716125,0.6005496978759766,0.8100088238716125,True
24075.422992,122,23,24075.3735265,130.78500000119675,1.4801614105820486,0.6045688986778259,0.8134095072746277,0.6045688986778259,0.8134095072746277,True
24075.462172,123,23,24075.3735265,130.78500000119675,1.4801614105820486,0.6021593809127808,0.8149889707565308,0.6021593809127808,0.8149889707565308,True
