world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
539207.463078,0,0,539207.4079515,84.10299988463521,1.4825161356952334,0.4331105351448059,0.41367223858833313,0.4331105351448059,0.41367223858833313,True
539207.5796320001,1,1,539207.5699775,96.11299994867295,1.4665407265938062,0.6149012446403503,0.8857768774032593,0.6149012446403503,0.8857768774032593,True
539207.643759,2,1,539207.5699775,96.11299994867295,1.4665407265938062,0.6056206822395325,0.8904812932014465,0.6056206822395325,0.8904812932014465,True
539207.695833,3,2,539207.670172,217.8515000268817,1.0884440314062294,0.6202595233917236,0.9231505990028381,0.6202595233917236,0.9231505990028381,True
539207.747571,4,2,539207.670172,217.8515000268817,1.0884440314062294,0.6216626763343811,0.9170408844947815,0.6216626763343811,0.9170408844947815,True
539207.7986590001,5,2,539207.670172,217.8515000268817,1.0884440314062294,0.6232720613479614,0.9136583805084229,0.6232720613479614,0.9136583805084229,True
539207.852838,6,2,539207.670172,217.8515000268817,1.0884440314062294,0.6295697689056396,0.9148799777030945,0.6295697689056396,0.9148799777030945,True
539207.907082,7,2,539207.670172,217.8515000268817,1.0884440314062294,0.6375917792320251,0.9216437339782715,0.6375917792320251,0.9216437339782715,True
539208.013458,9,3,539208.0040255,218.04449998307973,1.493139795740815,0.5339236855506897,0.29258692264556885,0.5339236855506897,0.29258692264556885,True
539208.0698770001,10,3,539208.0040255,218.04449998307973,1.493139795740815,0.534473717212677,0.2913970351219177,0.534473717212677,0.2913970351219177,True
539208.1245660001,11,3,539208.0040255,218.04449998307973,1.493139795740815,0.5363777279853821,0.2860346734523773,0.5363777279853821,0.2860346734523773,True
539208.179664,12,3,539208.0040255,218.04449998307973,1.493139795740815,0.5371251106262207,0.284701943397522,0.5371251106262207,0.284701943397522,True
539208.241226,13,3,539208.0040255,218.04449998307973,1.493139795740815,0.5363481044769287,0.2888566553592682,0.5363481044769287,0.2888566553592682,True
539208.241226,13,4,539208.2260145,100.11400002986193,1.476312107078883,0.5067713260650635,0.2956540882587433,0.5067713260650635,0.2956540882587433,True
539208.299872,14,4,539208.2260145,100.11400002986193,1.476312107078883,0.5054787397384644,0.30018529295921326,0.5054787397384644,0.30018529295921326,True
539208.355094,15,5,539208.3320665,218.06099999230355,1.1869091971569192,0.5002759695053101,0.2555443346500397,0.5002759695053101,0.2555443346500397,True
539208.4202680001,16,5,539208.3320665,218.06099999230355,1.1869091971569192,0.4988331198692322,0.250548392534256,0.4988331198692322,0.250548392534256,True
539208.477483,17,5,539208.3320665,218.06099999230355,1.1869091971569192,0.49946725368499756,0.2449820339679718,0.49946725368499756,0.2449820339679718,True
539208.5278370001,18,5,539208.3320665,218.06099999230355,1.1869091971569192,0.5009379386901855,0.22744198143482208,0.5009379386901855,0.22744198143482208,True
539208.5723260001,19,5,539208.3320665,218.06099999230355,1.1869091971569192,0.5025050044059753,0.2161637246608734,0.5025050044059753,0.2161637246608734,True
539208.620416,20,6,539208.633823,80.08350001182407,1.4943831619559331,0.6020379066467285,0.5362152457237244,0.6020379066467285,0.5362152457237244,True
539208.673481,21,6,539208.633823,80.08350001182407,1.4943831619559331,0.6034296751022339,0.5289310216903687,0.6034296751022339,0.5289310216903687,True
539208.7247370001,22,6,539208.633823,80.08350001182407,1.4943831619559331,0.6056305766105652,0.5226076245307922,0.6056305766105652,0.5226076245307922,True
539208.7247370001,22,7,539208.7182439999,133.60500009730458,0.738201491210279,0.6132949590682983,0.5484308004379272,0.6132949590682983,0.5484308004379272,True
539208.7729140001,23,7,539208.7182439999,133.60500009730458,0.738201491210279,0.6148581504821777,0.5540267825126648,0.6148581504821777,0.5540267825126648,True
539208.8208560001,24,7,539208.7182439999,133.60500009730458,0.738201491210279,0.6178674697875977,0.5756083130836487,0.6178674697875977,0.5756083130836487,True
539208.869757,25,7,539208.7182439999,133.60500009730458,0.738201491210279,0.583965539932251,0.7159169316291809,0.583965539932251,0.7159169316291809,True
539208.869757,25,8,539208.8919015,86.18450001813471,1.4377031607314759,0.7201343178749084,0.6639018654823303,0.7201343178749084,0.6639018654823303,True
539208.91763,26,8,539208.8919015,86.18450001813471,1.4377031607314759,0.736679196357727,0.6654571294784546,0.736679196357727,0.6654571294784546,True
539208.963233,27,8,539208.8919015,86.18450001813471,1.4377031607314759,0.7426110506057739,0.7063036561012268,0.7426110506057739,0.7063036561012268,True
539209.158866,31,9,539209.173816,218.10999989975244,1.3421667934945718,0.6431113481521606,0.8506414294242859,0.6431113481521606,0.8506414294242859,True
539209.2085810001,32,9,539209.173816,218.10999989975244,1.3421667934945718,0.641384482383728,0.8587908148765564,0.641384482383728,0.8587908148765564,True
539209.262735,33,9,539209.173816,218.10999989975244,1.3421667934945718,0.6488778591156006,0.8650195598602295,0.6488778591156006,0.8650195598602295,True
539209.3132280001,34,9,539209.173816,218.10999989975244,1.3421667934945718,0.6539689302444458,0.8659507632255554,0.6539689302444458,0.8659507632255554,True
539209.3735150001,35,9,539209.173816,218.10999989975244,1.3421667934945718,0.6605736017227173,0.8412668704986572,0.6605736017227173,0.8412668704986572,True
539210.714472,63,10,539210.7247,87.39000000059605,1.1913961239121613,-0.8992584347724915,-0.456928551197052,-0.8992584347724915,-0.456928551197052,False
539210.7671,64,10,539210.7247,87.39000000059605,1.1913961239121613,-0.87834632396698,-0.4404890835285187,-0.87834632396698,-0.4404890835285187,False
