world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
-216964.404138,0,0,-216964.50389050003,101.86950000934303,1.3728234092456808,1.131960391998291,-0.8376603722572327,1.131960391998291,-0.8376603722572327,False
-216964.29087,4,1,-216964.27795450002,217.972499987809,1.0746952379318522,1.1729985475540161,-0.6636220812797546,1.1729985475540161,-0.6636220812797546,False
-216964.25882400002,5,1,-216964.27795450002,217.972499987809,1.0746952379318522,1.1707179546356201,-0.6635540723800659,1.1707179546356201,-0.6635540723800659,False
-216964.22310200002,6,1,-216964.27795450002,217.972499987809,1.0746952379318522,1.1683954000473022,-0.6628862619400024,1.1683954000473022,-0.6628862619400024,False
-216964.190906,7,1,-216964.27795450002,217.972499987809,1.0746952379318522,1.1656219959259033,-0.6604181528091431,1.1656219959259033,-0.6604181528091431,False
-216964.158774,8,1,-216964.27795450002,217.972499987809,1.0746952379318522,1.162750482559204,-0.6586781740188599,1.162750482559204,-0.6586781740188599,False
-216964.12290400002,9,1,-216964.27795450002,217.972499987809,1.0746952379318522,1.1607704162597656,-0.6574095487594604,1.1607704162597656,-0.6574095487594604,False
-216964.090646,10,1,-216964.27795450002,217.972499987809,1.0746952379318522,1.1590542793273926,-0.6561555862426758,1.1590542793273926,-0.6561555862426758,False
-216964.055008,11,1,-216964.27795450002,217.972499987809,1.0746952379318522,1.1564339399337769,-0.6508587598800659,1.1564339399337769,-0.6508587598800659,False
-216964.023068,12,2,-216964.02791300003,218.08400002191775,1.4797711775853386,1.2134140729904175,-0.7153797149658203,1.2134140729904175,-0.7153797149658203,False
-216963.990947,13,2,-216964.02791300003,218.08400002191775,1.4797711775853386,1.2113416194915771,-0.7137973308563232,1.2113416194915771,-0.7137973308563232,False
-216963.954894,14,2,-216964.02791300003,218.08400002191775,1.4797711775853386,1.2094731330871582,-0.7129641771316528,1.2094731330871582,-0.7129641771316528,False
-216963.922972,15,2,-216964.02791300003,218.08400002191775,1.4797711775853386,1.2071691751480103,-0.7105266451835632,1.2071691751480103,-0.7105266451835632,False
-216963.890745,16,2,-216964.02791300003,218.08400002191775,1.4797711775853386,1.2046579122543335,-0.7060699462890625,1.2046579122543335,-0.7060699462890625,False
