x,y,time,id_pan
275003.35315250093,6252664.750286778,1655734024175,0
275098.8994378573,6252827.178971885,1655734024270,0
275184.8910946781,6252984.830342723,1655734024370,0
275261.3281229632,6253152.036342097,1655734024477,0
275328.2105227127,6253395.679369757,1655734024577,0
275366.42903685523,6253591.549254738,1655734024676,0
275390.31560819433,6253653.654340221,1655734024771,0
272228.6116867052,6251475.502937642,1655734025874,1
271898.9770022253,6251293.964995464,1655734025973,1
271717.439060048,6251174.532138769,1655734026073,1
271717.439060048,6251174.532138769,1655734026179,1
271717.439060048,6251174.532138769,1655734026270,1
271717.439060048,6251174.532138769,1655734026384,1
271717.439060048,6251174.532138769,1655734026470,1
271717.439060048,6251174.532138769,1655734026571,1
271717.439060048,6251174.532138769,1655734026670,1
255924.31008886345,6254329.472243444,1655734043370,2
256378.1549443067,6254329.472243444,1655734043475,2
256660.01648610824,6254348.581500516,1655734043574,2
256851.10905682115,6254348.581500516,1655734043671,2
256922.7687708385,6254348.581500516,1655734043774,2
256941.87802790978,6254348.581500516,1655734043871,2
256941.87802790978,6254348.581500516,1655734043985,2
256941.87802790978,6254348.581500516,1655734044080,2
256941.87802790978,6254348.581500516,1655734044171,2
256941.87802790978,6254348.581500516,1655734044271,2
256941.87802790978,6254348.581500516,1655734044371,2
256941.87802790978,6254348.581500516,1655734044470,2
256941.87802790978,6254348.581500516,1655734044571,2
257046.9789418019,6254171.820872607,1655734044674,2
257175.96642703319,6253784.858416913,1655734044774,2
255569.7304373508,6255062.089273876,1655734046172,3
255455.07489492308,6255143.303616429,1655734046272,3
255321.310095424,6255224.517958983,1655734046374,3
255240.095752871,6255253.18184459,1655734046469,3
255240.095752871,6255253.18184459,1655734046573,3
255240.095752871,6255253.18184459,1655734046673,3
255240.095752871,6255253.18184459,1655734046783,3
256139.0331522161,6256091.766329799,1655734053869,4
542055.559949763,5747655.067383805,1655734108670,5
540889.895268414,5747597.7396125905,1655734108770,5
540115.9703570267,5747483.084070161,1655734108870,5
539934.4324148495,5747463.974813089,1655734108970,5
539580.9111590305,5747397.092413338,1655734109072,5
539189.171389069,5747244.218356766,1655734109171,5
538606.3390483942,5746995.798014837,1655734109271,5
538415.2464776814,5746842.923958266,1655734109370,5
538415.2464776814,5746842.923958266,1655734109468,5
538415.2464776814,5746842.923958266,1655734109569,5
538415.2464776814,5746842.923958266,1655734109669,5
538415.2464776814,5746842.923958266,1655734109770,5
538415.2464776814,5746842.923958266,1655734109870,5
538415.2464776814,5746842.923958266,1655734109969,5
538415.2464776814,5746842.923958266,1655734110080,5
562063.1783167755,5994337.297085588,1655734136668,6
561996.295917026,5994662.1544558015,1655734136769,6
561977.1866599547,5994996.56645455,1655734136868,6
561934.1908315443,5995259.318739282,1655734136971,6
554549.6476962478,6004704.038637171,1655734142778,7
551759.6961638388,6003977.886868462,1655734142869,7
551721.4776496963,6003977.886868462,1655734142969,7
551224.6369658427,6004283.634981602,1655734143069,7
549772.3334284242,6005315.5348634515,1655734143178,7
549390.1482869983,6005621.282976592,1655734143269,7
549351.9297728557,6005659.5014907345,1655734143369,7
549351.9297728557,6005659.5014907345,1655734143469,7
549351.9297728557,6005659.5014907345,1655734143570,7
549351.9297728557,6005659.5014907345,1655734143669,7
549351.9297728557,6005659.5014907345,1655734143770,7
549351.9297728557,6005659.5014907345,1655734143874,7
559744.2725504102,5994589.033939062,1655734153072,8
559772.9364360172,5994780.126509776,1655734153172,8
559772.9364360172,5994780.126509776,1655734153270,8
559772.9364360172,5994780.126509776,1655734153369,8
559772.9364360172,5994780.126509776,1655734153469,8
559773.043010014,5994626.083576743,1655734156072,9
559792.1522670853,5994740.73911917,1655734156172,9
559796.9295813531,5994764.6256905105,1655734156269,9
559827.9821240939,5994848.228690198,1655734156372,9
559854.2573525669,5994898.39049001,1655734156469,9
-184792.15086046682,6125662.41706694,1655734183669,10
-184758.70966059208,6125877.396208991,1655734183769,10
-184730.04577498516,6126015.938322758,1655734183868,10
-184725.26846071734,6126039.824894099,1655734183969,10
-184827.88722831607,6125661.238611484,1655734197868,11
-184821.9155854813,6125674.973390005,1655734197977,11
-184809.37513552827,6125703.637275613,1655734198073,11
-184802.80632841002,6125720.955039835,1655734198177,11
-184801.61199984307,6125733.495489789,1655734198268,11
-184857.2608114539,6125756.526879063,1655734228769,12
-184866.81543998953,6125971.506021116,1655734228876,12
-184866.81543998953,6126133.934706224,1655734228971,12
-184866.81543998953,6126301.1407055985,1655734229076,12
-184876.37006852517,6126401.464305223,1655734229172,12
-184900.25663986427,6126497.010590578,1655734229274,12
-186303.00941022395,6124814.959061386,1655734235770,13
-186551.42975215075,6124752.853975903,1655734235870,13
-186551.42975215075,6124752.853975903,1655734235968,13
-186551.42975215075,6124752.853975903,1655734236074,13
-186551.42975215075,6124752.853975903,1655734236170,13
-186551.42975215075,6124752.853975903,1655734236268,13
-186551.42975215075,6124752.853975903,1655734236369,13
232486.8673877704,6352443.328833277,1655734268170,14
232448.64887362783,6353035.715802489,1655734268272,14
232429.53961655655,6353312.800030025,1655734268370,14
232419.9849880209,6353475.22871513,1655734268470,14
232419.9849880209,6353628.1027717,1655734268570,14
232419.9849880209,6353628.1027717,1655734268677,14
232419.9849880209,6353628.1027717,1655734268773,14
232419.9849880209,6353628.1027717,1655734268882,14
232419.9849880209,6353628.1027717,1655734268978,14
232410.43035948527,6353637.657400236,1655734269068,14
232410.43035948527,6353637.657400236,1655734269182,14
232410.43035948527,6353637.657400236,1655734269276,14
232410.43035948527,6353637.657400236,1655734269371,14
231875.37116148902,6353293.690772952,1655734269470,14
231464.52213445617,6352739.522317883,1655734269569,14
231149.21939277984,6352271.345519634,1655734269670,14
230910.35367938867,6351927.378892349,1655734269769,14
230747.92499428263,6351678.9585504215,1655734269869,14
225980.76015357423,6348178.140735963,1655734270969,15
226210.0712384297,6347251.341768005,1655734271068,15
226286.5082667149,6346897.820512186,1655734271169,15
226296.06289525054,6346859.601998042,1655734271268,15
226296.06289525054,6346830.938112435,1655734271368,15
226343.83603792873,6346725.8371985415,1655734271468,15
226544.48323717737,6346525.189999292,1655734271569,15
226936.2230071389,6346276.769657364,1655734271667,15
227089.09706370923,6346171.668743472,1655734271769,15
227089.09706370923,6346171.668743472,1655734271882,15
227089.09706370923,6346171.668743472,1655734271967,15
227089.09706370923,6346171.668743472,1655734272070,15
227089.09706370923,6346171.668743472,1655734272180,15
227089.09706370923,6346171.668743472,1655734272276,15
227089.09706370923,6346171.668743472,1655734272371,15
231972.045756772,6347672.321136777,1655734274968,16
231843.0582715407,6348073.615535275,1655734275068,16
231785.73050032693,6348398.472905487,1655734275168,16
231974.8047633289,6347670.939327022,1655734277569,17
232017.80059173927,6347943.246240289,1655734277668,17
232036.90984881055,6348029.237897111,1655734277768,17
232036.90984881055,6348029.237897111,1655734277878,17
232036.90984881055,6348029.237897111,1655734277969,17
232036.90984881055,6348029.237897111,1655734278067,17
232036.90984881055,6348029.237897111,1655734278167,17
232036.90984881055,6348029.237897111,1655734278268,17
231980.3910652164,6347670.277752832,1655734281579,18
231930.22926540428,6347675.0550671,1655734281669,18
231926.6462797034,6347675.0550671,1655734281777,18
231926.6462797034,6347675.0550671,1655734281871,18
231900.37105123038,6347675.0550671,1655734281979,18
232354.27221849028,6347753.638646376,1655734293568,19
232335.16296141894,6347770.657828456,1655734293667,19
232325.30975074155,6347773.942232013,1655734293768,19
232317.54661505626,6347773.046485588,1655734293868,19
232294.5557901423,6347770.3592463145,1655734293967,19
232285.59832589005,6347769.46349989,1655734294067,19
232285.2997437483,6347769.46349989,1655734294181,19
232285.2997437483,6347769.46349989,1655734294275,19
232285.2997437483,6347769.46349989,1655734294369,19
232285.2997437483,6347769.46349989,1655734294476,19
232285.2997437483,6347769.46349989,1655734294568,19
232285.2997437483,6347769.46349989,1655734294668,19
232313.81760683388,6347735.120458805,1655734296870,20
232287.54237836084,6347768.561658681,1655734296969,20
232281.5707355261,6347779.907780068,1655734297069,20
232275.59909269135,6347788.865244321,1655734297169,20
232263.0586427383,6347802.600022841,1655734297269,20
232249.9210285018,6347817.529129929,1655734297369,20
232403.11265662988,6348039.3240277935,1655734303468,21
232436.55385650462,6348089.485827607,1655734303568,21
232461.63475641067,6348127.7043417515,1655734303667,21
232481.9383420489,6348160.548377344,1655734303778,21
232493.88162771845,6348180.2547987,1655734303868,21
232497.46461341932,6348183.837784401,1655734303967,21
232372.212234237,6348084.397336703,1655734305068,22
232393.1129841587,6348113.658386595,1655734305181,22
232393.1129841587,6348113.658386595,1655734305273,22
232393.1129841587,6348113.658386595,1655734305382,22
232393.1129841587,6348113.658386595,1655734305478,22
232393.1129841587,6348113.658386595,1655734305568,22
232393.1129841587,6348113.658386595,1655734305668,22
232246.96167204852,6347937.346792528,1655734317270,23
232222.47793642594,6347877.6303641815,1655734317369,23
232208.74315790596,6347830.454385786,1655734317470,23
232208.1459936225,6347828.065728652,1655734317570,23
232208.1459936225,6347828.065728652,1655734317676,23
232208.1459936225,6347828.065728652,1655734317768,23
232208.1459936225,6347828.065728652,1655734317868,23
232208.1459936225,6347828.065728652,1655734317968,23
232208.1459936225,6347828.065728652,1655734318068,23
232208.1459936225,6347828.065728652,1655734318168,23
232208.1459936225,6347828.065728652,1655734318282,23
232208.1459936225,6347826.274235802,1655734318369,23
232199.18852937032,6347803.5819930285,1655734318468,23
232180.07927229904,6347771.335121719,1655734318569,23
232134.6760661429,6347850.410845362,1655734320768,24
232128.10725902466,6347850.410845362,1655734320870,24
232127.51009474118,6347850.410845362,1655734320969,24
232127.51009474118,6347850.410845362,1655734321082,24
232127.51009474118,6347850.410845362,1655734321169,24
232127.51009474118,6347850.410845362,1655734321268,24
232127.51009474118,6347850.410845362,1655734321368,24
232127.51009474118,6347850.410845362,1655734321468,24
232127.51009474118,6347850.410845362,1655734321567,24
232120.34412333943,6347855.18815963,1655734321667,24
232021.81201656564,6347888.629359506,1655734321773,24
232009.27156661262,6347890.420852357,1655734321868,24
232009.27156661262,6347890.420852357,1655734321968,24
232009.27156661262,6347890.420852357,1655734322067,24
232009.27156661262,6347890.420852357,1655734322169,24
232009.27156661262,6347890.420852357,1655734322275,24
232009.27156661262,6347890.420852357,1655734322367,24
232103.7063804236,6348006.940550242,1655734332868,25
232128.78728032968,6348031.424285865,1655734332980,25
232154.4653445192,6348051.727871505,1655734333067,25
232096.6492951896,6347980.161067463,1655734334179,26
232106.80108800874,6348011.810774489,1655734334268,26
232107.39825229222,6348013.60226734,1655734334376,26
232107.39825229222,6348013.60226734,1655734334469,26
232107.39825229222,6348013.60226734,1655734334569,26
232107.39825229222,6348013.60226734,1655734334668,26
232214.05010666457,6347928.245946476,1655734337878,27
232203.30114956194,6347918.243444728,1655734337971,27
232201.65894778236,6347916.153369736,1655734338068,27
232201.65894778236,6347916.153369736,1655734338177,27
232201.65894778236,6347916.153369736,1655734338272,27
232201.65894778236,6347916.153369736,1655734338380,27
232201.65894778236,6347916.153369736,1655734338475,27
232201.65894778236,6347916.153369736,1655734338570,27
533501.0440012717,5741310.336262939,1655734363768,28
532354.488576994,5739915.360496735,1655734363874,28
533714.0757258637,5741314.389510046,1655734364975,29
532299.990702588,5741123.296939333,1655734365073,29
531344.5278490233,5741104.187682262,1655734365168,29
