x,y,time,id_pan
260385.2031273817,6255299.473208191,1655713339136,0
260401.02798089394,6255299.473208191,1655713339227,0
260408.7911165792,6255298.278879626,1655713339327,0
260410.28402728794,6255297.08455106,1655713339428,0
260410.28402728794,6255297.08455106,1655713339527,0
260410.28402728794,6255297.08455106,1655713339627,0
260410.28402728794,6255297.08455106,1655713339727,0
260399.8637572672,6255206.624376172,1655713342431,1
260445.24824281147,6255191.098104801,1655713342529,1
264407.8757368392,6255861.201892252,1655713350127,2
264598.96830755216,6255784.764863967,1655713350227,2
264942.9349348354,6255593.672293254,1655713350329,2
265936.6163025427,6254676.427953833,1655713350428,2
266739.20509953704,6253606.309557841,1655713350527,2
267274.2642975332,6252689.06521842,1655713350627,2
267503.5753823888,6252345.098591137,1655713350728,2
275340.01721136866,6251422.013694167,1655713351827,3
276563.00966393144,6251536.669236595,1655713351927,3
276830.5392629295,6251536.669236595,1655713352027,3
276830.5392629295,6251536.669236595,1655713352140,3
276830.5392629295,6251536.669236595,1655713352235,3
277480.25400335353,6251957.072892163,1655713352327,3
277862.4391447795,6252109.946948733,1655713352436,3
277862.4391447795,6252109.946948733,1655713352534,3
277862.4391447795,6252109.946948733,1655713352628,3
277977.0946872073,6252109.946948733,1655713352726,3
278129.9687437778,6252071.728434591,1655713352827,3
278168.1872579204,6252071.728434591,1655713352927,3
278206.405772063,6252033.509920448,1655713353027,3
278359.2798286334,6251957.072892163,1655713353127,3
278435.71685691865,6251957.072892163,1655713353234,3
278894.33902662987,6251918.85437802,1655713353327,3
280155.5499933354,6251918.85437802,1655713353428,3
282066.4757004648,6251880.635863878,1655713353534,3
283021.9385540296,6251727.761807308,1655713353627,3
284168.49397830747,6251422.013694167,1655713353726,3
285200.3938601575,6250886.954496171,1655713353828,3
267373.81826086674,6254079.644533894,1655713356531,4
265424.6740395947,6254079.644533894,1655713356627,4
264354.5556436021,6254079.644533894,1655713356730,4
263704.840903178,6254194.300076322,1655713356828,4
262672.9410213279,6254347.174132892,1655713356928,4
262405.4114223296,6254461.82967532,1655713357027,4
260876.670856626,6254767.57778846,1655713357127,4
259882.98948891857,6254805.796302603,1655713357226,4
259156.8377202092,6254805.796302603,1655713357327,4
258659.99703635546,6254805.796302603,1655713357427,4
258124.93783835927,6254729.3592743175,1655713357530,4
258010.28229593148,6254729.3592743175,1655713357628,4
256901.94538579645,6254729.3592743175,1655713357727,4
260180.5255079388,6246184.8637601705,1655713375531,5
260218.74402208137,6246051.098960669,1655713375629,5
260228.29865061698,6246031.989703597,1655713375729,5
260256.96253622393,6245945.9980467735,1655713375828,5
260256.96253622393,6245936.443418237,1655713375931,5
260256.96253622393,6245936.443418237,1655713376034,5
260256.96253622393,6245936.443418237,1655713376131,5
260256.96253622393,6245936.443418237,1655713376234,5
261250.67122380767,6246155.646516871,1655713378636,6
261350.58762620448,6246140.843861616,1655713379937,7
