x,y,time,id_pan
261381.15174325704,6250941.182173277,1652366318139,0
262145.5220261088,6253004.981936975,1652366318239,0
262489.48865339207,6254075.100332967,1652366318339,0
263215.64042210125,6255986.026040095,1652366318439,0
263330.29596452904,6256329.992667378,1652366318539,0
263330.29596452904,6256329.992667378,1652366318639,0
263330.29596452904,6256329.992667378,1652366318739,0
263330.29596452904,6256329.992667378,1652366318840,0
263330.29596452904,6256329.992667378,1652366318944,0
263330.29596452904,6256329.992667378,1652366319052,0
263330.29596452904,6256329.992667378,1652366319139,0
259166.36588456217,6246796.463670211,1652366324639,1
259166.36588456217,6246471.606299999,1652366324739,1
259166.36588456217,6245821.891559576,1652366324839,1
259185.4751416335,6245669.017503005,1652366324940,1
259185.4751416335,6245630.798988863,1652366325040,1
259185.4751416335,6245630.798988863,1652366325139,1
259185.4751416335,6245630.798988863,1652366325239,1
259185.4751416335,6245630.798988863,1652366325339,1
540329.254779297,5744000.457045784,1652366377638,2
540176.3807227268,5743885.801503357,1652366377740,2
540042.6159232279,5743790.255218,1652366377838,2
539908.8511237288,5743694.708932644,1652366377940,2
563100.3439793153,5994557.519475563,1652366393540,3
563138.5624934578,5994624.401875314,1652366393640,3
563148.1171219934,5994710.393532136,1652366393739,3
563157.6717505291,5994911.040731385,1652366393840,3
563186.335636136,5995063.9147879565,1652366393940,3
563186.335636136,5995140.351816243,1652366394039,3
563195.8902646716,5995255.00735867,1652366394139,3
563195.8902646716,5995274.116615742,1652366394240,3
563195.8902646716,5995283.671244279,1652366394339,3
562760.391116826,5994716.754093526,1652366397639,4
562683.9540885409,5994640.31706524,1652366397739,4
562617.0716887914,5994573.434665489,1652366397839,4
562540.6346605063,5994468.333751596,1652366397939,4
560186.3084043001,5994165.020343099,1652366399339,5
559937.8880623734,5994117.24720042,1652366399440,5
559928.3334338377,5994117.24720042,1652366399539,5
559928.3334338377,5994117.24720042,1652366399639,5
559928.3334338377,5994117.24720042,1652366399739,5
559928.3334338377,5994117.24720042,1652366399839,5
559928.3334338377,5994117.24720042,1652366399940,5
559928.3334338377,5994117.24720042,1652366400053,5
560003.4195711652,5994362.920216721,1652366407138,7
559998.0450926139,5994356.351409602,1652366407239,7
559996.2535997634,5994352.768423901,1652366407339,7
559989.0876283615,5994340.825138231,1652366407439,7
559985.5046426606,5994336.047823963,1652366407539,7
559985.5046426606,5994336.047823963,1652366407640,7
559985.5046426606,5994336.047823963,1652366407739,7
559985.5046426606,5994336.047823963,1652366407840,7
559985.5046426606,5994336.047823963,1652366407939,7
559721.4134209392,5993844.033408731,1652366409240,8
559673.640278261,5993765.207723311,1652366409339,8
559633.0331069846,5993717.434580632,1652366409439,8
559594.814592842,5993667.272780818,1652366409539,8
559556.5960786995,5993612.333666737,1652366409640,8
559542.264135896,5993588.447095398,1652366409739,8
559542.264135896,5993588.447095398,1652366409840,8
559539.8754787621,5993586.058438264,1652366409940,8
559525.5435359586,5993571.72649546,1652366410040,8
559520.7662216908,5993566.949181192,1652366410139,8
559489.71367895,5993535.89663845,1652366410240,8
559470.6044218787,5993512.010067111,1652366410340,8
559470.6044218787,5993512.010067111,1652366410440,8
559465.8271076109,5993512.010067111,1652366410538,8
559465.8271076109,5993507.232752843,1652366410645,8
559465.8271076109,5993507.232752843,1652366410754,8
559465.8271076109,5993507.232752843,1652366410848,8
559465.8271076109,5993507.232752843,1652366410944,8
559465.8271076109,5993507.232752843,1652366411053,8
559465.8271076109,5993507.232752843,1652366411148,8
559515.988907423,5993562.171866923,1652366411239,8
559554.2074215655,5993605.167695335,1652366411339,8
559592.4259357081,5993638.6088952115,1652366411439,8
559611.5351927794,5993650.552180882,1652366411539,8
559625.8671355828,5993662.495466552,1652366411639,8
559630.6444498507,5993667.27278082,1652366411739,8
559630.6444498507,5993667.27278082,1652366411843,8
559630.6444498507,5993667.27278082,1652366411953,8
559630.6444498507,5993667.27278082,1652366412047,8
559630.6444498507,5993667.27278082,1652366412141,8
559630.6444498507,5993664.884123686,1652366412240,8
559642.5877355202,5993624.276952407,1652366412339,8
559644.9763926541,5993619.49963814,1652366412439,8
559644.9763926541,5993619.49963814,1652366412546,8
559644.9763926541,5993619.49963814,1652366412642,8
559644.9763926541,5993619.49963814,1652366412752,8
559647.365049788,5993609.945009603,1652366412839,8
559647.365049788,5993607.556352469,1652366412938,8
559647.365049788,5993607.556352469,1652366413040,8
559647.365049788,5993607.556352469,1652366413140,8
559647.365049788,5993607.556352469,1652366413239,8
559647.365049788,5993607.556352469,1652366413339,8
559647.365049788,5993607.556352469,1652366413442,8
559644.9763926541,5993564.5605240585,1652366413539,8
559664.0856497254,5993492.900810041,1652366413640,8
559719.0247638053,5993359.1360105425,1652366413740,8
560005.6507172771,5993650.240633501,1652366415340,9
559912.4930890546,5993812.669318607,1652366415439,9
560096.327128631,5993751.466803302,1652366417239,10
560134.5456427735,5993655.920517947,1652366417340,10
560156.0435569787,5993608.147375268,1652366417439,10
560158.4322141126,5993605.758718134,1652366417549,10
560158.4322141126,5993605.758718134,1652366417645,10
560158.4322141126,5993651.143203679,1652366417739,10
140753.51424501822,5751669.306499956,1652366442740,11
140743.95961648258,5751640.642614348,1652366442839,11
140739.18230221476,5751616.756043008,1652366442940,11
140734.40498794694,5751592.869471667,1652366443040,11
140286.6969264149,5752426.921945721,1652366450140,12
140316.55514058878,5752379.148803042,1652366450240,12
140335.66439766006,5752354.067903135,1652366450339,12
140353.57932616438,5752334.958646063,1652366450440,12
140359.55096899916,5752330.181331795,1652366450539,12
140363.13395470002,5752327.792674661,1652366450642,12
140363.13395470002,5752327.792674661,1652366450739,12
140363.13395470002,5752327.792674661,1652366450840,12
140363.13395470002,5752327.792674661,1652366450940,12
