x,y,time,id_pan
545773.4628901451,5748488.140737411,1652363979608,0
545773.4628901451,5748621.90553691,1652363979709,0
545888.1184325728,5748984.981421264,1652363979809,0
546098.3202603569,5749443.603590975,1652363979909,0
545773.4628901451,5748488.140737411,1652363985109,1
545391.2777487191,5748927.65365005,1652363985210,1
557277.3453555901,5748815.322989841,1652363987109,2
557659.530497016,5748834.432246912,1652363987213,2
557869.7323248002,5748777.104475698,1652363987309,2
558385.6822657253,5748719.776704485,1652363987409,2
558519.4470652243,5748700.667447413,1652363987509,2
558519.4470652243,5748700.667447413,1652363987622,2
558557.6655793668,5748719.776704485,1652363987711,2
558557.6655793668,5748719.776704485,1652363987809,2
558557.6655793668,5748719.776704485,1652363987921,2
558557.6655793668,5748719.776704485,1652363988008,2
558557.6655793668,5748719.776704485,1652363988111,2
558557.6655793668,5748719.776704485,1652363988220,2
538488.9504417536,5744611.27962749,1652364000009,3
538947.5726114648,5746388.440535119,1652364000109,3
539119.5559251063,5746980.827504328,1652364000209,3
539119.5559251063,5746980.827504328,1652364000308,3
539119.5559251063,5746980.827504328,1652364000408,3
539119.5559251063,5746980.827504328,1652364000509,3
539119.5559251063,5746980.827504328,1652364000609,3
560403.9004199768,5990088.188737155,1652364018009,4
560193.6985921927,5989667.785081587,1652364018108,4
555269.639475404,5995246.78212164,1652364021109,5
554123.0840511265,5995800.950576707,1652364021208,5
551638.8806318581,5997195.92634291,1652364021308,5
554291.3712618509,5996137.456609131,1652364028109,6
554262.707376244,5996118.347352059,1652364028211,6
554415.5814328142,5995707.498325025,1652364028308,6
554606.6740035272,5995382.640954812,1652364028409,6
554606.6740035272,5995373.086326276,1652364028509,6
554606.6740035272,5995373.086326276,1652364028608,6
554606.6740035272,5995373.086326276,1652364028709,6
554606.6740035272,5995373.086326276,1652364028809,6
555208.6156012729,5994560.942900745,1652364028909,6
559765.3453958759,5992460.705181346,1652364031709,7
559736.681510269,5992145.402439669,1652364031809,7
559727.1268817333,5991973.419126026,1652364031910,7
559717.5722531977,5991896.98209774,1652364032009,7
559717.5722531977,5991887.427469205,1652364032109,7
559717.5722531977,5991887.427469205,1652364032222,7
559717.5722531977,5991887.427469205,1652364032317,7
559765.3453958759,5992049.8561543105,1652364032412,7
559822.6731670897,5992250.503353561,1652364032516,7
559822.6731670897,5992250.503353561,1652364032609,7
559822.6731670897,5992250.503353561,1652364032713,7
559822.6731670897,5992250.503353561,1652364032823,7
559822.6731670897,5992250.503353561,1652364032917,7
559822.6731670897,5992250.503353561,1652364033012,7
559822.6731670897,5992250.503353561,1652364033120,7
559822.6731670897,5992250.503353561,1652364033216,7
559822.6731670897,5992250.503353561,1652364033309,7
559832.2277956253,5992346.0496389195,1652364033409,7
559851.3370526966,5992451.150552812,1652364033508,7
559634.6977532614,5993544.061632956,1652364036508,8
559928.2973485918,5993049.290857404,1652364047708,9
559918.7427200562,5992956.133229181,1652364047809,9
559902.0221201188,5992879.696200898,1652364047909,9
559890.0788344493,5992812.813801148,1652364048009,9
559854.6674097688,5992522.872238351,1652364054009,10
559845.1127812332,5992422.548638727,1652364054108,10
559821.226209894,5992317.447724835,1652364054208,10
559778.2303814837,5992169.350982532,1652364054308,10
559778.2303814837,5992169.350982532,1652364054423,10
559778.2303814837,5992169.350982532,1652364054510,10
559778.2303814837,5992169.350982532,1652364054608,10
559778.2303814837,5992169.350982532,1652364054708,10
559773.4530672159,5992112.023211317,1652364054809,10
559742.400524475,5991906.5986978,1652364054910,10
559716.125296002,5991729.838069892,1652364055010,10
559704.1820103325,5991653.401041606,1652364055108,10
559704.1820103325,5991653.401041606,1652364055208,10
559704.1820103325,5991653.401041606,1652364055309,10
559704.1820103325,5991653.401041606,1652364055409,10
559704.1820103325,5991653.401041606,1652364055508,10
559704.1820103325,5991617.571184599,1652364055609,10
559694.6273817968,5991526.802213511,1652364055709,10
559670.7408104577,5991402.592042548,1652364055808,10
559634.9109534491,5991259.272614512,1652364055908,10
560174.8060012258,5992521.3111391,1652364057408,11
560547.4365141159,5992762.565509626,1652364057509,11
560602.3756281958,5992791.229395233,1652364057609,11
560602.3756281958,5992791.229395233,1652364057710,11
560602.3756281958,5992791.229395233,1652364057809,11
558781.4194670444,5995043.346015456,1652364060408,12
559963.3843494877,5994096.840116649,1652364067609,13
559982.493606559,5993977.407259953,1652364067709,13
559992.0482350946,5993898.581574536,1652364067808,13
560001.6028636303,5993824.533203385,1652364067909,13
560001.6028636303,5993814.978574849,1652364068009,13
560001.6028636303,5993814.978574849,1652364068110,13
560001.6028636303,5993814.978574849,1652364068209,13
560001.6028636303,5993814.978574849,1652364068309,13
560001.6028636303,5993814.978574849,1652364068412,13
560035.044063505,5993702.711689555,1652364068510,13
560044.5986920407,5993654.938546876,1652364068610,13
560046.9873491746,5993645.38391834,1652364068709,13
560046.9873491746,5993642.995261206,1652364068809,13
560046.9873491746,5993642.995261206,1652364068909,13
560046.9873491746,5993642.995261206,1652364069009,13
560046.9873491746,5993642.995261206,1652364069108,13
560046.9873491746,5993642.995261206,1652364069209,13
559956.0587346759,5993441.966873364,1652364071808,14
559956.0587346759,5993353.586559407,1652364071908,14
559956.0587346759,5993351.197902273,1652364072008,14
559956.0587346759,5993351.197902273,1652364072108,14
559968.0020203454,5993721.439758029,1652364072208,14
139629.81377940613,5753419.205502425,1652364101309,16
139638.17407937482,5753459.812673704,1652364101410,16
139790.3654014055,5753123.14244056,1652364103709,17
139472.7937024336,5753434.71294475,1652364107008,18
139472.7937024336,5753425.158316214,1652364107108,18
139470.4050452997,5753415.6036876775,1652364107208,18
139468.0163881658,5753396.494430605,1652364107309,18
139468.0163881658,5753379.773830667,1652364107409,18
140154.4173089391,5752595.314113623,1652364110609,19
140326.40062258072,5752483.04722833,1652364110708,19
140331.17793684854,5752473.492599794,1652364110809,19
140350.28719391982,5752440.051399917,1652364110909,19
-185285.56624013084,6125942.258465445,1652364129510,20
-181998.7740238682,6125827.602923017,1652364129608,20
-179954.08351723975,6125827.602923017,1652364129710,20
-177727.164159855,6126998.578016418,1652364132508,21
-175892.67548101075,6128450.881553834,1652364132609,21
-175816.23845272558,6128527.318582119,1652364132709,21
-175816.23845272558,6128527.318582119,1652364132808,21
-175816.23845272558,6128527.318582119,1652364132909,21
-177348.01981371114,6125308.178973134,1652364134608,22
-177520.42264400946,6128079.237610725,1652364135808,23
-177453.5402442599,6128213.002410225,1652364135909,23
-177367.5485874391,6128346.767209725,1652364136008,23
-177367.5485874391,6128346.767209725,1652364136110,23
-177367.5485874391,6128346.767209725,1652364136222,23
-177357.99395890345,6128356.321838262,1652364136308,23
-177329.3300732965,6128404.094980941,1652364136410,23
-178657.88140906434,6127861.408256659,1652364137516,24
-178638.77215199306,6127909.181399338,1652364137609,24
-178619.6628949218,6127928.29065641,1652364137709,24
-178619.6628949218,6127928.29065641,1652364137818,24
-178619.6628949218,6127928.29065641,1652364137912,24
-178619.6628949218,6127928.29065641,1652364138021,24
-178619.6628949218,6127928.29065641,1652364138116,24
-178619.6628949218,6127928.29065641,1652364138211,24
-178590.99900931484,6128023.8369417675,1652364138309,24
-178552.78049517228,6128148.047112732,1652364138409,24
-178543.22586663667,6128176.7109983405,1652364138509,24
-180425.07788489852,6125389.20249895,1652364142709,25
-186738.05868373893,6124588.4088299135,1652364148208,26
-187703.0761658393,6124789.056029162,1652364148309,26
-186811.91174371148,6125946.043115213,1652364158409,27
-186823.85502938103,6125965.152372285,1652364158509,27
-186847.74160072012,6125984.261629357,1652364158609,27
-186871.62817205922,6126003.370886429,1652364158709,27
-186883.57145772877,6126017.702829233,1652364158809,27
-186890.7374291305,6126027.2574577695,1652364158909,27
-186890.7374291305,6126027.2574577695,1652364159009,27
-186890.7374291305,6126027.2574577695,1652364159111,27
-186890.7374291305,6126027.2574577695,1652364159221,27
-186890.7374291305,6126027.2574577695,1652364159309,27
-186890.7374291305,6126027.2574577695,1652364159410,27
-186890.7374291305,6126027.2574577695,1652364159509,27
-186876.40548632704,6125914.990572477,1652364159609,27
-186859.68488638967,6125817.055629987,1652364159709,27
-186852.518914988,6125762.1165159065,1652364159808,27
-186850.13025785403,6125745.395915968,1652364159909,27
-186850.13025785403,6125745.395915968,1652364160009,27
-186850.13025785403,6125745.395915968,1652364160110,27
-186850.13025785403,6125745.395915968,1652364160208,27
-186850.13025785403,6125745.395915968,1652364160308,27
-186797.57980090802,6125645.072316344,1652364160409,27
-186752.19531536373,6125525.639459648,1652364160509,27
-185140.9873653435,6124804.228939896,1652364162710,28
-184978.55868023747,6124617.913683453,1652364162809,28
231975.8124003856,6348255.77035918,1652364187908,29
231975.8124003856,6348265.324987716,1652364188009,29
231975.8124003856,6348265.324987716,1652364188111,29
231975.8124003856,6348265.324987716,1652364188223,29
231975.8124003856,6348265.324987716,1652364188317,29
231975.8124003856,6348265.324987716,1652364188412,29
231918.48462917173,6348198.442587966,1652364188509,29
231545.8541162814,6347682.492647041,1652364188609,29
230659.12405530945,6346641.58153556,1652364189809,30
230687.78794091637,6346517.371364596,1652364189910,30
229935.1120949093,6346439.915500374,1652364196208,31
229916.00283783802,6346373.033100622,1652364196309,31
229896.89358076671,6346325.259957941,1652364196409,31
229877.78432369544,6346277.486815261,1652364196508,31
229877.78432369544,6346248.822929652,1652364196609,31
229877.78432369544,6346248.822929652,1652364196709,31
229877.78432369544,6346248.822929652,1652364196820,31
