x,y,time,id_pan
260381.84472292205,6255535.989755725,1652360665222,0
260390.20502289073,6255565.8479699,1652360665322,0
260386.62203718984,6255599.289169776,1652360665423,0
260384.23338005596,6255605.260812611,1652360665523,0
260384.23338005596,6255605.260812611,1652360665633,0
260384.23338005596,6255605.260812611,1652360665728,0
260422.45189419854,6255596.900512642,1652360665822,0
260446.3384655376,6255588.540212673,1652360665922,0
260464.25339404194,6255583.762898405,1652360666022,0
260784.0299336943,6255608.758211538,1652360667222,1
260781.6412765604,6255592.0376116,1652360667322,1
260756.56037665435,6255577.705668796,1652360667422,1
260718.3418625118,6255586.065968765,1652360667527,1
260683.7063340701,6255595.620597301,1652360667626,1
260635.9331913919,6255599.203583002,1652360667722,1
260612.0466200528,6255602.786568703,1652360667827,1
260602.49199151716,6255600.397911569,1652360667922,1
260602.49199151716,6255600.397911569,1652360668022,1
260602.49199151716,6255600.397911569,1652360668122,1
260602.49199151716,6255600.397911569,1652360668221,1
260602.49199151716,6255600.397911569,1652360668322,1
260602.49199151716,6255600.397911569,1652360668422,1
259501.32262381955,6254766.758663253,1652360670425,2
259477.43605248045,6254656.880435092,1652360670525,2
259453.54948114135,6254575.666092539,1652360670625,2
259429.66290980225,6254523.115635592,1652360670723,2
259424.88559553443,6254504.006378519,1652360670822,2
259420.1082812666,6254504.006378519,1652360670922,2
259420.1082812666,6254504.006378519,1652360671022,2
259443.99485260574,6254504.006378519,1652360671125,2
259663.7513089256,6254652.1031208215,1652360671224,2
259668.52862319342,6254661.657749358,1652360671322,2
259668.52862319342,6254661.657749358,1652360671430,2
259668.52862319342,6254661.657749358,1652360671525,2
259529.98650942653,6254652.1031208215,1652360671622,2
259525.2091951587,6254647.3258065535,1652360671722,2
259625.54984063795,6246734.82310368,1652360677923,3
259606.14200142492,6246723.775564436,1652360678022,3
259605.24625499966,6246723.178400153,1652360678123,3
259605.24625499966,6246723.178400153,1652360678231,3
259604.0519264327,6246726.164221571,1652360678322,3
259604.64909071615,6246733.927357255,1652360678421,3
259613.00939068483,6246742.884821506,1652360678523,3
259622.86260136234,6246748.259300056,1652360678623,3
259634.50730489017,6246752.738032181,1652360678725,3
259641.97185843368,6246756.321017882,1652360678822,3
259643.76335128417,6246757.216764305,1652360678922,3
259644.06193342592,6246758.112510729,1652360679023,3
259644.06193342592,6246759.605421435,1652360679121,3
259634.805887032,6246760.202585718,1652360679222,3
259613.30797282676,6246760.202585718,1652360679323,3
259608.23207641713,6246753.335196459,1652360679422,3
259607.63491213362,6246750.647957184,1652360679523,3
259607.63491213362,6246750.647957184,1652360679622,3
259607.63491213362,6246750.647957184,1652360679723,3
