dist,id_pan,world_index,world_index_suiv
3.0643213885723086,0,392,393
3.3240370074428696,0,393,394
3.318829255611241,0,394,395
118.70115468977997,0,395,396
2.4211553987135392,0,396,397
2.41038808522293,0,397,398
2.788916148163479,0,398,399
3.049617118154883,0,399,400
6.086290711622699,0,400,401
138.53153703568222,0,401,403
9.698099251445875,0,403,404
6.495025131403463,0,404,405
6.188663075975581,0,405,406
0.0,0,406,406
51.10628693012002,0,406,407
4.252789961728987,0,407,408
4.071613886464479,0,408,409
87.11583226492857,0,409,411
0.8323783612889983,0,411,412
3.126866683355729,0,412,413
5.8932560759290205,0,413,414
4.758522192676973,0,414,415
44.26822688815485,0,415,416
5.751544930679362,0,416,417
8.883077945213499,0,417,418
7.74936194465109,0,418,419
3.320428046373275,0,419,420
55.45161774940985,0,420,421
3.4593154600066556,0,421,422
2.4010132172939156,0,422,423
1.5100959178705584,0,423,424
0.8348449420391563,0,424,425
0.0,0,425,425
128.68556094624563,0,425,426
3.832627276520841,0,426,427
6.459529160218014,0,427,428
10.958186227059157,0,428,429
14.861830386893066,0,429,430
0.0,0,430,430
66.28146277177834,0,430,431
8.142960171624473,0,431,432
5.8545419113122605,0,432,433
9.009724262319136,1,496,497
11.017067336190545,1,497,498
12.78762159919794,1,498,499
60.148895266274295,1,499,501
8.942455218600157,1,501,502
10.888467335906457,1,502,503
13.308374223965414,1,503,504
0.0,1,504,504
68.43585503562204,1,504,505
15.961374467518105,1,505,506
14.243242091180022,1,506,507
58.54368272827559,1,507,508
3.865299807750425,1,508,509
2.9195279454831446,1,509,510
0.0,1,510,510
106.09890703601594,1,510,511
0.8815693502709009,1,511,512
7.915932085261474,1,512,513
15.864985791021336,1,513,514
15.744460327003628,1,514,515
10.17341644540726,1,515,516
167.94087562460396,1,516,520
8.77338760175502,1,520,521
8.251684079751916,1,521,522
33.03038640898407,1,522,523
6.838207920762177,1,523,524
9.031391052737911,1,524,525
11.642439782920475,1,525,526
14.216622496667833,1,526,527
29.726990193641292,1,527,528
25.554193496505864,1,528,529
32.14523617570989,1,529,530
252.17142803301414,1,530,534
4.802062153356508,1,534,535
3.0746338351627207,1,535,536
6.636610340209588,1,536,537
8.736393396171938,1,537,538
8.640656279809837,1,538,539
9.710606633342561,1,539,540
0.0,1,540,540
25.676470782827586,1,540,541
11.611898329891416,1,541,542
8.541008385688361,1,542,543
6.063168163074941,1,543,544
8.897929841593651,1,544,545
13.218372728539311,1,545,546
16.354517935260592,1,546,547
0.0,1,547,547
29.068700174751086,1,547,548
10.193834404283546,1,548,549
10.86906984007026,1,549,550
14.829840488762324,1,550,551
90.63510352139387,1,551,552
19.613037869291198,1,552,553
11.74062308950467,1,553,554
0.0,1,554,554
37.014741487843885,1,554,555
27.568595848400317,1,555,556
28.450118922124872,1,556,557
169.83941806701463,1,557,561
13.548046539110215,1,561,562
10.341010942104575,1,562,563
9.316838526548105,1,563,564
11.934485010103417,1,564,565
67.86510857649382,1,565,567
14.052334332632421,1,567,568
9.608810823984848,1,568,569
220.97549763446372,1,569,571
10.354339066981092,1,571,572
10.12858637178915,1,572,573
9.976524896393045,1,573,574
0.0,1,574,574
41.01404759416827,1,574,575
12.986730089066587,1,575,576
12.969212324603802,1,576,577
10.188370558119338,2,610,611
12.294424483884997,2,611,612
12.337384548165728,2,612,613
61.089667583058,2,613,617
23.111877297701508,2,617,618
27.74975673706998,2,618,619
75.86835789948066,2,619,624
8.599621642119814,2,624,625
9.656784443363815,2,625,626
8.950694796590891,2,626,627
8.546674907520908,2,627,628
7.6814531443571585,2,628,629
258.07842981897113,2,629,643
7.731344897065081,2,643,644
6.54610791904611,2,644,645
4.840046278284208,2,645,646
3.815651595656644,2,646,647
2.850039257357742,2,647,648
