world_index,id_fixation,x,y,zoom,etape,id_zoom,x_rel,y_rel,x_pixel,y_pixel
717,130,260325.2121999184,6255414.928860298,19.0,1,0,0.5787342793052125,0.9354291756947833,668.9145469665527,901.2575054168701
718,130,260327.5009245672,6255414.960074606,19.0,1,0,0.5854464596081947,0.9356034119923908,676.5798568725585,901.3620471954346
719,130,260332.1314398972,6255418.367335456,19.0,1,0,0.5990264478372817,0.9546225269635517,692.0882034301757,912.7735161781311
720,130,260327.1659388311,6255415.335511233,19.0,1,0,0.5844640414476812,0.9376990755399066,675.457935333252,902.6194453239441
721,130,260332.772042242,6255419.657578114,19.0,1,0,0.6009051528369482,0.96182458003362,694.2336845397949,917.0947480201721
722,130,260349.83010230804,6255462.897254905,18.20680325770101,1,0,0.5976794621990357,0.9567615350087482,690.5499458312987,914.056921005249
723,130,260348.11572170685,6255462.18746936,18.20680325770101,1,0,0.5947781043378357,0.9544752200444537,687.2365951538085,912.6851320266724
723,131,260338.94217932265,6255456.414957728,18.20680325770101,1,0,0.5947781043378357,0.9544752200444537,687.2365951538085,912.6851320266724
724,131,260331.65654287767,6255453.225286078,18.20680325770101,1,0,0.5669231648620497,0.9256068189938862,655.4262542724608,895.3640913963318
725,131,260336.45726210484,6255466.575170085,18.01458966662776,1,0,0.5688074816755572,0.9251904328664142,657.5781440734863,895.1142597198486
726,131,260340.35333019265,6255474.494649225,18.01458966662776,1,0,0.5745785808396213,0.9475181063016254,664.1687393188475,908.5108637809753
730,132,260265.33492987225,6255272.224076775,17.3983000523601,1,0,0.4850306669592647,0.4619308789571126,561.9050216674804,617.1585273742676
731,132,260254.21635234216,6255247.384248287,17.041487147113155,1,0,0.4855128821057321,0.4610737522443135,562.4557113647461,616.6442513465881
732,132,260254.3886011613,6255247.129211797,17.041487147113155,1,0,0.48564285572272464,0.4607074697812398,562.6041412353516,616.4244818687439
733,132,260256.094023838,6255247.365647207,17.041487147113155,1,0,0.4869297147841044,0.4610470374425252,564.0737342834473,616.6282224655151
734,132,260253.8503480961,6255243.914758539,17.0,1,0,0.4863786547071253,0.46076089938481646,563.4444236755371,616.4565396308899
735,132,260252.9011734364,6255243.909761174,17.0,1,0,0.48568273968537923,0.46075392564137774,562.6496887207031,616.4523553848267
1284,237,260339.65288983323,6255149.031922727,17.0,1,1,0.6315990187449547,0.5800200661023457,729.2860794067383,688.0120396614075
1285,237,260318.57586819728,6255139.790334805,17.0,1,1,0.6161457870135999,0.5671235760052998,711.6384887695311,680.2741456031799
1286,237,260308.0307283965,6255128.885008883,17.0,1,1,0.6084143109162926,0.551905365784963,702.8091430664062,671.1432194709778
