world_index,id_fixation,x,y,zoom,etape,id_zoom,x_rel,y_rel,x_pixel,y_pixel
119,35,260276.1719249015,6255278.203732492,19.0,1,0,0.42664109679320644,0.16238751610120125,495.2241325378418,437.43250966072077
120,35,260275.48423627688,6255279.301778429,19.0,1,0,0.43289626500652467,0.17836736639340717,502.3675346374512,447.0204198360443
121,35,260274.6624303458,6255277.926032784,19.0,1,0,0.4304861412783219,0.1706880410512288,499.61517333984364,442.4128246307373
121,36,260301.13853636043,6255282.483927224,19.0,1,0,0.4304861412783219,0.1706880410512288,499.61517333984364,442.4128246307373
122,36,260286.3925617615,6255252.119169822,18.39772395881359,1,0,0.5051341382509354,0.2025910397370655,584.8631858825684,461.5546238422393
123,36,260275.8608256082,6255227.5074130455,18.04411907557082,1,0,0.5060969150630062,0.2055896957715352,585.9626770019531,463.35381746292114
124,36,260272.52892715056,6255224.72472481,18.0,1,0,0.5035217438813058,0.20796141227086382,583.0218315124512,464.7768473625183
124,37,260297.35494608528,6255227.712572224,18.0,1,0,0.5035217438813058,0.20796141227086382,583.0218315124512,464.7768473625183
125,37,260294.9826928363,6255230.233992535,18.0,1,0,0.5364470072677798,0.2233376046021779,620.6224822998046,474.00256276130676
126,37,260294.4320772244,6255235.502041316,18.0,1,0,0.5356396075514277,0.23804056247075395,619.7004318237305,482.8243374824524
126,38,260305.2189015369,6255268.041785098,18.0,1,0,0.5356396075514277,0.23804056247075395,619.7004318237305,482.8243374824524
127,38,260305.12886354903,6255270.927782377,18.0,1,0,0.5513249278694861,0.33691268761952714,637.6130676269531,542.1476125717163
128,38,260305.36545672867,6255270.683026835,18.0,1,0,0.5516718582180044,0.3362295826276143,638.0092620849609,541.7377495765686
129,38,260305.20769377224,6255270.210506792,18.0,1,0,0.5514405212135114,0.3349107940991719,637.7450752258301,540.9464764595032
130,38,260304.69046226444,6255269.722610241,18.0,1,0,0.5506820745518244,0.33354909022649126,636.8789291381835,540.1294541358948
130,39,260296.2617789849,6255276.938727847,18.0,1,0,0.5506820745518244,0.33354909022649126,636.8789291381835,540.1294541358948
131,39,260295.5538446268,6255276.627699563,18.0,1,0,0.5372845203780459,0.3528209765752156,621.5789222717284,551.6925859451294
132,39,260294.75887924203,6255276.285533853,18.0,1,0,0.5361188163690516,0.35186600287755326,620.2476882934569,551.119601726532
133,39,260293.3020065085,6255276.729338271,18.0,1,0,0.533982519092994,0.35310464700063066,617.8080368041991,551.8627882003784
134,39,260293.95116844188,6255278.670583772,18.0,1,0,0.5349344230157481,0.3585226019223531,618.8951110839844,555.1135611534119
