world_index,id_fixation,x,y,zoom,etape,id_zoom,x_rel,y_rel,x_pixel,y_pixel
280,44,260297.2666295199,6255365.448646347,19.0,1,0,0.4967778468090264,0.6592337449391682,575.3203010559082,735.540246963501
281,44,260295.103616354,6255365.672451398,19.0,1,0,0.49043434263319546,0.6604830106099446,568.0760192871093,736.2898063659668
282,44,260294.5991815166,6255366.088770311,19.0,1,0,0.48895497831488227,0.6628068765004476,566.3865852355956,737.6841259002686
283,44,260296.9346738913,6255366.017925976,19.017277252772164,1,0,0.49494594032835415,0.6625745971997579,573.2282638549805,737.5447583198547
285,45,260305.3366407248,6255337.139297581,19.017277252772164,1,0,0.5198833879781478,0.4994338472684224,601.7068290710448,639.6603083610535
286,45,260311.1417561263,6255347.561192258,19.742854173197312,1,0,0.5175461176189148,0.49912335475285846,599.0376663208007,639.4740128517151
287,45,260309.67889331872,6255347.240335994,19.742854173197312,1,0,0.5103666034972395,0.49612614711125685,590.8386611938475,637.6756882667542
289,46,260305.7996734444,6255352.069966941,20.08129606896091,1,0,0.47127480849284414,0.5127111037572224,546.195831298828,647.6266622543335
290,46,260307.29556104817,6255352.008660717,20.08129606896091,1,0,0.48055745006233913,0.511987014611562,556.7966079711913,647.1922087669373
291,46,260308.88370724657,6255352.100779018,20.08129606896091,1,0,0.4904125968545623,0.5130750258763631,568.0511856079102,647.8450155258179
292,46,260313.5944108829,6255356.548564419,20.72009477107576,1,0,0.4929964362844276,0.5186753710110982,571.0019302368163,651.2052226066589
293,46,260313.04031944164,6255357.170301269,20.72009477107576,1,0,0.48764276588025735,0.5301091988881429,564.8880386352539,658.0655193328857
294,46,260312.3813349974,6255357.805293,20.72009477107576,1,0,0.48127561191752577,0.5417867859204609,557.6167488098145,665.0720715522766
294,47,260319.8333120772,6255353.260011646,20.72009477107576,1,0,0.48127561191752577,0.5417867859204609,557.6167488098145,665.0720715522766
295,47,260320.032778472,6255355.678688213,20.9919057633478,1,0,0.5526585353443794,0.47216361363728837,639.1360473632812,623.298168182373
296,47,260320.71900147395,6255356.203208307,20.9919057633478,1,0,0.5606634871554665,0.48380944331487014,648.2777023315429,630.2856659889221
297,47,260321.67562113111,6255356.029548941,20.9919057633478,1,0,0.571822679188957,0.4799537142117818,661.021499633789,627.9722285270691
298,47,260322.11324174385,6255355.550383815,20.9919057633478,1,0,0.5769276259868241,0.4693148930867513,666.8513488769531,621.5889358520508
298,48,260315.22266285616,6255353.482910552,20.9919057633478,1,0,0.5769276259868241,0.4693148930867513,666.8513488769531,621.5889358520508
299,48,260315.0000126256,6255353.030818428,21.0,1,0,0.49353642305016715,0.4120428641637166,571.6185951232909,587.22571849823
300,48,260314.5908010757,6255352.193188042,21.0,1,0,0.4887360173641278,0.3933404644330342,566.136531829834,576.0042786598206
301,48,260314.44521545817,6255351.558753385,21.0,1,0,0.4870281720537229,0.37917496760686237,564.1861724853516,567.5049805641174
302,48,260314.56519919244,6255351.540931053,21.0,1,0,0.4884356851126808,0.3787770350774129,565.7935523986815,567.2662210464478
303,48,260314.77659625773,6255351.738514356,21.0,1,0,0.4909155556700483,0.3831886251767476,568.6255645751952,569.9131751060486
304,48,260314.939343765,6255351.732690505,21.0,1,0,0.4928247248019938,0.3830585916837056,570.805835723877,569.8351550102234
328,54,260324.3954254097,6255340.962528879,21.0,1,1,0.5630301193264028,0.45868111451466875,650.980396270752,615.2086687088013
329,54,260322.98090640892,6255340.946508481,21.0,1,1,0.5871592152557105,0.14222744305928545,678.5358238220214,425.3364658355713
330,54,260322.191959218,6255340.9851852,21.0,1,1,0.5779041818060933,0.14309100707372027,667.9665756225585,425.8546042442322
331,54,260323.0606293238,6255340.797529355,21.0,1,1,0.5880944340533842,0.13890107472737628,679.6038436889648,423.3406448364258
332,54,260325.23938205256,6255340.504083144,21.0,1,1,0.6136530894531678,0.1323490818341572,708.7918281555176,419.4094491004943
332,55,260321.663054379,6255339.059743864,21.0,1,1,0.6136530894531678,0.1323490818341572,708.7918281555176,419.4094491004943
