world_index,id_fixation,x,y,zoom,etape,id_zoom,x_rel,y_rel,x_pixel,y_pixel
536,108,260276.9315414064,6255326.551466742,19.0,1,0,0.4371408004894356,0.4421121438344319,507.21479415893543,605.2672863006592
537,108,260275.7536326704,6255324.051246788,19.0,1,0,0.433686328226547,0.42815607388814286,503.2697868347167,596.8936443328857
538,108,260273.9274845913,6255321.126846684,19.0,1,0,0.42833075381410923,0.4118322571118672,497.1537208557128,587.0993542671204
539,108,260270.9434680216,6255316.287475979,18.842614741506267,1,0,0.4279429874988028,0.3967785199483235,496.7108917236328,578.0671119689941
540,109,260268.82703142936,6255340.715389832,18.842614741506267,1,0,0.4223775713331019,0.5190411170323689,490.35518646240234,651.4246702194214
541,109,260249.13630402103,6255334.872418301,18.135590882894885,1,0,0.42092561471274353,0.49395677646001174,488.6970520019531,636.3740658760071
542,109,260248.3601444712,6255326.826415523,18.135590882894885,1,0,0.4196753326522907,0.46928774913152055,487.269229888916,621.5726494789124
543,109,260245.33560128408,6255328.867625246,18.135590882894885,1,0,0.41480322602333825,0.4755460937817891,481.70528411865234,625.3276562690735
554,111,260053.01517153328,6255115.791155256,15.265371970097933,1,0,0.44686697577428064,0.4084997733434041,518.3220863342285,585.0998640060425
555,111,260078.0107806608,6255100.477154244,15.265371970097933,1,0,0.45237376852753697,0.40207824309666945,524.6108436584473,581.2469458580017
556,111,260053.3849606285,6255021.703749171,15.047199897849149,1,0,0.4545310098945364,0.38765675624211626,527.0744132995605,572.5940537452698
558,112,260018.4263885024,6254934.550312893,15.0,1,0,0.4496182176152378,0.36092049678166704,521.4640045166016,556.5522980690002
559,112,260005.1553016337,6254924.04600626,15.0,1,0,0.44718569673715236,0.35725584824879963,518.686065673828,554.3535089492798
560,112,260016.74194347303,6254888.019466649,15.0,1,0,0.44930946764302965,0.3446872313817342,521.1114120483398,546.8123388290405
560,113,259812.8753001407,6255105.069004042,15.0,1,0,0.44930946764302965,0.3446872313817342,521.1114120483398,546.8123388290405
561,113,259827.8897411436,6255075.398804678,15.0,1,0,0.4146938457589223,0.4100584586461385,481.58037185668934,586.0350751876831
562,113,259826.03745300355,6255051.196491015,15.0,1,0,0.41435433102155095,0.40161497195561724,481.1926460266112,580.9689831733704
