world_index,id_fixation,x,y,zoom,etape,id_zoom,x_rel,y_rel,x_pixel,y_pixel
418,112,260355.2158473685,6255347.24741797,19.0,1,0,0.6266135234131286,0.5272502859433491,723.5926437377929,656.3501715660095
419,112,260354.110498658,6255348.739746365,19.0,1,0,0.6634847938283729,0.565965720017751,765.6996345520018,679.5794320106506
420,112,260354.2797085693,6255349.600446315,19.0,1,0,0.6639810385094423,0.5707700928052266,766.2663459777832,682.462055683136
421,112,260353.7189957181,6255349.093290689,19.0,1,0,0.6623366267376313,0.5679391821225483,764.388427734375,680.763509273529
422,112,260356.79325482776,6255350.80256237,19.0,1,0,0.6713525568332438,0.5774802287419637,774.6846199035645,686.4881372451782
422,113,260351.0452775172,6255337.033900294,19.0,1,0,0.6713525568332438,0.5774802287419637,774.6846199035645,686.4881372451782
423,113,260345.30346741408,6255336.19163597,18.665160902924185,1,0,0.6524146392341252,0.5030919512112935,753.0575180053711,641.8551707267761
424,114,260349.3956061137,6255328.962968668,18.14809068469246,1,0,0.6760805099941594,0.489001985390981,780.08394241333,633.4011912345886
425,114,260345.0682857989,6255325.918790828,18.14809068469246,1,0,0.6690491577789788,0.47958732446034746,772.0541381835938,627.7523946762085
426,115,260328.3301434604,6255341.444713466,17.309126000102808,1,0,0.6714886934243651,0.5289606769879659,774.840087890625,657.3764061927795
427,115,260329.2185947408,6255340.273191414,17.309126000102808,1,0,0.6722957424023522,0.5269351800282795,775.7617378234863,656.1611080169678
428,115,260323.2899581792,6255334.640573837,17.025484612758426,1,0,0.6744349959017724,0.519604488213857,778.2047653198241,651.7626929283142
428,116,260245.87002457067,6255318.984832542,17.025484612758426,1,0,0.6744349959017724,0.519604488213857,778.2047653198241,651.7626929283142
429,116,260246.6750071552,6255316.452476108,17.025484612758426,1,0,0.6172614356473531,0.49377095301946,712.9125595092773,636.262571811676
430,116,260242.32356763043,6255319.049899931,17.0,1,0,0.6156785534058686,0.49804199536641436,711.104907989502,638.8251972198486
431,116,260243.36199436773,6255319.7666757805,17.0,1,0,0.6164399061854373,0.49904224475224807,711.9743728637694,639.4253468513489
432,116,260243.7498923711,6255319.47398398,17.0,1,0,0.6167243048940148,0.49863379796346025,712.2991561889648,639.1802787780762
432,117,260220.32320386564,6255331.9281854,17.0,1,0,0.6167243048940148,0.49863379796346025,712.2991561889648,639.1802787780762
433,117,260224.52461215493,6255329.706510861,17.0,1,0,0.6026287312682999,0.5129131277402241,696.2020111083984,647.7478766441345
434,117,260224.60060626693,6255329.496544666,17.0,1,0,0.6026844485628624,0.5126201232274373,696.265640258789,647.5720739364624
435,117,260223.7437589861,6255329.173176735,17.0,1,0,0.6020562260455717,0.5121688683827718,695.548210144043,647.3013210296631
435,118,260307.65725020377,6255354.783209564,17.0,1,0,0.6020562260455717,0.5121688683827718,695.548210144043,647.3013210296631
436,118,260269.1370763089,6255363.442009311,16.25155036356271,1,0,0.6612520435019257,0.5473314483960469,763.1498336791991,668.3988690376282
437,118,260252.149852624,6255365.600228274,16.024745648595673,1,0,0.6604610282777695,0.5461551388104756,762.2464942932129,667.6930832862854
438,118,260252.55802512268,6255363.374693925,16.024745648595673,1,0,0.6606132487282025,0.5445754249890645,762.4203300476073,666.7452549934387
439,118,260253.91899871008,6255362.540370078,16.0,1,0,0.6617711362822043,0.5437235554059346,763.7426376342773,666.2341332435608
480,131,260322.6134388787,6255341.892797182,16.0,1,1,0.6900672044102656,0.5421422322591145,796.0567474365233,665.2853393554688
481,131,260389.9625372408,6255297.601077811,16.0,1,1,0.711643275780352,0.4984126766522725,820.6966209411621,639.0476059913635
482,131,260384.35678980892,6255297.263519747,16.068665476627437,1,1,0.7105135976119968,0.49669617017110185,819.4065284729004,638.0177021026611
483,131,260388.33059390288,6255287.699627249,16.068665476627437,1,1,0.7120413638246872,0.48969775040944413,821.1512374877929,633.8186502456665
484,131,260366.75674971484,6255308.256027115,16.75724455120144,1,1,0.7117856755565636,0.4901702483495076,820.8592414855956,634.1021490097046
484,132,260401.15554152688,6255329.401484652,16.75724455120144,1,1,0.7117856755565636,0.4901702483495076,820.8592414855956,634.1021490097046
485,132,260400.4022183852,6255331.370012389,16.75724455120144,1,1,0.7326334637643577,0.5174300750096639,844.6674156188965,650.4580450057983
486,132,260390.5343535555,6255333.928036059,16.99365034667569,1,1,0.7329135534015928,0.5190026005109151,844.987277984619,651.4015603065491
487,132,260395.79469282503,6255332.061897499,16.99365034667569,1,1,0.7367533869167133,0.5164098699887593,849.3723678588866,649.8459219932556
488,132,260396.2853377669,6255331.307716029,17.0,1,1,0.7373166727309886,0.5153038342793782,850.015640258789,649.182300567627
724,198,260551.45525482416,6255734.662806162,17.0,1,2,0.8725537702623891,0.8419097741444905,1004.4564056396484,845.1458644866943
725,198,260486.3466159656,6255745.991139777,17.0,1,2,0.7875858981638572,0.8456546743710835,907.4230957031249,847.3928046226501
726,198,260552.8918989092,6255741.673493641,17.0,1,2,0.836375508751009,0.8396294673283894,963.1408309936523,843.7776803970337
727,198,260557.12891240112,6255746.342674245,16.96605409386268,1,2,0.835979174398499,0.8412475903828939,962.6882171630859,844.7485542297363
728,198,260557.8386586957,6255746.37439558,16.96605409386268,1,2,0.8364874443949417,0.8412908275922139,963.2686614990234,844.7744965553284
729,199,260661.4497213206,6255832.195111726,16.158006508833466,1,2,0.8155546271863626,0.8198660929997762,939.3633842468262,831.9196557998657
730,199,260654.3214971661,6255827.179237556,16.158006508833466,1,2,0.8126390393686378,0.8159612258275349,936.0337829589844,829.576735496521
731,199,260696.0104906455,6255853.265593857,16.000427608925268,1,2,0.8151181082383137,0.8154994567235311,938.8648796081543,829.2996740341187
732,199,260695.4282695138,6255852.111467879,16.000427608925268,1,2,0.8149046087849579,0.8146939357121785,938.6210632324219,828.8163614273071
733,199,260693.2482953606,6255849.908301323,16.0,1,2,0.8140680977843061,0.8131036003430684,937.6657676696776,827.8621602058411
888,246,259593.07009726507,6246776.582504642,19.0,2,3,0.5633287980969858,0.37367740472157795,651.3214874267578,564.2064428329468
889,246,259592.4059859504,6246785.545835459,19.0,2,3,0.3231387564263284,0.840470822652181,377.0244598388671,844.2824935913086
890,246,259588.63297567403,6246780.110336523,19.0,2,3,0.31207358732741264,0.8101302107175191,364.3880367279053,826.0781264305115
891,246,259586.25104376845,6246779.853452762,19.0,2,3,0.30508805657435195,0.8086963017781575,356.41056060791,825.2177810668945
891,247,259573.12637541132,6246764.255428489,19.0,2,3,0.30508805657435195,0.8086963017781575,356.41056060791,825.2177810668945
892,247,259572.0733068229,6246764.6420515245,19.0,2,3,0.26350877497951947,0.7237872203191121,308.92702102661127,774.2723321914673
893,247,259534.4085087736,6246687.497984099,18.9334132701188,2,3,0.1709086857409902,0.3004392047723134,203.1777191162108,520.2635228633881
894,247,259563.92896403623,6246768.704438122,18.9334132701188,2,3,0.25357879565183833,0.7332826693852742,297.5869846343994,779.9696016311646
895,247,259426.2208596587,6246638.748783907,18.14809068469246,2,3,0.15383633297921895,0.2142389078934987,183.68109226226804,468.54334473609924
895,248,259440.2685231796,6246627.65242247,18.14809068469246,2,3,0.15383633297921895,0.2142389078934987,183.68109226226804,468.54334473609924
896,248,259513.8040901264,6246792.394043179,18.14809068469246,2,3,0.296148086387514,0.6894141753514608,346.201114654541,753.6485052108765
897,248,259497.92433428083,6246800.84230458,18.001126388060122,2,3,0.2973345591182674,0.6902352531750996,347.5560665130614,754.1411519050598
897,249,259615.3460854749,6246783.200932537,18.001126388060122,2,3,0.2973345591182674,0.6902352531750996,347.5560665130614,754.1411519050598
898,249,259617.6637652927,6246783.338098893,18.0,2,3,0.4731118758380308,0.641197391351064,548.2937622070312,724.7184348106384
899,249,259614.6512001441,6246782.142959927,18.0,2,3,0.46869437623566784,0.6378617962201436,543.2489776611327,722.7170777320862
900,249,259622.2659195108,6246789.75636802,18.0,2,3,0.47986028240357503,0.6591105779012044,556.0004425048827,735.4663467407227
901,249,259622.99685028856,6246792.511953304,18.0,2,3,0.4809320887416965,0.6668013294537861,557.2244453430175,740.0807976722717
902,249,259624.7516172076,6246788.259849527,18.0,2,3,0.4835052055986874,0.6549338420232137,560.1629447937011,732.9603052139282
921,254,259696.5533759747,6246797.997675754,18.0,2,4,0.5887923031888784,0.6821118076642354,680.4008102416992,749.2670845985413
922,254,259694.4661348157,6246796.707240889,18.0,2,4,0.5857316600044636,0.6785102446873982,676.9055557250975,747.106146812439
923,254,259698.66446780373,6246801.043723245,18.0,2,4,0.5918879199988369,0.6906132300694783,683.9360046386719,754.367938041687
924,254,259700.3153578789,6246796.713391492,18.0,2,4,0.5943087161944334,0.6785274108250935,686.700553894043,747.1164464950562
925,254,259704.66892524232,6246794.100769277,18.0,2,4,0.6006926053877261,0.6712356646855672,693.9909553527832,742.7413988113403
925,255,259696.09331090096,6246787.2384266425,18.0,2,4,0.6006926053877261,0.6712356646855672,693.9909553527832,742.7413988113403
926,255,259693.22982952508,6246787.991644813,18.0,2,4,0.5839187936064658,0.6541852911313374,674.835262298584,732.5111746788025
927,255,259716.73658954585,6246823.441545801,17.298005672555234,2,4,0.5854172982184147,0.6469035228093465,676.5465545654296,728.1421136856079
927,256,259714.90480391303,6246816.397044892,17.298005672555234,2,4,0.5854172982184147,0.6469035228093465,676.5465545654296,728.1421136856079
928,256,259402.0087584993,6246485.990660366,17.298005672555234,2,4,0.3017208680588809,0.06794940431912738,352.565231323242,380.76964259147644
929,256,259335.7236450813,6246431.827328018,17.021231881920365,2,4,0.29274186570256056,0.06272483666737873,342.3112106323242,377.63490200042725
930,256,259722.2830743592,6246846.926298166,17.021231881920365,2,4,0.5803610038423287,0.6505768616994222,670.7722663879393,730.3461170196533
931,256,259734.19425184955,6246874.124532897,17.0,2,4,0.5883993760090576,0.686001976331075,679.9520874023438,751.601185798645
956,263,259794.2306299881,6247006.534694638,17.0,2,5,0.6405262120342088,0.808872898419698,739.4809341430664,825.3237390518188
957,263,259787.38316412448,6247000.069950021,17.0,2,5,0.6370285989524186,0.8150901516278585,735.486660003662,829.0540909767151
958,263,259808.1067311316,6247012.733195046,17.0,2,5,0.6522226851374797,0.8327615102132161,752.8383064270018,839.6569061279297
959,263,259156.49317000064,6246405.442178105,16.232834769001837,2,5,0.32858241627387524,0.1906058033307392,383.24111938476557,454.36348199844355
960,264,259685.54408441065,6246771.735269079,16.01524630368,2,5,0.5553244475516671,0.4898480614026387,642.1805191040039,633.9088368415833
961,264,259680.4968067897,6246780.981037763,16.01524630368,2,5,0.553454511011127,0.4963677604993184,640.045051574707,637.8206562995911
962,264,259692.1021681869,6246769.535357205,16.0,2,5,0.5576529995572544,0.48824216922124225,644.8397254943847,632.9453015327454
962,265,259829.3713167937,6246875.745346617,16.0,2,5,0.5576529995572544,0.48824216922124225,644.8397254943847,632.9453015327454
963,265,259819.00181086687,6246883.322120183,16.0,2,5,0.6041730823951093,0.567635985215505,697.9656600952147,680.581591129303
964,265,259806.1147949599,6246890.206950957,16.0,2,5,0.5994488370397671,0.5724398215611776,692.5705718994141,683.4638929367065
965,265,259839.2748804043,6246884.051735415,16.0,2,5,0.6116049778231805,0.5681450684865316,706.4528846740722,680.887041091919
966,265,259810.7891162484,6246842.557771396,16.0,2,5,0.6011623943749743,0.5391929825146993,694.5274543762207,663.5157895088196
966,266,259827.4504152648,6246846.692821518,16.0,2,5,0.6011623943749743,0.5391929825146993,694.5274543762207,663.5157895088196
967,266,259839.8991812393,6246860.099566221,15.96605409386268,2,5,0.6102507268902299,0.5502081712086995,704.9063301086425,670.1249027252197
968,266,259839.0101792264,6246888.710164216,15.96605409386268,2,5,0.6099324067712039,0.5697067578633626,704.5428085327148,681.8240547180176
969,266,259849.9426790317,6246899.376719062,15.96605409386268,2,5,0.6138469475580807,0.5769761880238851,709.0132141113281,686.185712814331
970,266,260006.93232982617,6246969.130070346,15.158006508833465,2,5,0.6158952095045099,0.5705930670102437,711.3523292541504,682.3558402061462
971,266,260040.95618557383,6247018.771765645,15.00511467257623,2,5,0.6148999643409314,0.580751880009969,710.2157592773438,688.4511280059814
971,267,259855.8874036325,6246971.398008828,15.00511467257623,2,5,0.6148999643409314,0.580751880009969,710.2157592773438,688.4511280059814
972,267,259854.09179089492,6246997.531365328,15.00511467257623,2,5,0.580527053405441,0.573315401871999,670.9618949890136,683.9892411231995
973,267,258223.40304286228,6245400.518675263,15.0,2,5,0.2815002000478018,0.015900119145711145,329.4732284545897,349.5400714874267
974,267,258361.89370114348,6245545.952133748,15.0,2,5,0.30688481406029794,0.06663764317830402,358.4624576568603,379.9825859069824
975,267,259883.80003616892,6246954.159659413,15.0,2,5,0.5858422929058975,0.5579204877217611,677.031898498535,674.7522926330566
994,274,260308.9154724737,6246193.013824274,15.0,2,6,0.6637637310395516,0.2923787375291188,766.0181808471679,515.4272425174713
995,274,260316.921096805,6246194.572848265,15.0,2,6,0.6652311201479723,0.29292263587315864,767.6939392089844,515.7535815238951
995,275,260390.2453005633,6246114.497230554,15.0,2,6,0.6652311201479723,0.29292263587315864,767.6939392089844,515.7535815238951
996,275,260775.47886619912,6245742.445971706,14.397723958813588,2,6,0.6780934976821605,0.26405841906865435,782.3827743530273,498.4350514411926
997,275,260787.99996382723,6245729.363495488,14.397723958813588,2,6,0.6796052802465007,0.2610519846280416,784.1092300415038,496.63119077682495
998,276,260777.3685935423,6245989.232905904,14.042762213409562,2,6,0.6483033843299343,0.3626524527867635,748.362464904785,557.5914716720581
999,276,260751.84521383,6245939.435605322,14.042762213409562,2,6,0.6458938618675003,0.35370471080144245,745.6107902526854,552.2228264808655
1000,276,260783.46038699857,6245924.71524427,14.0,2,6,0.6457188434233389,0.3557831009229024,745.410919189453,553.4698605537415
1123,311,273713.71237549064,6250807.977296387,19.0,3,7,0.7718040245844479,0.5439257939656575,889.4001960754395,666.3554763793945
1124,311,273757.05644529243,6250802.952996566,18.40478650410043,3,7,0.7758457330813966,0.5385965665181477,894.015827178955,663.1579399108887
1124,312,273733.44765089947,6250807.547970314,18.40478650410043,3,7,0.7758457330813966,0.5385965665181477,894.015827178955,663.1579399108887
1125,312,273728.8141940626,6250804.29053556,18.40478650410043,3,7,0.7210190133330282,0.5435386975606282,831.4037132263182,666.123218536377
1126,312,273763.1760066972,6250803.482918816,18.042762213409564,3,7,0.7316061009876365,0.5499915560086568,843.4941673278809,669.9949336051941
1127,312,273764.9326995212,6250800.755677837,18.042762213409564,3,7,0.7342595369302245,0.5421509226163228,846.5243911743164,665.2905535697937
1152,322,273730.74834769743,6250821.743311204,18.0,3,8,0.6310602345107523,0.5634895046552022,728.6707878112792,678.0937027931213
1153,322,273728.6882375299,6250821.8600188885,18.0,3,8,0.6752883924494274,0.6022477467854818,779.1793441772461,701.3486480712891
1154,322,273730.0686377712,6250819.471624578,18.0,3,8,0.6773125536596295,0.5955818136533101,781.4909362792969,697.3490881919861
1155,322,273728.8129580824,6250818.63252862,18.0,3,8,0.6754712774540621,0.5932399233182271,779.388198852539,695.9439539909363
1157,323,273387.41053985234,6250963.760505139,17.449480816627045,3,8,0.28835974056958724,0.8757750233014424,337.3068237304687,865.4650139808655
1158,323,273309.6481202024,6251002.303637871,17.057694009986403,3,8,0.2871188783395101,0.8690470774968465,335.8897590637206,861.4282464981079
1159,323,273308.8579556608,6250996.930950709,17.057694009986403,3,8,0.2865159089845032,0.8612436731656392,335.2011680603027,856.7462038993835
1160,323,273293.955309282,6251002.738360226,17.00001583510767,3,8,0.2852362150068667,0.8595832784970601,333.7397575378418,855.7499670982361
1160,324,273424.6118435729,6250989.308436231,17.00001583510767,3,8,0.2852362150068667,0.8595832784970601,333.7397575378418,855.7499670982361
1161,324,273420.8290594801,6250988.123305002,17.00001583510767,3,8,0.3782584178677373,0.8391879757245381,439.97111320495605,843.5127854347229
1162,324,273419.66681266006,6250980.939419108,17.0,3,8,0.3774079775434449,0.829160483678182,438.99991035461414,837.4962902069092
1163,324,273422.87199417985,6250973.867610015,17.0,3,8,0.37975794964204096,0.8192918856938679,441.6835784912108,831.5751314163208
1186,332,272903.83506125904,6250912.561729848,17.0,3,9,0.13143508697349424,0.7037404974301655,158.09886932373044,762.2442984580994
1187,332,272903.1073253776,6250905.572723242,17.0,3,9,0.13090152623565718,0.6939874490102131,157.4895429611205,756.3924694061279
1188,332,272906.57202815666,6250906.257439076,17.0,3,9,0.13344177389729456,0.6949429591496785,160.3905057907104,756.9657754898071
1189,332,272782.20363986987,6250928.397211417,16.68797445614814,3,9,0.1337195085769359,0.6968776901563009,160.7076787948608,758.1266140937805
1190,332,272784.0348413799,6250924.585775116,16.68797445614814,3,9,0.13480098527283668,0.6925933440526326,161.9427251815795,755.5560064315796
1190,333,272809.07230544725,6250930.992000371,16.68797445614814,3,9,0.13480098527283668,0.6925933440526326,161.9427251815795,755.5560064315796
1191,333,272499.02976921265,6250976.300897179,16.088573390671506,3,9,0.15212075889841264,0.6916400869687398,181.72190666198725,754.9840521812439
1192,333,272507.0634253164,6250964.391213696,16.088573390671506,3,9,0.15525228881167863,0.6828040321667989,185.298113822937,749.6824193000793
1193,333,272458.61937698565,6250971.420880589,16.001247027308736,3,9,0.15846199580124076,0.6814947923024495,188.96359920501695,748.8968753814697
1193,334,272532.63889863394,6251032.547143202,16.001247027308736,3,9,0.15846199580124076,0.6814947923024495,188.96359920501695,748.8968753814697
1194,334,272532.8958233319,6251028.11345348,16.0,3,9,0.18599687399254566,0.7209612449010213,220.40843009948716,772.5767469406128
1195,334,272533.6551152216,6251028.632718103,16.0,3,9,0.18627522246432593,0.721323557694753,220.72630405426023,772.7941346168518
1196,334,272531.03355754766,6251029.089400345,16.0,3,9,0.18531418681771028,0.7216422041257222,219.62880134582514,772.9853224754333
1197,334,272536.52563562046,6251025.152399628,16.0,3,9,0.18732752524407648,0.7188951929410298,221.92803382873535,771.3371157646179
1219,340,274176.1909294566,6251065.176062098,16.0,3,10,0.7884116865916343,0.746821387608846,908.3661460876464,788.0928325653076
1220,340,274175.8217566211,6251065.223421738,16.0,3,10,0.7882763516882045,0.7468544324239095,908.2115936279297,788.1126594543457
1221,340,274166.572207086,6251070.41929704,16.0,3,10,0.7848855634913136,0.7504798134167988,904.3393135070801,790.2878880500793
1224,341,273751.7442770401,6251323.909629798,15.028634132644784,3,10,0.5912510292333814,0.7514935811360677,683.2086753845215,790.8961486816406
1225,341,273771.54805737786,6251321.963534134,15.028634132644784,3,10,0.594953724047766,0.7508010347684224,687.4371528625488,790.4806208610535
1225,342,273562.4862978995,6251258.142751374,15.028634132644784,3,10,0.594953724047766,0.7508010347684224,687.4371528625488,790.4806208610535
1226,342,273560.16597445775,6251283.156530141,15.0,3,10,0.5552855155931462,0.733678670724233,642.1360588073729,780.2072024345398
1227,342,273562.2424178921,6251280.285428852,15.0,3,10,0.5556661168247096,0.7326770265897115,642.5707054138184,779.6062159538269
1228,342,273551.3386296204,6251278.555264344,15.0,3,10,0.5536675094096757,0.732073422273,640.2882957458496,779.2440533638
1229,342,273564.10864739807,6251271.663821671,15.0,3,10,0.5560081869415978,0.7296691974004109,642.9613494873047,777.8015184402466
1256,350,272734.706257408,6251852.711820142,15.0,3,11,0.3977638301415116,0.9012982805569965,462.24629402160633,880.778968334198
1257,350,272732.8814419595,6251864.334306327,15.0,3,11,0.40102161333982655,0.889768107732137,465.966682434082,873.8608646392822
1258,350,272737.5403184014,6251864.013244871,15.0,3,11,0.4018755610477694,0.8896560986836751,466.9418907165527,873.7936592102051
1259,350,272739.0386051924,6251865.527830759,15.0,3,11,0.40215018918760587,0.890184493859609,467.2555160522459,874.1106963157654
1259,351,274249.5640018651,6250840.824215446,15.0,3,11,0.40215018918760587,0.890184493859609,467.2555160522459,874.1106963157654
1260,351,274290.7272345494,6250834.031161806,14.949575302208824,3,11,0.6821676244251365,0.530655833085378,787.0354270935059,658.3934998512268
1261,351,274313.8868585837,6250818.617585874,14.949575302208824,3,11,0.6862668540139539,0.5254631837209065,791.7167472839354,655.277910232544
1261,352,274016.8666336199,6251026.127776175,14.949575302208824,3,11,0.6862668540139539,0.5254631837209065,791.7167472839354,655.277910232544
1262,352,274312.3427957346,6251149.768778275,14.154648431944803,3,11,0.6319818747231505,0.5959017475446065,729.7233009338379,697.5410485267639
1262,353,274273.3005535231,6251651.197869413,14.154648431944803,3,11,0.6319818747231505,0.5959017475446065,729.7233009338379,697.5410485267639
1263,353,274280.22670583613,6251651.849314262,14.154648431944803,3,11,0.6287054773387475,0.6933922131856282,725.9816551208496,756.035327911377
1264,353,274373.02024939243,6251744.526221863,14.004801097524464,3,11,0.6303116085232869,0.6944747527440388,727.8158569335938,756.6848516464233
1264,354,274184.43447873817,6251627.630657059,14.004801097524464,3,11,0.6303116085232869,0.6944747527440388,727.8158569335938,756.6848516464233
1265,354,274196.3580646073,6251641.201010452,14.004801097524464,3,11,0.614067010829411,0.6763910849889119,709.2645263671874,745.8346509933472
1266,354,274170.3619379628,6251649.637190912,14.0,3,11,0.6114999066301068,0.6774093588193257,706.332893371582,746.4456152915955
1267,354,274171.82660145964,6251634.042338044,14.0,3,11,0.6116341392129607,0.6746890624364217,706.4861869812012,744.813437461853
1289,361,275728.1439178163,6252179.396647014,14.0,3,12,0.7108038586618185,0.6199059089024861,819.7380065917968,711.9435453414917
1290,361,275725.27144972666,6252177.53608973,14.0,3,12,0.7277335986990853,0.671160348256429,839.0717697143555,742.6962089538574
1291,361,275696.6593931976,6252185.290154416,14.0,3,12,0.725111378470987,0.672512932618459,836.0771942138671,743.5077595710754
1292,361,276559.8786620599,6252611.200239477,13.50707419394225,3,12,0.7291771375986824,0.6659114797910054,840.7202911376953,739.5468878746033
1293,361,277001.42138855264,6253329.064989407,13.068200025469878,3,12,0.7020616548073897,0.6794580300649007,809.7544097900391,747.6748180389404
1333,371,276961.3312486469,6248103.226806657,13.0,3,13,0.6903420830775058,0.2788760145505269,796.3706588745116,507.32560873031616
1334,371,276986.7449918292,6248117.4937444255,13.0,3,13,0.6915066346604435,0.2801203449567159,797.7005767822264,508.07220697402954
1335,371,278715.3310773663,6246529.055612654,12.363961270525149,3,13,0.6906844538272784,0.28349751432736703,796.761646270752,510.09850859642023
1336,372,275943.1180931997,6250321.818894706,12.363961270525149,3,13,0.6089415708899288,0.49635746081670123,703.4112739562987,637.8144764900208
1337,372,276469.1996956687,6250133.183148775,12.038863733687707,3,13,0.6086730556187404,0.49663909276326496,703.1046295166016,637.983455657959
1338,372,276364.5436400928,6250087.285828265,12.038863733687707,3,13,0.6062097198700112,0.4945829113324483,700.2915000915527,636.749746799469
1339,373,278774.359927011,6250410.632889777,12.0,3,13,0.6598290478494246,0.5098812659581502,761.524772644043,645.9287595748901
1340,373,278755.4324726403,6250381.260072048,12.0,3,13,0.6593953849137768,0.508600350220998,761.0295295715332,645.1602101325989
1341,373,277949.4924993227,6250943.476813849,12.0,3,13,0.6409298116814234,0.5331179936726888,739.9418449401855,659.8707962036133
1341,374,278171.600873177,6252067.103338391,12.0,3,13,0.6409298116814234,0.5331179936726888,739.9418449401855,659.8707962036133
1342,374,278010.5502146353,6251689.429276704,12.0,3,13,0.6423287567031779,0.5656481464703877,741.5394401550292,679.3888878822327
1343,374,278953.0718358702,6251255.3689507125,12.0,3,13,0.6639236677340158,0.5467192610104878,766.2008285522461,668.0315566062927
1344,374,278992.1317159991,6251060.872135366,12.0,3,13,0.6648186017251891,0.5382374723752339,767.222843170166,662.9424834251404
1346,375,273895.8960611335,6250717.967142778,11.665160902924182,3,13,0.5477685410588091,0.526639171441396,633.55167388916,655.9835028648376
1347,375,275479.42814947624,6249758.71362051,11.105169046397696,3,13,0.5669291274142557,0.508273442586263,655.4330635070801,644.9640655517578
1348,375,275268.9174090747,6249868.461709551,11.105169046397696,3,13,0.5643351666772846,0.5108473976453145,652.470760345459,646.5084385871887
1349,375,275408.93702142645,6249704.079426648,11.001126388060122,3,13,0.5647116592594286,0.5092527707417805,652.9007148742675,645.5516624450684
1350,375,275443.2183644182,6249598.117301616,11.0,3,13,0.5650903063772438,0.5069659193356831,653.3331298828124,644.1795516014099
1371,382,276295.98383201496,6251089.10209718,11.0,3,14,0.567625543490809,0.5270817359288533,656.2283706665038,656.249041557312
1372,382,276351.06261488976,6250972.319375681,11.0,3,14,0.5754905005887594,0.5369296272595723,665.2101516723633,662.1577763557434
1373,382,275719.6173212312,6250903.530148347,11.35893844265746,3,14,0.5744770671356789,0.5343287428220113,664.0528106689453,660.5972456932068
1373,383,276619.6769024048,6252950.349163178,11.35893844265746,3,14,0.5744770671356789,0.5343287428220113,664.0528106689453,660.5972456932068
1374,383,276553.88027126854,6253016.785242215,11.35893844265746,3,14,0.5867340702517854,0.5934233864148457,678.050308227539,696.0540318489075
1375,383,274580.8053661496,6252681.927176036,11.894020242674694,3,14,0.5629135739782437,0.6041453560193379,650.8473014831543,702.4872136116028
1375,384,273216.91750489763,6253605.385658566,11.894020242674694,3,14,0.5629135739782437,0.6041453560193379,650.8473014831543,702.4872136116028
1376,384,274229.7752359808,6253133.060122734,11.999988458485838,3,14,0.5561419685751251,0.6287588079770405,643.1141281127929,717.2552847862244
1377,384,274224.87439663056,6253126.321468627,11.999988458485838,3,14,0.5560296821928274,0.628464945157369,642.985897064209,717.0789670944214
1378,384,274220.53657916,6253015.675457744,12.0,3,14,0.5559303731300367,0.623640509446462,642.872486114502,714.1843056678772
1379,384,274151.0418772544,6252988.393844895,12.0,3,14,0.5543381211636571,0.6224507888158162,641.0541343688965,713.4704732894897
1380,384,274273.8133721559,6252963.980873094,12.0,3,14,0.5571510428513828,0.621386166413625,644.2664909362792,712.831699848175
