world_index,id_fixation,x,y,zoom,etape,id_zoom,x_rel,y_rel,x_pixel,y_pixel
343,86,260200.9525581776,6255404.909125046,19.0,1,0,0.21431599064173906,0.8794996460278829,252.74886131286604,867.6997876167297
344,86,260202.88500062888,6255403.417161843,19.0,1,0,0.219983296302488,0.8711716016133626,259.22092437744135,862.7029609680176
345,86,260203.9245635192,6255402.869296918,19.0,1,0,0.22303203943523126,0.8681134541829426,262.7025890350341,860.8680725097656
345,87,260199.91973532265,6255403.006070943,19.0,1,0,0.22303203943523126,0.8681134541829426,262.7025890350341,860.8680725097656
346,87,260195.9119023913,6255408.125695913,18.87175838382793,1,0,0.22751515216459947,0.8610013087590535,267.82230377197266,856.6007852554321
347,87,260125.0106221035,6255458.785604243,18.138640436732345,1,0,0.2329827123264506,0.8604280670483907,274.06625747680664,856.2568402290344
348,87,260128.549228236,6255459.418512512,18.138640436732345,1,0,0.23869496260340697,0.8623726685841878,280.5896472930908,857.4236011505127
349,87,260110.8008953403,6255474.493651636,18.005441661860317,1,0,0.23813190226379483,0.8699017365773518,279.94663238525374,861.9410419464111
349,88,260122.05786651056,6255464.607245684,18.005441661860317,1,0,0.23813190226379483,0.8699017365773518,279.94663238525374,861.9410419464111
350,88,260119.428391776,6255466.151783589,18.005441661860317,1,0,0.25083071045616656,0.846531864007314,294.44867134094227,847.9191184043884
351,88,259974.47448330364,6255567.281163758,17.195439464008494,1,0,0.24853510280415386,0.8462383230527242,291.82708740234375,847.7429938316345
352,88,259967.81852865592,6255565.442747533,17.195439464008494,1,0,0.24294713917212793,0.8433006604512532,285.44563293457014,845.980396270752
353,89,259671.5890609609,6255773.811846479,16.240052263086824,1,0,0.25321560607482574,0.8339428623517354,297.172222137451,840.3657174110413
354,89,258969.62710703537,6256244.730398204,15.210370118416671,1,0,0.24502716799333496,0.8382061799367269,287.82102584838856,842.9237079620361
354,90,259755.6453473789,6255645.972087968,15.210370118416671,1,0,0.24502716799333496,0.8382061799367269,287.82102584838856,842.9237079620361
355,90,259750.02296319176,6255645.689273526,15.210370118416671,1,0,0.41052516997382416,0.5964100797971089,476.81974411010725,697.8460478782654
356,90,259672.03768866925,6255690.507067601,15.02766582439114,1,0,0.4100409756608685,0.597280724843343,476.2667942047119,698.3684349060059
357,90,259650.229493879,6255688.764791209,15.0,1,0,0.40830221526885807,0.5942503650983174,474.28112983703596,696.5502190589905
484,122,262281.18759396445,6254540.487823509,15.0,1,1,0.8628461340054112,0.26028278072675054,993.3702850341797,496.16966843605036
485,122,262275.9631354443,6254534.67365888,15.0,1,1,0.8799532474444334,0.30662137468655903,1012.906608581543,523.9728248119354
486,122,262268.0482666712,6254527.778987142,15.0,1,1,0.8785024933556124,0.30421602328618363,1011.2498474121094,522.5296139717102
487,122,262940.3247061779,6254342.68739385,14.581059719730073,1,1,0.8743103682055364,0.30068999131520585,1006.4624404907227,520.4139947891235
488,122,262955.1502599983,6254356.957619834,14.581059719730073,1,1,0.8763429471364997,0.3044137557347614,1008.7836456298828,522.6482534408568
805,200,259690.44155116013,6246696.289828321,19.0,2,2,0.5840245161707889,0.3824313839276631,674.9559974670409,569.4588303565979
806,200,259690.49986228973,6246696.336284592,19.0,2,2,0.6108202758895954,0.34250874121983843,705.556755065918,545.5052447319031
807,200,259690.38481185128,6246696.294210626,19.0,2,2,0.6104828655824143,0.3422738869984944,705.1714324951171,545.3643321990967
808,200,259690.28657305992,6246696.303551854,19.0,2,2,0.6101947590682636,0.3423260291417439,704.842414855957,545.3956174850464
809,200,259694.4393969341,6246689.270831741,18.524707749213555,2,2,0.6108762437115616,0.3431632002194722,705.6206703186034,545.8979201316833
809,201,259692.5658252957,6246688.524821532,18.524707749213555,2,2,0.6108762437115616,0.3431632002194722,705.6206703186034,545.8979201316833
810,201,259693.30668438328,6246689.085631815,18.524707749213555,2,2,0.6084867133359356,0.3424195845921834,702.8918266296386,545.4517507553101
811,201,259697.7391652144,6246679.724421063,18.066363455540785,2,2,0.6079226759394496,0.34323186477025347,702.2476959228514,545.9391188621521
812,201,259697.111290724,6246679.4642724935,18.066363455540785,2,2,0.6069586464903609,0.34247161944707233,701.1467742919922,545.4829716682434
813,201,259697.26263930628,6246677.462892427,18.00007977747069,2,2,0.6060333485778701,0.3415305932362874,700.0900840759276,544.9183559417725
813,202,259701.59191157483,6246683.124708754,18.00007977747069,2,2,0.6060333485778701,0.3415305932362874,700.0900840759276,544.9183559417725
814,202,259699.9234820348,6246682.845294641,18.00007977747069,2,2,0.6099353128890858,0.3565535386403401,704.5461273193359,553.9321231842041
815,202,259699.03777748905,6246682.799816469,18.0,2,2,0.6086349754533917,0.3564315517743428,703.0611419677733,553.8589310646057
816,202,259697.35856047185,6246682.1104492415,18.0,2,2,0.606172641814277,0.35450754960378006,700.2491569519043,552.7045297622681
817,202,259696.5337646645,6246681.010721498,18.0,2,2,0.6049631957206124,0.3514382441838582,698.8679695129393,550.8629465103149
872,216,259578.27565028364,6246806.148190909,18.0,2,3,0.41776676478611396,0.7426714738210042,485.0896453857422,785.6028842926025
873,216,259577.2699242501,6246806.729538178,18.0,2,3,0.43007968561870613,0.7023154934247334,499.1510009765624,761.3892960548401
874,216,259573.89918901064,6246805.933534879,18.0,2,3,0.42513698036741665,0.7000938733418782,493.50643157958984,760.056324005127
875,216,259574.5409018809,6246806.26755104,18.0,2,3,0.4260779612953734,0.7010261019070942,494.5810317993164,760.6156611442566
876,216,259573.750481108,6246805.697467064,18.0,2,3,0.4249189213153151,0.69943501551946,493.25740814208984,759.661009311676
876,217,259576.9071412073,6246806.076843919,18.0,2,3,0.4249189213153151,0.69943501551946,493.25740814208984,759.661009311676
877,217,259577.4438496233,6246806.568046419,18.0,2,3,0.4303347225155804,0.7018647750218708,499.44225311279286,761.1188650131226
878,217,259565.9634246924,6246817.293358425,17.857052512866787,2,3,0.42933977798488626,0.7048942764600118,498.3060264587401,762.9365658760071
879,217,259493.8040978397,6246887.621625155,17.132590577192175,2,3,0.43137536324469306,0.7105112512906392,500.63066482543945,766.3067507743835
880,217,259493.5759362669,6246887.463618591,17.132590577192175,2,3,0.431191977185251,0.710269530614217,500.42123794555664,766.1617183685303
880,218,259526.13583948548,6246865.582409464,17.132590577192175,2,3,0.431191977185251,0.710269530614217,500.42123794555664,766.1617183685303
881,218,259526.39803827647,6246865.680383353,17.132590577192175,2,3,0.4575729136291611,0.6769452293713887,530.548267364502,746.1671376228333
882,218,259512.748621681,6246882.957901001,17.002957669131774,2,3,0.4581870064008883,0.6813095053037007,531.2495613098145,748.7857031822205
883,218,259509.1661277178,6246884.100489093,17.0,2,3,0.45581275819688244,0.6824232657750448,528.5381698608397,749.4539594650269
884,218,259508.43871645143,6246885.875245471,17.0,2,3,0.45527943546007893,0.6848999102910359,527.9291152954102,750.9399461746216
951,236,260048.9510751521,6247076.273914311,17.0,2,4,0.8603277323333687,0.9343539317448932,990.494270324707,900.612359046936
952,236,260049.33992991588,6247078.242030257,17.0,2,4,0.8518568997625293,0.9533447225888568,980.8205795288086,912.0068335533142
953,236,260049.26051880245,6247078.508428232,17.0,2,4,0.8517986771939305,0.9537164767583209,980.7540893554688,912.2298860549927
954,236,260047.9669787377,6247078.449228683,17.0,2,4,0.850850280654827,0.9536338647206622,979.6710205078125,912.1803188323975
955,236,260115.17074092524,6247142.845230918,16.77421176441978,2,4,0.8536963721707906,0.9568789084752399,982.921257019043,914.127345085144
955,237,260118.39510945044,6247125.708380721,16.77421176441978,2,4,0.8536963721707906,0.9568789084752399,982.921257019043,914.127345085144
956,237,260377.41122974944,6247369.904159899,16.11830719261231,2,4,0.8579346945740921,0.9420657118161517,987.7614212036133,905.2394270896912
957,237,260377.87461153427,6247377.910150543,16.11830719261231,2,4,0.8581190827431486,0.9481292208035785,987.9719924926758,908.8775324821472
958,237,260437.70707003365,6247436.070163947,16.001980736692396,2,4,0.8585119097120081,0.9498367150624591,988.4206008911133,909.9020290374756
958,238,260305.544490123,6247221.020258598,16.001980736692396,2,4,0.8585119097120081,0.9498367150624591,988.4206008911133,909.9020290374756
959,238,260306.5120670396,6247222.304455154,16.0,2,4,0.8100346065861957,0.7999915679295857,933.0595207214355,819.9949407577515
960,238,260312.54690162087,6247226.175644424,16.0,2,4,0.8122469138765084,0.8026926596959432,935.5859756469727,821.6155958175659
1063,265,258410.73173813013,6247250.9255189095,16.0,2,5,0.1381995398192397,0.5189597924550374,165.82387447357172,651.3758754730225
1064,265,258422.35053395308,6247250.4385449495,16.0,2,5,0.1245746195003154,0.5546219070752462,150.26421546936018,672.7731442451477
1065,265,258427.0200372695,6247249.788733786,16.0,2,5,0.1262864106173273,0.5541685064633687,152.21908092498776,672.5011038780212
1066,265,258430.04627042392,6247246.931625118,16.0,2,5,0.1273957960659901,0.5521749814351399,153.4859991073607,671.304988861084
1067,265,258431.523474316,6247246.362079318,16.0,2,5,0.12793732357526186,0.5517775853474934,154.10442352294905,671.0665512084961
1068,265,258436.65276934605,6247250.647665437,16.0,2,5,0.12981766952942211,0.5547678192456563,156.25177860260007,672.8606915473938
1068,266,258363.65239481413,6247334.135791231,16.0,2,5,0.12981766952942211,0.5547678192456563,156.25177860260007,672.8606915473938
1069,266,257529.53005038472,6247588.192061114,15.320745800365016,2,5,0.10389415854539219,0.6135427435239156,126.64712905883789,708.1256461143494
1070,266,257035.96286628183,6247742.939059923,15.028634132644784,2,5,0.10507692347057221,0.6147358973821003,127.99784660339347,708.8415384292603
1071,266,257059.9294388721,6247747.041387374,15.028634132644784,2,5,0.10955793176975014,0.6161957701047261,133.11515808105466,709.7174620628357
1269,319,273480.1762055156,6250877.01990551,19.0,3,6,0.08690866989763725,0.929317279656728,107.24970102310175,897.5903677940369
1270,319,273479.6950105592,6250877.918931402,19.0,3,6,0.08549746155947589,0.9343355854352313,105.63810110092147,900.6013512611389
1270,320,273493.2677353656,6250874.298475291,19.0,3,6,0.08549746155947589,0.9343355854352313,105.63810110092147,900.6013512611389
1271,320,273492.8695094754,6250874.370033708,19.0,3,6,0.12413453053676508,0.9145258625348407,149.76163387298573,888.7155175209045
1272,320,273374.95733856485,6250930.555140359,18.19072810519251,3,6,0.1238060139524122,0.9147063215573628,149.38646793365473,888.8237929344177
1273,320,273336.68882989587,6250949.139029449,18.008575098669386,3,6,0.12182431713712177,0.9174648125966388,147.12337017059306,890.4788875579834
1274,320,273335.34201785194,6250950.28229964,18.008575098669386,3,6,0.11983763482649969,0.9206746657689411,144.85457897186265,892.4047994613647
1274,321,273357.8862248314,6250939.118276543,18.008575098669386,3,6,0.11983763482649969,0.9206746657689411,144.85457897186265,892.4047994613647
1275,321,273355.6512233415,6250940.352135506,18.0,3,6,0.15236306900318364,0.8904555042584736,181.9986248016357,874.2733025550842
1276,321,273355.5397265846,6250941.461089154,18.0,3,6,0.15219957481958807,0.8935505588849385,181.81191444396958,876.1303353309631
1277,321,273352.1050763332,6250942.512842197,18.0,3,6,0.14716314726660826,0.8964859684308369,176.06031417846663,877.8915810585022
1278,321,273350.19631370186,6250943.102031483,18.0,3,6,0.14436421753437415,0.8981303771336873,172.8639364242553,878.8782262802124
1279,321,273347.0357496784,6250944.597896474,18.0,3,6,0.1397296985686346,0.9023052891095478,167.57131576538072,881.3831734657288
1340,340,273414.25689044833,6250670.92574463,18.0,3,7,0.3260783948747998,0.052844812472661214,380.38152694702137,371.70688748359674
1341,340,273414.31627793337,6250669.974150307,18.0,3,7,0.3163205028206578,0.08083908160527545,369.2380142211913,388.5034489631653
1342,340,273415.060825462,6250668.987478328,18.0,3,7,0.317412276192847,0.07808531125386543,370.48481941223133,386.8511867523193
1343,340,273417.20005629776,6250668.25711349,18.0,3,7,0.32054915486618013,0.07604688604672738,374.06713485717773,385.62813162803644
1344,340,273417.64231879404,6250667.786726937,18.0,3,7,0.3211976701031632,0.07473405202229806,374.8077392578124,384.84043121337885
1345,340,273417.4337279412,6250666.492371063,18.0,3,7,0.3208918011960965,0.07112154563268024,374.45843696594227,382.67292737960815
1345,341,273430.74766400794,6250670.1381791895,18.0,3,7,0.3208918011960965,0.07112154563268024,374.45843696594227,382.67292737960815
1346,341,273428.7148279407,6250667.348201042,17.98285904857196,3,7,0.34015863622341386,0.0791920979817708,396.4611625671387,387.5152587890625
1347,341,273428.7338460698,6250666.479275689,17.98285904857196,3,7,0.3401861942378108,0.0767955978711446,396.49263381958,386.07735872268677
1348,341,273308.9149149677,6250534.606504443,17.164884384741782,3,7,0.340345579771987,0.07725838621457405,396.6746520996092,386.35503172874445
1349,341,273308.7205767012,6250535.0625905385,17.164884384741782,3,7,0.3401858434994458,0.07797190745671588,396.4922332763672,386.78314447402954
1349,342,273328.84333494224,6250557.608248772,17.164884384741782,3,7,0.3401858434994458,0.07797190745671588,396.4922332763672,386.78314447402954
1350,342,273296.9131506366,6250523.108418497,17.006505990568016,3,7,0.35518850169540905,0.11076759894688912,413.62526893615717,406.4605593681335
1351,342,273292.3912702076,6250519.692918826,17.0,3,7,0.35283126430210837,0.10799827178319282,410.9333038330078,404.7989630699157
1352,342,273292.8114247045,6250520.490498217,17.0,3,7,0.3531393127975863,0.10911128123601266,411.28509521484364,405.4667687416076
1353,342,273227.2674210368,6250449.965274499,16.711568197419766,3,7,0.35274959236853165,0.10922414859135933,410.84003448486317,405.5344891548156
1353,343,273226.2688100597,6250441.621302628,16.711568197419766,3,7,0.35274959236853165,0.10922414859135933,410.84003448486317,405.5344891548156
1354,343,273226.0886936747,6250442.905539547,16.711568197419766,3,7,0.35204197771703705,0.1011576195557911,410.0319385528564,400.6945717334747
1355,343,273035.3507962532,6250237.151988878,16.102672896038047,3,7,0.35136054317921955,0.10306815703709918,409.2537403106688,401.8408942222595
1356,343,273032.9066190552,6250237.714201187,16.102672896038047,3,7,0.35039844279113863,0.10348937114079791,408.15502166748036,402.09362268447876
1356,344,273411.697503919,6250361.626309481,16.102672896038047,3,7,0.35039844279113863,0.10348937114079791,408.15502166748036,402.09362268447876
1357,344,273393.3448748828,6250321.450372103,16.001247027308736,3,7,0.49742696331177827,0.19258001645406075,576.0615921020508,455.54800987243647
1358,344,273390.4515365094,6250319.93901522,16.001247027308736,3,7,0.496365378491724,0.1915245672067006,574.8492622375488,454.9147403240204
1359,344,273381.0275226126,6250319.004506236,16.0,3,7,0.4929726361810848,0.19118607242902108,570.9747505187988,454.71164345741266
1360,344,273375.8689438802,6250316.45377446,16.0,3,7,0.49108155512768,0.18940631945927935,568.8151359558105,453.6437916755676
1487,378,272560.42024146835,6251292.760604467,16.0,3,8,0.19214658269531454,0.8706167062123616,227.4313974380492,862.370023727417
1488,378,272564.24550623924,6251293.080897097,16.0,3,8,0.19354888478427745,0.8708401878674824,229.03282642364485,862.5041127204895
1489,378,272565.6105641441,6251291.501883647,16.0,3,8,0.19404930074661692,0.8697384436925252,229.60430145263652,861.8430662155151
1490,378,272574.9680225847,6251302.416435474,16.0,3,8,0.19747964722053793,0.8773539861043294,233.52175712585432,866.4123916625977
1491,378,272578.200676796,6251309.564973334,16.0,3,8,0.1986647044714611,0.8823418219884236,234.87509250640858,869.4050931930542
1492,378,272578.1652766611,6251315.881027133,16.0,3,8,0.19865172715195414,0.8867487986882527,234.86027240753165,872.0492792129517
1492,379,272690.33419196773,6251231.4646216445,16.0,3,8,0.19865172715195414,0.8867487986882527,234.86027240753165,872.0492792129517
1493,379,272368.6925156234,6251412.252136594,15.590985368887676,3,8,0.23970155665836898,0.8296013315518697,281.7391777038574,837.7607989311218
1494,379,271826.88800862245,6251728.411553077,15.079973671479149,3,8,0.24196266668690475,0.8329958279927571,284.32136535644526,839.7974967956543
1495,379,271833.7802088861,6251728.580593017,15.079973671479149,3,8,0.2432979777481426,0.8330581625302632,285.8462905883789,839.834897518158
1496,379,271746.93864045513,6251802.413795555,15.000316689005125,3,8,0.24649573458055263,0.8382510264714559,289.49812889099115,842.9506158828735
