world_index,id_fixation,x,y,zoom,etape,id_zoom,x_rel,y_rel,x_pixel,y_pixel
468,133,260246.0805630244,6255385.512008099,19.0,1,0,0.34666363036361125,0.7712261637051899,403.8898658752441,802.735698223114
469,133,260248.78507695085,6255381.555902071,19.0,1,0,0.3545952026981814,0.7491434295972188,412.9477214813232,789.4860577583313
470,133,260249.0778456341,6255379.348181713,19.0,1,0,0.3554538102158313,0.7368200739224752,413.9282512664794,782.0920443534851
476,134,260192.20090584047,6255236.655870182,17.411956394357976,1,0,0.528482691001558,0.4111735065778096,611.5272331237793,586.7041039466858
477,134,260193.82089401715,6255237.20846983,17.411956394357976,1,0,0.5300629677580451,0.41219950517018633,613.3319091796875,587.3197031021118
478,134,260145.16345261023,6255203.180219575,17.04411907557082,1,0,0.531117387494356,0.415893014272054,614.5360565185546,589.5358085632324
478,135,260176.3026206168,6255164.637669635,17.04411907557082,1,0,0.531117387494356,0.415893014272054,614.5360565185546,589.5358085632324
479,135,260177.241899352,6255165.585192164,17.04411907557082,1,0,0.5553669871047999,0.3618005832036336,642.2290992736815,557.0803499221802
480,135,260171.26909300423,6255162.580311882,16.96620266585153,1,0,0.5586006445141473,0.3726501186688741,645.9219360351561,563.5900712013245
480,136,260179.55962077767,6255223.358270752,16.96620266585153,1,0,0.5586006445141473,0.3726501186688741,645.9219360351561,563.5900712013245
481,136,260182.04277740352,6255231.745692984,16.96620266585153,1,0,0.5663167883343537,0.4669344862302144,654.7337722778319,620.1606917381287
482,136,260054.97437924324,6255124.123435899,16.158024543197506,1,0,0.5709512947737231,0.45993660291035965,660.0263786315918,615.9619617462158
482,137,260090.6641768676,6255194.788000398,16.158024543197506,1,0,0.5709512947737231,0.45993660291035965,660.0263786315918,615.9619617462158
483,137,259835.2479781737,6255024.354901316,15.175435694677244,1,0,0.5882280152649888,0.5126362164815267,679.7563934326172,647.581729888916
484,137,259833.54629357863,6255016.502340987,15.175435694677244,1,0,0.587875773735514,0.509542449315389,679.354133605957,645.7254695892334
485,137,259356.78992762195,6254687.273700599,14.267262882990746,1,0,0.5866887247917322,0.5043920715649922,677.9985237121582,642.6352429389954
485,138,259110.68089361145,6254367.277092312,14.267262882990746,1,0,0.5866887247917322,0.5043920715649922,677.9985237121582,642.6352429389954
486,138,259131.11018024405,6254335.38040809,14.267262882990746,1,0,0.5617963219691073,0.4305166323979695,649.5713996887206,598.3099794387817
487,138,258923.7842904341,6254116.256692928,14.01775696077837,1,0,0.5641762821979155,0.4261179169019063,652.2893142700195,595.6707501411438
488,139,258729.37210886992,6254921.539481436,14.01775696077837,1,0,0.5461382590325617,0.5683274586995443,631.6898918151855,680.9964752197266
489,139,258740.639855358,6254898.299902669,14.0,1,0,0.5490274412619462,0.5652296145757039,634.9893379211426,679.1377687454224
490,139,258444.7491618779,6254793.349950849,13.748502144260495,1,0,0.5500345614244557,0.5627635916074116,636.1394691467284,677.658154964447
490,140,258738.89387756103,6254439.895094244,13.748502144260495,1,0,0.5500345614244557,0.5627635916074116,636.1394691467284,677.658154964447
491,140,258729.1306423145,6254463.627692874,13.748502144260495,1,0,0.5719279508039538,0.5144493897755941,661.1417198181152,648.6696338653564
492,140,257823.0444622049,6254032.086161678,13.112918342737364,1,0,0.5718480325622024,0.5206009825070699,661.0504531860352,652.360589504242
493,141,258385.14508698773,6254937.67397595,13.112918342737364,1,0,0.5997025711941426,0.6060146411259969,692.8603363037109,703.6087846755981
494,141,258219.4896286856,6254919.382366074,13.00166003090144,1,0,0.5993773866242577,0.6073809583981832,692.4889755249022,704.4285750389099
495,141,258279.9343136409,6254859.162261253,13.00166003090144,1,0,0.6021503742438481,0.6021226485570271,695.6557273864746,701.2735891342163
496,141,258289.5474685809,6254827.737972753,13.0,1,0,0.6027007829495779,0.5994322856267292,696.284294128418,699.6593713760376
601,167,260490.0657789436,6256222.624523328,13.0,1,1,0.7151809231412388,0.7682128628094991,824.7366142272948,800.9277176856995
602,167,260500.07294603784,6256219.956391925,13.0,1,1,0.7039952253084466,0.7208584626515706,811.9625473022461,772.5150775909424
603,167,260502.5014773005,6256234.832239349,13.0,1,1,0.7041065095811299,0.7221559007962545,812.0896339416503,773.2935404777527
604,167,260493.84281309787,6256162.960700444,13.043057180377724,1,1,0.7038905048537379,0.7179733713467915,811.8429565429688,770.784022808075
605,168,258772.62106643865,6253051.648641801,13.043057180377724,1,1,0.6226283338984341,0.43839084704716996,719.0415573120117,603.034508228302
606,168,259386.14848215543,6253985.091622685,13.747701854184715,1,1,0.622532331797371,0.44370172818501785,718.9319229125977,606.2210369110107
607,168,259383.066352114,6254022.257158608,13.747701854184715,1,1,0.6222951825571144,0.44914457400639846,718.6610984802246,609.4867444038391
607,169,259846.21678965163,6254623.573859536,13.747701854184715,1,1,0.6222951825571144,0.44914457400639846,718.6610984802246,609.4867444038391
608,169,259927.3208752884,6254776.463382962,13.991610642179628,1,1,0.6579882726986644,0.5434918125470479,759.4226074218749,666.0950875282288
609,169,259927.92632477,6254775.8837104505,13.991610642179628,1,1,0.6580434388329394,0.5433912833531697,759.4856071472168,666.0347700119019
610,169,259913.9935888098,6254773.431925126,14.0,1,1,0.6565350133358074,0.542359169324239,757.7629852294921,665.4155015945435
611,169,259903.47086453848,6254777.728736096,14.0,1,1,0.6555706331483536,0.5431086858113606,756.6616630554199,665.8652114868164
629,172,259890.43541408892,6255274.077444638,14.0,1,2,0.654375968171502,0.6296895345052083,755.2973556518554,717.813720703125
630,172,259906.3876169668,6255259.788364701,14.0,1,2,0.6558379458880047,0.6271970113118489,756.9669342041014,716.3182067871094
631,172,260021.85621423047,6255299.077598363,14.388814291498797,1,2,0.6567317775586022,0.6304537494977315,757.9876899719238,718.2722496986389
631,173,260361.7829557683,6255675.586114163,14.388814291498797,1,2,0.6567317775586022,0.6304537494977315,757.9876899719238,718.2722496986389
632,173,260357.69897319263,6255586.826367553,14.90520005539572,1,2,0.6967252206885877,0.7179043849309285,803.6602020263672,770.7426309585571
633,173,260358.40426640707,6255573.934696478,14.90520005539572,1,2,0.6968462755300118,0.7136928876241048,803.7984466552734,768.2157325744629
634,173,260353.51172223128,6255532.564103521,14.99999926134033,1,2,0.6958886094769745,0.7038792212804158,802.704792022705,762.3275327682495
634,174,260338.83090973235,6255730.2101285895,14.99999926134033,1,2,0.6958886094769745,0.7038792212804158,802.704792022705,762.3275327682495
635,174,260334.3073442313,6255715.6891635,14.99999926134033,1,2,0.6923685491398212,0.7677662213643391,798.6848831176758,800.6597328186035
636,174,260324.8430853377,6255697.887910307,15.0,1,2,0.6906337971862686,0.7615559418996175,796.7037963867188,796.9335651397705
680,189,260145.4341081849,6255909.097758072,15.0,1,3,0.5853737064501866,0.8224041064580281,676.4967727661132,833.4424638748169
681,189,260137.4549997848,6255892.068277151,15.0,1,3,0.6562865402569077,0.8292998512585957,757.4792289733886,837.5799107551575
682,189,260126.30874109088,6255893.270719958,15.0,1,3,0.6542434892804735,0.8297193487485249,755.1460647583008,837.831609249115
684,190,259949.5585653971,6254778.570761831,15.865994659024102,1,3,0.5594138063607824,0.27207066019376114,646.8505668640136,503.2423961162567
685,190,259946.7130699425,6254772.663034743,15.865994659024102,1,3,0.5584632051805272,0.2683142264684041,645.7649803161621,500.9885358810425
688,191,259474.9398554417,6255391.758595564,16.0,1,3,0.37195915683138375,0.6635217388470968,432.7773571014403,738.113043308258
689,191,259471.813094105,6255393.7732254425,16.0,1,3,0.3708129188016499,0.6649274309476216,431.46835327148426,738.956458568573
690,191,259474.1107542126,6255398.523950883,16.0,1,3,0.371655216985325,0.6682422121365864,432.4302577972412,740.9453272819519
691,192,259212.38983441665,6255549.356100791,16.0,1,3,0.27571106291067776,0.7734841545422871,322.862033843994,804.0904927253723
692,192,259216.12229342843,6255541.153503412,16.0,1,3,0.2770793433782306,0.7677608569463094,324.4246101379394,800.6565141677856
693,192,259215.5523375884,6255541.07662088,16.0,1,3,0.27687040352362036,0.7677072127660115,324.1860008239745,800.6243276596069
694,192,259214.2818964534,6255546.310783684,16.0,1,3,0.27640467308031064,0.7713593085606892,323.6541366577148,802.8155851364136
700,193,259950.69067429,6255288.477215575,16.0,1,3,0.5463644351725402,0.5914579709370931,631.9481849670409,694.8747825622559
701,193,259950.6928611709,6255286.687390221,16.0,1,3,0.5463652368602318,0.5902091344197591,631.9491004943847,694.1254806518555
702,193,259945.16893664468,6255285.812005708,16.0,1,3,0.5443402238568573,0.5895983417828877,629.6365356445311,693.7590050697327
703,193,259941.18662648767,6255286.860068389,16.0,1,3,0.542880350570545,0.5903296192487081,627.9693603515624,694.1977715492249
704,193,259941.52094590844,6255288.301000811,16.0,1,3,0.5430029085763907,0.5913350184758503,628.1093215942382,694.8010110855103
704,194,259972.45464989523,6255289.839727814,16.0,1,3,0.5430029085763907,0.5913350184758503,628.1093215942382,694.8010110855103
