id_participant,id_pan,distance,zoom,norm
1,50,227.74409114597418,18.0,56.936022786493545
1,51,385.7984125470103,18.0,96.44960313675257
1,52,7310.574834126376,11.0,14.278466472903078
1,53,962.3691222137946,13.0,7.518508767295271
1,54,4418.8556433984695,14.0,69.04461942810109
1,55,1364.9227350805334,15.0,42.65383547126667
1,56,838.062768151062,15.0,26.189461504720686
1,57,2828.5601891325778,15.0,88.39250591039306
1,58,2416.5446375867323,13.289777869361174,23.07898382591591
1,59,403.4800621965875,14.0,6.304375971821679
1,60,1867.055645331755,15.0,58.34548891661734
1,61,690.762498876816,16.0,43.172656179801
10,0,102.20642592607327,19.0,51.10321296303663
10,1,15.328460365943428,21.441746192368697,41.63968019214983
10,2,14.489823501343372,19.0,7.244911750671686
10,3,137.7271628737902,19.0,68.8635814368951
10,4,209.18239856352213,18.0,52.29559964088053
10,5,195.72212646285996,17.0,24.465265807857495
10,6,749.3834253099837,15.0,23.418232040936992
10,7,145.02772586997668,17.0,18.128465733747085
10,8,205.7320146692266,19.0,102.8660073346133
10,10,232.0849843702949,17.0,29.010623046286863
10,11,881.4952543114248,16.0,55.09345339446405
10,12,67.6296711117966,15.0,2.1134272222436437
10,13,1000.6065015348192,15.0,31.2689531729631
10,14,1957.2859059228333,15.0,61.16518456008854
10,15,9082.00524013506,13.0,70.95316593855516
10,16,5833.806352127312,13.0,45.57661212599462
10,17,27200.019748929106,11.190728105192507,60.63370955339848
10,18,7778.681565913183,11.8413860019734,27.221901411818127
10,20,1277.012086806976,12.0,4.98832846408975
10,22,541.0745171951513,16.0,33.81715732469696
10,23,710.6347083848958,16.0,44.41466927405599
10,24,414.2281618577161,15.0,12.944630058053628
10,25,43.051732689825215,17.03886373368771,5.528404319781483
10,26,641.138454440747,15.0,20.035576701273342
10,27,2076.491702625307,15.0,64.89036570704084
10,28,1824.3528237694186,15.641265705359904,88.91992084138008
10,30,155.64368502064886,18.0,38.910921255162215
10,31,41.30426520615951,18.0,10.326066301539878
10,32,72.51369428159015,18.0,18.128423570397537
10,34,12.004301584775032,18.0,3.001075396193758
10,35,587.029221840234,14.0,9.172331591253656
10,36,202.21012300932705,16.0,12.63813268808294
10,37,83.17750578351686,18.0,20.794376445879216
10,38,96.41120040701654,18.0,24.102800101754134
10,39,237.44102113002813,18.0,59.36025528250703
10,40,465.5485313063738,15.65279041852049,22.87307107176267
10,42,643.6549046726172,16.0,40.22843154203858
10,43,265.6736702743843,16.388814291498797,21.740688693747433
10,44,189.19755306803245,17.0,23.649694133504056
10,45,505.21483444135686,17.0,63.15185430516961
10,46,905.9134125312215,17.0,113.23917656640269
10,47,85.77012109862343,17.0,10.72126513732793
10,48,940.0536380239164,15.0,29.376676188247387
10,49,27.252767191287642,16.0,1.7032979494554776
10,50,138.8006653491636,17.0,17.35008316864545
10,51,219.70372283893582,17.0,27.462965354866977
10,52,170.07645066834326,18.0,42.519112667085814
10,53,16583.928913804866,12.0,64.78097231955026
10,54,2174.4535177131866,13.0,16.98791810713427
10,55,864.2579721537658,14.0,13.50403081490259
10,56,497.78267512648125,14.0,7.7778542988512696
10,57,266.07417786927897,16.0,16.629636116829936
10,58,157.77831306991106,17.0,19.722289133738883
10,59,403.6107867422609,17.0,50.451348342782616
10,60,633.7194904333289,17.0,79.21493630416612
10,61,751.3115315666397,17.0,93.91394144582996
11,0,2750.095512881789,15.0,85.94048477755591
11,1,4265.163829824771,14.0,66.64318484101204
11,2,1487.362282795256,16.0,92.9601426747035
11,4,462.92034380428413,15.0,14.466260743883879
11,5,405.83262821386336,18.0,101.45815705346584
11,6,433.05837553168885,15.0,13.533074235365277
11,7,1879.6425780446993,15.0,58.738830563896855
11,8,8023.245254679103,13.0,62.68160355218049
11,9,11194.541331510254,13.0,87.45735415242386
11,10,2173.642191200523,14.0,33.96315923750817
11,11,2329.8467357832023,14.0,36.40385524661254
11,12,2675.2375426026656,14.0,41.80058660316665
11,14,555.2872028788695,16.0,34.70545017992934
11,15,72.16757282189715,17.0,9.020946602737144
11,16,2821.9389319540824,12.077161764562202,11.62882008859244
11,17,1011.8248543206272,14.0,15.8097633487598
11,18,4555.151526459874,12.0,17.793560650233882
11,19,1671.3562135774866,14.0,26.11494083714823
11,20,3174.92190950235,14.0,49.60815483597422
11,21,361.57831354763294,16.0,22.59864459672706
11,22,227.05461403959208,16.0,14.190913377474505
11,23,131.24253631321957,16.0,8.202658519576223
11,24,4904.944917131442,11.0,9.579970541272347
11,25,1484.804570884862,15.0,46.400142840151936
11,26,2968.324427576334,15.0,92.76013836176044
11,27,202.43702547652273,16.0,12.652314092282671
11,28,148.64827041353934,16.0,9.290516900846209
11,29,91.5286734852174,18.0,22.88216837130435
11,30,278.51326161505517,18.0,69.62831540376379
11,31,198.2651213915516,18.0,49.5662803478879
11,32,1043.3425565487776,14.0,16.30222744607465
11,33,1567.928949251658,14.0,24.498889832057156
11,34,224.1391393116301,15.0,7.00434810348844
11,35,418.28731818932033,17.0,52.28591477366504
11,37,572.1162796488177,17.0,71.51453495610221
11,38,62.160954288474805,17.0,7.770119286059351
11,39,129.32646971772084,17.0,16.165808714715105
11,40,61.06819628484885,17.0,7.6335245356061066
12,0,49.61844648160853,18.800841406675,21.61028311308794
12,1,12.055668270206192,17.0,1.506958533775774
12,2,3427.8848463125078,12.0,13.390175180908233
12,3,7884.698150295524,12.0,30.79960214959189
12,4,19604.902316219384,12.0,76.58164967273197
12,5,4145.2368267274705,14.0,64.76932541761673
12,7,4872.201775774162,12.800841406675003,33.156034708532005
12,8,6182.951157692414,13.0,48.304305919471986
12,9,1328.8740545581031,12.256408060395632,6.200552288069516
12,10,435.1965547659042,15.0,13.599892336434506
12,11,1005.3897200936213,15.0,31.418428752925667
12,12,777.822734803695,15.0,24.306960462615468
12,13,1115.598407467863,13.0,8.715612558342679
12,14,54.16937074157788,15.0,1.6927928356743087
12,16,161.1485768668387,15.336175346170164,6.357338835422361
12,18,788.5527286972393,16.0,49.28454554357746
12,19,32.76192623100032,17.127696023897585,4.474245135841941
12,20,1016.0981913382245,12.0,3.9691335599149395
12,21,1229.4900962253103,14.529251422938843,27.72462076677223
12,22,1938.3496843882767,14.0,30.286713818566824
12,23,8614.868762802775,13.0,67.30366220939668
12,24,5314.951494805576,14.0,83.04611710633712
12,25,1086.157835606813,14.0,16.971216181356453
12,27,469.0299464248211,14.0,7.32859291288783
12,29,735.4087369766075,15.0,22.981523030518986
12,30,1991.4021299380527,14.0,31.115658280282073
12,31,258.4241878173994,17.0,32.303023477174925
12,33,534.0544729612366,17.0,66.75680912015457
12,34,541.8500855066746,14.177412357804052,9.57426874070933
12,35,830.6443458848419,16.0,51.91527161780262
12,37,1035.0894815028892,16.0,64.69309259393057
12,38,1484.285721694774,15.0,46.38392880296169
12,39,204.90526867622862,16.0,12.806579292264288
13,0,961.9423052371037,16.0,60.12139407731898
13,2,251.25592871087457,17.0,31.40699108885932
13,3,127.67756596106689,17.0,15.959695745133361
13,4,17483.669871479764,10.0,17.073896358866957
13,5,8054.224517503775,13.0,62.92362904299824
13,6,4591.312084631535,13.0,35.86962566118387
13,7,591.7162013785622,16.0,36.98226258616014
13,8,1794.4186317473052,13.0,14.018895560525822
13,9,6780.486999360713,13.0,52.97255468250557
13,10,2874.229504872097,13.0,22.45491800681326
13,11,247.91581527061584,16.0,15.49473845441349
13,12,360.4085849316977,15.0,11.262768279115553
13,13,204.9416452507272,16.0,12.80885282817045
13,14,309.62462596963564,16.0,19.351539123102228
13,15,456.1366747736174,17.0,57.01708434670218
13,16,74.26238001667352,17.0,9.28279750208419
13,17,734.8326601381146,16.0,45.927041258632165
13,18,1239.010299773209,16.0,77.43814373582556
13,19,1470.2079266413937,14.0,22.971998853771776
13,20,876.0714024100878,13.664123480936048,10.84552607520031
13,21,499.4263081734366,16.298005672555234,38.37603305339691
13,22,561.6806825150679,15.0,17.552521328595873
13,23,277.04217008275845,18.22389264213213,80.88803590612277
13,24,317.9968062204977,17.0,39.749600777562215
15,0,993.3497157375095,15.0,31.042178616797173
15,1,989.0507937593487,15.0,30.907837304979648
15,2,1361.2348058468936,15.0,42.53858768271542
15,3,668.5751842068206,15.0,20.892974506463144
15,5,1327.5895420381821,14.0,20.743586594346596
15,6,881.1802467186112,15.0,27.5368827099566
15,7,4070.624633028171,12.0,15.900877472766293
15,9,284.159857210258,16.0,17.759991075641125
15,12,741.7309271430872,15.0,23.179091473221476
15,13,586.4478125892008,15.0,18.326494143412525
15,14,4248.2285811802785,14.0,66.37857158094185
15,15,4953.25366585587,14.0,77.39458852899797
15,18,71.72682754366794,17.0,8.965853442958492
15,19,70.76459751000942,19.0,35.38229875500471
15,20,89.86852827632089,18.0,22.467132069080222
15,21,136.48900792435776,18.0,34.12225198108944
15,22,56.71042653551554,18.439723300137263,19.229714020094068
15,23,177.27838633596,18.0,44.31959658399
15,24,96.72324143296072,18.0,24.18081035824018
15,25,52.56439715864392,18.0,13.14109928966098
15,26,118.71266112866721,18.0,29.678165282166802
15,27,5.228199689080569,20.0,5.228199689080569
15,29,5190.167656345495,13.0,40.54818481519918
15,31,574.9671881282534,15.0,17.96772462900792
15,32,1099.5752069844746,15.0,34.36172521826483
15,33,392.86865681227886,15.0,12.277145525383714
15,35,314.03241232297194,15.0,9.813512885092873
15,38,352.6486417988483,15.0,11.02027005621401
15,40,1172.5171854219925,14.0,18.320581022218633
16,0,4198.852281384324,15.0,131.21413379326012
16,1,1420.525467830363,13.515925554037803,15.868947451039046
16,2,156.24210749634258,18.0,39.060526874085646
16,4,2087.86787740177,15.0,65.24587116880531
16,5,2117.927453909103,14.0,33.092616467329734
16,6,3112.909848072605,12.0,12.159804094033614
16,7,1358.7173537170381,12.0,5.30748966295718
16,8,1545.7311684112744,12.647051905762687,9.455315642604331
16,9,534.0351643588501,15.391828245663632,21.896360342344973
16,10,835.6865139484092,15.0,26.11520356088779
16,11,47.11884557159538,15.0,1.4724639241123556
16,12,505.0292841300234,15.0,15.782165129063232
16,13,656.1199662907935,15.144362994667553,22.66161553428658
16,15,241.00225086108807,16.289777869361174,18.41335587390407
16,16,2307.7312284061522,13.338714646958913,22.8001931477603
16,17,2108.584719241376,13.242287920959606,19.48574509783138
16,18,746.876974071327,16.0,46.67981087945794
16,19,107.51071663676629,17.0,13.438839579595786
16,21,332.55163388265794,16.65279041852049,32.677483206678026
18,0,27.354229288781607,19.0,13.677114644390803
18,1,104.34998212428744,19.0,52.17499106214372
18,2,35.46460016807184,19.0,17.73230008403592
18,3,37.972576331550904,19.0,18.986288165775452
18,4,168.00117478664362,18.0,42.000293696660904
18,5,40.90902243573425,18.0,10.227255608933563
18,6,456.58575452121613,17.0,57.073219315152016
18,7,44.62595150174045,17.0,5.5782439377175566
18,9,192.6899100384079,16.0,12.043119377400494
18,10,1370.820312180476,15.0,42.83813475563988
18,11,1049.7217554573908,17.0,131.21521943217385
18,12,1482.3129602055585,16.0,92.6445600128474
18,13,196.93737450138357,16.0,12.308585906336473
18,14,1407.1278917974778,14.0,21.98637330933559
18,15,1459.892701663628,14.0,22.810823463494188
18,17,635.8040171825998,16.39076699833369,52.09977799821756
18,19,1804.209131142898,15.0,56.381535348215564
18,20,7674.986388363414,10.938411509421526,14.363744451601322
18,21,5044.458841702988,12.728007053489367,32.63822843862763
18,23,161.56431508530352,15.0,5.048884846415735
18,24,3132.5018603654858,13.0,24.472670784105357
18,25,1579.3860393652076,14.0,24.67790686508137
18,26,1353.064554750575,15.0,42.28326733595547
18,27,315.2551683324932,15.0,9.851724010390413
18,28,179.6119200365331,16.0,11.225745002283318
18,29,88.65219810627502,17.0,11.081524763284378
18,30,1150.3016203998477,16.0,71.89385127499048
18,31,8.685948825539558,16.0,0.5428718015962224
18,32,169.3965053734194,16.0,10.587281585838712
18,33,101.68336530044945,16.0,6.355210331278091
18,34,505.62696715513573,16.0,31.601685447195983
18,35,64.32886548997796,17.0,8.041108186247245
18,36,155.466484716991,17.0,19.433310589623876
18,37,950.3725552259763,14.0,14.84957117540588
18,38,688.5458303448402,16.0,43.03411439655251
18,39,113.25358788036692,16.0,7.078349242522933
18,40,1102.2429351353344,16.0,68.8901834459584
18,41,103.5352986482405,16.0,6.470956165515031
18,42,1146.6576690734885,13.0,8.958263039636629
18,43,2126.3990758796735,14.0,33.2249855606199
18,44,1039.4358248110173,14.0,16.241184762672145
18,45,1302.3735362185555,12.0,5.087396625853732
18,46,745.8494792650612,15.0,23.307796227033162
18,47,322.5071222583752,15.0,10.078347570574225
18,48,179.00631956153168,18.0,44.75157989038292
18,50,147.1910024250198,18.0,36.79775060625495
18,51,21.26201280231635,18.0,5.315503200579087
18,52,2324.1328417330096,13.0,18.157287826039138
18,53,719.4748165221666,16.0,44.967176032635415
18,54,523.5158144773366,16.0,32.719738404833535
18,55,427.35606238552464,16.0,26.70975389909529
19,0,421.87579825736793,17.0,52.73447478217099
19,1,617.7851758891057,17.0,77.22314698613822
19,2,2316.3235305114313,15.0,72.38511032848223
19,3,356.14340972982615,15.0,11.129481554057067
19,4,1420.409267799272,15.0,44.38778961872725
19,5,110.84453542594878,15.0,3.4638917320608993
19,6,127.73469673903811,18.0,31.93367418475953
19,7,78.80194179981186,18.0,19.700485449952964
19,8,143.99281409029732,18.0,35.99820352257433
19,9,303.6046160350062,18.0,75.90115400875155
19,10,490.5889772154098,17.0,61.32362215192622
19,11,350.85590389688923,17.0,43.856987987111154
19,13,58.17530046509761,17.0,7.271912558137201
19,14,934.8027492210122,16.0,58.42517182631326
19,15,469.83714020505545,16.0,29.364821262815965
19,16,1328.5440788238088,16.0,83.03400492648805
19,18,710.4949416573071,16.0,44.40593385358169
19,20,647.0228086346302,16.0,40.43892553966439
19,21,836.7362032867127,16.0,52.29601270541954
19,22,529.1530497759724,16.0,33.07206561099827
19,23,115.70226725230617,16.0,7.231391703269136
19,24,3834.0072083314153,15.0,119.81272526035673
19,25,1111.758962602548,15.474957469749256,48.28776516262904
19,26,2450.2313674506995,14.0,38.28486511641718
19,27,798.1749507701579,15.0,24.942967211567435
19,28,1160.8199425979085,13.0,9.06890580154616
19,29,1568.1542413099378,16.30788293941055,121.32513808233585
19,30,2487.236767872298,13.0,19.43153724900233
19,31,868.1288511476215,16.0,54.258053196726344
19,33,226.06182249145107,16.0,14.128863905715692
19,34,870.3815203515726,16.381397353723194,70.86009377559903
19,35,39.058354726431794,18.0,9.764588681607949
19,37,52.97278354622661,17.0,6.621597943278326
19,38,1429.0479434852214,14.0,22.328874116956584
19,39,4159.480830800866,13.0,32.495943990631766
19,40,691.3515121238374,14.0,10.80236737693496
19,41,6529.016977440289,12.0,25.50397256812613
19,42,5158.956703926637,12.0,20.152174624713425
19,43,677.846856918985,14.0,10.591357139359141
19,44,1476.3210393084166,13.0,11.533758119597005
19,45,2126.414307791651,14.0,33.22522355924455
19,49,1157.7736698370948,15.0,36.18042718240921
19,50,175.56349716457834,15.0,5.486359286393073
19,51,226.9192258058014,15.0,7.091225806431294
19,52,1195.2329510787897,14.287134966256064,22.78813697524289
19,53,465.1236260069769,16.0,29.070226625436057
20,0,65.65108203176773,19.0,32.825541015883864
20,1,113.7325992616995,19.0,56.86629963084975
20,2,485.2994960842531,15.0,15.16560925263291
20,3,663.9675429706109,15.0,20.74898571783159
20,4,302.458393617494,18.0,75.6145984043735
20,5,61.723386912697,18.0,15.43084672817425
20,6,4243.523700412406,12.0,16.57626445473596
20,7,448.3166268491321,12.0,1.7512368236294222
20,8,23425.681887873365,12.0,91.50656987450533
20,9,10298.149666871048,12.0,40.22714713621503
20,11,11853.45492817565,11.0,23.151279156593066
20,12,903.4086586565277,13.0,7.0578801457541225
20,13,10633.318103837748,11.0,20.7681994215581
20,14,1006.9536950142611,14.0,15.73365148459783
20,15,482.04448776989494,14.0,7.5319451214046085
20,16,788.9740749933127,15.0,24.65543984354102
20,17,1629.3015520812137,15.0,50.91567350253793
20,18,142.0872892537434,14.0,2.2201138945897405
20,19,662.1969919712458,14.0,10.346827999550715
20,20,699.1619926465701,14.0,10.924406135102657
20,21,3195.8125374829583,13.110938187005797,26.962927782726407
20,23,296.9933302429276,15.0,9.281041570091487
20,25,144.16351500889814,15.034482467118506,4.614085537734386
20,26,1314.3972835479128,12.0,5.1343643888590345
20,27,7756.4043398443055,12.0,30.29845445251682
20,28,392.3800322878193,17.0,49.04750403597741
20,29,991.5884844742734,14.0,15.493570069910522
20,30,350.25942059348887,16.0,21.891213787093054
20,32,351.08578868500547,16.0,21.94286179281284
20,33,226.74981932486182,17.0,28.343727415607727
20,34,226.33954200626422,17.0,28.292442750783028
20,35,61.61161388104165,18.0,15.402903470260412
20,36,218.01618326314826,18.0,54.504045815787066
20,37,208.89585279886953,18.0,52.22396319971738
20,38,173.20134514923257,18.0,43.30033628730814
20,40,109.72859572793301,18.0,27.432148931983253
20,41,306.4746048617948,18.0,76.6186512154487
20,43,8591.957760676061,12.0,33.562335002640864
20,44,721.1038153877264,13.0,5.6336235577166125
20,45,186.4313475314733,15.0,5.825979610358541
20,46,815.8799474621619,15.0,25.49624835819256
3,1,4379.184539172632,13.0,34.21237921228619
3,2,16035.494534493624,13.0,125.27730105073144
3,3,845.2324030764039,13.0,6.6033781490344055
3,4,977.3635020642398,13.0,7.6356523598768735
3,5,846.9568021363739,13.0,6.616850016690421
3,6,5474.30496721392,14.0,85.5360151127175
3,7,1309.7103739664758,14.0,20.464224593226184
3,9,113.35394173243974,16.0,7.0846213582774835
3,10,227.1392553130654,16.0,14.196203457066588
3,11,255.5344443769848,16.0,15.97090277356155
3,13,195.53943645585952,16.094092452317316,13.044848121752532
3,14,337.432902694073,16.0,21.089556418379562
3,16,181.63035960709834,17.0,22.703794950887293
3,18,490.68390539021493,16.0,30.667744086888433
3,19,96.89916656657311,16.0,6.05619791041082
3,20,1007.111114918848,13.0,7.8680555853035
3,21,4032.2358656166703,13.418125198475389,42.09244811816008
3,23,1479.086682039436,14.0,23.110729406866188
3,24,2961.2487483974005,14.0,46.26951169370938
3,26,476.5225966753448,14.0,7.4456655730522625
3,27,1289.0407719900381,16.0,80.56504824937738
3,28,79.19947026828694,16.0,4.949966891767934
3,29,1298.8499439001655,14.0,20.294530373440086
3,30,971.2985132401093,14.0,15.176539269376708
3,31,2593.6758853136203,14.0,40.52618570802532
3,32,73.49711952701796,17.0,9.187139940877245
3,33,375.9285518957478,17.0,46.99106898696847
3,34,870.8125231970846,17.0,108.85156539963558
3,35,128.31384081273825,16.0,8.01961505079614
3,36,1304.7160116158527,16.0,81.5447507259908
3,39,9726.595916569304,12.0,37.99451529909884
3,40,1291.4035563105479,13.574540695234646,15.024706304804411
3,41,1200.255939576858,14.5337333265161,27.149612211747964
3,42,7570.832777961982,12.0,29.573565538913993
3,43,5734.75098188908,12.0,22.40137102300422
3,44,1323.6953238755916,13.635432049870456,16.06431354781382
3,46,305.39169163735204,16.0,19.086980727334502
4,0,2719.6954907155045,12.0,10.62381051060744
4,1,963.9948672334563,13.0,7.531209900261377
4,2,360.816963090647,13.0,2.8188825241456796
4,3,358.7344343299835,14.0,5.605225536405992
4,4,2770.585583441766,14.0,43.2903997412776
4,5,1016.6203182392585,14.0,15.884692472488414
4,7,20.31968625473103,18.0,5.079921563682758
4,8,678.3446200364315,16.0,42.39653875227697
4,9,77.96981078793188,16.0,4.873113174245742
4,10,119.67321248479007,16.0,7.479575780299379
4,11,444.4933448654391,15.0,13.890417027044972
4,12,89.02070452502547,17.0,11.127588065628183
4,13,3535.112435482668,14.0,55.23613180441669
4,14,2105.4194681452914,14.0,32.89717918977018
4,15,811.671328330707,15.0,25.364729010334592
4,16,369.43423833244873,15.0,11.544819947889023
4,17,1054.1451916868155,14.68620779943448,26.502667564421067
4,18,222.23351181468672,15.0,6.94479724420896
4,19,16.077401504048773,19.0,8.038700752024386
4,20,116.31020769417243,16.0,7.269387980885777
4,21,157.83930176101526,18.0,39.459825440253816
4,22,156.70755953847578,15.0,4.897111235577368
4,23,1306.7119861959466,14.0,20.417374784311665
4,24,617.5129568217656,14.0,9.648639950340087
5,0,143.34145724532868,14.0,2.2397102694582607
5,1,5489.185371631278,12.0,21.44213035793468
5,2,476.4569779810241,13.0,3.722320140476751
5,3,1547.2929765978006,13.0,12.088226379670317
5,4,9833.692032556433,12.0,38.41285950217357
5,5,2426.652757592375,13.0,18.95822466869043
5,6,5673.299484243605,12.068665476627435,23.241604827484256
5,7,1294.2002317442214,15.0,40.44375724200692
5,8,783.9824209170616,15.0,24.499450653658176
5,9,40.215525965780245,16.0,2.5134703728612653
5,11,511.10136036512466,14.0,7.985958755705073
5,13,485.4125522743678,15.0,15.169142258573993
5,16,315.9034103775321,15.0,9.871981574297878
5,17,1679.2397155815618,15.017277252772164,53.10845778921179
5,18,97.20837402668373,17.0,12.151046753335466
5,19,68195.60519789201,10.0,66.59727070106642
5,20,1954.053369869994,13.0,15.266041952109328
5,21,1460.1563249275725,14.0,22.81494257699332
5,22,133.8998551679968,16.0,8.3687409479998
5,23,113.05921921035282,16.0,7.066201200647051
5,24,2098.037700818222,15.0,65.56367815056944
5,25,27.86772642348429,17.0,3.483465802935536
5,26,253.12115357911506,16.561677915776027,23.350186785727654
5,27,126.20057368580055,18.0,31.550143421450137
5,28,496.739196466804,14.0,7.7615499447938125
5,29,342.55683952914524,15.0,10.704901235285789
5,30,135.5187287522098,15.0,4.234960273506556
5,31,480.2971272121658,15.0,15.00928522538018
5,33,1749.4258339183457,15.303564027658371,67.47259836227919
6,0,104.07467072040178,19.0,52.03733536020089
6,1,1052.7336750649406,17.0,131.59170938311757
6,2,34.2422729294887,18.0,8.560568232372175
6,3,420.81784761058117,18.0,105.20446190264529
6,4,354.97140155456776,17.0,44.37142519432097
6,7,297.246699133353,17.0,37.155837391669124
6,8,183.92069764939907,16.0,11.495043603087442
6,9,567.1667857169035,16.0,35.44792410730647
6,10,720.967706801664,15.561677915776029,33.254294203101395
6,11,1942.7941184392835,15.0,60.71231620122761
6,13,91.70383134455605,16.0,5.731489459034753
6,14,991.8044591470485,16.0,61.98777869669053
6,15,697.9286466389075,16.0,43.62054041493172
6,16,502.2804632437928,16.0,31.39252895273705
6,18,1739.6717445752736,16.0,108.7294840359546
6,19,567.0266434559958,16.0,35.439165215999736
6,20,28.431238898145214,17.0,3.5539048622681517
6,21,100.96252034322134,17.0,12.620315042902668
6,22,91.52261021973725,17.0,11.440326277467156
6,23,571.7806718656481,16.0,35.736291991603004
6,24,158.0008909733459,16.0,9.875055685834118
6,25,122.54311781130284,16.0,7.658944863206427
6,26,537.066659020824,16.0,33.5666661888015
6,27,1361.505194475724,15.0,42.547037327366375
6,29,641.2023066246146,12.0,2.504696510252401
6,30,940.90886945487,12.0,3.675425271308086
6,31,25590.347585101616,12.894020242674694,185.7646737905682
6,33,500.7534266145727,14.0,7.824272290852698
6,34,2414.26208519768,13.0,18.861422540606874
6,35,819.2761481118455,13.0,6.400594907123793
6,36,1884.018156788283,13.0,14.718891849908461
6,37,416.7929172423418,13.0,3.256194665955795
6,39,5778.045297132585,13.0,45.14097888384832
6,40,8324.378403682114,12.0,32.51710313938326
6,41,12571.270042343056,12.0,49.10652360290256
6,42,6313.001004733858,12.0,24.660160174741634
6,44,10440.675397446546,11.25823414964095,24.389048517506556
6,45,15962.768266529409,12.281936495653836,75.81228485371068
6,46,2224.6787655619432,13.381397353723198,22.639633060658817
6,47,895.1603951254139,14.65279041852049,21.99026090886351
6,48,4180.537514512857,12.0,16.33022466606585
6,49,1643.5617099729277,13.0,12.840325859163498
6,50,1930.9917722399725,14.0,30.17174644124957
6,51,149.13317954090024,15.0,4.660411860653133
6,52,497.61517027167673,16.0,31.100948141979796
6,53,1677.4337143709406,14.397723958813588,34.52965468319619
6,54,2834.140765664456,14.0,44.283449463507125
6,55,197.0985497769135,14.0,3.0796648402642735
6,56,2122.59063591159,14.397723958813588,43.69312543553985
6,59,1910.4398263538121,14.160936109251264,33.37336401118009
6,60,707.8847733641635,15.0,22.12139916763011
6,61,2757.1455217947005,12.0,10.770099694510549
6,62,655.7340711180788,13.410851744158268,6.8107741460475975
6,63,1187.2472638725146,14.0,18.55073849800804
6,64,647.5946266869618,14.0,10.118666041983778
6,66,63.3070532487087,16.0,3.9566908280442936
6,67,3003.5258430680233,12.0,11.732522824484466
6,68,5043.37845279447,13.20193847972046,45.32117163760921
6,70,342.38043657571393,15.0,10.69938864299106
6,71,1088.2238316332812,15.44684736196669,46.35351940277091
6,72,385.75699021944877,15.0,12.054905944357774
6,73,724.32455831768,15.0,22.6351424474275
6,74,1245.1939140573104,15.0,38.91230981429095
6,75,923.7549516579726,15.0,28.867342239311643
6,76,195.39305868528768,15.0,6.10603308391524
6,77,702.8316826409542,16.0,43.92698016505964
6,78,1125.0644174139393,16.0,70.3165260883712
6,79,471.5320857424726,16.0,29.470755358904537
6,80,1727.5621368771526,15.0,53.98631677741102
6,83,56.173019127021774,17.0,7.021627390877722
6,84,448.69502576847304,17.0,56.08687822105913
7,0,209.07883017130519,17.0,26.134853771413148
7,1,162.1891687473926,17.0,20.273646093424077
7,2,227.80231781751482,16.96605409386268,27.813101174127933
7,3,249.60253610897695,16.0,15.60015850681106
7,4,667.7320492152082,16.232834769001837,49.04248731978655
7,5,262.39665692912234,16.68797445614814,26.42039233646745
7,6,448.01135811454907,15.0,14.000354941079658
