id_participant,id_zoom,somme_pixel,somme_norm
10,12,495.44314524354684,1.238607863108867
10,13,89.47668478175714,0.22093008588088184
10,14,512.83584132957,0.5698176014773
10,15,52.772747007121666,0.17590915669040555
10,16,216.6862363681221,0.7395434688331812
10,17,284.24740922449945,0.21848378879669442
10,18,402.77465196427454,0.6701741297242505
10,19,170.37893024314909,0.5660429576184355
10,20,101.5989053643278,0.20442435686987487
10,21,0,0.0
10,22,51.50526542368365,0.17168421807894552
10,23,29.792963302666596,0.0744824082566665
10,24,323.88899388379014,1.0832407822200338
10,25,35.8312433829636,0.11904067569090897
10,26,322.14009668758746,0.23010006906256247
10,27,81.48529042767119,0.27161763475890394
10,28,159.4387828515991,0.3917414812078602
10,29,60.04694571202958,0.20015648570676528
10,30,443.47506922095175,0.29545307742901517
10,31,54.75625134727474,0.09005962392643872
10,32,114.59635559439668,0.1913127806250362
10,33,154.88328763808565,0.5078140578297891
10,34,72.5207982147268,0.2450026966713743
10,35,106.64078710083132,0.2666019677520783
10,36,5.688247661927671,0.013873774785189443
10,37,46.673707175806754,0.11668426793951689
10,38,4.613749199336496,0.01136391428408004
10,39,276.0999018811744,0.6868156763213293
10,40,145.1310861091645,0.3583483607633691
10,41,768.3489707163959,0.48112020708603376
10,42,36.19073090169911,0.12063576967233038
10,43,259.0229430687025,0.8662974684571989
10,44,75.34245087916281,0.18788641116998206
10,45,55.85065865089216,0.18616886216964051
10,46,36.412651401302305,0.09125977794812608
10,47,160.5381587243337,0.5315833070342175
10,48,188.5041808420592,0.47126045210514805
10,49,120.33570907101159,0.19566781962766114
10,50,173.578738487023,0.4233627767976171
11,0,330.0502794066737,0.4135968413617465
11,1,44.63365931759771,0.14877886439199237
11,2,63.37421889415672,0.1584355472353918
11,3,92.75806212265975,0.23364751164397923
11,4,143.5220974919294,0.4100631356912269
11,5,86.39803612619365,0.28799345375397883
11,6,113.69720411420312,0.37400396090198396
11,7,275.79991828134547,0.3456139326833903
11,8,648.0709686908871,0.4985161297622208
11,9,640.5312695415748,1.2785055280270954
11,10,758.7293605853714,1.920833824266763
11,11,317.1265397903955,0.7928163494759888
11,12,311.6858602123035,0.39255146122456364
11,13,297.0804570101517,0.7427011425253792
11,14,53.589715815829265,0.1786323860527642
11,15,0,0.0
11,16,0,0.0
11,17,53.05559587916134,0.17626443813674864
11,18,315.24199142174587,0.24268051687586287
11,19,164.43774384950734,0.41006918665712555
11,20,256.3419633958588,0.36568040427369297
11,21,60.79343826743461,0.12158687653486921
11,22,93.1214546250699,0.23280363656267475
11,23,422.38710850464685,0.3254137969989575
11,24,158.41584399562961,0.2596981049108682
11,25,399.2007606722078,0.7984015213444157
11,26,170.31032295756745,0.28290751321855057
11,27,140.65215602403293,0.23403020969057062
11,28,47.10285993668501,0.15648790676639537
11,29,78.64789629928376,0.13107982716547292
11,30,215.0803668242524,0.2695242692033238
11,31,141.7910119515139,0.3553659447406363
11,32,519.8417799042212,0.6498022248802765
11,33,275.74586286871704,0.4557782857334166
11,34,47.6534505086713,0.1626397628282297
11,35,30.114091747658453,0.10038030582552818
11,36,53.49894960822982,0.13544037875501222
11,37,169.07245933701626,0.2415320847671661
12,0,189.39256440739968,0.3699073523582025
12,1,487.3257377623469,0.3754435575981101
12,2,71.19577003166383,0.17888384430066287
12,3,65.24110370681304,0.13022176388585435
12,4,128.8753838498715,0.43102135066846653
12,5,179.62261077396445,0.44905652693491116
12,6,36.84677003712172,0.12120648038526882
12,7,50.202618248879475,0.16734206082959824
12,8,61.12828642910365,0.1555427135600602
12,9,52.76891336792929,0.1713276408049652
12,10,69.00170403638448,0.17513122851874233
12,11,281.2408246638098,0.6910093972083778
12,12,128.58206706529973,0.3322534032695083
12,13,83.93230787135852,0.2119502724024205
12,14,120.31306034471737,0.30229412146913914
12,15,165.11502832531693,0.5733160705740171
12,16,140.31680515163373,0.48890872875133706
12,17,101.46517599849741,0.2562251919153975
12,18,164.5791255050028,0.4263707914637378
12,19,8.270632740040572,0.021044867023004
12,20,255.589543671723,0.6438023770068589
12,21,135.6123756288616,0.27563490981475935
12,22,298.7637443225864,0.5055224100212967
12,23,92.78440171255625,0.23080696943421952
12,24,25.847018275399684,0.08644487717524978
12,25,1645.9594329630988,0.5318124177586749
12,26,35.46211002685045,0.12313232648211964
12,27,161.25449882748538,0.10735985274799292
12,28,192.68190717757557,0.47811887637115524
12,29,37.23810283695501,0.11897157455896169
12,30,234.41050789429187,0.21175294299394026
12,31,355.6579066485894,0.18708990355002073
12,32,160.58028204302184,0.12333354995623798
12,33,119.34380810759352,0.13071610964687133
12,34,236.86079647254934,0.18234087488263998
12,35,260.6714173210295,0.6500534097781284
12,36,455.34774324858176,1.1796573659289682
12,37,40.45543975557227,0.10038570658950936
12,38,147.0884743846651,0.3677211859616627
12,39,87.36452124132313,0.21678541250948669
12,40,157.88968838036715,0.39472422095091786
12,41,55.57483660016562,0.18402263774889277
12,42,1082.3274562800123,0.82936969829886
12,43,55.02951974668991,0.13791859585636568
12,44,144.72521425338618,0.3609107587366239
12,45,95.73294667670238,0.23123900163454683
12,46,204.51148140212797,0.10758100021153497
12,47,182.89548349079507,0.4527115927989977
12,48,221.12161441657528,0.7395371719617903
12,49,13.08485357359369,0.03246861928931437
12,50,313.1302637304361,0.1644591721273299
12,51,74.86612162758725,0.1876343900440783
12,52,218.29124815747792,0.24227663502494776
12,53,93.31763094211615,0.23387877429101792
12,54,54.01841814802266,0.1347092721895827
12,55,157.11668108315328,0.13071271304754847
12,56,90.0350006702079,0.22565163075240077
12,57,22.119104411020466,0.055297761027551164
12,58,342.77508359309644,0.4903792326081494
13,0,303.9731938412206,0.3362535330101998
13,1,97.9442092623791,0.3139237476358305
13,2,1119.9906011303397,1.3878446110660962
13,3,221.2169940586697,0.27446277178495
13,4,49.94189428583789,0.16591991457089
13,5,83.81331510101846,0.27844955183062614
13,6,139.578369304405,0.45170993302396434
13,7,47.35217318372019,0.12018318066934058
13,8,260.74919258870995,0.6535067483426314
13,9,116.6360182045019,0.2930553221218641
13,10,143.53498100971075,0.47215454279510116
13,11,0,0.0
13,12,53.461278467859245,0.1782042615595308
13,13,92.01860616979856,0.22947283334114355
13,14,71.10044168141759,0.23700147227139198
13,15,266.079436843262,0.5321588736865239
13,16,380.1991828440023,0.5385257547365472
13,17,921.2660666368675,0.5406491001390068
13,18,436.2951323763392,0.2908634215842261
13,19,49.15765532134583,0.12228272467996475
13,20,195.78985964932878,0.4907014026298967
13,21,33.71356372877017,0.0481622338982431
13,22,47.50033450107291,0.11875083625268229
13,23,21.36423538610142,0.015271076044389865
13,24,72.51212688760411,0.1786012977527195
13,25,255.70634689874274,0.5124375689353562
13,26,139.4792469617662,0.34610234978105753
13,27,157.20663718886595,0.5496735566044264
13,28,187.62419657131193,0.20800908710788463
13,29,228.16429888214068,0.5718403480755405
13,30,547.324698051952,0.3215773784089025
13,31,93.00380675711901,0.3079596250235729
13,32,282.5070829612038,0.3181386069382926
13,33,131.04625209488097,0.43249588150125734
13,34,107.65368894405869,0.1562462829376759
13,35,219.17857407756225,0.2736311786236732
13,36,120.52043082990123,0.30281515283894783
13,37,151.5271502380958,0.38072148301029096
13,38,763.3542537366214,0.36350202558886735
13,39,200.56619638075284,0.4976828694311485
13,40,178.06771474696527,0.589628194526375
13,41,172.75440639348435,0.34006772912103217
13,42,931.2631022629811,0.7169076999715019
13,43,51.16701111862317,0.1705567037287439
13,44,67.29005424811436,0.2184742021042674
13,45,121.4252774778423,0.40610460694930534
13,46,181.52204711641454,0.4560855455186295
13,47,251.67705168543645,0.6229629992213773
13,48,99.81905438192848,0.19923962950484728
13,49,330.01633664003685,0.41149169157111826
13,50,450.52731930530507,0.5617547622260661
13,51,170.55071090321104,0.5801044588544593
13,52,199.39506048647547,0.48991415352942375
13,53,196.36379952595854,0.4872550856723537
13,54,82.24206554212314,0.2732294536283161
13,55,168.7616677854951,0.562538892618317
15,0,721.8049912725681,0.47992353143122884
15,1,305.5000758737396,0.7599504374968646
15,2,125.29187526048813,0.31244856673438437
15,3,1873.453068853055,0.8515695767513886
15,4,765.4454286658303,0.5514736517765347
15,5,106.57944888547621,0.35174735605767726
15,6,290.22800482069897,0.48614406167621266
15,7,105.0461795725105,0.26001529597156064
15,8,66.46614085526733,0.16784379003855385
15,9,328.4394544602116,0.29994470726959965
15,10,110.82041183187575,0.09158711721642623
15,11,520.8352537747345,0.4734865943406677
15,12,3.5688058588739784,0.011896019529579928
15,13,0,0.0
15,14,4.445958769506555,0.011114896923766389
15,15,5.102801683347204,0.01700933894449068
15,16,679.5016166477668,0.24259250862112347
15,17,194.5577890386844,0.3891155780773688
15,18,135.38771131739807,0.33183262577793643
15,19,52.94125446649882,0.1333532858098207
15,20,108.51594401519928,0.18268677443636241
15,21,1050.6977836971769,0.4053617992658861
15,22,1449.7840864751893,0.32934668025333697
15,23,0,0.0
15,24,12.117908826023289,0.03021922400504561
15,25,598.7093925545068,0.4279552484306697
15,26,252.87889921286407,0.42358274575019106
15,27,6.442251629265103,0.021331959037301666
15,28,12.008089702213782,0.029359632523750078
15,29,5.748913457349516,0.011316758774310072
15,30,510.77576602931674,0.5062197879378758
15,31,71.52386973053062,0.17487498711621177
15,32,460.328767602979,0.3532837817367452
15,33,0,0.0
15,34,4.046227248954219,0.007933778919518077
15,35,0,0.0
15,36,0,0.0
15,37,3.7069035673510475,0.00926725891837762
15,38,0,0.0
15,39,0,0.0
15,40,0,0.0
15,41,0,0.0
15,42,469.6395879401801,0.3345011310115243
15,43,31.31462520439052,0.07848276993581584
15,44,91.94466532746479,0.22928844221312916
15,45,4.608876312106453,0.015261179841412096
15,46,504.30802738151226,0.23980410241631586
15,47,0,0.0
15,48,2.2280653754653734,0.002225839535929444
15,49,193.036368938717,0.32718028633680846
15,50,17.426262846508656,0.04367484422683874
15,51,270.7738644721597,0.6718954453403466
15,52,0,0.0
15,53,6.946745067960066,0.006891612170595304
15,54,0,0.0
15,55,250.4335726301481,0.1391297625723045
15,56,3.1310609073468845,0.007827652268367211
15,57,0,0.0
15,58,185.88101976235845,0.6216756513791253
15,59,6.144360065310097,0.0061198805431375465
15,60,42.0682784161645,0.08656024365465947
15,61,237.81486956054124,0.5814544488032793
15,62,114.95403639036913,0.2852457478669209
15,63,96.93755402268116,0.23759204417323812
15,64,6.333729295596134,0.01567754776137657
15,65,0,0.0
15,66,0,0.0
15,67,263.4959948658681,0.1757811840332676
15,68,92.8439529849434,0.3054077400820507
15,69,31.110447764697447,0.07797104702931691
15,70,0,0.0
15,71,94.70377202766531,0.2373528120994118
15,72,384.10014500126806,0.9602503625031702
15,73,6.822025902498863,0.017055064756247157
15,74,84.43703042852837,0.2079729813510551
16,0,924.1064159119661,0.9086592093529657
16,1,172.91327250244998,0.34582654500489995
16,2,620.527141095915,0.38494239522079093
16,3,208.4012836694185,0.5210032091735463
16,4,1119.5765020638032,1.0113608871398403
16,5,50.04578753024066,0.12266124394666829
16,6,829.2152593443195,0.3770874303521235
16,7,310.92217559499966,0.785157009078282
16,8,91.476360403582,0.23158572254071394
16,9,1344.8361062202882,0.7924785540484904
16,10,169.06724935111268,0.416421796431312
16,11,236.31859377099724,0.604395380488484
16,12,350.05200709983,0.5785983588426942
16,13,118.8381710373286,0.2372019381982607
16,14,1174.8714666439475,0.39345996873541444
16,15,0,0.0
16,16,128.9674148212437,0.32322660356201427
16,17,379.4850670552373,0.29191159004249023
16,18,646.6372584278051,0.49437099268180823
16,19,345.55204373600117,0.43140080366541966
16,20,231.45456476170406,0.3857576079361734
16,21,146.90801323978548,0.37572381902758434
16,22,240.3435432370563,0.1844539856001967
16,23,247.54049154316877,0.8251349718105626
16,24,895.4594897474607,0.3729527237598753
16,25,1193.4419536241965,0.6641301912210331
16,26,3107.539040520549,1.194747804890638
16,27,192.2102205490835,0.23996282215865605
16,28,214.9423968113452,0.3053159045615699
16,29,527.3935445778781,1.3151958717652819
16,30,136.79348879393547,0.3419837219848387
16,31,228.5628740332677,0.2285628740332677
16,32,338.141030523107,0.19902356122607828
16,33,832.5173956401653,2.081293489100413
16,34,158.2558169363609,0.5257668336756176
18,0,475.54745518078573,0.7821504197052397
18,1,1430.213184279652,1.0186703591735413
18,2,1925.0194724101045,0.6384807537015272
18,3,0,0.0
18,4,364.5406795386002,0.9090790013431427
18,5,319.4315813971193,0.7965874847808462
18,6,189.07244974663567,0.07848586539918459
18,7,63.44934772354373,0.15627918158508308
18,8,0,0.0
18,9,0,0.0
18,10,481.1891540007897,0.437842724295532
18,11,291.128074563182,0.7296442971508321
18,12,125.96629162396721,0.42129194523065955
18,13,494.48888510664443,1.2362222127666112
18,14,0,0.0
18,15,0,0.0
18,16,532.6681126083162,0.7577071303105493
18,17,476.5937630632482,0.3685953310620636
18,18,303.4911536338815,0.43417904668652574
18,19,282.6355584364981,0.9421185281216604
18,20,146.7414969227673,0.47798533199598475
18,21,68.23096642835127,0.2320781171032356
18,22,0,0.0
18,23,290.306075024591,0.7221544154840572
18,24,261.8517976671301,0.6546294941678252
18,25,83.90013563984122,0.27873799215894096
18,26,131.3026138471114,0.4376753794903713
18,27,119.08574687878972,0.2984605184932073
18,28,663.441375601324,0.599856578301378
18,29,290.95297795429144,0.5830721001088005
18,30,0,0.0
18,31,0,0.0
18,32,193.849652262859,0.4983281549173753
18,33,158.66307925978913,0.5271198646504622
18,34,154.06885724898365,0.3851721431224591
18,35,350.3833236754245,0.700766647350849
18,36,171.98486806808813,0.4299621701702203
18,37,204.35181438287128,0.40870362876574257
18,38,204.01200780486366,0.3446148780487562
18,39,507.71454694080467,0.38935164642699743
18,40,200.19535102755995,0.5004883775688999
18,41,169.79447223055087,0.3375635630826061
18,42,142.44391937218023,0.28431920034367314
18,43,14.485927446308402,0.048286424821028004
18,44,253.6096273977463,0.6261966108586329
18,45,77.8350487615393,0.1553593787655475
19,0,444.51869717594235,0.8872628686146554
19,1,353.8111137001585,0.8845277842503962
19,2,557.4896065048382,0.6977341758508613
19,3,314.03982544670663,0.7811935956385737
19,4,289.5333487884204,0.7220283012180061
19,5,457.3780300720208,1.1349330771017887
19,6,462.09621236756016,1.1581358705953888
19,7,389.80130446477085,0.9769456252249896
19,8,495.3380741006773,1.2140639071095032
19,9,120.51311178296964,0.30053145083034827
19,10,172.6407828916433,0.4273286705238696
19,11,54.10894556883172,0.13493502635618884
19,12,125.1481553632305,0.4076487145382101
19,13,144.09033118069524,0.35843365965347074
19,14,0,0.0
19,15,204.1928180503014,0.680642726834338
19,16,126.2537277533879,0.43535768190823415
19,17,69.55793156464895,0.23185977188216317
19,18,516.1682404073478,1.293654737863027
19,19,232.43467171917166,0.5796375853345926
19,20,1023.0404184305016,1.7458027618267946
19,21,947.5421114305808,3.10669544731338
19,22,197.09473959005157,0.49028542186579993
19,23,293.4692673496572,0.728211581512797
19,24,178.15117544009192,0.4453779386002298
19,25,259.45079446637004,0.5178658572183035
19,26,1954.5879308525748,1.085279250889825
19,27,951.4580425342754,0.7928817021118961
19,28,230.4099797929891,0.7604289762144855
19,29,142.56197246190274,0.2839879929519975
19,30,199.1951826469598,0.49305738278950445
19,31,220.01379296507685,0.44090940473963297
19,32,176.44577178176456,0.5881525726058818
19,33,206.44159194844318,0.685852464944994
19,34,178.41493169410933,0.44603732923527334
19,35,264.3647240205241,0.530852859478964
19,36,179.1490605265118,0.44564442917042735
19,37,182.56866056989878,0.4552834428177027
19,38,709.8516555869102,0.47355013714937305
19,39,310.1301742643078,0.5143120634565636
19,40,250.30128087502266,0.4171688014583711
19,41,383.3761188842087,0.9608424032185682
19,42,122.61552260056631,0.41008535986811473
19,43,254.30307703034907,0.6248232850868528
19,44,232.42198923618335,0.566882900576057
19,45,243.20906025081166,0.4983792218254337
19,46,127.53883160026382,0.44284316527869383
19,47,2177.0064878900594,4.319457317242181
19,48,1961.4408142953037,0.7845763257181214
19,49,212.2315041249461,0.7243396045220003
19,50,382.75065781951105,1.2673862841705663
19,51,137.43904495932568,0.27269651777643983
20,0,94.74572694674507,0.15764680024416816
20,1,624.4368248458336,1.5456357050639447
20,2,151.46480464460075,0.38056483579045414
20,3,209.74020781064152,0.5243505195266038
20,4,157.99798329272275,0.39499495823180686
20,5,53.73209732134033,0.17910699107113445
20,6,170.71203276494666,0.28310453194850194
20,7,192.1328815965162,0.6694525491167812
20,8,319.8535515700262,0.45758734130189727
20,9,185.41906374401896,0.3784062525388142
20,10,215.20410438325763,0.21498911526798964
20,11,53.26739011452035,0.13283638432548717
20,12,171.79164255811426,0.5764820220070949
20,13,346.8516373842797,0.8671290934606992
20,14,136.88787548172706,0.33883137495476995
20,15,213.78887654437966,0.1644529819572151
20,16,144.55106348080164,0.13141005770981967
20,17,375.0540143270478,1.2059614608586746
20,18,84.701359866546,0.20862403908016255
20,19,157.2999924537235,0.26216665408953915
20,20,140.92550703354482,0.46975169011181606
20,21,160.85265567558093,0.3229973005533754
20,22,161.2269603284376,0.39516411845205296
20,23,184.08349815207782,0.6282713247511188
20,24,72.00071352459034,0.14575043223601283
20,25,229.1579607630143,0.580146736108897
20,26,271.96611252071807,0.9035419020621863
20,27,158.57008637574452,0.39153107747097415
20,28,102.78945994928546,0.25761769410848484
20,29,139.81095963110954,0.34952739907777386
20,30,590.4421065551644,1.4651168897150482
20,31,516.2371855468199,0.22445095023774778
20,32,562.8044942365701,0.7043861004212392
20,33,398.65665502688995,0.3324909549848957
20,34,64.2496328865844,0.1614312384085035
20,35,73.77989683923909,0.24593298946413028
20,36,184.7456610801611,0.45392054319449904
20,37,53.32481572096523,0.1329795903265966
20,38,36.33577202926736,0.12193212090358174
20,39,437.33394956930994,1.0798369125168146
20,40,309.5995880207701,0.6155061392063024
20,41,184.2711059944123,0.45275456018283117
20,42,123.05786106820659,0.24660894001644607
3,0,629.5540589167491,0.3501413008435757
3,1,380.82619199787683,0.3808261919978768
3,2,609.2896471665891,0.38033061620885716
3,3,153.82157436948253,0.5127385812316084
3,4,865.9488097067263,0.5402051214639589
3,5,53.42952378629602,0.1329092631499901
3,6,147.81558162949617,0.379014311870503
3,7,442.91799459729054,0.4921311051081006
3,8,100.60337963353403,0.2515084490838351
3,9,158.73720895967665,0.5256198972174724
3,10,0,0.0
3,11,43.67203289087583,0.1455734429695861
3,12,1002.4383489770681,0.7155163090485854
3,13,983.1917466233627,0.7017785486248128
3,14,466.6397744023865,0.9351498485017765
3,15,1.9079162519698918,0.0063809908092638526
3,16,387.6792165397952,0.2979855622903883
3,17,406.9521667021456,1.019930242361267
3,18,267.65994995661583,0.6742064230645235
3,19,391.8609632660035,1.3105717834983395
3,20,570.3520774466368,0.31686226524813155
3,21,585.777524126327,0.293035279703015
3,22,234.6424238006351,0.7795429362147346
3,23,188.93506666533642,0.473521470339189
3,24,164.8547797761055,0.4020848287222085
3,25,104.16102298849768,0.3483646253795909
3,26,52.733995568280896,0.1781553904333814
3,27,0,0.0
3,28,171.3480468750182,0.429443726503805
3,29,61.48844763733601,0.1533377746566983
3,30,533.6319692952615,0.4108021318670219
3,31,193.46338584484718,0.6448779528161572
3,32,59.663595622322156,0.14695466902049792
3,33,283.958050317303,0.702866461181443
3,34,73.94344584370131,0.18393892000920725
3,35,779.6057387048353,0.4875583106346687
3,36,38.9322402844264,0.1293429909781608
3,37,563.0661225915692,0.511413372017774
3,38,377.4212194646857,0.9412000485403633
3,39,1135.9386074879678,0.5139993699040578
3,40,89.09196270922166,0.29796643046562427
3,41,538.1751516080099,0.5403364975984035
3,42,289.51581216718057,0.4825263536119676
3,43,290.7972617481985,0.3634965771852481
3,44,208.35917085931587,0.6922231590010494
3,45,541.0031779980221,0.3623597977213812
3,46,115.20746235865104,0.28730040488441655
3,47,216.32793591911178,0.16691970364128994
3,48,312.8419969905858,0.7821049924764645
3,49,342.3361890932301,0.8644853259930052
3,50,139.75479452919149,0.35026264293030446
3,51,97.80079720109146,0.2402967990198807
3,52,233.8270307674509,0.593469621237185
3,53,178.07317368084725,0.44518293420211813
3,54,144.32616699628724,0.35991562841966895
3,55,236.50539950357089,0.3378648564336727
3,56,185.3958966896178,0.6098549233211112
3,57,262.2959124133868,0.877243854225374
3,58,405.113989032561,0.405113989032561
3,59,156.1247519721575,0.3912901051933772
4,0,180.9820577827404,0.20064529687665233
4,1,306.796834765626,0.3046641854673545
4,2,226.13740959884782,0.28267176199855976
4,3,421.5401440890249,0.826549302135343
4,4,881.830329810435,0.352732131924174
4,5,149.1317933599801,0.37005407781632776
4,6,330.3412220038841,0.27528435166990345
4,7,186.45478515808438,0.3744071991126192
4,8,137.14347652789252,0.45261873441548683
4,9,280.1288632483748,0.254662602953068
4,10,1684.130283032596,0.88638435949084
4,11,163.76284374006016,0.20444799468172306
4,12,296.3212990130669,0.37086520527292477
4,13,691.2269668451186,0.31419407583869025
4,14,74.2086987945109,0.2465405275565146
4,15,399.7298396556725,0.26648655977044833
4,16,0,0.0
4,17,0,0.0
4,18,0,0.0
4,19,0,0.0
4,20,0,0.0
4,21,536.9129434094588,0.5369129434094587
4,22,113.94958812492528,0.28558794016272
4,23,213.24297825068285,0.7108099275022762
4,24,169.0105050987011,0.3360049803155091
4,25,177.1579434927678,0.44289485873191947
4,26,116.87268050469149,0.389575601682305
4,27,104.56738509738709,0.2620736468606193
4,28,213.47649917617647,0.42780861558352
4,29,154.7519347023517,0.3859150491330466
4,30,143.1994097258793,0.47260531262666433
4,31,176.16113559851982,0.44040283899629956
4,32,69.30631760624257,0.22798130791527163
4,33,103.21004548220415,0.34868258608852754
4,34,181.3744392837728,0.45457252953326516
4,35,388.6637839912555,0.49197947340665255
4,36,74.52958455499817,0.1863239613874954
4,37,415.0703499397722,0.25941896871235764
4,38,191.0158760592004,0.4693264768039322
4,39,131.39357663046871,0.3236294990898244
4,40,0,0.0
4,41,235.21322426071686,0.5880330606517922
4,42,462.7032741102627,0.5146866230369997
4,43,205.39670324403832,0.2934238617771976
4,44,209.7929849898201,0.5231745261591524
4,45,188.79504540175395,0.3141348509180598
4,46,100.0836251366541,0.33250373799552857
4,47,302.2940140495344,0.755735035123836
4,48,106.45931728999939,0.2661482932249985
4,49,141.20829918599858,0.4722685591504969
4,50,319.85046430648373,1.069733994336066
4,51,120.6158984873332,0.300787776776392
4,52,189.12728201345132,0.6262492781902361
5,0,361.32174097958244,0.25827143744073083
5,1,117.96551535210867,0.23640383838097928
5,2,201.46919636572994,0.22385466262858883
5,3,81.75538157475788,0.08175538157475788
5,4,68.41415955720966,0.22504657749082124
5,5,1072.190726214126,0.30625270671640276
5,6,1125.3361647222591,0.26800099183668946
5,7,515.5396202163564,0.17783360476590424
5,8,29.63008324541154,0.0987669441513718
5,9,94.69359120767479,0.23732729625983656
5,10,500.6225342457675,0.2764343093571328
5,11,1208.4955705621624,0.7548379578776779
5,12,110.82307080570999,0.3694102360190333
5,13,127.99807313766345,0.4266602437922115
5,14,409.72015051267215,0.21564218448035377
5,15,359.2580962526826,0.15619917228377506
5,16,70.27315903742671,0.07816814130970713
5,17,87.4777506680096,0.218694376670024
5,18,106.58292504475553,0.35646463225670744
5,19,206.5506690948677,0.515088950361266
5,20,374.97424251259883,1.2540944565638756
5,21,158.19622982063663,0.14368413244381165
5,22,221.0532479573318,0.537842452450929
5,23,179.64844139477478,0.25554543583893996
5,24,266.324141965712,0.6641499799643691
5,25,521.2875174558591,0.3720824535730614
5,26,63.46263117312243,0.21224960258569375
5,27,186.32004758409758,0.46463852265360994
5,28,104.50047771456043,0.2612511942864011
5,29,933.1208279343463,0.9340548828171634
5,30,103.94358155520584,0.34763739650570513
5,31,86.68028079166466,0.2899006046543968
5,32,304.41302636979145,0.1522826545121518
5,33,189.5099245820489,0.1721252720999536
5,34,226.51780312835325,0.25422873527312373
5,35,243.9899203581345,0.813299734527115
5,36,31.532358934641156,0.10545939443023798
5,37,2720.4875975332925,0.6326715343100681
5,38,27.372077979013007,0.0903368910198449
6,0,594.3782696061079,0.660420299562342
6,1,101.83516455144843,0.3394505485048281
6,2,156.595534024157,0.39051255367620197
6,3,90.53607372280425,0.30178691240934746
6,4,58.07485459915318,0.14518713649788295
6,5,1050.6192474434338,0.955108406766758
6,6,301.69154760285977,1.0056384920095325
6,7,755.6366421012334,0.9433665943835623
6,8,92.59989717566621,0.2309224368470479
6,9,121.03550155308983,0.304875318773526
6,10,90.69897796926422,0.22618198994828984
6,11,97.80922396042385,0.12226152995052982
6,12,73.27059547262627,0.18317648868156566
6,13,34.38039053977708,0.08595097634944271
6,14,101.85927918410404,0.3395309306136801
6,15,242.6138718981081,0.6080548167872384
6,16,409.8100173514639,1.432902158571552
6,17,15.254463109339369,0.05084821036446456
6,18,154.25131074267463,0.25751470908626817
6,19,407.0862607385292,0.6796097842045562
6,20,209.20012983350614,0.5216960843728332
6,21,157.43245663129386,0.39456756047943325
6,22,6.959606313284807,0.017355626716420963
6,23,46.24002717279883,0.15362135273355093
6,24,0,0.0
6,25,0,0.0
