id_participant,id_zoom,distance
3,15,1198.0121291338676
3,16,5171.467835737938
3,17,11520.718962725174
3,18,27870.327370883806
3,19,25932.24978358297
3,20,16773.161170027426
3,21,774.9180811812238
3,22,131.43281100175798
3,23,7338.797449979581
3,24,3299.493871972165
3,25,8905.001552197155
3,26,4760.583257319689
3,28,532.8939693084762
3,29,128.7993827859895
3,30,1186.3333909331266
3,31,608.2095948480168
3,32,336.6347045277166
3,33,313.27859267320656
3,34,583.2603470472884
3,35,4994.222255335055
3,36,754.6774767095937
3,37,730.3427926972577
3,38,761.0751957093123
3,39,3887.048595386665
3,40,1620.0935106571726
3,41,10243.421206038898
3,42,5889.077036717258
3,43,1388.491982029831
3,44,29029.647285017414
3,45,8397.671736275199
3,46,1865.0751004067702
3,47,634.6500447380691
3,48,600.8501069620673
3,49,549.0637246881902
3,50,125.67730549156383
3,51,19411.3659465461
3,52,15822.859980217092
3,53,3184.9629313940895
3,54,1141.8979548773962
3,55,10525.975714002137
3,56,4277.650960703932
3,57,2319.7086321717466
3,58,892.1489128571542
4,0,191.9245284485665
4,1,761.7292098956297
4,2,3977.959146070603
4,3,4179.64805865394
4,4,4384.357705988138
4,5,6252.218865294511
4,6,7741.0217041181495
4,7,3944.2342673172457
4,8,887.4750429113278
4,9,397.3597526803659
4,10,2632.028822770339
4,11,174.44685825059344
4,12,1229.8159634448173
4,13,1022.7304791979524
4,14,2602.657676292817
4,15,16562.989781973476
4,21,609.1669175990611
4,22,222.37128912185838
4,23,9909.911381888442
4,24,2716.1374171411594
4,25,825.9947339382868
4,26,319.6752258294817
4,27,250.15420956134815
4,28,112.51696396442772
4,29,5097.16191734976
4,30,1185.754595136204
4,31,2351.052672899127
4,32,2302.9863378499085
4,33,1496.2325732863449
4,34,1017.3323794169409
4,35,492.63724775689116
4,36,8736.915134597273
4,37,4688.778136790209
4,38,1386.022931047946
4,39,572.5019189834688
4,41,273.8634282898561
4,42,654.4505699472003
4,43,464.88169464142175
4,44,105.46542885152326
4,45,15973.879313469533
4,46,5591.751715561255
4,47,2249.8099534252597
4,48,2010.4231506456672
4,49,2165.1643694124195
4,50,830.9961198937118
4,51,564.4639342140422
5,0,498.3121320288887
5,1,589.2174931817916
5,2,801.7524697633608
5,3,4093.2944808280504
5,4,3536.4263033461293
5,5,2365.677476953185
5,6,3333.477604879521
5,7,2020.3991030424784
5,8,4853.137793077484
5,9,4824.3254556044885
5,10,13488.220289105066
5,11,13713.430540481915
5,12,1016.3703173403859
5,13,827.0422368002875
5,14,1111.858099687735
5,15,627.1657450872491
5,16,4184.14969537415
5,17,2173.9299627325004
5,18,892.6825078376803
5,19,234.65778169945347
5,20,614.0172221780196
5,21,2504.1975202918657
5,22,777.4287282933192
5,23,876.6568662435485
5,24,68009.09344964713
5,25,25370.770585680475
5,26,1052.7294745844586
5,27,1695.6150206836653
5,28,170.87085540882575
5,29,635.9200764593014
5,30,343.78604898125616
5,31,257.56886717892814
5,32,257.84673010155547
5,33,7479.833880846332
5,34,1985.580860716551
5,35,749.1038966822418
5,36,345.7199383615853
5,37,1795.949466533327
6,0,294.72198051391666
6,1,314.79772707659157
6,2,313.88184668705026
6,3,646.6641892230197
6,4,1732.0210669685837
6,5,255.69739498659837
6,6,776.0282361656554
6,7,313.68977672380794
6,8,1068.3412375401874
6,9,1138.779037286164
6,10,6093.376583528568
6,11,8838.428534866965
6,12,3301.928619878289
6,13,4125.739217597066
6,14,1573.9685183585075
6,15,1608.3189521063225
6,16,6258.73722360105
6,17,10026.631376086278
6,18,12169.52161957409
6,19,14739.792464816595
6,20,11235.509253883567
6,21,5907.5934283830275
6,22,2102.745855864661
6,23,1117.197500888901
6,26,3296.3419703014315
6,28,204.33356425381797
6,29,136.79965632598288
6,30,1599.0230129071504
6,31,1336.878309959737
6,32,1224.5622042649607
6,33,4598.582640638141
6,34,3533.976836545012
6,35,480.3009622070723
6,36,2587.5440466841433
6,37,795.8240496845677
6,38,276.9556414223574
6,39,736.7232340191966
6,40,1676.2543783931242
6,41,1635.6133958986038
6,42,1725.7205361333245
6,43,1383.5642134333013
6,44,443.7789918625166
6,45,8021.533200651586
6,46,1888.6646887163552
6,47,2668.4262868856963
6,48,1621.4204530441696
6,49,1076.4069117144327
6,50,522.5826899636326
6,51,1601.4554217214961
6,52,543.8404505445494
6,53,2092.8675343662176
6,54,235.3786586277451
7,0,399.6742072903272
7,1,487.46744928973067
7,2,735.4860784720347
7,3,229.8950328808663
7,4,415.8520846164708
7,5,1829.888221782789
7,6,1814.9254691431865
7,7,150.19612750764088
7,8,385.6257056483826
7,9,966.4581045233579
7,10,963.9039238280956
7,11,1496.1306223785705
7,12,4462.707632505902
7,13,7530.0447782116335
7,14,5576.783269894299
7,15,96.72028251606002
7,16,413.53013834049517
7,17,503.52398273876224
7,18,1806.2639820655786
7,19,96.09597961033228
7,20,3470.7931109715037
7,21,1509.8600536721058
7,22,3675.9494993234453
7,23,2337.940914168133
7,25,1975.3567661441953
7,26,1527.6863163193057
7,27,1147.31623425181
7,28,1085.7452532201874
7,29,622.3183083395517
7,30,170.46993146807858
7,31,4343.138530626212
7,32,947.3946585393145
7,33,281.4928783823902
7,34,624.6769340485374
7,35,452.9838122610741
7,36,1868.4521853814965
7,37,1117.801220632391
7,38,369.25245593276264
7,39,14911.339412171994
7,40,638.6482092352572
7,41,293.9820245870504
7,42,1102.6711854452856
7,43,1019.0165117966679
7,44,327.0012249963392
7,45,213.7860462526251
7,46,8118.443862003626
7,47,2304.4990197837787
7,48,1470.1786326418328
7,49,1989.2927987839805
7,50,4984.95810636042
7,51,2084.668123146229
8,0,117.76162183765763
8,1,316.7541817066266
8,2,120.71577127371204
8,3,269.68621768925544
8,4,253.38947418406548
8,5,48.503463195245665
8,6,364.44385588382346
8,7,601.754578550836
8,8,1396.2435837978903
8,9,1599.0467982920313
8,10,34.28526853852767
8,11,221.41272027972988
8,12,599.683169789947
8,13,7426.179104898218
8,14,3854.380467925751
8,15,2109.6920510465498
8,16,659.3931385615355
8,17,387.3324906332418
8,18,376.3759053372838
8,19,3704.7700988478446
8,20,2203.859749015821
8,21,1104.0081545599724
8,22,1609.5823683873673
8,23,1283.6319368126187
8,24,296.9105092365697
8,25,615.0273392229228
8,26,340.8664379904831
8,27,2007.7405027036439
8,28,1697.9769890090054
8,29,928.6666889349484
8,30,846.6908678657447
8,31,690.0134964394258
8,32,5733.445627276043
8,33,3017.5148262321413
8,34,621.3125429729313
8,35,1266.8725961138462
8,36,292.497980529137
8,37,1198.8395894970245
8,38,426.0329037756947
8,39,382.5519524788186
8,40,135.08474956680845
8,41,5493.4253475061
9,0,1016.5182330395397
9,1,355.3819740386167
9,2,2041.3402200184657
9,3,7198.379431064594
9,4,3972.7468051722403
9,5,336.22568617471126
9,6,1993.9102634376327
9,7,3006.4567835486537
9,8,2039.6484464915388
9,10,5922.263583056237
9,12,4857.665668068373
9,13,2190.615428411385
9,14,4063.0725095727585
9,15,274.7730888833364
9,16,2547.9929450676427
9,17,3341.1189484908546
9,18,3037.720366271761
9,19,1283.2843804880395
9,20,483.8033839014219
9,21,436.22866406074695
9,22,2235.272802650442
9,23,1852.743224100354
9,24,1563.2140743135924
9,25,885.5632687646912
9,26,301.3068782209997
9,27,4350.923080801242
9,28,2860.6348038676038
9,29,5603.887055542842
9,30,1512.542551791367
9,31,1552.6362006984334
9,32,4076.202571686003
9,33,794.252610969166
9,34,712.8121588675663
9,35,13246.511511172817
9,36,3631.3818764221473
9,37,628.596615822564
9,38,550.0902755465186
9,39,201.66542630035022
9,40,192.02300038963787
9,41,12597.790883681519
9,42,5420.273023625159
9,43,21276.782408280833
9,44,11286.611941044914
9,45,699.0906988685367
9,46,313.23892214667353
