world_index,id_fixation,x,y,zoom,etape,id_pan,x_rel,y_rel,x_pixel,y_pixel
516,139,259928.87934898285,6255551.366897035,17.0,1,0,0.3946243710359215,0.8223929484685262,458.6610317230224,833.4357690811157
517,139,259931.1916338566,6255548.288212908,17.0,1,0,0.396319689976146,0.8180966933568318,460.5970859527588,830.8580160140991
518,139,259930.5331776793,6255548.178501535,17.0,1,0,0.39583692366939066,0.8179435928662617,460.0457668304442,830.7661557197571
519,139,259927.034612416,6255548.906809764,17.0,1,0,0.3932718487420556,0.8189599355061848,457.11645126342756,831.3759613037109
520,139,259925.3039353572,6255549.326050214,17.0,1,0,0.39200295249551476,0.8195449789365132,455.66737174987793,831.726987361908
520,140,260033.3800346802,6255512.12543745,17.0,1,0,0.39200295249551476,0.8195449789365132,455.66737174987793,831.726987361908
521,140,260004.44514441112,6255523.178329997,17.0,1,0,0.45965985700670764,0.778056248029073,532.9315567016602,806.8337488174438
522,140,260002.9064686632,6255525.601513652,17.0,1,0,0.45853173210825465,0.7814377625783284,531.6432380676268,808.8626575469971
525,141,260111.78471363,6255542.551408624,17.0,1,0,0.5479912098151372,0.7984244068463643,633.8059616088866,819.0546441078186
526,141,260137.17050574048,6255533.235398411,17.0,1,0,0.566603542000525,0.7854240616162618,655.0612449645995,811.2544369697571
527,141,260096.27725854755,6255559.519374978,17.0,1,0,0.5567615729497318,0.797102936108907,643.8217163085938,818.2617616653442
528,141,260086.84401101503,6255560.1253630975,17.0,1,0,0.5498453130237692,0.7979485829671223,635.9233474731444,818.7691497802734
528,142,260068.79991985628,6255529.282397584,17.0,1,0,0.5498453130237692,0.7979485829671223,635.9233474731444,818.7691497802734
529,142,260080.61853508936,6255526.237369213,17.0,1,0,0.5505348646494637,0.740658422311147,636.7108154296875,784.3950533866882
530,142,260085.877368644,6255523.037748864,17.0,1,0,0.5543905314964921,0.7361934026082356,641.113986968994,781.7160415649414
531,142,260078.3962995936,6255531.337696045,17.0,1,0,0.5532838517437882,0.736109181245168,639.8501586914062,781.6655087471008
532,142,260079.82843323663,6255531.662447861,17.0,1,0,0.5543338621977957,0.7365623672803242,641.0492706298827,781.9374203681946
532,143,260102.43688657752,6255496.384205937,17.0,1,0,0.5543338621977957,0.7365623672803242,641.0492706298827,781.9374203681946
533,143,260102.9331035265,6255496.2264429815,17.0,1,0,0.5712737235421682,0.6871119817097981,660.3945922851561,752.2671890258789
534,143,260099.66885571985,6255500.493641647,17.0,1,0,0.571507415504255,0.6864001234372457,660.6614685058593,751.8400740623474
535,143,260098.97513608768,6255500.6351055065,17.0,1,0,0.5709987947694474,0.6865975340207418,660.0806236267089,751.9585204124451
536,143,260097.5958976269,6255501.036893621,17.0,1,0,0.5699875659575186,0.6871582229932148,658.9258003234863,752.294933795929
537,143,260098.80346593537,6255500.006590804,17.0,1,0,0.570872929801874,0.6857204516728719,659.9368858337401,751.4322710037231
537,144,260071.9094777298,6255463.213532345,17.0,1,0,0.570872929801874,0.6857204516728719,659.9368858337401,751.4322710037231
538,144,260073.6818080361,6255461.910834717,17.0,1,0,0.5524542552994762,0.6325584252675374,638.9027595520018,719.5350551605225
539,144,260064.62197042085,6255450.823989135,17.0,1,0,0.545811771720178,0.617086907227834,631.3170433044434,710.2521443367004
540,144,260057.9331901041,6255446.230257826,17.0,1,0,0.5409076977945251,0.6106764276822407,625.7165908813477,706.4058566093445
541,144,260073.91887504,6255464.090057568,17.0,1,0,0.5561306948419628,0.6289328296979267,643.1012535095215,717.3596978187561
542,145,260082.48345702272,6255470.392827205,17.0,1,0,0.5720422915109611,0.6260615785916646,661.2722969055176,715.6369471549988
543,145,260085.0754576343,6255469.233976795,17.0,1,0,0.5739426921837801,0.6244444211324055,663.442554473877,714.6666526794434
544,145,260070.1866985003,6255473.802247457,17.0,1,0,0.572658789345763,0.6241527040799458,661.9763374328613,714.4916224479675
545,145,260070.46538913765,6255474.466435655,17.0,1,0,0.5728631194961467,0.6250795682271321,662.2096824645995,715.0477409362793
545,146,260078.70958850943,6255496.296000603,17.0,1,0,0.5728631194961467,0.6250795682271321,662.2096824645995,715.0477409362793
546,146,260081.53900238097,6255495.489195308,17.0,1,0,0.5809820612758763,0.6544164975484211,671.4815139770508,732.6498985290527
547,146,260077.91704463973,6255496.975789689,17.0,1,0,0.5818291445329602,0.6531576832135518,672.4488830566406,731.8946099281311
548,146,260075.33420159205,6255500.536373529,17.0,1,0,0.5799354579945578,0.65812642176946,670.286293029785,734.875853061676
610,163,259944.90465974552,6255491.01862355,17.0,1,1,0.5179413496508489,0.671708591779073,599.4890213012695,743.0251550674438
611,163,259950.43425649416,6255490.54802557,17.0,1,1,0.48836142879025113,0.6441878398259481,565.7087516784668,726.5127038955688
612,163,259953.9795321672,6255489.203273197,17.0,1,1,0.4909607508136595,0.6423112591107686,568.6771774291991,725.3867554664612
613,163,259955.8450099328,6255489.180439084,17.0,1,1,0.4923284801209244,0.6422793944676717,570.2391242980957,725.367636680603
614,163,259955.33594505835,6255491.895315068,17.0,1,1,0.49195524439502714,0.6460679610570271,569.812889099121,727.6407766342163
615,164,260060.4783094559,6255468.88660272,17.0,1,1,0.5690434283842764,0.6139596660931904,657.8475952148436,708.3757996559143
616,164,260031.43707754608,6255481.102276938,17.0,1,1,0.574020706417264,0.6110064466794332,663.5316467285155,706.6038680076599
617,164,260033.6175345044,6255478.427226107,17.0,1,1,0.575619371885176,0.6072734554608662,665.357322692871,704.3640732765198
618,164,260026.1147606608,6255484.650842045,17.0,1,1,0.5797507190871364,0.6026250799496968,670.0753211975098,701.5750479698181
618,165,260077.827387078,6255448.316541657,17.0,1,1,0.5797507190871364,0.6026250799496968,670.0753211975098,701.5750479698181
619,165,260050.91173508327,6255460.411778533,17.0,1,1,0.5979313424506245,0.568799849351247,690.8375930786133,681.2799096107483
620,165,260047.11565150463,6255465.316884099,17.0,1,1,0.5951481333129669,0.5756448467572529,687.6591682434082,685.3869080543518
621,165,260077.9084383521,6255448.873401838,17.0,1,1,0.6177247610275883,0.5526982267697652,713.4416770935059,671.6189360618591
622,166,260099.24942107123,6255441.188701713,17.0,1,1,0.6351228369931622,0.530307682355245,733.3102798461913,658.184609413147
623,166,260093.3394892825,6255457.034845993,17.0,1,1,0.6351680822422541,0.5324207266171773,733.3619499206542,659.4524359703064
624,166,260082.24995281245,6255454.890130869,17.0,1,1,0.6270374658855163,0.5294278105099995,724.0767860412597,657.6566863059998
625,166,260084.9635257792,6255468.278058116,17.0,1,1,0.6325296278384019,0.5414437850316365,730.3488349914551,664.8662710189819
626,166,260084.99339037176,6255466.939763875,17.0,1,1,0.6325515239334775,0.5395762165387471,730.3738403320312,663.7457299232483
626,167,259998.83978135072,6255510.040649704,17.0,1,1,0.6325515239334775,0.5395762165387471,730.3738403320312,663.7457299232483
627,167,259997.9342714134,6255510.415634858,17.0,1,1,0.5722242245114622,0.5952461083730062,661.4800643920898,697.1476650238037
628,167,259999.08976462,6255508.655716809,17.0,1,1,0.5730714079795075,0.5927901705106099,662.4475479125977,695.674102306366
629,167,259995.98919118228,6255513.0489259465,17.0,1,1,0.5734251025679232,0.5922541578610737,662.8514671325684,695.3524947166443
630,167,259995.32656626325,6255512.997107119,17.0,1,1,0.572939279826844,0.5921818455060323,662.2966575622559,695.3091073036194
630,168,260028.9638701286,6255506.162941934,17.0,1,1,0.572939279826844,0.5921818455060323,662.2966575622559,695.3091073036194
631,168,260019.9723816541,6255516.369108358,17.0,1,1,0.5971386737456045,0.5818874200185139,689.9323654174804,689.1324520111084
632,168,260018.17059679536,6255516.996777353,17.0,1,1,0.5958176427463724,0.5827633221944173,688.4237480163573,689.6579933166504
633,168,260016.61568801253,6255520.939070436,17.0,1,1,0.5964289296111792,0.5815980633099873,689.1218376159667,688.9588379859924
634,168,260016.1603384008,6255522.057788165,17.0,1,1,0.5960950767931295,0.5831592162450154,688.7405776977539,689.8955297470093
635,168,260017.05545609773,6255522.464573644,17.0,1,1,0.5967513583796245,0.5837268789609272,689.4900512695311,690.2361273765564
709,192,260347.0559237476,6255489.029206021,17.0,1,2,0.8387008039003495,0.5370683511098225,965.7963180541992,662.2410106658936
710,192,260352.8756239184,6255491.19959991,17.0,1,2,0.8429676864276625,0.5400971015294392,970.6690979003906,664.0582609176636
711,192,260360.3573535891,6255492.460012146,17.0,1,2,0.8484531342461313,0.5418559869130452,976.933479309082,665.1135921478271
711,193,260325.6670665603,6255449.113332862,17.0,1,2,0.8484531342461313,0.5418559869130452,976.933479309082,665.1135921478271
712,193,260340.9824087099,6255451.6230862485,17.0,1,2,0.8342478296176356,0.48486870129903153,960.7110214233398,630.921220779419
713,193,260345.1520434418,6255457.940014801,17.0,1,2,0.8338022916830566,0.48868387540181474,960.2022171020508,633.2103252410889
713,194,260324.67204029727,6255479.488727858,17.0,1,2,0.8338022916830566,0.48868387540181474,960.2022171020508,633.2103252410889
714,194,260423.21004253763,6255495.700666698,17.0,1,2,0.8244828726907117,0.5147116025288899,949.5594406127929,648.826961517334
715,194,260421.415638402,6255496.75634075,17.0,1,2,0.8231672530833977,0.5161847790082296,948.0570030212402,649.7108674049377
715,195,260514.18784253023,6255666.490599421,17.0,1,2,0.8231672530833977,0.5161847790082296,948.0570030212402,649.7108674049377
716,195,260532.79465459788,6255668.155490659,17.0,1,2,0.8846879147397657,0.7553695877393086,1018.3135986328125,793.2217526435852
717,195,260532.2476610076,6255664.730143194,17.0,1,2,0.8842868704720679,0.7505895694096882,1017.8556060791016,790.353741645813
718,195,260531.7866118373,6255688.159868276,17.0,1,2,0.8524251961248768,0.7649520476659138,981.4695739746094,798.9712285995483
719,195,260589.1979765744,6255672.312917585,17.0,1,2,0.8945180087916278,0.7428378780682882,1029.539566040039,785.7027268409729
719,196,260523.5800678214,6255676.760648966,17.0,1,2,0.8945180087916278,0.7428378780682882,1029.539566040039,785.7027268409729
720,196,260565.5420482764,6255679.477754543,17.0,1,2,0.8456503338655114,0.7528362949689229,973.7326812744141,791.7017769813538
721,196,260564.13096336217,6255681.703503855,17.0,1,2,0.8446157558995663,0.7559422930081685,972.5511932373047,793.5653758049011
722,197,260596.4177999188,6255742.118412857,17.0,1,2,0.8682877896337291,0.8402503450711568,999.5846557617188,844.1502070426941
723,197,260594.14795420293,6255744.346853058,17.0,1,2,0.866623586197033,0.8433600982030233,997.6841354370117,846.016058921814
724,197,260602.2362699691,6255743.307554984,17.0,1,2,0.8725537702623891,0.8419097741444905,1004.4564056396484,845.1458644866943
724,198,260551.45525482416,6255734.662806162,17.0,1,2,0.8725537702623891,0.8419097741444905,1004.4564056396484,845.1458644866943
725,198,260486.3466159656,6255745.991139777,17.0,1,2,0.7875858981638572,0.8456546743710835,907.4230957031249,847.3928046226501
726,198,260552.8918989092,6255741.673493641,17.0,1,2,0.836375508751009,0.8396294673283894,963.1408309936523,843.7776803970337
727,198,260557.12891240112,6255746.342674245,16.96605409386268,1,2,0.835979174398499,0.8412475903828939,962.6882171630859,844.7485542297363
728,198,260557.8386586957,6255746.37439558,16.96605409386268,1,2,0.8364874443949417,0.8412908275922139,963.2686614990234,844.7744965553284
733,200,260794.574279191,6255893.568200043,16.0,1,3,0.8140680977843061,0.8131036003430684,937.6657676696776,827.8621602058411
734,200,260790.2505422502,6255880.170188656,16.0,1,3,0.8496281077690592,0.8342185934384664,978.2752990722656,840.5311560630798
734,201,261019.81426652413,6255818.364935939,16.0,1,3,0.8496281077690592,0.8342185934384664,978.2752990722656,840.5311560630798
735,201,261032.24149071748,6255809.078756148,16.0,1,3,0.9383394605432834,0.7846151073773702,1079.5836639404297,810.7690644264221
736,201,261054.7462631227,6255836.674672762,16.0,1,3,0.9369572507520899,0.7855366071065266,1078.0051803588867,811.321964263916
736,202,260681.11957130092,6255812.112856378,16.0,1,3,0.9369572507520899,0.7855366071065266,1078.0051803588867,811.321964263916
