world_index,id_fixation,x,y,zoom,etape,id_pan,x_rel,y_rel,x_pixel,y_pixel
381,62,260381.84472292205,6255535.989755725,17.0,1,0,0.5759019667964473,0.6586231668790181,665.6800460815429,735.1739001274109
382,62,260383.1330691446,6255543.170584248,17.0,1,0,0.5585864145576221,0.7881393154462178,645.9056854248046,812.8835892677307
383,62,260385.83605396288,6255543.201721675,17.0,1,0,0.5605681865311336,0.7881827672322591,648.1688690185546,812.9096603393555
384,62,260382.6494267609,6255540.745247883,17.0,1,0,0.5582318180705537,0.7847547968228658,645.5007362365723,810.8528780937195
385,62,260381.82244407263,6255540.915542692,17.0,1,0,0.5576254916483383,0.7849924405415852,644.8083114624023,810.9954643249512
386,62,260386.3582401228,6255544.386404616,17.0,1,0,0.5609510425093294,0.7898359735806783,648.6060905456542,813.901584148407
387,62,260402.9695780221,6255564.335378971,17.0,1,0,0.5634979040944221,0.7943411191304525,651.5146064758301,816.6046714782715
387,63,260402.004958516,6255565.996272318,17.0,1,0,0.5634979040944221,0.7943411191304525,651.5146064758301,816.6046714782715
388,63,260400.2279127476,6255565.179933589,17.0,1,0,0.5614877724188221,0.7955196817715963,649.2190361022948,817.3118090629578
389,63,260414.0584903199,6255597.627013277,17.0,1,0,0.5654984656232042,0.7991324027379353,653.7992477416992,819.4794416427612
390,64,260645.58890394203,6255483.469445846,17.0,1,0,0.7352517256594788,0.6398273189862569,847.6574707031249,723.8963913917542
391,64,260642.47963765264,6255479.184705434,17.0,1,0,0.732972076603076,0.6338480313618977,845.0541114807128,720.3088188171387
392,64,260644.95827582444,6255521.969285705,17.0,1,0,0.7374163325321443,0.6468865712483723,850.1294517517089,728.1319427490234
393,64,260648.3130194972,6255520.407263295,17.0,1,0,0.7398759604753002,0.6447067936261495,852.9383468627929,726.8240761756897
394,64,260652.3573824004,6255520.639448542,17.0,1,0,0.7428412028244205,0.6450308044751485,856.3246536254882,727.0184826850891
395,64,260650.6930612315,6255525.820354532,17.0,1,0,0.7433722708145916,0.6439273436864217,856.9311332702636,726.356406211853
396,64,260649.22641587385,6255525.796290299,17.0,1,0,0.7422969570928196,0.6438937624295552,855.703125,726.3362574577332
397,64,260655.54479323467,6255533.043929744,17.0,1,0,0.74692945931296,0.6540077288945515,860.9934425354003,732.404637336731
397,65,260624.0576033548,6255549.915493944,17.0,1,0,0.74692945931296,0.6540077288945515,860.9934425354003,732.404637336731
398,65,260619.89842920323,6255547.014331585,17.0,1,0,0.7207942902519906,0.6735032041867574,831.1470794677733,744.1019225120544
399,65,260621.4891117132,6255549.458965466,17.0,1,0,0.7219605454212729,0.6769146521886189,832.4789428710936,746.1487913131714
400,65,260618.6866238129,6255539.899852686,17.0,1,0,0.7199058198678305,0.6635750611623128,830.1324462890625,738.1450366973877
401,65,260623.73538011903,6255544.820488523,17.0,1,0,0.72360746246712,0.670441730817159,834.3597221374512,742.2650384902954
402,65,260621.18732214603,6255542.847067682,17.0,1,0,0.7217392796184051,0.6676878531773884,832.2262573242186,740.6127119064331
403,65,260662.1531737856,6255529.665310343,17.0,1,0,0.7237535700489051,0.6609595855077107,834.5265769958496,736.5757513046265
403,66,260609.4924661491,6255509.839611718,17.0,1,0,0.7237535700489051,0.6609595855077107,834.5265769958496,736.5757513046265
404,66,260611.1419894237,6255506.110193838,17.0,1,0,0.6863532358627186,0.6280887921651204,791.8153953552246,716.8532752990723
405,66,260639.03827527136,6255503.300197646,17.0,1,0,0.6892930747331127,0.6358341534932453,795.1726913452147,721.5004920959473
406,66,260636.74512560567,6255499.055359269,17.0,1,0,0.6876117853274903,0.6299105485280354,793.252658843994,717.9463291168213
407,66,260640.8594686983,6255499.1315498585,17.0,1,0,0.6906283356888698,0.6300168712933858,796.6975593566893,718.0101227760315
407,67,260597.38878643195,6255512.319671932,17.0,1,0,0.6906283356888698,0.6300168712933858,796.6975593566893,718.0101227760315
408,67,260616.00372185104,6255509.048563356,17.0,1,0,0.659269770473607,0.6505225737889607,760.8860778808593,730.3135442733765
409,67,260617.1318107061,6255506.788293786,17.0,1,0,0.6600968616438829,0.6473684032758077,761.8306159973143,728.4210419654846
