world_index,id_fixation,x,y,zoom,etape,id_pan,x_rel,y_rel,x_pixel,y_pixel
744,177,260223.68000005107,6255351.49840695,19.0,1,0,0.2809691320576308,0.5813643892606098,328.86674880981445,688.818633556366
745,177,260222.0957528939,6255352.582706219,19.0,1,0,0.2807012681576916,0.5790835460027058,328.5608482360838,687.4501276016235
746,177,260221.442849344,6255351.754431477,19.0,1,0,0.27878648721190546,0.5744601686795552,326.3741683959961,684.6761012077332
746,178,260229.30377220683,6255355.70098485,19.0,1,0,0.27878648721190546,0.5744601686795552,326.3741683959961,684.6761012077332
747,178,260228.7377453489,6255355.189946656,19.0,1,0,0.30193166181627795,0.5936369975407918,352.80595779418945,696.1821985244751
748,178,260229.24069379072,6255353.965207916,19.0,1,0,0.3034066669577682,0.5868005832036336,354.4904136657713,692.0803499221802
749,178,260226.9756387109,6255355.75279015,19.0,1,0,0.3020178432431195,0.5884454210599263,352.90437698364246,693.0672526359558
750,178,260227.8146321592,6255355.009393724,19.0,1,0,0.30447837308492837,0.5842958291371663,355.7143020629883,690.5774974822998
750,179,260230.3585555605,6255348.143322287,19.0,1,0,0.30447837308492837,0.5842958291371663,355.7143020629883,690.5774974822998
751,179,260226.7993567456,6255349.762330741,19.0,1,0,0.31113308240152265,0.5483403881390889,363.31398010253895,669.0042328834534
752,179,260226.6396460984,6255348.850945981,19.0,1,0,0.3106646963677346,0.5432530959447225,362.77908325195295,665.9518575668335
753,179,260226.2974032207,6255348.676076662,19.0,1,0,0.31053665181174994,0.5422769864400228,362.6328563690185,665.3661918640137
754,179,260225.1692033131,6255348.171804132,19.0,1,0,0.3072279614450216,0.5394621690114338,358.85433197021473,663.6773014068604
754,180,260227.81755882088,6255345.728669459,19.0,1,0,0.3072279614450216,0.5394621690114338,358.85433197021473,663.6773014068604
755,180,260214.49112564084,6255349.436407461,19.0,1,0,0.3135654279104255,0.5281877716382344,366.091718673706,656.9126629829407
756,180,260211.11436167185,6255350.62149247,19.0,1,0,0.3097919340517808,0.5314695080121358,361.78238868713373,658.8817048072815
757,180,260211.33308393392,6255350.375449145,19.0,1,0,0.3104333844159822,0.5300961097081501,362.51492500305176,658.0576658248901
758,180,260211.814120854,6255350.322496301,19.0,1,0,0.31184412927844674,0.529800530274709,364.1259956359862,657.8803181648254
758,181,260224.079122904,6255355.141320445,19.0,1,0,0.31184412927844674,0.529800530274709,364.1259956359862,657.8803181648254
759,181,260224.11710287505,6255354.83029216,19.0,1,0,0.347925286368188,0.5549627621968587,405.3306770324707,672.9776573181152
760,181,260223.27190301308,6255355.247764311,19.0,1,0,0.3463222116179724,0.5572930653889974,403.4999656677245,674.3758392333984
761,181,260223.53692564467,6255354.97904064,19.0,1,0,0.3470994478349301,0.5557930668195088,404.38756942749023,673.4758400917053
762,182,260298.3298112935,6255282.960567383,19.0,1,0,0.5822075912288525,0.15212382872899372,672.8810691833495,431.27429723739624
763,182,260298.3101464502,6255282.915235519,19.0,1,0,0.5821499198205417,0.15187078913052865,672.8152084350586,431.1224734783172
764,182,260298.0669242878,6255282.229289566,19.0,1,0,0.5814366181969851,0.14804188211758929,672.000617980957,428.8251292705536
765,182,260297.6872954279,6255281.430412782,19.0,1,0,0.5803232744153451,0.14358260234196968,670.7291793823242,426.1495614051818
766,182,260297.8777032771,6255281.180727148,19.0,1,0,0.5817573433790858,0.1421888728936512,672.366886138916,425.31332373619074
766,183,260303.35522492373,6255286.625461598,19.0,1,0,0.5817573433790858,0.1421888728936512,672.366886138916,425.31332373619074
767,183,260304.1160715492,6255285.707195852,19.0,1,0,0.6000527082934269,0.16745533545811958,693.2601928710936,440.47320127487177
768,183,260303.3231426972,6255285.503466751,19.0,1,0,0.6003542430764113,0.16631813247998553,693.6045455932617,439.79087948799133
769,183,260303.4972218355,6255285.265217395,19.0,1,0,0.6008647678194864,0.1649882396062215,694.1875648498535,438.9929437637329
770,183,260303.31902521048,6255285.472214002,19.0,1,0,0.6003421676555573,0.16614368160565693,693.5907554626464,439.68620896339417
771,183,260303.69103415715,6255284.941878294,19.0,1,0,0.6014331643927953,0.16318338116010028,694.8366737365723,437.9100286960602
862,210,259658.85110184623,6255140.781436873,17.0,1,1,0.13219899513257985,0.24494494398434954,158.9712524414062,486.96696639060974
863,210,259652.5803039524,6255140.139842743,17.0,1,1,0.1293526906683232,0.23904960950215653,155.7207727432251,483.42976570129395
864,210,259655.89120749672,6255134.19167186,17.0,1,1,0.13178017594559585,0.2307490309079488,158.49296092987046,478.4494185447693
865,210,259631.74161247184,6255150.743476199,17.0,1,1,0.13158733247666762,0.2305134793122609,158.27273368835444,478.30808758735657
866,210,259629.153643922,6255142.318611419,17.0,1,1,0.12968988802721118,0.21875671346982317,156.1058521270752,471.2540280818939
866,211,259678.41968022392,6255164.338652841,17.0,1,1,0.12968988802721118,0.21875671346982317,156.1058521270752,471.2540280818939
867,211,259644.95223550007,6255167.034052486,17.0,1,1,0.16754278744164774,0.23991338809331256,199.33386325836173,483.94803285598755
868,211,259631.3018500817,6255167.286304074,17.0,1,1,0.16629117758595585,0.24026540120442696,197.9045248031616,484.1592407226562
869,212,259788.75107453176,6255128.761697221,17.0,1,1,0.2817296580967677,0.18650492032368976,329.73526954650873,451.90295219421387
870,212,259788.077173508,6255123.81515197,17.0,1,1,0.2812355679513693,0.17960209449132272,329.17101860046375,447.76125669479364
871,212,259788.5275342976,6255119.949805773,17.0,1,1,0.28156576306932635,0.17420806487401325,329.5481014251707,444.52483892440796
872,212,259790.16796834845,6255116.495627358,17.0,1,1,0.2827684950285742,0.1693878134091694,330.9216213226318,441.63268804550165
873,212,259791.53152277265,6255118.344959792,17.0,1,1,0.28376822463267737,0.17196852763493853,332.0633125305176,443.18111658096313
873,213,259790.41655520312,6255138.103885937,17.0,1,1,0.28376822463267737,0.17196852763493853,332.0633125305176,443.18111658096313
874,213,259794.1819541088,6255140.987057783,17.0,1,1,0.2857114654915136,0.2035652180512746,334.2824935913086,462.13913083076477
875,213,259797.0076776188,6255142.995959912,17.0,1,1,0.2877832269084014,0.2063686092694599,336.6484451293945,463.82116556167597
876,213,259795.2645968448,6255144.888654095,17.0,1,1,0.28650523651710935,0.20900983413060503,335.18898010253895,465.40590047836304
877,213,259795.43302084567,6255140.887879317,17.0,1,1,0.2866287214743485,0.20342681606610602,335.329999923706,462.05608963966364
878,214,259482.5298177443,6255205.986279984,17.0,1,1,0.058090289712160945,0.29427060683568307,74.3391108512878,516.5623641014098
879,214,259481.4732638144,6255198.671944943,17.0,1,1,0.05731564645383062,0.28406356771787006,73.45446825027456,510.43814063072205
880,214,259480.41470011807,6255192.864254108,17.0,1,1,0.05829084316193524,0.2842923601468404,74.56814289093005,510.57541608810425
881,214,259483.677287262,6255195.459577753,17.0,1,1,0.06068290386433771,0.2879140933354695,77.29987621307366,512.7484560012817
882,214,259481.83307178787,6255195.705217444,17.0,1,1,0.059330763624762334,0.2882568796475727,75.75573205947859,512.9541277885436
882,215,259435.50552431465,6255216.2790984325,17.0,1,1,0.059330763624762334,0.2882568796475727,75.75573205947859,512.9541277885436
883,215,259433.28503718457,6255216.075205957,17.0,1,1,0.023736359359086398,0.3166828771432241,35.10692238807667,530.0097262859344
884,215,259429.3899374468,6255216.933022811,17.0,1,1,0.02088055364304779,0.3178799470265705,31.84559226036058,530.7279682159423
885,215,259426.5686773949,6255216.962084409,17.0,1,1,0.018812064740369543,0.31792050202687566,29.483377933502016,530.7523012161254
886,216,259493.2675887232,6255263.964528107,17.0,1,1,0.0677143124481841,0.3835116704305013,85.32974481582625,570.1070022583008
887,216,259490.30738057903,6255259.932116167,17.0,1,1,0.0655439497084207,0.37788450320561723,82.85119056701645,566.7307019233704
888,216,259487.52233647124,6255260.361581992,17.0,1,1,0.06350201357893262,0.3784838159879048,80.51929950714106,567.0902895927429
888,217,259546.0483099927,6255258.507175311,17.0,1,1,0.06350201357893262,0.3784838159879048,80.51929950714106,567.0902895927429
889,217,259544.84559040924,6255252.228517745,17.0,1,1,0.10815719547705975,0.3838009198506673,131.51551723480225,570.2805519104004
890,217,259542.51664765348,6255253.789233152,17.0,1,1,0.1064496633259093,0.38597887357076005,129.56551551818842,571.587324142456
891,217,259537.29251374849,6255251.375890461,17.0,1,1,0.10261943753671722,0.38261109193166093,125.19139766693107,569.5666551589966
892,217,259533.2454855842,6255247.765332975,17.0,1,1,0.09965224107384887,0.37757261594136554,121.80285930633542,566.5435695648193
892,218,259543.09762332315,6255248.92825816,17.0,1,1,0.09965224107384887,0.37757261594136554,121.80285930633542,566.5435695648193
893,218,259535.54142010608,6255253.152030723,17.0,1,1,0.10133557227781059,0.38508966763814284,123.72522354125971,571.0538005828857
894,218,259534.7058436592,6255254.279128648,17.0,1,1,0.10072294509139441,0.38666251500447585,123.02560329437243,571.9975090026855
895,218,259531.9704314973,6255252.512521819,17.0,1,1,0.09871739806728047,0.3841972430547078,120.73526859283432,570.5183458328247
896,219,259613.01765648287,6255222.601603245,17.0,1,1,0.158139529453685,0.3424570282300313,188.59534263610828,545.4742169380188
897,219,259614.11070398812,6255222.081262266,17.0,1,1,0.15894092903872076,0.3417309006055196,189.51054096221912,545.0385403633118
898,219,259614.74911945203,6255219.914635622,17.0,1,1,0.15940900191325438,0.3387074073155721,190.04508018493652,543.2244443893433
898,220,259516.38489850136,6255528.057057617,17.0,1,1,0.15940900191325438,0.3387074073155721,190.04508018493652,543.2244443893433
899,220,259511.9163832096,6255525.615037741,17.0,1,1,0.08401418901366646,0.7653074940045674,103.94420385360709,799.1844964027405
900,220,259511.29251562932,6255521.430321503,17.0,1,1,0.08355678234334155,0.7594677885373433,103.42184543609606,795.680673122406
901,220,259511.6427326493,6255519.122769177,17.0,1,1,0.08381355414248597,0.7562476356824238,103.71507883071898,793.7485814094543
