world_index,id_fixation,x,y,zoom,etape,id_pan,x_rel,y_rel,x_pixel,y_pixel
1385,291,274200.3048726278,6251027.774514254,16.0,3,0,0.923115511491712,0.8266601284344991,1062.1979141235352,835.9960770606995
1386,291,274210.190941191,6251043.101354614,16.0,3,0,0.9217163660480345,0.7965751846631367,1060.6000900268555,817.9451107978821
1387,291,274204.78825187584,6251058.862888811,16.0,3,0,0.9197357966060604,0.8075726707776387,1058.338279724121,824.5436024665833
1388,291,274196.73861656594,6251065.053777848,16.0,3,0,0.9167848844244266,0.8118923147519429,1054.9683380126953,827.1353888511658
1389,292,274144.00799708,6251093.427284395,16.0,3,0,0.8843195392454986,0.8133563717206319,1017.8929138183594,828.0138230323792
1390,292,274356.1549643234,6251180.246762208,16.0,3,0,0.86751947219234,0.8006006439526875,998.7072372436523,820.3603863716125
1391,292,274281.7966392496,6251147.59090658,16.0,3,0,0.8402604873042598,0.777815278371175,967.5774765014648,806.6891670227051
1392,292,274366.0979829105,6251176.475037292,16.0,3,0,0.8098685069176026,0.7513022859891255,932.8698348999022,790.7813715934753
1392,293,274280.43430355587,6251143.574233917,16.0,3,0,0.8098685069176026,0.7513022859891255,932.8698348999022,790.7813715934753
1393,293,274541.91556398297,6251182.664150626,16.0,3,0,0.7394702563978952,0.6922873576482137,852.4750328063964,755.3724145889282
1394,293,274419.8373103333,6251116.583306518,16.0,3,0,0.6947176443925045,0.646179970105489,801.3675498962402,727.7079820632935
1395,293,274495.45411248103,6251086.337181814,16.0,3,0,0.6453801804791398,0.605075975259145,745.0241661071777,703.0455851554871
1396,294,274534.1446830944,6251337.166597458,16.0,3,0,0.6595637393290023,0.7800902207692464,761.2217903137206,808.0541324615479
1397,294,274698.7054586422,6251340.727837363,16.0,3,0,0.6270703851863506,0.7525750478108724,724.1143798828124,791.5450286865234
1402,295,274699.6732536816,6250783.58513939,16.0,3,0,0.5626265697846689,0.2688331266244252,650.5195426940918,501.29987597465515
1403,295,274691.34356093383,6250805.740309836,16.0,3,0,0.5595729914730359,0.26595838864644367,647.0323562622069,499.5750331878662
1404,295,274676.3451114977,6250805.086577663,16.0,3,0,0.5540747166515023,0.265502252181371,640.7533264160156,499.30135130882263
1405,295,274682.3807297114,6250847.240592461,16.0,3,0,0.5571629679557947,0.27824821670850114,644.2801094055176,506.9489300251007
1537,326,273709.881528026,6250697.299687575,15.0,3,1,0.3178414296352298,0.17194642623265582,370.9749126434325,443.1678557395935
1538,326,273543.14327514527,6250489.95950054,15.0,3,1,0.2995383735295978,0.12127810319264727,350.0728225708007,412.7668619155884
1959,412,256485.68755655937,6256173.582703085,17.0,4,2,0.7091621525859665,0.7237552483876546,817.8631782531738,774.2531490325928
1960,412,256477.60265779463,6256165.056660892,17.0,4,2,0.7032344737946464,0.7118572910626729,811.0937690734863,767.1143746376038
1961,412,256482.571237579,6256172.758145899,17.0,4,2,0.6911155112779286,0.6859379251797993,797.2539138793945,751.5627551078796
1963,413,256366.1666414587,6256266.1932568485,17.0,4,2,0.6057700943821575,0.8163251479466755,699.7894477844238,829.7950887680054
