world_index,id_fixation,x,y,zoom,etape,id_pan,x_rel,y_rel,x_pixel,y_pixel
1849,455,275003.35315250093,6252664.750286778,15.0,3,0,0.8565917674797846,0.9643225749333698,986.2277984619141,918.593544960022
1850,455,275007.8236838236,6252674.122882536,15.0,3,0,0.8574111925115101,0.967592402299245,987.1635818481445,920.5554413795471
1851,455,275013.91633406933,6252682.122356264,15.0,3,0,0.858527943465839,0.9703831871350604,988.4389114379883,922.2299122810364
1852,455,275037.03618495754,6252725.248552392,15.0,3,0,0.8610143778411812,0.9670953353246051,991.2784194946289,920.2572011947632
1876,458,272228.6116867052,6251475.502937642,15.0,3,1,0.4714637562606463,0.6660952647527059,546.4116096496581,739.6571588516235
1877,458,272224.34344186774,6251492.253796266,15.0,3,1,0.47068140928465513,0.6719391544659932,545.5181694030762,743.163492679596
1878,458,272232.5647473299,6251491.83555529,15.0,3,1,0.47218833161736534,0.671793242295583,547.2390747070312,743.0759453773499
1879,458,272249.5177215892,6251478.724930809,15.0,3,1,0.4752957232152935,0.667219324906667,550.7877159118652,740.3315949440002
1880,459,273214.994758491,6251455.66970453,15.0,3,1,0.652262619205615,0.6591760238011678,752.8839111328124,735.5056142807007
1881,459,273214.6470444246,6251466.747862386,15.0,3,1,0.6521988850341369,0.6630408724149067,752.8111267089844,737.8245234489441
1882,459,273216.3566385845,6251473.698043312,15.0,3,1,0.6525122447105713,0.6654655893643696,753.1689834594725,739.2793536186218
1883,459,273217.5432948443,6251460.148880866,15.0,3,1,0.6527297526023851,0.6607386787732442,753.4173774719238,736.4432072639465
1883,460,273072.7419816255,6251757.968131474,15.0,3,1,0.6527297526023851,0.6607386787732442,753.4173774719238,736.4432072639465
1884,460,273077.64305512945,6251727.719160406,15.0,3,1,0.6270867696785467,0.7540862043698628,724.1330909729004,792.4517226219177
1885,460,273078.5804069642,6251718.740510745,15.0,3,1,0.627258581371942,0.7509538133939107,724.3292999267578,790.5722880363464
2220,536,255924.31008886345,6254329.472243444,15.0,4,2,0.3886165986336676,0.12829363544782,451.80015563964844,416.976181268692
2221,536,255921.528239652,6254326.186130245,15.0,4,2,0.3881067002091015,0.12714720567067453,451.21785163879395,416.2883234024047
2222,536,255928.7538308948,6254330.221540605,15.0,4,2,0.3894311133282822,0.12855504353841143,452.73033142089827,417.1330261230469
2248,539,255569.7304373508,6255062.089273876,15.0,4,3,0.2728359102158955,0.6288825114568074,319.5786094665527,717.3295068740845
2249,539,255574.63984833824,6255061.14976933,15.0,4,3,0.2737357795969199,0.6285547455151875,320.60626029968256,717.1328473091125
2250,539,255552.8042979428,6255050.378950253,15.0,4,3,0.2741117210187761,0.6197971185048421,321.0355854034424,711.8782711029053
2250,540,255663.1763147027,6255312.111385344,15.0,4,3,0.2741117210187761,0.6197971185048421,321.0355854034424,711.8782711029053
2251,540,255676.8091936838,6255289.702587397,15.0,4,3,0.29684117044959923,0.7032902081807454,346.9926166534424,761.9741249084473
2252,540,255565.8606877772,6255367.423080149,15.0,4,3,0.2975206508736684,0.7020713051160176,347.7685832977294,761.2427830696106
2253,541,256140.93861295408,6255274.310030127,15.0,4,3,0.40292942962379247,0.6695868571599324,468.1454086303711,741.7521142959595
2254,541,256005.7001290744,6255342.233535544,15.0,4,3,0.4026593109772208,0.6649500687917073,467.8369331359862,738.9700412750244
2256,542,255975.3314513336,6254823.646633104,15.0,4,3,0.41197905565519033,0.4740301092465718,478.4800815582274,624.4180655479431
2257,542,255975.25163018,6254815.253213278,15.0,4,3,0.4119644248548196,0.4711018880208333,478.46337318420404,622.6611328125
2258,542,255974.34653483875,6254793.058456302,15.0,4,3,0.4117985256081494,0.4633587797482808,478.27391624450667,618.0152678489685
2259,542,255952.75409270576,6254780.275351409,15.0,4,3,0.4078407437914098,0.4588991244633992,473.75412940979004,615.3394746780396
2261,543,255999.41844119705,6254555.463446016,15.0,4,3,0.4163940750362576,0.3804687579472859,483.52203369140625,568.2812547683716
2262,543,255994.956384038,6254546.167117731,15.0,4,3,0.41557620327443445,0.37722553809483844,482.5880241394042,566.3353228569031
2391,583,256139.0331522161,6256091.766329799,16.0,4,4,0.30826314067673544,1.0272215565045673,360.0365066528319,956.3329339027405
2392,583,255977.8084452892,6256113.1964666415,16.0,4,4,0.36930133665923254,0.9077974875768025,429.74212646484364,884.6784925460815
2393,583,255980.2740168475,6256110.812185547,16.0,4,4,0.37020518942597447,0.9061338742574054,430.7743263244629,883.6803245544434
3436,776,542055.559949763,5747655.067383805,14.0,5,5,0.38116774250037183,0.5800835808118184,443.2935619354247,688.0501484870911
3437,776,542081.3998613647,5747682.492305694,14.0,5,5,0.3687225181459336,0.7207230647404989,429.08111572265625,772.4338388442993
