world_index,id_fixation,x,y,zoom,etape,id_pan,x_rel,y_rel,x_pixel,y_pixel
1086,198,260322.068048224,6255215.233806718,17.0,1,0,0.5331911030249921,0.5104472120602925,616.904239654541,646.2683272361755
1087,198,260325.9542039605,6255229.532035677,17.0,1,0,0.5392436947797516,0.4406900366147359,623.8162994384764,604.4140219688416
1088,198,260341.9072269186,6255245.42972884,17.0,1,0,0.5509401177775421,0.4628750165303548,637.1736145019531,617.7250099182129
1089,198,260327.5865738879,6255240.771262437,17.0,1,0,0.5404405142922742,0.4563742001851399,625.1830673217772,613.824520111084
1090,198,260331.13082446047,6255233.51047608,17.0,1,0,0.543039084733472,0.4462418874104817,628.150634765625,607.7451324462891
1091,198,260325.4945489269,6255222.205745402,17.0,1,0,0.5389066853164165,0.43046631415685016,623.4314346313477,598.2797884941101
1092,198,260312.225375579,6255213.618197183,17.0,1,0,0.5291780047575353,0.4184825261433919,612.3212814331054,591.0895156860352
1092,199,260361.53947200617,6255216.340300124,17.0,1,0,0.5291780047575353,0.4184825261433919,612.3212814331054,591.0895156860352
1093,199,260380.15579244983,6255194.881346568,17.0,1,0,0.5649726587085088,0.41233554681142165,653.1987762451171,587.401328086853
1094,199,260338.23478867605,6255194.066007312,17.0,1,0,0.534237054935061,0.4111977537473042,618.0987167358397,586.7186522483826
1095,199,260365.6269665794,6255207.144632145,17.0,1,0,0.5219211277736255,0.44111543496449784,604.0339279174804,604.6692609786987
1096,199,260351.6802018461,6255211.228094087,17.0,1,0,0.5116956513733872,0.44681384166081745,592.3564338684082,608.0883049964905
1097,200,260890.5847246897,6255150.615904506,17.0,1,0,0.9068091838455867,0.3622304876645406,1043.5760879516602,557.3382925987244
1098,200,260863.5249709104,6255157.003564988,17.0,1,0,0.9053583295458043,0.36614436705907183,1041.9192123413086,559.6866202354431
1099,200,260861.12049533776,6255162.196903168,17.0,1,0,0.903595418312086,0.373391588528951,1039.9059677124023,564.0349531173706
1100,200,260884.70805627096,6255175.223264393,17.0,1,0,0.9208893249832393,0.39156967004140214,1059.6556091308594,574.9418020248413
1101,200,260860.18488389577,6255113.601065568,17.0,1,0,0.9046607610431945,0.385576864083608,1041.1225891113281,571.3461184501648
1102,200,260862.7243993652,6255116.639924543,17.0,1,0,0.9065226807068191,0.3898175438245137,1043.2489013671875,573.8905262947083
1103,200,260860.8703343844,6255126.670788542,17.0,1,0,0.9051633190148348,0.4038154562314351,1041.6965103149414,582.2892737388611
1103,201,260855.3298715712,6255167.525013009,17.0,1,0,0.9051633190148348,0.4038154562314351,1041.6965103149414,582.2892737388611
1104,201,260853.44833389888,6255177.746776336,17.0,1,0,0.8997216633865169,0.4750911911328633,1035.4821395874023,625.054714679718
1105,201,260940.105777504,6255113.444188752,17.0,1,0,0.899334147598614,0.48869127829869585,1035.0395965576172,633.2147669792175
1106,201,260941.4112087337,6255119.075296071,17.0,1,0,0.900291262491363,0.4965493996938069,1036.1326217651367,637.9296398162842
1107,201,260978.12329906595,6255103.844987141,17.0,1,0,0.9026894110096733,0.498629077275594,1038.8713073730469,639.1774463653564
1108,201,260978.3422605181,6255105.192968581,17.0,1,0,0.9028499489699061,0.5005101641019185,1039.0546417236328,640.3060984611511
1109,202,260942.76826857723,6255077.604825076,17.0,1,0,0.8767678416130212,0.4620113452275594,1009.2688751220703,617.2068071365356
1110,202,260948.139111439,6255088.62255326,17.0,1,0,0.880705631342953,0.4773864110310872,1013.7658309936523,626.4318466186523
1111,202,260946.1110527449,6255099.501277827,17.0,1,0,0.8792187010970508,0.492567499478658,1012.067756652832,635.5404996871948
1112,202,260949.2183371735,6255097.861450293,17.0,1,0,0.8814968970945127,0.49027914603551226,1014.6694564819336,634.1674876213074
1113,202,260945.53070922056,6255108.370446761,17.0,1,0,0.8787932053547607,0.5049442847569783,1011.5818405151367,642.966570854187
1114,202,260946.0473598381,6255108.196384708,17.0,1,0,0.879172002789018,0.5047013839085897,1012.0144271850586,642.8208303451538
1114,203,260887.3723879689,6255052.961743855,17.0,1,0,0.879172002789018,0.5047013839085897,1012.0144271850586,642.8208303451538
1115,203,260927.1283796309,6255075.071622516,17.0,1,0,0.8653010019278985,0.45847630103429154,996.1737442016602,615.085780620575
1116,203,260883.9102821109,6255055.420216593,17.0,1,0,0.8336143961303496,0.431053074200948,959.9876403808593,598.6318445205688
1117,203,260886.0726016255,6255058.687612028,17.0,1,0,0.8299458231483364,0.4372793396313985,955.7981300354003,602.3676037788391
1118,203,260887.9807919091,6255059.466432081,17.0,1,0,0.8313448683810526,0.43836617072423295,957.3958396911621,603.0197024345398
1119,203,261179.87370228703,6255038.22819176,17.0,1,0,0.8316944042145683,0.44039520819981887,957.795009613037,604.2371249198914
1120,204,261117.64368212075,6255100.482130937,17.0,1,0,0.7860686541021182,0.5272695978482563,905.690402984619,656.3617587089539
1121,204,261120.9654858996,6255108.024307363,17.0,1,0,0.7885041312035661,0.5377945860226948,908.4717178344725,662.676751613617
1122,204,261157.99851011892,6255115.965055366,17.0,1,0,0.7841323277996215,0.5555424412091573,903.4791183471679,673.3254647254944
1123,204,261145.86207274807,6255121.879397934,17.0,1,0,0.7752341455837055,0.5637958129247029,893.3173942565918,678.2774877548218
1124,204,261140.0330099933,6255129.528517962,17.0,1,0,0.7709603986055336,0.57447003920873,888.4367752075194,684.682023525238
1125,204,261136.18539803303,6255140.258474829,17.0,1,0,0.7681394099354117,0.5894435246785481,885.2152061462402,693.6661148071289
1166,213,260347.08468116683,6255341.436920417,17.0,1,1,0.16701035407712705,0.9169255812962849,198.7258243560791,890.155348777771
1167,213,260346.42344013337,6255339.458425329,17.0,1,1,0.18910244926679778,0.867423911889394,223.95499706268308,860.4543471336365
1168,213,260340.65926623595,6255345.502007434,17.0,1,1,0.18487627744257124,0.8758576353391011,219.12870883941636,865.5145812034607
1169,213,260339.7632088636,6255342.4284744365,17.0,1,1,0.1842193069057164,0.8715685685475667,218.37844848632812,862.94114112854
1170,213,260315.91311401487,6255374.217558102,17.0,1,1,0.18424605070605163,0.8759297331174214,218.40898990631098,865.5578398704529
1170,214,260461.37173871545,6255294.14647646,17.0,1,1,0.18424605070605163,0.8759297331174214,218.40898990631098,865.5578398704529
1171,214,260454.03427484547,6255288.561498661,17.0,1,1,0.2855135989481428,0.7563980539639791,334.0565299987791,793.8388323783875
1172,214,260462.0695929193,6255294.690420376,17.0,1,1,0.29140492621319924,0.7649508674939473,340.7844257354736,798.9705204963684
1173,214,260336.4646703085,6255395.763157132,17.0,1,1,0.29038232345714654,0.7626629432042439,339.6166133880614,797.5977659225464
