world_index,id_fixation,x,y,zoom,etape,id_pan,x_rel,y_rel,x_pixel,y_pixel
205,45,260294.95219193524,6255358.530160244,19.0,1,0,0.48584357827849645,0.6080930312474568,562.833366394043,704.8558187484741
206,45,260295.3783774397,6255358.574925099,19.0,1,0,0.4912401389741646,0.6208650668462117,568.996238708496,712.519040107727
207,45,260295.6429729461,6255358.406821441,19.0,1,0,0.49201612255410426,0.6199267228444417,569.8824119567871,711.956033706665
208,45,260295.98045309327,6255358.255824148,19.0,1,0,0.4930058561148033,0.6190838654836018,571.0126876831054,711.4503192901611
209,45,260296.1050882208,6255358.36912978,19.0,1,0,0.4933713755966693,0.6197163303693135,571.4301109313964,711.8297982215881
210,45,260296.27419562195,6255358.481666586,19.0,1,0,0.4938673196448545,0.6203445037206013,571.9964790344238,712.2067022323608
210,46,260297.87449699087,6255356.612094826,19.0,1,0,0.4938673196448545,0.6203445037206013,571.9964790344238,712.2067022323608
211,46,260292.7157348794,6255355.534009515,19.0,1,0,0.49569055787736177,0.603890868028005,574.0786170959472,702.334520816803
212,46,260291.9522742479,6255354.502034504,19.0,1,0,0.4934515443658244,0.598130448659261,571.5216636657715,698.8782691955566
213,46,260286.35644234336,6255355.452117659,19.0,1,0,0.49280237775759184,0.598433752854665,570.7803153991699,699.0602517127991
215,47,260220.42929837707,6255338.036828229,19.0,1,0,0.3020837319502687,0.496222706635793,352.9796218872069,637.7336239814758
216,47,260204.7230666393,6255341.851866199,19.0,1,0,0.3006803024879896,0.5008513410886128,351.3769054412842,640.5108046531677
217,47,260205.05663431977,6255341.789476024,19.0,1,0,0.30165856189360324,0.5005030830701191,352.49407768249495,640.3018498420715
218,47,260196.7692998608,6255343.158432868,19.0,1,0,0.3027482057828617,0.4998111804326375,353.73845100402815,639.8867082595825
218,48,260292.4684988792,6255348.530888127,19.0,1,0,0.3027482057828617,0.4998111804326375,353.73845100402815,639.8867082595825
219,48,260289.56091768268,6255348.455541679,19.0,1,0,0.5853875856683467,0.5260459740956623,676.512622833252,655.6275844573975
220,48,260289.920249554,6255347.823740249,19.0,1,0,0.586441404138889,0.522519298394521,677.7160835266112,653.5115790367126
221,48,260289.30001253783,6255347.35746691,19.0,1,0,0.5846224248722429,0.5199165900548298,675.6388092041014,651.949954032898
222,48,260288.11795214505,6255347.785817939,19.0,1,0,0.581155776977539,0.5223076184590657,671.6798973083495,653.3845710754395
223,49,260289.6152821756,6255353.915335495,19.0,1,0,0.5855470213080036,0.5565221985181172,676.6946983337401,673.9133191108704
224,49,260289.46631799787,6255353.412023997,19.0,1,0,0.5851101516215896,0.5537127455075581,676.1957931518554,672.2276473045349
225,49,260293.62682819687,6255353.0945568,19.0,1,0,0.5868038671864311,0.5519406636555989,678.1300163269043,671.1643981933594
225,50,260312.2922498124,6255355.963659143,19.0,1,0,0.5868038671864311,0.5519406636555989,678.1300163269043,671.1643981933594
226,50,260312.5757584217,6255355.756306953,19.0,1,0,0.6423757055386143,0.5667983849843342,741.5930557250975,680.0790309906006
227,50,260321.96228301563,6255355.691783288,19.0,1,0,0.6427583610948872,0.5664382179578145,742.0300483703612,679.8629307746887
228,50,260322.5434466204,6255356.2965989495,19.0,1,0,0.6444627491271224,0.5698142608006794,743.9764595031738,681.8885564804077
229,50,260327.60450413165,6255357.002976436,19.0,1,0,0.6461705443320466,0.5737572153409322,745.9267616271973,684.2543292045593
229,51,260319.9236657871,6255361.303823738,19.0,1,0,0.6461705443320466,0.5737572153409322,745.9267616271973,684.2543292045593
230,51,260323.91806643427,6255361.961284715,19.0,1,0,0.6266027006292927,0.6014341791470845,723.5802841186523,700.8605074882507
231,51,260324.9772685404,6255362.260415427,19.0,1,0,0.6297090400121257,0.6031039079030355,727.1277236938475,701.8623447418213
232,51,260331.33584920104,6255362.218860419,19.0,1,0,0.6282168486907478,0.6028719504674275,725.423641204834,701.7231702804565
234,52,260385.1854683182,6255335.536354703,19.0,1,0,0.7861425095807023,0.45393188794453937,905.7747459411621,612.3591327667236
235,52,260386.1227005579,6255335.501699902,19.0,1,0,0.7888911459366619,0.4537384470303853,908.913688659668,612.2430682182312
236,52,260386.38932918012,6255335.585867054,19.0,1,0,0.7896730920688074,0.4542082627614339,909.8066711425781,612.5249576568604
236,53,260392.60051520585,6255329.526254941,19.0,1,0,0.7896730920688074,0.4542082627614339,909.8066711425781,612.5249576568604
237,53,260392.33764528515,6255329.790327219,19.0,1,0,0.8071178162369335,0.4218579252560933,929.7285461425781,593.114755153656
238,53,260392.358728184,6255329.955759209,19.0,1,0,0.8071796464001443,0.42278135617574053,929.7991561889648,593.6688137054443
239,53,260393.206229966,6255330.38238038,19.0,1,0,0.8096651287713527,0.42516272862752275,932.6375770568848,595.0976371765137
239,54,260371.47230688832,6255326.21334818,19.0,1,0,0.8096651287713527,0.42516272862752275,932.6375770568848,595.0976371765137
240,54,260371.6056724545,6255325.365314627,19.0,1,0,0.7463168196001737,0.39715778430302934,860.2938079833984,578.2946705818176
241,54,260371.7918819479,6255325.153003514,19.0,1,0,0.7468629192345614,0.3959726770718892,860.9174537658691,577.5836062431335
242,54,260373.0159031184,6255325.349515267,19.0,1,0,0.7504526261899181,0.3970695932706197,865.0168991088866,578.2417559623718
242,55,260323.1618350388,6255344.973896979,19.0,1,0,0.7504526261899181,0.3970695932706197,865.0168991088866,578.2417559623718
243,55,260323.62758941995,6255345.034576518,19.0,1,0,0.6056107088479812,0.5069503625233968,699.6074295043945,644.1702175140381
244,55,260323.13492615247,6255343.802610819,19.0,1,0,0.6041658672058853,0.5000736077626545,697.957420349121,640.0441646575928
245,55,260322.7042472911,6255343.6858646935,19.0,1,0,0.6029028082478485,0.49942193826039627,696.515007019043,639.6531629562378
246,55,260322.2553216421,6255344.220525045,19.0,1,0,0.6015862366364005,0.5024063785870869,695.0114822387694,641.4438271522522
280,67,260310.41293737883,6255337.599295893,22.0,1,1,0.7502432353859816,0.6935855468114217,864.777774810791,756.151328086853
281,67,260310.45387305607,6255337.599204595,22.0,1,1,0.7512036572404582,0.693581469853719,865.8745765686034,756.1488819122314
282,67,260310.43965619447,6255337.573605115,22.0,1,1,0.7508701050552928,0.6924383123715718,865.4936599731444,755.4629874229431
283,67,260310.4364185856,6255337.607757777,22.0,1,1,0.7507941451465185,0.6939634164174397,865.4069137573242,756.3780498504639
284,68,260299.90477166927,6255337.554319612,22.0,1,1,0.5037034764598839,0.6915771087010701,583.2293701171874,754.9462652206421
285,68,260300.1504270215,6255337.598691546,22.0,1,1,0.5050886925799207,0.6918918927510579,584.8112869262695,755.1351356506348
286,68,260300.22843289308,6255337.642740433,22.0,1,1,0.5069188453687676,0.6938589175542195,586.9013214111327,756.3153505325317
286,69,260298.13743303253,6255338.104223028,22.0,1,1,0.5069188453687676,0.6938589175542195,586.9013214111327,756.3153505325317
287,69,260298.26480346968,6255338.160605457,22.0,1,1,0.45822172949902845,0.7153177698453267,531.2892150878905,769.190661907196
288,69,260298.2787469712,6255338.163315565,22.0,1,1,0.45854886818266155,0.7154387911160787,531.6628074645995,769.2632746696472
289,69,260298.89011686863,6255338.313072737,22.0,1,1,0.4597578132215188,0.7154596050580342,533.0434226989745,769.2757630348206
290,69,260298.8389088308,6255338.26988878,22.0,1,1,0.45855638400476995,0.7135312040646871,531.6713905334473,768.1187224388123
291,69,260299.3333724309,6255338.277265801,22.0,1,1,0.4570225049234312,0.7121939619382222,529.9197006225585,767.3163771629333
291,70,260298.5846113125,6255338.972046039,22.0,1,1,0.4570225049234312,0.7121939619382222,529.9197006225585,767.3163771629333
292,70,260298.4133981841,6255338.965547062,22.0,1,1,0.435438316465468,0.7429295023282368,505.27055740356445,785.7577013969421
293,70,260300.05909783416,6255339.262515258,22.0,1,1,0.4425256365026149,0.7528574307759602,513.3642768859862,791.7144584655762
294,70,260300.04191458816,6255339.368274389,22.0,1,1,0.44212248780472674,0.7575801571210224,512.9038810729979,794.5480942726135
294,71,260297.463184756,6255338.834411694,22.0,1,1,0.44212248780472674,0.7575801571210224,512.9038810729979,794.5480942726135
295,71,260297.42515353,6255338.9312981,22.0,1,1,0.3807287433310272,0.7380667646725972,442.7922248840331,782.8400588035583
296,71,260297.3665092428,6255339.135796026,22.0,1,1,0.37935284683040466,0.747198720773061,441.22095108032215,788.3192324638367
297,72,260297.85402778743,6255338.71787219,22.0,1,1,0.39079087586411226,0.7285361250241597,454.2831802368163,777.1216750144958
298,72,260297.9488944255,6255338.792505909,22.0,1,1,0.39301661142325844,0.7318689306577046,456.8249702453612,779.1213583946228
299,72,260295.6905832186,6255341.867080467,21.441746192368697,1,1,0.3951764081697746,0.7351375778516133,459.2914581298827,781.082546710968
300,72,260295.7281495539,6255341.866383527,21.441746192368697,1,1,0.39577496824247804,0.7351164420445759,459.97501373291,781.0698652267456
338,85,260335.312708102,6255363.611946988,19.0,1,2,0.6610305271716542,0.6089910348256429,762.8968620300292,705.3946208953857
339,85,260335.58242911063,6255363.504465207,19.0,1,2,0.6704431924636225,0.6289283235867817,773.6461257934569,717.3569941520691
340,85,260336.01469687765,6255363.506002858,19.0,1,2,0.6717109112313666,0.6289369066556294,775.0938606262207,717.3621439933777
341,85,260335.62717474447,6255363.074691852,19.0,1,2,0.6705744187176331,0.6265293558438618,773.7959861755371,715.9176135063171
342,85,260340.01134135577,6255363.272384889,19.0,1,2,0.6702970848818376,0.625966199239095,773.4792709350586,715.579719543457
342,86,260332.6373497405,6255364.551652567,19.0,1,2,0.6702970848818376,0.625966199239095,773.4792709350586,715.579719543457
343,86,260336.7808819984,6255364.855586871,19.0,1,2,0.6494395261053029,0.6314701994260151,749.6599388122559,718.8821196556091
344,86,260336.2792149321,6255364.112190444,19.0,1,2,0.6479682788748665,0.6273206075032551,747.9797744750975,716.3923645019531
345,86,260337.9874365965,6255364.178414352,19.0,1,2,0.6442214411319658,0.6260235985120137,743.700885772705,715.6141591072083
346,86,260338.1484627893,6255364.381557223,19.0,1,2,0.6446936852877695,0.6271575291951497,744.2401885986328,716.2945175170898
346,87,260321.45799966564,6255359.36906598,19.0,1,2,0.6446936852877695,0.6271575291951497,744.2401885986328,716.2945175170898
347,87,260326.174747583,6255360.36649838,19.0,1,2,0.595567666503051,0.5980790575345357,688.1382751464843,698.8474345207214
348,87,260329.96518399724,6255360.513083755,19.0,1,2,0.5953004038688806,0.5972306211789449,687.8330612182617,698.338372707367
349,87,260330.0605525074,6255360.321684691,19.0,1,2,0.5955800926622701,0.5961622436841328,688.1524658203125,697.6973462104797
349,88,260330.02197456115,6255358.393451558,19.0,1,2,0.5955800926622701,0.5961622436841328,688.1524658203125,697.6973462104797
350,88,260331.65950985585,6255358.298576946,19.0,1,2,0.5958910973811108,0.581536050637563,688.5076332092285,688.9216303825378
351,88,260331.8074489332,6255358.017244539,19.0,1,2,0.5963249607386815,0.5799656709035237,689.0031051635742,687.9794025421143
352,88,260335.12969920025,6255358.078105891,19.0,1,2,0.5990629246272473,0.578638728459676,692.1298599243164,687.1832370758057
