world_index,id_fixation,x,y,zoom,etape,id_pan,x_rel,y_rel,x_pixel,y_pixel
188,56,260231.9849612101,6255219.9092107145,16.0,1,0,0.5155929558748956,0.31009531815846747,596.8071556091309,526.0571908950805
189,56,260231.14383213592,6255239.94172335,16.0,1,0,0.5364362846949055,0.44218842585881546,620.610237121582,605.3130555152893
190,56,260243.94555968692,6255224.437438106,16.0,1,0,0.5411292642302772,0.43137043317159013,625.9696197509766,598.8222599029541
191,56,260268.63115353064,6255216.810940336,16.0,1,0,0.5449248045004396,0.431049104531606,630.304126739502,598.6294627189636
191,57,260297.6525668321,6255364.354363039,16.0,1,0,0.5449248045004396,0.431049104531606,630.304126739502,598.6294627189636
192,57,260333.08512224944,6255249.34555164,16.0,1,0,0.5580450749439032,0.535416539510091,645.2874755859375,661.2499237060547
193,57,260329.5858394158,6255250.81954355,16.0,1,0,0.5567622744264619,0.5364450057347615,643.8225173950195,661.8670034408569
194,58,260187.6998024808,6255113.00358587,16.0,1,0,0.5073753062981439,0.45528500874837236,587.4225997924804,613.1710052490234
195,58,260190.3839254511,6255112.38575784,16.0,1,0,0.50835927772856,0.4548539241154988,588.5462951660156,612.9123544692993
196,58,260162.7230983385,6255083.478852813,16.0,1,0,0.5096026452326732,0.45635102589925125,589.9662208557128,613.8106155395508
197,58,260090.1407210367,6255001.712634914,16.0,1,0,0.5110157199999913,0.4526326258977254,591.5799522399901,611.5795755386353
197,59,260070.81429757795,6255055.196737387,16.0,1,0,0.5110157199999913,0.4526326258977254,591.5799522399901,611.5795755386353
198,59,260030.3124519538,6255021.045911739,16.0,1,0,0.4987155259595026,0.48945560057957965,577.533130645752,633.6733603477478
198,60,260137.21894585429,6254981.3111738255,16.0,1,0,0.4987155259595026,0.48945560057957965,577.533130645752,633.6733603477478
199,60,260134.1824616956,6254984.376941687,16.0,1,0,0.5367931860340872,0.46387011607487993,621.0178184509276,618.322069644928
200,60,260122.4084314973,6254996.180255587,16.0,1,0,0.5324769496082633,0.4721057852109273,616.0886764526367,623.2634711265564
201,60,260117.29536722403,6254991.933572029,16.0,1,0,0.5306025536799389,0.4691426952679952,613.9481163024902,621.4856171607971
202,60,260114.43178333816,6254984.734137932,16.0,1,0,0.529552793753335,0.4641193469365437,612.7492904663086,618.4716081619263
203,61,259679.54379125804,6255300.383985449,16.0,1,0,0.37012740066715377,0.6843615372975667,430.68549156188965,750.61692237854
204,61,259685.70409813224,6255297.036212458,16.0,1,0,0.37238570478876915,0.682025655110677,433.2644748687744,749.2153930664062
205,61,259690.45791254216,6255329.965694728,16.0,1,0,0.36887446301622256,0.6850019415219625,429.2546367645262,751.0011649131775
206,62,259316.1394146091,6255385.308509304,16.0,1,0,0.23165321350097637,0.7236169536908467,272.54796981811506,774.170172214508
207,62,259336.3561264028,6255435.653065162,16.0,1,0,0.23030788134359423,0.7254111369450886,271.01160049438465,775.2466821670532
208,62,259332.4934796361,6255442.618007535,16.0,1,0,0.22889187540565392,0.7302708705266316,269.39452171325684,778.162522315979
209,62,259339.82568132383,6255449.377897929,16.0,1,0,0.23157978391897857,0.7333208640416463,272.4641132354736,779.9925184249878
210,62,259334.5915868597,6255455.238499608,16.0,1,0,0.22966101958747495,0.7374100526173909,270.2728843688964,782.4460315704346
