center,time,id_zoom
"(260298.6374961822, 6255337.239516039)",1655818696588,0
"(260307.5666447125, 6255347.655038648)",1655818696693,0
"(260310.4287068472, 6255350.993759992)",1655818696803,0
"(260314.31926213828, 6255355.533054438)",1655818696896,0
"(260315.5186353444, 6255356.932419754)",1655818696998,0
"(260313.78997501795, 6255354.823927196)",1655818698289,1
"(260310.54658097052, 6255350.871032135)",1655818698397,1
"(260310.02478884597, 6255350.235096605)",1655818698492,1
"(260310.0223619059, 6255350.232138765)",1655818698604,1
"(260310.0223619059, 6255350.232138765)",1655818698692,1
"(260310.0223619059, 6255350.232138765)",1655818698790,1
"(260310.0223619059, 6255350.232138765)",1655818698896,1
"(260310.0223619059, 6255350.232138765)",1655818698988,1
"(260310.0223619059, 6255350.232138765)",1655818699098,1
"(260310.0223619059, 6255350.232138765)",1655818699188,1
"(260305.06171258888, 6255344.226101755)",1655818699289,1
"(260299.71606331458, 6255337.753931414)",1655818699392,1
"(260298.96508828935, 6255336.8446988715)",1655818699492,1
"(260345.90136881557, 6255317.617954661)",1655818711588,2
"(260353.75288183457, 6255317.537629905)",1655818711690,2
"(260358.4152926336, 6255317.51047948)",1655818711788,2
"(260359.3055873406, 6255317.505295062)",1655818711898,2
"(260359.30562683157, 6255317.505294833)",1655818711989,2
"(260359.30562683157, 6255317.505294833)",1655818712088,2
"(260359.30562683157, 6255317.505294833)",1655818712188,2
"(260359.30562683157, 6255317.505294833)",1655818712290,2
"(260359.30562683157, 6255317.505294833)",1655818712390,2
"(260359.30562683157, 6255317.505294833)",1655818712490,2
"(260359.30562683157, 6255317.505294833)",1655818712591,2
"(260359.30562683157, 6255317.505294833)",1655818712701,2
"(260359.30562683157, 6255317.505294833)",1655818712795,2
"(260355.9033823782, 6255317.542420459)",1655818712889,2
"(260352.45389621012, 6255317.580061592)",1655818713002,2
"(260352.22177247045, 6255317.582594548)",1655818713089,2
"(260352.22177247045, 6255317.582594548)",1655818713189,2
"(260352.22177247045, 6255317.582594548)",1655818713289,2
"(260352.22177247045, 6255317.582594548)",1655818713389,2
"(260352.22177247045, 6255317.582594548)",1655818713487,2
"(260352.22177247045, 6255317.582594548)",1655818713588,2
"(260349.50942388817, 6255317.628917957)",1655818713689,2
"(260339.9820071602, 6255317.791633921)",1655818713788,2
"(260338.00402900088, 6255317.825415231)",1655818713889,2
"(260337.97941821272, 6255317.825835551)",1655818713989,2
"(260337.97941821272, 6255317.825835551)",1655818714089,2
"(260337.97941821272, 6255317.825835551)",1655818714188,2
"(260317.93933431536, 6255317.97852406)",1655818714302,2
"(260310.21421273478, 6255318.03738296)",1655818714394,2
"(260176.75537701527, 6255211.578705695)",1655818728489,3
"(260219.31627363304, 6255210.852541332)",1655818728607,3
"(260224.82006957987, 6255210.758636815)",1655818728691,3
"(260197.99794140836, 6255211.190258933)",1655818730099,4
"(260170.52624041477, 6255211.632478223)",1655818730201,4
"(260166.92545185488, 6255211.690441076)",1655818730289,4
"(260123.25504966412, 6255209.645355665)",1655818732289,5
"(260064.80837879027, 6255206.907984544)",1655818732391,5
"(260055.02558209468, 6255206.449803697)",1655818732488,5
"(259668.1639993799, 6246723.78807032)",1655818749796,6
"(259674.51230386354, 6246723.474732974)",1655818749889,6
"(259675.25084780712, 6246723.438280185)",1655818749999,6
"(259675.25084780712, 6246723.438280185)",1655818750092,6
"(259675.25084780712, 6246723.438280185)",1655818750204,6
"(259675.25084780712, 6246723.438280185)",1655818750296,6
"(259675.25084780712, 6246723.438280185)",1655818750389,6
"(259675.25084780712, 6246723.438280185)",1655818750499,6
"(259675.25084780712, 6246723.438280185)",1655818750589,6
"(259669.8089213782, 6246723.700122175)",1655818750688,6
"(259655.7373513034, 6246724.377185336)",1655818750790,6
"(259652.74394038215, 6246724.521215337)",1655818750889,6
"(259652.71227531054, 6246724.522738924)",1655818750995,6
"(259652.71227531054, 6246724.522738924)",1655818751100,6
"(259652.71227531054, 6246724.522738924)",1655818751198,6
"(259652.71227531054, 6246724.522738924)",1655818751289,6
"(259652.71227531054, 6246724.522738924)",1655818751399,6
"(259652.71227531054, 6246724.522738924)",1655818751493,6
"(259652.71227531054, 6246724.522738924)",1655818751602,6
"(259652.71227531054, 6246724.522738924)",1655818751696,6
"(259652.71227531054, 6246724.522738924)",1655818751788,6
"(259617.96775532438, 6246726.21607083)",1655818751888,6
"(259608.1151117574, 6246726.696255784)",1655818751988,6
"(259598.75788020395, 6246724.548120385)",1655818753189,7
"(259544.4357193879, 6246711.259985352)",1655818753289,7
"(259530.9339148719, 6246707.957211696)",1655818753389,7
"(259517.9698933076, 6246832.86932281)",1655818754989,8
"(259444.94252040872, 6246845.2979194885)",1655818755088,8
"(259434.51011957135, 6246847.073419513)",1655818755189,8
"(259546.45457808272, 6247214.134514965)",1655818757089,9
"(259444.52711400535, 6247241.2741436865)",1655818757189,9
"(273610.548074823, 6250797.848326123)",1655818771992,10
"(273598.3583529642, 6250795.2210698705)",1655818772088,10
"(273596.31083308527, 6250794.779766986)",1655818772188,10
"(273596.30925080244, 6250794.779425956)",1655818772288,10
"(273596.30925080244, 6250794.779425956)",1655818772388,10
"(273596.30925080244, 6250794.779425956)",1655818772490,10
"(273596.30925080244, 6250794.779425956)",1655818772589,10
"(273576.590623717, 6250790.432716094)",1655818772690,10
"(273551.3088990337, 6250784.859695134)",1655818772790,10
"(273546.8683804763, 6250783.880841701)",1655818772899,10
"(273473.70133004955, 6250879.664936924)",1655818777596,11
"(273396.7985255185, 6250905.589690805)",1655818777690,11
"(273381.201745515, 6250910.84753134)",1655818777800,11
"(273711.2020613148, 6251219.940637068)",1655818791191,12
"(273799.19436740293, 6251197.199635663)",1655818791291,12
"(273926.34106549196, 6251146.018289854)",1655818793590,13
"(274418.29082973365, 6250945.708415181)",1655818793690,13
"(274528.2619925028, 6250900.930855697)",1655818793790,13
"(256199.49850128387, 6255841.965374449)",1655818808788,14
"(256168.0739157424, 6255835.336350621)",1655818808888,14
"(256161.54452518496, 6255833.958974123)",1655818808989,14
"(256115.45335066933, 6255824.098935102)",1655818810388,15
"(256066.92326479475, 6255813.716971296)",1655818810488,15
"(256058.88075644767, 6255811.996450324)",1655818810589,15
"(255977.79798130743, 6255500.869372677)",1655818818291,16
"(255874.4609396453, 6255467.821434939)",1655818818388,16
"(255861.42535336703, 6255463.652559609)",1655818818491,16
"(255670.3870809665, 6255402.541336292)",1655818818588,16
"(255419.48927963586, 6255322.281651287)",1655818818688,16
"(255371.96280380146, 6255307.078409332)",1655818818791,16
"(538810.3315535889, 5744996.473388448)",1655818844692,17
"(537848.4191704174, 5745218.016600093)",1655818844789,17
"(537279.3258945198, 5745359.97802485)",1655818844888,17
"(536960.2428195771, 5745679.061099792)",1655818844991,17
"(536401.8474384273, 5745998.144174734)",1655818845091,17
"(534726.6612949775, 5746317.227249676)",1655818845191,17
"(534248.0366825633, 5746317.227249676)",1655818845290,17
"(534248.0366825633, 5746317.227249676)",1655818845391,17
"(534443.5681907038, 5746186.164269131)",1655818845490,17
"(535120.1667436551, 5745732.646450821)",1655818845591,17
"(535272.3976397308, 5745630.607474287)",1655818845691,17
"(535387.8546027998, 5745568.330185808)",1655818845791,17
"(533630.5233406972, 5746007.831497846)",1655818847789,18
"(536343.5829426995, 5745753.738282724)",1655818847890,18
"(537407.1016380091, 5745654.133805023)",1655818847990,18
"(538346.6573165286, 5745567.361260655)",1655818848090,18
"(538949.1599071745, 5745511.909767697)",1655818848189,18
"(539090.9561505978, 5745498.859511123)",1655818848289,18
"(561608.2995402134, 5994784.618688471)",1655818886289,19
"(561848.0017817422, 5994763.412557523)",1655818886388,19
"(561815.1019504074, 5995049.57638475)",1655818887488,20
"(561791.1255955108, 5995153.735711025)",1655818887589,20
"(560233.513646169, 5996384.276726873)",1655818891193,21
"(560473.5183776331, 5996290.40888291)",1655818891289,21
"(560584.4151871038, 5996493.557551212)",1655818899791,22
"(560837.9699482386, 5996241.279571348)",1655818899889,22
"(560879.6143665062, 5996199.844854577)",1655818899992,22
"(561934.0065069286, 5995924.506518538)",1655818906290,23
"(561799.7981333164, 5995861.774183967)",1655818906393,23
"(561765.1229065305, 5995845.566119824)",1655818906491,23
"(561469.1117181728, 5995937.309566547)",1655818909389,24
"(561481.72887559, 5995911.555921245)",1655818909490,24
"(561483.5007969209, 5995907.93914514)",1655818909587,24
"(561354.6673347731, 5996083.844804536)",1655818923588,25
"(561317.5247580842, 5996095.93797239)",1655818923688,25
"(559929.1591243609, 5994283.254345589)",1655818945688,26
"(559975.0635642407, 5994273.876558463)",1655818945789,26
"(140235.55754699023, 5752766.827805074)",1655818971597,27
"(140357.6870823928, 5752803.194134839)",1655818971695,27
"(140385.75916718823, 5752811.553117696)",1655818971790,27
"(140345.0596470219, 5752699.885270882)",1655818973796,28
"(140249.229779751, 5752439.7881472455)",1655818973892,28
"(140228.73307537177, 5752384.156912382)",1655818973996,28
"(140228.55568280016, 5752383.675441427)",1655818974096,28
"(140228.55568280016, 5752383.675441427)",1655818974190,28
"(140228.55568280016, 5752383.675441427)",1655818974296,28
"(140228.55568280016, 5752383.675441427)",1655818974389,28
"(140228.55568280016, 5752383.675441427)",1655818974489,28
"(140185.4231675094, 5752283.266658746)",1655818974596,28
"(140153.6346124607, 5752209.265639003)",1655818974689,28
"(139908.50213362323, 5753126.185323482)",1655818980192,29
"(140027.85429856728, 5753003.230105271)",1655818980292,29
"(140100.23689207618, 5752928.649186637)",1655818980391,29
"(140110.75482212345, 5752917.811817499)",1655818980492,29
"(140135.57061626832, 5752686.025191007)",1655819010090,30
"(140193.22257045162, 5752635.064748846)",1655819010191,30
"(140233.09840620885, 5752599.922508932)",1655819010290,30
"(140246.4517310323, 5752588.154335657)",1655819010390,30
"(-182814.07471294346, 6125302.705006716)",1655819027289,31
"(-181015.02837440185, 6125653.5222368855)",1655819027389,31
"(-183707.28434017362, 6125693.968892715)",1655819031888,32
"(-183860.74149679713, 6125538.657462478)",1655819031990,32
"(-183881.9417429393, 6125517.201046745)",1655819032088,32
"(-184837.63711333842, 6125440.595829533)",1655819041690,33
"(-184868.04520202134, 6125349.510361638)",1655819041789,33
"(-184870.2791694658, 6125342.709290502)",1655819043089,34
"(-184940.19627730089, 6125125.552637824)",1655819043190,34
"(-184951.93904619577, 6125089.080585913)",1655819043288,34
"(236503.98326973175, 6351588.373505868)",1655819071896,35
"(236071.55567495094, 6349592.787238728)",1655819071989,35
"(235804.5564562964, 6348455.627825411)",1655819072099,35
"(235764.41992177622, 6348284.684860567)",1655819072193,35
"(230730.9512396421, 6348497.1447999105)",1655819077993,36
"(233249.466351128, 6347697.965383937)",1655819078098,36
"(233809.97144190472, 6347520.104973628)",1655819078195,36
"(233382.0051028334, 6347422.802046582)",1655819079291,37
"(233191.929776414, 6347381.509635806)",1655819079391,37
"(232908.3361071209, 6347320.231760736)",1655819079497,37
"(232833.0969703697, 6347303.97436531)",1655819079593,37
"(231893.54367326395, 6347872.512552992)",1655819084794,38
"(232110.65433783262, 6347799.203732691)",1655819084891,38
"(232204.09469379706, 6347767.755498136)",1655819084993,38
"(232267.45412839187, 6347746.519153209)",1655819085093,38
"(232279.0357045445, 6347742.637326494)",1655819085191,38
"(232237.10807529278, 6347951.422530857)",1655819101489,39
"(232182.59294678876, 6347965.2963421885)",1655819101588,39
"(232173.4548088447, 6347967.621949874)",1655819101694,39
"(232173.44292963383, 6347967.62497307)",1655819101790,39
"(232173.44292963383, 6347967.62497307)",1655819101900,39
"(232173.44292963383, 6347967.62497307)",1655819101996,39
"(232173.44292963383, 6347967.62497307)",1655819102089,39
"(232173.44292963383, 6347967.62497307)",1655819102189,39
"(232173.44292963383, 6347967.62497307)",1655819102300,39
"(232173.44292963383, 6347967.62497307)",1655819102390,39
"(232177.46077625497, 6347911.750016389)",1655819102491,39
"(232178.94723593217, 6347891.07827904)",1655819102595,39
"(539537.7093725175, 5742772.807699085)",1655819120289,40
"(537956.0458484603, 5739297.185855349)",1655819120389,40
"(537647.1040455445, 5738618.302602164)",1655819120489,40
"(537617.3178359607, 5738269.382054181)",1655819121791,41
"(537459.9693532803, 5736339.8523831945)",1655819121893,41
"(537324.7989142488, 5734935.89026803)",1655819122002,41
"(537287.4071882631, 5734547.5171364425)",1655819122093,41
"(535064.587556633, 5739059.436494343)",1655819127394,42
"(535208.0840525334, 5738632.739241428)",1655819127488,42
"(535323.7738546403, 5738290.300575691)",1655819127589,42
"(535344.339570772, 5738229.426615638)",1655819127688,42
"(535408.6025974976, 5737950.22700794)",1655819129594,43
"(535433.4058027235, 5737842.445645882)",1655819129689,43
"(535151.3241549707, 5736959.235007196)",1655819154190,44
"(535150.8731207154, 5736844.123140056)",1655819154293,44
"(535150.7966949118, 5736824.617932085)",1655819154388,44
"(535119.8119639945, 5736744.806791458)",1655819155889,45
"(535119.9489039428, 5736692.570544506)",1655819155988,45
"(535120.1106827356, 5736653.234998568)",1655819156096,45
"(535120.146461412, 5736644.53562735)",1655819156188,45
