center,time,id_zoom
"(260292.11237731855, 6255321.095823445)",1655819957420,0
"(260290.0053426464, 6255315.7629158)",1655819957511,0
"(260280.8263813795, 6255292.922995408)",1655819957613,0
"(260273.41554836725, 6255274.4879580075)",1655819957713,0
"(260051.542464947, 6255084.364609933)",1655819976409,1
"(259702.50075307285, 6255060.739791068)",1655819976510,1
"(259511.54973865332, 6255047.807209358)",1655819976610,1
"(259309.81278769518, 6255033.853781028)",1655819977710,2
"(258710.18205121582, 6254992.232635585)",1655819977810,2
"(257925.48046258345, 6254939.280101304)",1655819977909,2
"(256957.09684325726, 6254874.205891695)",1655819978009,2
"(256774.1258944064, 6254861.910464924)",1655819978109,2
"(254930.1720381348, 6254733.580766951)",1655819978209,2
"(253374.76763356643, 6254625.33165249)",1655819978309,2
"(253207.05962338374, 6254613.596190317)",1655819979920,3
"(256254.0144484123, 6254821.148332848)",1655819980015,3
"(256765.758819014, 6254856.007281092)",1655819980111,3
"(257461.87674520578, 6254904.108875348)",1655819982309,4
"(258406.9126525463, 6254969.420847823)",1655819982412,4
"(258577.77881956042, 6254981.229506426)",1655819982509,4
"(258914.40958666027, 6255004.828165967)",1655819983710,5
"(259394.82475299962, 6255038.506831356)",1655819983814,5
"(259480.22624696302, 6255044.493753795)",1655819983910,5
"(259619.31028731007, 6246716.022190034)",1655820005410,6
"(259585.1438019594, 6246707.298449698)",1655820005510,6
"(259579.57080577212, 6246705.875494684)",1655820005610,6
"(259419.65137772428, 6247565.724594173)",1655820019518,7
"(259407.00112997525, 6247630.872161697)",1655820019612,7
"(259404.62525405007, 6247643.107695762)",1655820019718,7
"(259495.79511208233, 6246679.4855453875)",1655820034311,8
"(259334.82998613088, 6246769.797386214)",1655820034410,8
"(259303.2806373576, 6246787.4986103)",1655820034510,8
"(273601.60623873025, 6250804.813985571)",1655820064010,9
"(273560.2660211725, 6250814.82859224)",1655820064111,9
"(273551.8817459504, 6250816.859670534)",1655820064210,9
"(273550.16249269136, 6250817.272393045)",1655820067417,10
"(273448.1166357018, 6250841.761185643)",1655820067511,10
"(273414.8303625105, 6250849.749169327)",1655820067611,10
"(273330.1066867936, 6250870.157538558)",1655820070710,11
"(273168.4241249654, 6250909.106930711)",1655820070810,11
"(273136.43914265133, 6250916.8121254165)",1655820070911,11
"(272808.4067180576, 6250994.517459684)",1655820075311,12
"(272649.8433039206, 6251032.078084571)",1655820075411,12
"(272359.801871204, 6251101.552024499)",1655820078510,13
"(271751.53344195354, 6251247.352387519)",1655820078611,13
"(271626.65714190877, 6251277.284912378)",1655820078711,13
"(271928.25753376615, 6251205.745512546)",1655820083712,14
"(272562.4336515589, 6251055.314113229)",1655820083817,14
"(272634.41775223, 6251038.238936966)",1655820083912,14
"(256158.7124527676, 6255849.360913129)",1655820087612,15
"(256134.5262994069, 6255851.394750839)",1655820087710,15
"(256063.4929808607, 6255860.951786407)",1655820088913,16
"(256012.8244785632, 6255867.8430200275)",1655820089010,16
"(255811.78937147697, 6255895.271356381)",1655820091410,17
"(255756.4793148574, 6255902.818407551)",1655820091510,17
"(256850.9559332197, 6256134.461907697)",1655820099419,18
"(256699.34488633816, 6256184.161418557)",1655820099512,18
"(256665.09268299857, 6256195.389609292)",1655820099619,18
"(255757.88340943216, 6257021.959553585)",1655820101111,19
"(255214.49990100187, 6257322.6415998675)",1655820101218,19
"(255068.10514429925, 6257403.649349142)",1655820101311,19
"(255070.8010415723, 6257402.161922737)",1655820104111,20
"(255583.26877822244, 6257118.855029343)",1655820104213,20
"(255962.0706515235, 6256911.701094243)",1655820104316,20
"(255872.9678403958, 6256961.652357738)",1655820104416,20
"(255774.64367529307, 6257016.156823413)",1655820104510,20
"(255877.92880508368, 6256347.9176787445)",1655820106015,21
"(255980.7703027507, 6256234.07449549)",1655820106111,21
"(541362.872170191, 5744585.299937198)",1655820136411,22
"(543244.8762673932, 5744415.324137606)",1655820136513,22
"(544128.8595558484, 5744306.872062413)",1655820136612,22
"(544117.5422362748, 5744424.214789539)",1655820137910,23
"(543975.7095260455, 5744615.3653225945)",1655820138012,23
"(543878.4640461836, 5744754.238148613)",1655820138112,23
"(541603.9782455221, 5745535.562480627)",1655820139712,24
"(540966.5693411381, 5745451.511155245)",1655820139811,24
"(540764.2530705564, 5745424.832910603)",1655820139911,24
"(561367.0712918299, 5994829.588349257)",1655820162312,25
"(561845.3064597601, 5995198.172927051)",1655820162414,25
"(562116.0529105458, 5995403.215387226)",1655820162513,25
"(562208.3060259054, 5995473.080774851)",1655820162613,25
"(561332.7586217358, 5994335.271363661)",1655820164512,26
"(561598.5984117341, 5993966.7295721155)",1655820164612,26
"(561792.1590710427, 5993706.509657508)",1655820164712,26
"(561827.5403450438, 5993658.943627654)",1655820164812,26
"(561827.633434521, 5993658.81847962)",1655820164912,26
"(561827.633434521, 5993658.81847962)",1655820165011,26
"(561827.633434521, 5993658.81847962)",1655820165112,26
"(561827.633434521, 5993658.81847962)",1655820165210,26
"(561827.633434521, 5993658.81847962)",1655820165311,26
"(561927.9570341452, 5993419.952766228)",1655820165412,26
"(561932.7343484131, 5993405.620823424)",1655820165511,26
"(561932.7343484131, 5993405.620823424)",1655820165612,26
"(561932.7343484131, 5993405.620823424)",1655820165710,26
"(561991.2306069742, 5993359.361914386)",1655820165811,26
"(562111.4573981921, 5993264.286428608)",1655820165912,26
"(562149.9724154698, 5993233.828708325)",1655820166011,26
"(562157.6047434057, 5993227.793054551)",1655820166111,26
"(562126.1944240668, 5993260.012788579)",1655820167810,27
"(562100.4126604561, 5993286.458922809)",1655820167910,27
"(562096.9798928169, 5993289.980149485)",1655820168010,27
"(562096.9798928169, 5993289.980149485)",1655820168110,27
"(562051.7806681283, 5993336.872811646)",1655820168210,27
"(561990.0773744131, 5993400.8930259505)",1655820168310,27
"(561792.2337721817, 5993606.477334902)",1655820168410,27
"(561734.6888431774, 5993666.273731295)",1655820168510,27
"(561733.9776046406, 5993667.012797313)",1655820168617,27
"(561380.491470442, 5994027.988992065)",1655820168711,27
"(561252.7742262981, 5994158.412452378)",1655820168810,27
"(559136.6350517756, 5993000.231871602)",1655820171110,28
"(559345.7673714705, 5992992.99614488)",1655820171211,28
"(559520.6816869446, 5992627.070772466)",1655820180319,29
"(559588.529065532, 5992473.527118947)",1655820180419,29
"(559670.8267858663, 5992288.354358943)",1655820180518,29
"(559689.5153701886, 5992246.3043881105)",1655820180610,29
"(559849.4138177983, 5993840.497647653)",1655820207219,30
"(559957.3609148898, 5993900.288575193)",1655820207311,30
"(560020.332575286, 5993935.1680123)",1655820207419,30
"(140250.60295409954, 5752375.491455511)",1655820215911,31
"(140255.61099982556, 5752051.999556162)",1655820216014,31
"(140276.99541899536, 5751874.621607132)",1655820216110,31
"(140290.52498483157, 5751800.135953406)",1655820216213,31
"(140280.01319106892, 5751819.874204456)",1655820222811,32
"(140272.93179133153, 5751836.465143447)",1655820222915,32
"(140199.2894206844, 5752493.341026325)",1655820230410,33
"(140240.066682563, 5752448.335321498)",1655820230511,33
"(140246.41714095493, 5752443.024324663)",1655820234410,34
"(140298.21417668895, 5752492.365687082)",1655820234510,34
"(140313.94424938632, 5752507.350004365)",1655820234611,34
"(-184992.54587177467, 6124989.915569197)",1655820250309,35
"(-184736.58059514305, 6125427.439778625)",1655820250410,35
"(-184575.38058938924, 6125713.1723128185)",1655820250509,35
"(-184496.5835806448, 6125853.535565636)",1655820250610,35
"(-185613.0368881184, 6127925.227114754)",1655820254911,36
"(-185717.16013465013, 6128313.447620878)",1655820255010,36
"(-185738.74708291443, 6128393.93393167)",1655820255119,36
"(-183997.1517941156, 6127317.506531276)",1655820265611,37
"(-182707.01369993424, 6126947.185243863)",1655820265715,37
"(-182455.01472368918, 6126874.851448177)",1655820265816,37
"(-184863.90160536405, 6126065.203035839)",1655820271413,38
"(-186567.28020127048, 6126028.285532389)",1655820271513,38
"(-187197.8178388844, 6126014.619823858)",1655820271612,38
"(-187229.50865678617, 6126013.932985429)",1655820271712,38
"(-187229.50865678617, 6126013.932985429)",1655820271811,38
"(-187229.50865678617, 6126013.932985429)",1655820271910,38
"(-187229.50865678617, 6126013.932985429)",1655820272010,38
"(-187229.50865678617, 6126013.932985429)",1655820272110,38
"(-187229.50865678617, 6126013.932985429)",1655820272211,38
"(-187229.50865678617, 6126013.932985429)",1655820272310,38
"(-186524.2750299012, 6125948.5915040225)",1655820272412,38
"(-186263.36378857872, 6125924.417490796)",1655820272511,38
"(-185950.40288947715, 6125896.723254618)",1655820272612,38
"(-185772.20427576127, 6125880.977565017)",1655820272712,38
"(236331.26076525127, 6352250.425133636)",1655820297713,39
"(235283.61333427014, 6351067.295489276)",1655820297810,39
"(234932.32627253962, 6350666.025071822)",1655820297910,39
"(234390.650486685, 6350039.512172884)",1655820298011,39
"(234270.26698865567, 6349900.274244397)",1655820298111,39
"(232547.2450509353, 6350509.150567211)",1655820301011,40
"(231404.37703506622, 6350914.929811651)",1655820301111,40
"(231273.77055657975, 6350961.30209386)",1655820301211,40
"(230163.7013494133, 6351335.752748366)",1655820301311,40
"(229816.17739895132, 6351452.980187761)",1655820301411,40
"(229858.2016801103, 6351499.864515028)",1655820302510,41
"(229999.30762906704, 6351576.511365325)",1655820302610,41
"(230027.57407697802, 6351591.865318985)",1655820302710,41
"(229555.29968737529, 6352512.713208273)",1655820304116,42
"(229364.99695452032, 6352883.581606188)",1655820304211,42
"(231490.33457301266, 6350377.348850155)",1655820309010,43
"(231795.898108739, 6349563.071795195)",1655820309110,43
"(231852.4873464524, 6349412.270693492)",1655820309211,43
"(231935.74480159034, 6349190.940176917)",1655820312910,44
"(232098.32797545724, 6348758.733831318)",1655820313010,44
"(232129.55053179472, 6348675.732702394)",1655820313111,44
"(232217.5605696064, 6348382.717776382)",1655820318410,45
"(232288.25281946766, 6348147.283464042)",1655820318511,45
"(232366.27185342164, 6347888.249769872)",1655820318613,45
"(232387.1553868125, 6347818.913628071)",1655820318710,45
"(232352.30843138348, 6347781.325935381)",1655820323015,46
"(232327.4350879013, 6347756.71820573)",1655820323110,46
"(539860.0019352945, 5742524.642467646)",1655820348516,47
"(539067.4054126866, 5739378.491757318)",1655820348611,47
"(538246.0153724778, 5736207.353539006)",1655820348715,47
"(538063.2119035011, 5735501.604700408)",1655820348812,47
"(537985.7994401354, 5739589.148402664)",1655820351913,48
"(538215.0249430626, 5739052.857373198)",1655820352013,48
"(538395.7670265598, 5738629.997103336)",1655820352113,48
"(538436.4329860263, 5738534.855904002)",1655820352213,48
"(538437.0638025262, 5738533.3800593605)",1655820352311,48
"(538781.0304298096, 5737969.656975757)",1655820352412,48
"(541599.6458478254, 5735924.96646913)",1655820352510,48
"(542813.0836718527, 5735141.486929207)",1655820352614,48
"(542813.0836718527, 5735141.486929207)",1655820352711,48
"(542813.0836718527, 5735141.486929207)",1655820352811,48
"(543265.3139479783, 5734922.488365398)",1655820352910,48
"(544830.1683969471, 5734164.68665466)",1655820353012,48
"(545182.2519093273, 5733994.185501545)",1655820353112,48
"(545187.7134819024, 5733991.540661928)",1655820353210,48
"(545187.7134819024, 5733991.540661928)",1655820353312,48
"(545187.7134819024, 5733991.540661928)",1655820353412,48
"(541690.7194378556, 5734851.457230136)",1655820353512,48
"(540295.7436716512, 5735482.062713488)",1655820353612,48
"(540295.7436716512, 5735482.062713488)",1655820353712,48
"(540295.7436716512, 5735482.062713488)",1655820353812,48
"(540295.7436716512, 5735482.062713488)",1655820353911,48
"(540295.7436716512, 5735482.062713488)",1655820354010,48
"(538541.2996388795, 5736029.471303581)",1655820354111,48
"(537909.2847322657, 5736226.667898335)",1655820354211,48
"(536912.7518293811, 5737932.528806357)",1655820358409,49
"(536816.3330563436, 5737854.4737836085)",1655820358510,49
"(536025.7650309611, 5738162.769668699)",1655820374416,50
"(535972.3128753084, 5738281.362071992)",1655820374515,50
"(536065.8201475543, 5737925.548006697)",1655820385310,51
"(536150.3238240577, 5737605.3662339095)",1655820385409,51
"(536197.5438732507, 5737435.665125856)",1655820385510,51
"(536210.0716414041, 5737390.642382904)",1655820385609,51
