center,time,id_zoom
"(260274.76239270298, 6255342.7509623)",1652443014341,0
"(260208.38400869985, 6255359.143622106)",1652443014438,0
"(260167.62568555097, 6255369.209207999)",1652443014538,0
"(260161.69776256563, 6255370.673154828)",1652443014651,0
"(260161.69776256563, 6255370.673154828)",1652443014740,0
"(260034.35673122574, 6255401.3033874165)",1652443014848,0
"(259984.8678504796, 6255413.207295464)",1652443014939,0
"(259978.87718582083, 6255414.648272107)",1652443015040,0
"(259978.87718582083, 6255414.648272107)",1652443015138,0
"(259978.87718582083, 6255414.648272107)",1652443015237,0
"(259978.87718582083, 6255414.648272107)",1652443015338,0
"(259786.75177300212, 6255460.979213997)",1652443015438,0
"(259632.67255660848, 6255498.1353357)",1652443015537,0
"(259667.36138330994, 6255489.560199632)",1652443017338,1
"(259906.08327850723, 6255431.066575505)",1652443017437,1
"(260110.4272553526, 6255380.996514841)",1652443017538,1
"(260161.32083818334, 6255368.526145911)",1652443017651,1
"(260095.62361225672, 6255394.483549893)",1652443018838,2
"(260029.42998448393, 6255420.580415064)",1652443018938,2
"(260019.484602842, 6255424.501385896)",1652443019039,2
"(260019.48435709722, 6255424.50148278)",1652443019138,2
"(260006.04914495084, 6255429.808898625)",1652443019238,2
"(259791.70874089212, 6255514.481447473)",1652443019339,2
"(259311.54489058087, 6255703.105095577)",1652443019438,2
"(259175.0997527014, 6255756.705089947)",1652443019540,2
"(258929.26919066848, 6255691.662292527)",1652443021738,3
"(258385.29006352596, 6255907.999241825)",1652443021838,3
"(258291.5161241311, 6255945.29252563)",1652443021939,3
"(258291.37312326697, 6255945.349396141)",1652443022037,3
"(258291.37312326697, 6255945.349396141)",1652443022138,3
"(258291.37312326697, 6255945.349396141)",1652443022244,3
"(257497.69268261103, 6256257.961754422)",1652443022337,3
"(256440.22830488806, 6256674.472501044)",1652443022438,3
"(256257.6231660231, 6256746.396439408)",1652443022538,3
"(258285.41762200883, 6254825.057065459)",1652443023853,4
"(258776.53663905594, 6254731.84842392)",1652443023942,4
"(259632.90955479592, 6246717.962458751)",1652443028337,5
"(259605.22614701668, 6246708.756848172)",1652443028438,5
"(259521.92737885888, 6246681.141184308)",1652443028538,5
"(259500.97003639466, 6246674.193291347)",1652443028638,5
"(259500.24675588272, 6246673.953505429)",1652443028738,5
"(259500.24675588272, 6246673.953505429)",1652443028839,5
"(259500.24675588272, 6246673.953505429)",1652443028938,5
"(259500.24675588272, 6246673.953505429)",1652443029037,5
"(259500.24675588272, 6246673.953505429)",1652443029139,5
"(259500.24675588272, 6246673.953505429)",1652443029238,5
"(259500.24675588272, 6246673.953505429)",1652443029338,5
"(259469.74546809518, 6246662.591111666)",1652443029437,5
"(259356.86852443905, 6246620.541992637)",1652443029539,5
"(259331.19712206314, 6246610.978836345)",1652443029639,5
"(259330.7708127852, 6246610.820026858)",1652443029737,5
"(259167.40885717943, 6246550.379897507)",1652443029838,5
"(259013.73415972933, 6246493.523828678)",1652443029938,5
"(258990.63308164314, 6246484.976966329)",1652443030039,5
"(258990.63290749257, 6246484.976901897)",1652443030138,5
"(258990.63290749257, 6246484.976901897)",1652443030238,5
"(258990.63290749257, 6246484.976901897)",1652443030338,5
"(258990.63290749257, 6246484.976901897)",1652443030437,5
"(258990.63290749257, 6246484.976901897)",1652443030538,5
"(258840.07786831504, 6246428.801956493)",1652443030638,5
"(258408.22658633313, 6246267.670038754)",1652443030738,5
"(258311.645833468, 6246231.633924992)",1652443030838,5
"(258310.3487874379, 6246231.149972476)",1652443030947,5
"(258310.3487874379, 6246231.149972476)",1652443031038,5
"(258310.3487874379, 6246231.149972476)",1652443031138,5
"(258310.3487874379, 6246231.149972476)",1652443031237,5
"(258310.3487874379, 6246231.149972476)",1652443031338,5
"(258010.29598605813, 6246118.998321101)",1652443031438,5
"(257149.62610980548, 6245797.303114567)",1652443031539,5
"(256957.14284511463, 6245725.358057238)",1652443031638,5
"(273599.7745314634, 6250800.734766205)",1652443035741,6
"(273573.6594523754, 6250801.50471471)",1652443035842,6
"(273568.8488596403, 6250801.646544979)",1652443035939,6
"(273568.8396937625, 6250801.646815215)",1652443036038,6
"(273568.8396937625, 6250801.646815215)",1652443036139,6
"(273568.8396937625, 6250801.646815215)",1652443036240,6
"(273568.8396937625, 6250801.646815215)",1652443036339,6
"(273530.85927585594, 6250804.628268115)",1652443036439,6
"(273502.60165400355, 6250806.84648406)",1652443036538,6
"(273498.4926051453, 6250807.169043325)",1652443036639,6
"(273498.4926051453, 6250807.169043325)",1652443036740,6
"(273498.4926051453, 6250807.169043325)",1652443036838,6
"(273467.2231357713, 6250809.505934327)",1652443036939,6
"(273376.165066472, 6250816.311063645)",1652443037041,6
"(273357.4454150656, 6250817.710057162)",1652443037139,6
"(273357.2012636275, 6250817.728303564)",1652443037239,6
"(273357.2012636275, 6250817.728303564)",1652443037339,6
"(273350.4733904275, 6250818.264870895)",1652443037440,6
"(273133.24733458896, 6250835.589276642)",1652443037539,6
"(273076.6186691732, 6250840.105576368)",1652443037639,6
"(273074.618580592, 6250840.265089213)",1652443037740,6
"(273074.618580592, 6250840.265089213)",1652443037840,6
"(273074.618580592, 6250840.265089213)",1652443037939,6
"(273074.618580592, 6250840.265089213)",1652443038039,6
"(273074.618580592, 6250840.265089213)",1652443038139,6
"(273074.618580592, 6250840.265089213)",1652443038241,6
"(273074.618580592, 6250840.265089213)",1652443038349,6
"(273074.618580592, 6250840.265089213)",1652443038442,6
"(273074.618580592, 6250840.265089213)",1652443038553,6
"(272738.4717848217, 6250867.340151893)",1652443038638,6
"(272534.1024543512, 6250883.801151974)",1652443038739,6
"(272509.453214521, 6250885.786533723)",1652443038839,6
"(272509.453214521, 6250885.786533723)",1652443038939,6
"(272060.5955498835, 6250920.5454589315)",1652443039040,6
"(271490.6234390744, 6250964.683321625)",1652443039139,6
"(271384.09746183583, 6250972.932547977)",1652443039239,6
"(271383.8997966468, 6250972.9478549)",1652443039340,6
"(271383.8997966468, 6250972.9478549)",1652443039443,6
"(271383.8997966468, 6250972.9478549)",1652443039545,6
"(269925.5355837915, 6251080.39624011)",1652443039640,6
"(269205.96580991, 6251133.412221692)",1652443039739,6
"(256209.85953484313, 6255844.865432504)",1652443044238,7
"(256181.90468439652, 6255845.451214496)",1652443044339,7
"(256117.27736691397, 6255846.802234103)",1652443044439,7
"(256100.57969872863, 6255847.151295119)",1652443044540,7
"(256100.01550371962, 6255847.16308949)",1652443044639,7
"(256100.01550371962, 6255847.16308949)",1652443044738,7
"(256100.01550371962, 6255847.16308949)",1652443044838,7
"(256073.57098114374, 6255848.87268659)",1652443044940,7
"(255993.19044214112, 6255854.069162951)",1652443045040,7
"(255798.7861585418, 6255867.228798029)",1652443045139,7
"(255728.96945693248, 6255871.954837488)",1652443045240,7
"(255724.24242661154, 6255872.274820118)",1652443045339,7
"(255724.24242661154, 6255872.274820118)",1652443045438,7
"(255724.24242661154, 6255872.274820118)",1652443045539,7
"(255724.24242661154, 6255872.274820118)",1652443045638,7
"(255724.24242661154, 6255872.274820118)",1652443045739,7
"(255724.24242661154, 6255872.274820118)",1652443045839,7
"(255724.24242661154, 6255872.274820118)",1652443045944,7
"(255445.22626118377, 6255900.548048178)",1652443046039,7
"(255278.46747420717, 6255917.446026858)",1652443046139,7
"(255260.22992691924, 6255919.294071514)",1652443046238,7
"(255260.22992691924, 6255919.294071514)",1652443046340,7
"(255260.22992691924, 6255919.294071514)",1652443046440,7
"(255260.22992691924, 6255919.294071514)",1652443046539,7
"(255260.22992691924, 6255919.294071514)",1652443046639,7
"(255054.84685825542, 6255940.304160078)",1652443046739,7
"(254462.6926666481, 6256000.879805821)",1652443046840,7
