center,time,id_zoom
"(553465.8328920237, 5988945.902326374)",1655822569316,10
"(553465.8328920237, 5988945.902326374)",1655822569417,10
"(553465.8328920237, 5988945.902326374)",1655822569517,10
"(554998.5397445667, 5989189.8178468775)",1655822569621,10
"(557267.2949255889, 5989550.868363459)",1655822569729,10
"(557676.3042498777, 5989615.958254628)",1655822569823,10
"(558073.8644504161, 5989853.272861827)",1655822570922,11
"(559155.6882177449, 5990500.129342903)",1655822571018,11
"(559388.4893474411, 5990639.3284658035)",1655822571128,11
"(559598.5261125286, 5992956.889089452)",1655822586720,12
"(559728.3474455014, 5993003.06871134)",1655822586819,12
"(558717.6026724564, 5987790.960290501)",1655822601527,13
"(558341.3940982647, 5987351.584615347)",1655822601620,13
"(558273.3992759975, 5987272.173158538)",1655822601726,13
"(553499.9236437386, 5976833.357496184)",1655822609016,14
"(552140.4135952366, 5975911.045097367)",1655822609122,14
"(551887.9063047023, 5975739.74029156)",1655822609222,14
"(558488.017337017, 5990785.227863159)",1655822612820,15
"(559080.9800590627, 5990575.219231542)",1655822612918,15
"(559295.5071176771, 5990499.240536171)",1655822613019,15
"(559305.1729894746, 5990495.81719026)",1655822613119,15
"(559305.1729894746, 5990495.81719026)",1655822613216,15
"(559305.1729894746, 5990495.81719026)",1655822613317,15
"(559305.1729894746, 5990495.81719026)",1655822613417,15
"(559305.1729894746, 5990495.81719026)",1655822613517,15
"(559305.1729894746, 5990495.81719026)",1655822613618,15
"(559472.0404783927, 5990429.050315803)",1655822613720,15
"(559704.4166375279, 5990336.072169225)",1655822613819,15
"(559774.1048881765, 5990308.188567018)",1655822613919,15
"(559783.6915811184, 5994135.192916855)",1655822620421,16
"(559919.3880256406, 5994071.870433437)",1655822620518,16
"(559954.131515207, 5994055.65745122)",1655822620616,16
"(559955.253245438, 5994055.133997977)",1655822620720,16
"(559955.253245438, 5994055.133997977)",1655822620817,16
"(559955.253245438, 5994055.133997977)",1655822620916,16
"(559955.253245438, 5994055.133997977)",1655822621029,16
"(559955.253245438, 5994055.133997977)",1655822621117,16
"(559999.8776840974, 5994034.421082286)",1655822621217,16
"(560039.6959035398, 5994015.93902521)",1655822621317,16
"(559995.3995878217, 5994055.770961157)",1655822623517,17
"(559977.9009988434, 5994070.652771654)",1655822623620,17
"(559683.2606435041, 5993965.940891627)",1655822628521,18
"(559137.848543113, 5993769.5308677945)",1655822628622,18
"(559028.1830833253, 5993730.038902811)",1655822628726,18
"(140188.2536175803, 5752816.043559101)",1655822651017,19
"(140161.85309578176, 5752909.066452522)",1655822651117,19
"(140150.18026049307, 5752961.69707228)",1655822651218,19
"(140138.3311128325, 5753021.270037991)",1655822651320,19
"(140136.29456211624, 5753031.509033189)",1655822651417,19
"(140126.24814605177, 5753065.980450333)",1655822653023,20
"(140122.9547247084, 5753077.27793183)",1655822653118,20
"(140122.5995593578, 5753078.506967834)",1655822655417,21
"(140117.3465318138, 5753097.218080326)",1655822655518,21
"(140117.2249348655, 5753109.661099246)",1655822655618,21
"(140117.1788699335, 5753114.374924947)",1655822655717,21
"(140090.2421160521, 5753188.095706563)",1655822657417,22
"(140030.2126414431, 5753351.719168543)",1655822657516,22
"(140017.88870956976, 5753385.310740207)",1655822657616,22
"(140080.13448845682, 5753175.7569520045)",1655822659117,23
"(140132.73736015998, 5752998.720271378)",1655822659217,23
"(-186760.07337454706, 6125444.156112402)",1655822673717,24
"(-186182.64842916527, 6125510.441294705)",1655822673817,24
"(-185811.37616782816, 6125559.766768846)",1655822673916,24
"(-185663.4443641735, 6125579.420287613)",1655822674016,24
"(-185647.12534825405, 6125580.113683403)",1655822675622,25
"(-185505.417411553, 6125567.213981814)",1655822675731,25
"(-185469.76476236002, 6125563.968514085)",1655822675817,25
"(-186611.11147983797, 6125620.99619667)",1655822681016,26
"(-186920.06884204727, 6125636.4469938325)",1655822681121,26
"(-190101.453305471, 6124366.301024471)",1655822687617,27
"(-198519.61207275052, 6121096.94554818)",1655822687723,27
"(-201785.19252840063, 6119828.693945768)",1655822687818,27
"(-188753.95000159612, 6125026.893470345)",1655822696518,28
"(-187210.41038647422, 6124891.676765786)",1655822696618,28
"(-186848.7683971996, 6124859.99631033)",1655822696718,28
"(-186867.72064993012, 6124861.613735939)",1655822697917,29
"(-188601.32299601368, 6125010.714023385)",1655822698017,29
"(-189068.37856493806, 6125050.883627295)",1655822698117,29
"(236333.32053210738, 6352065.807772777)",1655822720720,30
"(235364.86407760493, 6350491.171902598)",1655822720818,30
"(235153.0954294054, 6350146.852332952)",1655822720922,30
"(234888.55616286973, 6349730.062062425)",1655822722121,31
"(234546.41071078746, 6349191.1607853845)",1655822722219,31
"(234448.76214575887, 6349037.357962419)",1655822722318,31
"(234447.54716361337, 6349035.444286741)",1655822722418,31
"(234197.59210383194, 6348690.233732305)",1655822722517,31
"(234089.02657561866, 6348540.294914423)",1655822722619,31
"(234076.8805727699, 6348523.520185472)",1655822722717,31
"(234076.8805727699, 6348523.520185472)",1655822722818,31
"(234076.8805727699, 6348523.520185472)",1655822722918,31
"(234007.7924005345, 6348425.209242186)",1655822723018,31
"(233908.66195612983, 6348284.148809082)",1655822723118,31
"(233891.54727734812, 6348259.794999151)",1655822723222,31
"(233891.54727734812, 6348259.794999151)",1655822723318,31
"(233825.04046283534, 6348165.800147731)",1655822723418,31
"(233800.4353180019, 6348131.025411493)",1655822723518,31
"(233798.88062963722, 6348128.828152417)",1655822723617,31
"(233789.09915641684, 6348115.098433949)",1655822723718,31
"(233759.36747616273, 6348073.365702053)",1655822723817,31
"(233752.64447380466, 6348063.928991696)",1655822723918,31
"(233752.54730578186, 6348063.7926022615)",1655822724017,31
"(233736.9251145455, 6348042.015596927)",1655822724118,31
"(233730.13976903216, 6348032.556968288)",1655822724218,31
"(233445.64844135166, 6347936.456760356)",1655822725817,32
"(233402.7637738946, 6347935.860665403)",1655822725917,32
"(233396.63739282932, 6347935.775508981)",1655822726017,32
"(233396.63739282932, 6347935.775508981)",1655822726116,32
"(233253.9757659919, 6347934.817972729)",1655822726220,32
"(232924.54930262675, 6347932.6068821335)",1655822726316,32
"(232807.61021603688, 6347931.821994023)",1655822726421,32
"(230796.37639222486, 6347371.494659396)",1655822728817,33
"(231202.84201182995, 6347476.160862752)",1655822728920,33
"(231281.89706139907, 6347496.517792085)",1655822729017,33
"(231282.43033906186, 6347496.6551127955)",1655822729118,33
"(231282.43033906186, 6347496.6551127955)",1655822729219,33
"(231282.43033906186, 6347496.6551127955)",1655822729316,33
"(231282.43033906186, 6347496.6551127955)",1655822729416,33
"(231282.43033906186, 6347496.6551127955)",1655822729524,33
"(231282.43033906186, 6347496.6551127955)",1655822729617,33
"(231449.5316039098, 6347539.902787656)",1655822729717,33
"(231602.9360437702, 6347579.605571133)",1655822729819,33
"(232028.82309582847, 6348079.394528207)",1655822743624,34
"(232073.04666561226, 6348004.000405082)",1655822743717,34
"(232088.16107643547, 6347978.23274869)",1655822743817,34
"(232071.08555927587, 6347981.447519791)",1655822760216,35
"(232053.9759126469, 6348006.740856328)",1655822760318,35
"(232022.80656434767, 6347994.118058932)",1655822764517,36
"(231971.8169561883, 6347968.425195717)",1655822764618,36
"(231962.11260734848, 6347963.535326656)",1655822764717,36
"(232093.7523355041, 6347934.241538254)",1655822786717,37
"(232140.8603451157, 6347914.134875434)",1655822786816,37
"(232150.88151757204, 6347909.857633893)",1655822786917,37
"(232206.85378626484, 6347759.673554336)",1655822819718,38
"(232204.6588071921, 6347747.399714412)",1655822819818,38
"(232204.1902048629, 6347759.442634857)",1655822824918,39
"(232203.63880989564, 6347780.75354461)",1655822825017,39
"(232203.53834821185, 6347784.636296547)",1655822825118,39
"(540845.2300072329, 5743700.8053162545)",1655822857919,40
"(541677.2360248332, 5742015.305402074)",1655822858019,40
"(542197.0622682518, 5740962.227575547)",1655822858119,40
"(542237.9903752587, 5740879.3143280605)",1655822858218,40
"(535464.4677633522, 5739433.546492827)",1655822861417,41
"(537103.1657989159, 5739507.908723751)",1655822861516,41
"(537755.2850746041, 5739537.5011459775)",1655822861617,41
"(535440.2189218808, 5737628.384158675)",1655822863518,42
"(535998.4069559247, 5737490.343480882)",1655822863616,42
"(536339.9412745016, 5737405.881568497)",1655822863717,42
"(536391.2822635745, 5737393.184870436)",1655822863816,42
