center,time,id_zoom
"(254691.8609642727, 6256332.723327952)",1655713425640,23
"(254511.82354399265, 6256389.7664242005)",1655713425734,23
"(255270.01439487853, 6254568.10183777)",1655713428031,24
"(254837.8275867894, 6254327.649530535)",1655713428132,24
"(540943.749276614, 5743680.324074826)",1655713469831,25
"(541277.9122189757, 5743110.411105557)",1655713469931,25
"(541314.4578941615, 5743048.082667485)",1655713470031,25
"(541690.4919735773, 5742401.3404350495)",1655713470161,25
"(541763.6311843175, 5742275.730564824)",1655713470232,25
"(541957.3143092908, 5741935.136391223)",1655713470333,25
"(542084.0448417516, 5741690.750849814)",1655713470434,25
"(542143.8493467892, 5741582.862332285)",1655713470532,25
"(542165.7828799919, 5741544.384127652)",1655713470632,25
"(542168.6278207019, 5741539.393221271)",1655713470734,25
"(542168.6278207019, 5741539.393221271)",1655713470838,25
"(542168.6278207019, 5741539.393221271)",1655713470934,25
"(542168.6278207019, 5741539.393221271)",1655713471032,25
"(542168.6278207019, 5741539.393221271)",1655713471134,25
"(542168.6278207019, 5741539.393221271)",1655713471231,25
"(542168.6278207019, 5741539.393221271)",1655713471334,25
"(542165.9570173301, 5741544.206428861)",1655713471433,25
"(542123.5810031559, 5741620.574668919)",1655713471532,25
"(542112.18394728, 5741641.113955496)",1655713471640,25
"(542112.0862434346, 5741641.290033187)",1655713471731,25
"(542112.0862434346, 5741641.290033187)",1655713471831,25
"(542112.0862434346, 5741641.290033187)",1655713471932,25
"(542112.0862434346, 5741641.290033187)",1655713472031,25
"(542112.0862434346, 5741641.290033187)",1655713472132,25
"(542112.0862434346, 5741641.290033187)",1655713472246,25
"(542112.0862434346, 5741641.290033187)",1655713472340,25
"(542112.0862434346, 5741641.290033187)",1655713472434,25
"(542112.0862434346, 5741641.290033187)",1655713472532,25
"(542034.5600513465, 5741778.343341588)",1655713472632,25
"(542002.5713708474, 5741834.893965006)",1655713472731,25
"(542648.639192447, 5742917.035294397)",1655713475531,26
"(542564.5994815431, 5743129.560404344)",1655713475631,26
"(542554.0272305153, 5744407.794739087)",1655713478232,27
"(542553.217227446, 5744852.690718871)",1655713478334,27
"(542553.1715439674, 5744877.78247066)",1655713478433,27
"(542553.1715439674, 5744877.78247066)",1655713478532,27
"(542553.1527506867, 5744888.126133763)",1655713478633,27
"(542551.9320443275, 5745559.992611262)",1655713478733,27
"(542551.6102852594, 5745737.086086682)",1655713478833,27
"(542551.599156074, 5745743.211496398)",1655713478934,27
"(542551.599156074, 5745743.211496398)",1655713479032,27
"(542551.599156074, 5745743.211496398)",1655713479132,27
"(542551.599156074, 5745743.211496398)",1655713479232,27
"(542551.599156074, 5745743.211496398)",1655713479337,27
"(542557.9372628684, 5746029.013378245)",1655713479434,27
"(542560.2272693341, 5746132.275784289)",1655713479532,27
"(561244.8226976786, 5994443.198559812)",1655713503134,28
"(561104.4355664636, 5993902.64022815)",1655713503234,28
"(561079.1266895265, 5993805.188815224)",1655713503334,28
"(560978.0584455185, 5993418.804898997)",1655713508343,29
"(560950.0149506825, 5993311.595042341)",1655713508437,29
"(560331.2706027016, 5993864.733174243)",1655713516335,30
"(560251.49552531, 5993845.040652596)",1655713516441,30
"(560243.4648846778, 5993843.058284547)",1655713516533,30
"(560243.4648846778, 5993843.058284547)",1655713516636,30
"(560243.4648846778, 5993843.058284547)",1655713516738,30
"(560243.4648846778, 5993843.058284547)",1655713516833,30
"(560243.4648846778, 5993843.058284547)",1655713516939,30
"(560243.4648846778, 5993843.058284547)",1655713517034,30
"(560172.8594624681, 5993826.1851049075)",1655713517144,30
"(560136.9587769174, 5993817.605612037)",1655713517235,30
"(560039.2092731596, 5993848.418354167)",1655713519739,31
"(560039.4841257973, 5993812.819589137)",1655713519841,31
"(560039.5503647878, 5993804.24035091)",1655713519939,31
"(560039.5575612428, 5993803.308269943)",1655713520035,31
"(560039.5575612428, 5993803.308269943)",1655713520136,31
"(560039.5575612428, 5993803.308269943)",1655713520235,31
"(560039.5575612428, 5993803.308269943)",1655713520340,31
"(560039.5575612428, 5993803.308269943)",1655713520439,31
"(560039.5970021161, 5993798.322159927)",1655713520537,31
"(560039.6551060157, 5993790.976672586)",1655713520639,31
"(560039.6659035541, 5993789.611649207)",1655713520738,31
"(560039.6659319628, 5993789.608057778)",1655713520838,31
"(560039.6659319628, 5993789.608057778)",1655713520938,31
"(560039.6659319628, 5993789.608057778)",1655713521037,31
"(560039.6659319628, 5993789.608057778)",1655713521138,31
"(560039.6659319628, 5993789.608057778)",1655713521238,31
"(560015.6458540676, 5993789.518997406)",1655713521335,31
"(560001.6438789351, 5993789.467081623)",1655713521438,31
"(140029.67871499583, 5752853.292888272)",1655713529537,32
"(139969.32478014898, 5752886.243178993)",1655713529636,32
"(139965.8533774463, 5752888.13839475)",1655713529733,32
"(139965.8533774463, 5752888.13839475)",1655713529835,32
"(139965.8533774463, 5752888.13839475)",1655713529937,32
"(139965.8533774463, 5752888.13839475)",1655713530035,32
"(139965.8533774463, 5752888.13839475)",1655713530136,32
"(139965.8533774463, 5752888.13839475)",1655713530234,32
"(139965.8533774463, 5752888.13839475)",1655713530334,32
"(139965.8533774463, 5752888.13839475)",1655713530435,32
"(139873.22499126743, 5752941.486643456)",1655713530552,32
"(139848.47057170107, 5752955.743665368)",1655713530636,32
"(139816.30824688586, 5752975.168676296)",1655713533635,33
"(139790.1186836085, 5752991.037610896)",1655713533734,33
"(139786.62912333824, 5752993.15202583)",1655713533835,33
"(139786.62912333824, 5752993.15202583)",1655713533933,33
"(139786.62912333824, 5752993.15202583)",1655713534035,33
"(139786.62912333824, 5752993.15202583)",1655713534133,33
"(139768.2833807537, 5753004.818328405)",1655713534237,33
"(139757.85151403843, 5753011.452091686)",1655713534333,33
"(139851.70375942285, 5752713.003462434)",1655713536335,34
"(139926.12979007923, 5752677.489420954)",1655713536434,34
"(140003.23656062593, 5752639.736059176)",1655713536534,34
"(140024.5154436133, 5752629.317397339)",1655713536634,34
"(140025.36813524461, 5752628.899898651)",1655713536739,34
"(140025.36813524461, 5752628.899898651)",1655713536834,34
"(140032.99742340166, 5752625.272777679)",1655713536934,34
"(140059.39708336533, 5752612.721834743)",1655713537034,34
"(140065.33685943318, 5752609.897942672)",1655713537135,34
"(140065.42899813587, 5752609.854138032)",1655713537243,34
"(140075.35691450821, 5752605.161949866)",1655713537334,34
"(140084.21555709507, 5752600.975127945)",1655713537434,34
"(140082.51911407287, 5752603.615302837)",1655713539234,35
"(140076.26192537532, 5752610.48483317)",1655713539334,35
"(140074.99289499142, 5752611.878053534)",1655713539434,35
"(140074.5547780944, 5752612.103151624)",1655713542335,36
"(140047.00918809292, 5752625.907963733)",1655713542436,36
"(140039.44478978965, 5752629.698955224)",1655713542535,36
"(140020.04533576476, 5752618.278141766)",1655713551340,37
"(139990.81832140943, 5752675.079775987)",1655713551435,37
"(139981.32309214515, 5752693.533407035)",1655713551535,37
"(139996.55701251552, 5752466.774386886)",1655713555839,38
"(140091.60196919728, 5752454.083561933)",1655713555940,38
"(140111.84733837243, 5752451.380310279)",1655713556035,38
"(140137.04967046954, 5752530.2398925675)",1655713557538,39
"(140199.1038169814, 5752559.689199371)",1655713557641,39
"(140213.01621541262, 5752566.291666939)",1655713557740,39
"(-188013.38199861604, 6124991.990873679)",1655713569536,40
"(-188035.82860777562, 6125069.028158514)",1655713569640,40
"(-188041.3039302226, 6125087.819592529)",1655713569744,40
"(-188050.8368984702, 6125121.602498281)",1655713570940,41
"(-188056.68839295197, 6125142.340506535)",1655713571042,41
"(-189283.6399866824, 6125152.967182689)",1655713572836,42
"(-189318.3869530597, 6125163.251666169)",1655713572941,42
"(-189321.74615552282, 6125164.245930297)",1655713573040,42
"(-189321.74615552282, 6125164.245930297)",1655713573135,42
"(-189321.74615552282, 6125164.245930297)",1655713573239,42
"(-189321.74615552282, 6125164.245930297)",1655713573336,42
"(-189321.74615552282, 6125164.245930297)",1655713573443,42
"(-189321.74615552282, 6125164.245930297)",1655713573541,42
"(-189321.74615552282, 6125164.245930297)",1655713573638,42
"(-189321.74615552282, 6125164.245930297)",1655713573741,42
"(-189539.087617387, 6125180.103890609)",1655713573841,42
"(-189622.8691637122, 6125186.216872573)",1655713573941,42
"(-185562.04065364116, 6125316.128715186)",1655713576041,43
"(-186217.53794162214, 6125478.953943526)",1655713576142,43
"(-186353.41225604748, 6125512.70506146)",1655713576238,43
"(-184481.17068805377, 6125929.869415946)",1655713578437,44
"(-184926.6423427394, 6125713.520074405)",1655713578538,44
"(-184988.94517656334, 6125683.261859471)",1655713578638,44
"(-184391.63659096637, 6125999.00331261)",1655713588248,45
"(-184814.3567089446, 6125836.853210731)",1655713588344,45
"(-184906.36299339926, 6125801.560761275)",1655713588437,45
"(235905.7783485244, 6351853.601818836)",1655713608439,46
"(234736.13411695758, 6350654.440673146)",1655713608536,46
"(234391.16422576946, 6350300.765188942)",1655713608637,46
"(234386.29154830604, 6350295.769545539)",1655713608736,46
"(234386.29154830604, 6350295.769545539)",1655713608836,46
"(234386.29154830604, 6350295.769545539)",1655713608937,46
"(233702.99370353916, 6349599.442933167)",1655713609036,46
"(233271.84621093905, 6349160.074544616)",1655713609136,46
"(233224.5547110506, 6349111.881315026)",1655713609236,46
"(233224.5547110506, 6349111.881315026)",1655713609336,46
"(233224.5547110506, 6349111.881315026)",1655713609440,46
"(233224.5547110506, 6349111.881315026)",1655713609536,46
"(233224.5547110506, 6349111.881315026)",1655713609636,46
"(233224.5547110506, 6349111.881315026)",1655713609747,46
"(233224.5547110506, 6349111.881315026)",1655713609836,46
"(233210.7250983353, 6349097.873312013)",1655713609950,46
"(232764.2017863467, 6348645.5902272565)",1655713610036,46
"(232647.79761403264, 6348527.68453965)",1655713610136,46
"(232550.89354116126, 6348444.462514181)",1655713612339,47
"(232370.11619463598, 6348290.443629688)",1655713612438,47
"(232334.3537712428, 6348259.974720483)",1655713612538,47
"(232119.26065751037, 6347942.506206248)",1655713619551,48
"(232108.92350346362, 6347882.6492631845)",1655713619636,48
"(232364.5242026655, 6347985.3351668995)",1655713631839,49
"(232251.85660597196, 6348143.683194833)",1655713631936,49
"(232224.87404036673, 6348181.6056869915)",1655713632036,49
"(232120.70411694475, 6347724.25012538)",1655713636636,50
"(232161.06833083517, 6347681.007717112)",1655713636740,50
"(232162.65049290768, 6347679.312738028)",1655713636836,50
"(232162.65049290768, 6347679.312738028)",1655713636938,50
"(232162.65049290768, 6347679.312738028)",1655713637036,50
"(232162.65049290768, 6347679.312738028)",1655713637139,50
"(232162.65049290768, 6347679.312738028)",1655713637236,50
"(232236.20716707752, 6347641.85634721)",1655713637338,50
"(232298.32376706094, 6347610.22544938)",1655713637435,50
"(232313.3813826, 6347602.55783881)",1655713637539,50
"(232313.3813826, 6347602.55783881)",1655713637641,50
"(232313.3813826, 6347602.55783881)",1655713637742,50
"(232313.3813826, 6347602.55783881)",1655713637835,50
"(232313.3813826, 6347602.55783881)",1655713637944,50
"(232313.3813826, 6347602.55783881)",1655713638035,50
"(232320.52528107612, 6347599.624354607)",1655713638136,50
"(232401.69731816975, 6347566.292849509)",1655713638238,50
"(232414.8940179433, 6347560.873916075)",1655713638340,50
"(232292.39986954306, 6347781.576175537)",1655713663141,51
"(232239.42051428198, 6347802.402370068)",1655713663237,51
"(232219.71347227885, 6347810.14921199)",1655713663337,51
"(539787.4532405073, 5743713.223191079)",1655713679844,52
"(538759.2184335107, 5742128.019400247)",1655713679943,52
"(538563.4049010011, 5741826.138592559)",1655713680043,52
"(538562.7248758948, 5741825.090214923)",1655713680136,52
"(538562.7248758948, 5741825.090214923)",1655713680237,52
"(538526.2441477195, 5741791.704110556)",1655713680336,52
"(537745.6174647663, 5741077.297211018)",1655713680440,52
"(537543.9280579276, 5740892.716915526)",1655713680543,52
"(537450.2356913363, 5740807.579394109)",1655713682043,53
"(537139.5634099022, 5740525.431806736)",1655713682142,53
"(537028.9220638002, 5740424.949109271)",1655713682238,53
"(536962.7401271126, 5740242.101779256)",1655713689238,54
"(536748.608988335, 5739620.734248826)",1655713689338,54
"(536701.7655975682, 5739484.803705498)",1655713689438,54
"(536427.1108299155, 5738605.265338774)",1655713692137,55
"(536123.0536184418, 5738062.507438086)",1655713692237,55
"(536057.7030687189, 5737945.853315645)",1655713692337,55
"(536056.8706518679, 5737944.36740837)",1655713692443,55
"(536056.8706518679, 5737944.36740837)",1655713692538,55
"(536056.8706518679, 5737944.36740837)",1655713692640,55
"(536056.8706518679, 5737944.36740837)",1655713692737,55
"(536056.8706518679, 5737944.36740837)",1655713692837,55
"(536056.8706518679, 5737944.36740837)",1655713692937,55
"(535884.004555893, 5737636.113895065)",1655713693038,55
"(535820.4410818282, 5737522.767989451)",1655713693137,55
"(535684.7486351763, 5737951.328836026)",1655713701446,56
"(535530.898677174, 5738082.337857504)",1655713701537,56
"(535502.7761881384, 5738106.285213863)",1655713701647,56
"(535802.3364489643, 5737746.98124687)",1655713705246,57
"(535877.7095704776, 5737756.191665957)",1655713705345,57
"(535894.8221133589, 5737758.282778656)",1655713705439,57
"(535371.1379256174, 5736913.8181289695)",1655713713440,58
"(535249.3039844674, 5736803.95190302)",1655713713539,58
"(535204.7673101781, 5736763.790054242)",1655713713639,58
"(535202.3209176837, 5736761.583970223)",1655713713737,58
"(535162.2801114218, 5736722.874352238)",1655713713839,58
"(535128.9344308743, 5736690.637275219)",1655713713937,58
