center,time,id_zoom
"(-186224.92031909165, 6125154.472946125)",1655812282598,23
"(-187305.4295516936, 6124866.997391892)",1655812286500,24
"(-188318.2893044583, 6124577.774428262)",1655812286600,24
"(-188467.96439631397, 6124535.034578515)",1655812286700,24
"(-188467.9655246599, 6124535.034256315)",1655812286800,24
"(-188467.9655246599, 6124535.034256315)",1655812286900,24
"(-188467.9655246599, 6124535.034256315)",1655812287000,24
"(-188467.9655246599, 6124535.034256315)",1655812287098,24
"(-188467.9655246599, 6124535.034256315)",1655812287197,24
"(-188467.9655246599, 6124535.034256315)",1655812287299,24
"(-188467.9655246599, 6124535.034256315)",1655812287398,24
"(-188467.9655246599, 6124535.034256315)",1655812287498,24
"(-187679.27274991246, 6124684.080360582)",1655812287602,24
"(-185070.6465819464, 6125177.055040042)",1655812287697,24
"(-184122.9133926679, 6125356.1563888425)",1655812287799,24
"(-184085.70951155468, 6125363.1871284675)",1655812287899,24
"(-184085.70951155468, 6125363.1871284675)",1655812287998,24
"(-184085.70951155468, 6125363.1871284675)",1655812288098,24
"(-184085.70951155468, 6125363.1871284675)",1655812288199,24
"(-184085.70951155468, 6125363.1871284675)",1655812288297,24
"(-184085.70951155468, 6125363.1871284675)",1655812288399,24
"(-183813.9292289717, 6125425.487149103)",1655812288499,24
"(-182430.7776030298, 6125742.546113126)",1655812288599,24
"(-182111.73996518826, 6125815.678907133)",1655812288699,24
"(-179880.02415207349, 6127947.399852694)",1655812291497,25
"(-180276.76052894478, 6128225.326676757)",1655812291597,25
"(-180321.18586850964, 6128256.448081934)",1655812291697,25
"(-180321.18586850964, 6128256.448081934)",1655812291797,25
"(-180321.18586850964, 6128256.448081934)",1655812291899,25
"(-181314.86723621693, 6127931.590711722)",1655812291998,25
"(-183894.6169408416, 6127262.766714227)",1655812292098,25
"(-183971.05396912683, 6127243.657457156)",1655812292198,25
"(-183971.05396912683, 6127243.657457156)",1655812292298,25
"(-183971.05396912683, 6127243.657457156)",1655812292400,25
"(-183971.05396912683, 6127243.657457156)",1655812292498,25
"(-184324.5966755063, 6126857.005864767)",1655812292599,25
"(-184984.84850427124, 6126134.922177668)",1655812292700,25
"(-185113.9058815906, 6125993.77871876)",1655812292802,25
"(-185114.491321515, 6125993.13845303)",1655812292898,25
"(-185304.73608729197, 6125586.328772543)",1655812293006,25
"(-185365.91735756205, 6125455.5018722145)",1655812293099,25
"(-185264.1735032366, 6125265.430572347)",1655812294497,26
"(-185174.3520959077, 6125113.563548181)",1655812294601,26
"(-185162.1760635149, 6125092.976720824)",1655812294698,26
"(-185094.7339087801, 6124975.632639381)",1655812294805,26
"(-185064.61449803354, 6124923.227217259)",1655812294901,26
"(-185061.3092957887, 6124917.476423517)",1655812294997,26
"(-185060.24181152944, 6124915.491738681)",1655812295098,26
"(-185025.58814664988, 6124851.063057289)",1655812295199,26
"(-185007.74317475015, 6124818.161284608)",1655812295298,26
"(-184993.1690318543, 6124791.160355375)",1655812295401,26
"(-184984.37435733472, 6124774.7139502065)",1655812295499,26
"(-184982.80724223558, 6124771.783380143)",1655812295598,26
"(-184982.80485245847, 6124771.778911161)",1655812295699,26
"(-184982.80485245847, 6124771.778911161)",1655812295809,26
"(-184982.80485245847, 6124771.778911161)",1655812295903,26
"(-184982.80485245847, 6124771.778911161)",1655812295998,26
"(-184983.5377218369, 6124773.590115514)",1655812296097,26
"(-184989.2438133357, 6124787.692079734)",1655812296198,26
"(-184990.6511127387, 6124791.170062138)",1655812296297,26
"(-185000.3079244923, 6124814.960185846)",1655812296399,26
"(-185005.94173618752, 6124828.839281686)",1655812296497,26
"(-185006.5214580166, 6124830.267447067)",1655812296606,26
"(-185017.52306297395, 6124857.105173049)",1655812296698,26
"(-185035.1393003824, 6124900.078880451)",1655812296798,26
"(-185038.30709955364, 6124907.806528049)",1655812296897,26
"(235836.33212199845, 6351727.4674949795)",1655812308300,27
"(234543.45222818814, 6350320.643588035)",1655812308404,27
"(234275.6132110414, 6350025.811472209)",1655812308501,27
"(233522.4400801908, 6349141.288590976)",1655812308600,27
"(232833.1027748236, 6348328.903604171)",1655812308704,27
"(232506.49908789672, 6347941.861797624)",1655812308798,27
"(232393.94321413367, 6347808.323520394)",1655812308904,27
"(232408.5145447596, 6347698.169933859)",1655812310602,28
"(232423.26596876985, 6347633.186073198)",1655812310703,28
"(232424.91778861522, 6347625.909377023)",1655812310803,28
"(232424.91778861522, 6347625.909377023)",1655812310904,28
"(232434.63099816992, 6347583.342146461)",1655812311003,28
"(232443.26080697606, 6347545.5228181435)",1655812311102,28
"(232457.06716633824, 6347707.091999664)",1655812316000,29
"(232517.31225772732, 6347626.384152565)",1655812316100,29
"(232530.57259788673, 6347608.619825524)",1655812316198,29
"(232261.29591876763, 6347846.5627485365)",1655812319598,30
"(232213.09171666624, 6347836.363163038)",1655812319698,30
"(232203.68353847053, 6347834.37247522)",1655812319798,30
"(540753.5860250131, 5744179.611358178)",1655812331899,31
"(541172.9716703782, 5743663.234908687)",1655812331998,31
"(541238.0021323967, 5743583.16493143)",1655812332098,31
"(541238.0208658763, 5743583.141865481)",1655812332205,31
"(541238.0208658763, 5743583.141865481)",1655812332309,31
"(541238.0208658763, 5743583.141865481)",1655812332406,31
"(541238.0208658763, 5743583.141865481)",1655812332500,31
"(541991.2261358128, 5743149.290438921)",1655812332598,31
"(542644.6688341249, 5742772.90294118)",1655812332700,31
"(538033.3699358156, 5736583.878033405)",1655812337400,32
"(537279.4373299518, 5736529.803769278)",1655812337499,32
"(537177.1814257833, 5736522.469675052)",1655812337599,32
"(536688.206725058, 5736682.401077146)",1655812337703,32
"(536502.9669913587, 5736742.988363747)",1655812337799,32
"(536432.0977069435, 5736746.54929698)",1655812337903,32
"(536227.5656940556, 5736745.212895814)",1655812337999,32
"(536100.7062232528, 5736743.730347001)",1655812338099,32
"(536031.6453420608, 5736742.8769626655)",1655812338198,32
"(536024.2274122554, 5736742.785299412)",1655812338299,32
"(536024.2274122554, 5736742.785299412)",1655812338402,32
"(536024.2274122554, 5736742.785299412)",1655812338507,32
"(536024.2274122554, 5736742.785299412)",1655812338602,32
"(536024.2274122554, 5736742.785299412)",1655812338702,32
"(535977.9478416024, 5736743.750543905)",1655812338798,32
"(535937.7980328702, 5736744.587941081)",1655812338899,32
"(535790.4467028005, 5736763.547736871)",1655812340601,33
"(535624.0704670295, 5736785.656218019)",1655812340698,33
"(535597.8630716687, 5736789.138720816)",1655812340799,33
"(535009.1700297634, 5736822.055531467)",1655812342398,34
"(535016.3562425909, 5736802.541527191)",1655812342500,34
