center,time,id_zoom
"(260298.34556939988, 6255336.910998484)",1652363869008,0
"(260298.2246987357, 6255336.843464534)",1652363869107,0
"(260297.70931120944, 6255336.608875044)",1652363869207,0
"(260297.53738335767, 6255336.530618458)",1652363869307,0
"(260297.52620536264, 6255336.525530558)",1652363869408,0
"(260296.3641453433, 6255335.859466648)",1652363869509,0
"(260294.1886394333, 6255333.99997929)",1652363869632,0
"(260293.46532348252, 6255333.358273726)",1652363869708,0
"(260293.29392063868, 6255333.2062099455)",1652363869808,0
"(260293.29392063868, 6255333.2062099455)",1652363869914,0
"(260293.29392063868, 6255333.2062099455)",1652363870018,0
"(260290.0124541625, 6255331.306659706)",1652363870110,0
"(260285.8455555634, 6255328.894557283)",1652363870208,0
"(260285.06677544952, 6255328.443743003)",1652363870307,0
"(260284.06229574297, 6255328.035218336)",1652363870409,0
"(260267.8888107353, 6255321.461429128)",1652363870508,0
"(260263.96311595727, 6255319.865811984)",1652363870608,0
"(260279.4988349751, 6255325.519446324)",1652363872408,1
"(260284.75686145824, 6255327.434793734)",1652363872508,1
"(260285.06533037737, 6255327.547160066)",1652363872609,1
"(260285.06533037737, 6255327.547160066)",1652363872708,1
"(260285.06533037737, 6255327.547160066)",1652363872808,1
"(260285.68970946223, 6255327.827280415)",1652363872908,1
"(260293.56786943082, 6255331.361724439)",1652363873008,1
"(260296.50884586104, 6255333.582832699)",1652363873108,1
"(260297.97063617205, 6255334.978746343)",1652363873208,1
"(260299.15939016946, 6255335.314113289)",1652363874808,2
"(260300.7437320967, 6255335.552381243)",1652363874909,2
"(260301.0373153426, 6255335.596533)",1652363875008,2
"(260301.03821868982, 6255335.596668853)",1652363875108,2
"(260301.03821868982, 6255335.596668853)",1652363875208,2
"(260301.03821868982, 6255335.596668853)",1652363875308,2
"(260301.03821868982, 6255335.596668853)",1652363875410,2
"(260301.03821868982, 6255335.596668853)",1652363875508,2
"(260301.03821868982, 6255335.596668853)",1652363875608,2
"(260301.03821868982, 6255335.596668853)",1652363875708,2
"(260301.03821868982, 6255335.596668853)",1652363875808,2
"(260301.03821868982, 6255335.596668853)",1652363875908,2
"(260301.26628434894, 6255335.648744412)",1652363876009,2
"(260302.24343647656, 6255335.87186324)",1652363876109,2
"(260302.47040407147, 6255335.923688072)",1652363876208,2
"(260302.31848367752, 6255335.640842574)",1652363879408,3
"(260302.23990155564, 6255335.498062933)",1652363879508,3
"(260302.15050040785, 6255335.354594904)",1652363883909,4
"(260301.82283152203, 6255334.834994534)",1652363884011,4
"(260301.74947326264, 6255334.7186668)",1652363884109,4
"(260301.7482550469, 6255334.716735017)",1652363884211,4
"(260301.7482550469, 6255334.716735017)",1652363884313,4
"(260301.7482550469, 6255334.716735017)",1652363884409,4
"(260301.7482550469, 6255334.716735017)",1652363884508,4
"(260301.7482550469, 6255334.716735017)",1652363884607,4
"(260301.7482550469, 6255334.716735017)",1652363884722,4
"(260301.7482550469, 6255334.716735017)",1652363884818,4
"(260301.7482550469, 6255334.716735017)",1652363884910,4
"(260301.7482550469, 6255334.716735017)",1652363885008,4
"(260301.8421020683, 6255334.1713088155)",1652363885109,4
"(260301.9552891, 6255333.513481088)",1652363885212,4
"(260301.97398866154, 6255333.4048017645)",1652363885310,4
"(260302.15016983956, 6255331.623567063)",1652363886811,5
"(260302.38267790244, 6255329.27279406)",1652363886908,5
"(260302.42540819934, 6255328.840769351)",1652363887008,5
"(260302.33324527275, 6255328.643933196)",1652363888414,6
"(260299.47451295858, 6255322.568513344)",1652363888511,6
"(260298.5946951319, 6255320.698711593)",1652363888607,6
"(260295.6497747078, 6255318.364431671)",1652363892509,7
"(260285.6101334599, 6255310.607339924)",1652363892609,7
"(260283.35127024367, 6255308.862037599)",1652363892708,7
"(260282.97196161258, 6255308.598585096)",1652363892808,7
"(260275.60518392024, 6255303.540466742)",1652363892909,7
"(260273.5772601748, 6255302.1609765105)",1652363893010,7
"(260268.64749288466, 6255299.052319729)",1652363893108,7
"(260267.37660180376, 6255298.250909856)",1652363893208,7
"(273598.970573829, 6250786.221175736)",1652363922409,8
"(273576.50898938725, 6250772.082714203)",1652363922510,8
"(273572.72192945844, 6250769.698946429)",1652363922608,8
"(273558.34650983574, 6250770.884448105)",1652363925509,9
"(273553.18408369774, 6250771.31035007)",1652363925609,9
"(273546.8880146186, 6250771.070628427)",1652363927409,10
"(273506.20536034263, 6250769.233316799)",1652363927509,10
"(273496.01408274804, 6250768.773057921)",1652363927608,10
"(273433.4514652715, 6250766.097627303)",1652363929709,11
"(273386.69764311693, 6250764.098731953)",1652363929809,11
"(273282.51119816664, 6250760.847270204)",1652363931009,12
"(273170.3616058841, 6250757.431064892)",1652363931109,12
"(273149.6388458821, 6250756.799825834)",1652363931209,12
"(273149.6133264057, 6250756.7990484815)",1652363931308,12
"(273149.6133264057, 6250756.7990484815)",1652363931408,12
"(273149.6133264057, 6250756.7990484815)",1652363931509,12
"(273149.6133264057, 6250756.7990484815)",1652363931609,12
"(273149.6133264057, 6250756.7990484815)",1652363931709,12
"(273149.6133264057, 6250756.7990484815)",1652363931823,12
"(273149.6133264057, 6250756.7990484815)",1652363931917,12
"(272933.81512064044, 6250750.580057659)",1652363932008,12
"(272724.8250624612, 6250744.55726776)",1652363932109,12
"(272692.8846952515, 6250743.636792774)",1652363932209,12
"(256193.2303638765, 6255832.212940393)",1652363946108,13
"(256183.42655937915, 6255825.951562516)",1652363946208,13
"(256182.3873970713, 6255825.287882627)",1652363946309,13
"(256182.3873970713, 6255825.287882627)",1652363946409,13
"(256182.3873970713, 6255825.287882627)",1652363946508,13
"(256182.3873970713, 6255825.287882627)",1652363946609,13
"(256182.3873970713, 6255825.287882627)",1652363946709,13
"(256182.3873970713, 6255825.287882627)",1652363946823,13
"(256182.3873970713, 6255825.287882627)",1652363946917,13
"(256182.3873970713, 6255825.287882627)",1652363947010,13
"(256161.3465978449, 6255811.59654466)",1652363947109,13
"(256127.81363122535, 6255789.776499989)",1652363947209,13
"(256121.59987331316, 6255785.733181163)",1652363947309,13
"(256050.86372113292, 6255740.117218894)",1652363948408,14
"(256005.27153431205, 6255710.716038215)",1652363948509,14
"(255848.91175572173, 6255609.672550446)",1652363948608,14
"(255765.33814530895, 6255555.663404557)",1652363948709,14
"(255466.87314981065, 6255364.295557943)",1652363952110,15
"(255288.8842576809, 6255250.198802759)",1652363952209,15
"(543485.9714786591, 5744766.363809012)",1652363976708,16
"(545896.9565940298, 5744869.3519181805)",1652363976809,16
"(546206.4277044125, 5744882.57134633)",1652363976910,16
"(546206.4277044125, 5744882.57134633)",1652363977012,16
"(546206.4277044125, 5744882.57134633)",1652363977118,16
"(546206.4277044125, 5744882.57134633)",1652363977215,16
"(546206.4277044125, 5744882.57134633)",1652363977309,16
"(548158.5261538089, 5745033.758224074)",1652363977408,16
"(549276.7472898348, 5745120.362648269)",1652363977509,16
"(549384.8525889757, 5745128.735229401)",1652363977615,16
"(550180.8066093506, 5745197.6984723415)",1652363977710,16
"(550868.3893719799, 5745257.27218626)",1652363977809,16
"(551070.0081663885, 5748007.039446577)",1652363988411,17
"(550331.191775626, 5748173.768158856)",1652363988508,17
"(550118.0765773279, 5748221.861870667)",1652363988609,17
"(550079.1032570212, 5748230.876657995)",1652363993809,18
"(547733.5180571161, 5748774.473928139)",1652363993909,18
"(547115.2585533928, 5748917.757650461)",1652363994010,18
"(543483.3198270047, 5749769.106645734)",1652363995509,19
"(541317.1786382267, 5750276.897629351)",1652363995609,19
"(541025.6660039641, 5750104.603847859)",1652363997208,20
"(539654.2443282999, 5745249.121980399)",1652363997310,20
"(539309.2049675105, 5744027.519325576)",1652363997408,20
"(539297.2969574213, 5743985.359333437)",1652363997510,20
"(539297.2969574213, 5743985.359333437)",1652363997609,20
"(539297.2969574213, 5743985.359333437)",1652363997709,20
"(539297.2969574213, 5743985.359333437)",1652363997809,20
"(539124.2661793259, 5743623.726970127)",1652363997909,20
"(538592.9220865999, 5742513.223844047)",1652363998009,20
"(538479.0932610352, 5742275.322889922)",1652363998108,20
"(538477.6769576756, 5742272.362831967)",1652363998209,20
"(538477.6769576756, 5742272.362831967)",1652363998309,20
"(538477.6769576756, 5742272.362831967)",1652363998409,20
"(538477.6769576756, 5742272.362831967)",1652363998509,20
"(538477.6769576756, 5742272.362831967)",1652363998609,20
"(538406.0540451088, 5742020.861220208)",1652363998709,20
"(538359.6967622055, 5741858.079074817)",1652363998809,20
"(539192.0520046433, 5744809.035431907)",1652364000809,21
"(539469.6065286308, 5745053.975007717)",1652364000911,21
"(539524.532176259, 5745102.446438258)",1652364001009,21
"(539525.4673230686, 5745103.271697597)",1652364001108,21
"(539676.0238312031, 5745231.2639946025)",1652364001208,21
"(539733.0595989682, 5745279.751695454)",1652364001309,21
"(539736.7735166261, 5745282.909000693)",1652364001409,21
"(539850.478920954, 5745314.483805293)",1652364001529,21
"(539901.5081834615, 5745328.951629709)",1652364001608,21
"(539956.5190228396, 5745344.701743841)",1652364001709,21
"(539966.7126941099, 5745347.620286581)",1652364001808,21
"(539966.7440597434, 5745347.629266853)",1652364001909,21
"(539966.7440597434, 5745347.629266853)",1652364002010,21
"(539974.8002658838, 5745349.564781986)",1652364002109,21
"(539998.0276734083, 5745355.145200108)",1652364002209,21
"(540003.0766851067, 5745356.358232443)",1652364002309,21
"(540003.1460900914, 5745356.374907091)",1652364002410,21
"(540016.256708375, 5745359.373844253)",1652364002509,21
"(540020.7344137973, 5745360.3980794875)",1652364002608,21
"(540031.336904178, 5745365.297852566)",1652364004109,22
"(540036.3585918802, 5745367.652688341)",1652364004209,22
"(561356.2395314119, 5994836.809522868)",1652364013509,23
