center,time,id_zoom
"(260283.7348942589, 6255333.004969232)",1652877933164,0
"(260271.8281906724, 6255329.817137707)",1652877933257,0
"(260270.12723301715, 6255329.361733203)",1652877933360,0
"(260270.12723301715, 6255329.361733203)",1652877933453,0
"(260270.12723301715, 6255329.361733203)",1652877933557,0
"(260270.12723301715, 6255329.361733203)",1652877933654,0
"(260270.12723301715, 6255329.361733203)",1652877933748,0
"(260270.12723301715, 6255329.361733203)",1652877933848,0
"(260270.12723301715, 6255329.361733203)",1652877933959,0
"(260270.12723301715, 6255329.361733203)",1652877934051,0
"(260270.12723301715, 6255329.361733203)",1652877934148,0
"(260251.25949631655, 6255326.023034313)",1652877934274,0
"(260230.1672670968, 6255322.290705237)",1652877934371,0
"(260223.9193749996, 6255321.185123218)",1652877934457,0
"(260223.8028480475, 6255321.164503447)",1652877934556,0
"(260223.8028480475, 6255321.164503447)",1652877934650,0
"(260223.8028480475, 6255321.164503447)",1652877934758,0
"(260223.8028480475, 6255321.164503447)",1652877934860,0
"(260223.8028480475, 6255321.164503447)",1652877934949,0
"(260223.8028480475, 6255321.164503447)",1652877935049,0
"(260223.8028480475, 6255321.164503447)",1652877935148,0
"(260223.8028480475, 6255321.164503447)",1652877935247,0
"(260223.8028480475, 6255321.164503447)",1652877935354,0
"(260220.52859747235, 6255321.222568798)",1652877935454,0
"(260147.23401022394, 6255322.52237033)",1652877935573,0
"(260132.32467823732, 6255322.786771473)",1652877935657,0
"(259644.13321086808, 6246729.797197938)",1652877942847,1
"(259635.81674481445, 6246734.883074662)",1652877942976,1
"(259635.403270607, 6246735.135931926)",1652877943047,1
"(259635.4032694992, 6246735.135932604)",1652877943155,1
"(259635.4032694992, 6246735.135932604)",1652877943249,1
"(259635.4032694992, 6246735.135932604)",1652877943356,1
"(259635.4032694992, 6246735.135932604)",1652877943448,1
"(259635.4032694992, 6246735.135932604)",1652877943548,1
"(259635.4032694992, 6246735.135932604)",1652877943648,1
"(259635.4032694992, 6246735.135932604)",1652877943751,1
"(259635.4032694992, 6246735.135932604)",1652877943847,1
"(259655.8364796553, 6246732.488182061)",1652877943947,1
"(259668.45456284482, 6246730.8531214725)",1652877944048,1
"(259605.2648241014, 6246661.346115759)",1652877945550,2
"(259605.29051149578, 6246622.498943498)",1652877945652,2
"(259605.29862988275, 6246610.221467111)",1652877945749,2
"(259605.29902364066, 6246609.6259850925)",1652877945848,2
"(259605.29902364066, 6246609.6259850925)",1652877945948,2
"(259605.29902364066, 6246609.6259850925)",1652877946049,2
"(259605.29902364066, 6246609.6259850925)",1652877946149,2
"(259605.29902364066, 6246609.6259850925)",1652877946248,2
"(259605.29902364066, 6246609.6259850925)",1652877946348,2
"(259605.29902364066, 6246609.6259850925)",1652877946448,2
"(259605.29902364066, 6246609.6259850925)",1652877946548,2
