center,time,id_zoom
"(140035.04946526504, 5753566.429737967)",1652707760958,32
"(140035.04946526504, 5753566.429737967)",1652707761059,32
"(140035.04946526504, 5753566.429737967)",1652707761158,32
"(140035.04946526504, 5753566.429737967)",1652707761258,32
"(140123.96024459964, 5753618.1452293955)",1652707761358,32
"(140156.08438926248, 5753636.830432027)",1652707761459,32
"(140232.37806658752, 5753664.340499853)",1652707765761,33
"(140257.6194449692, 5753673.294280653)",1652707765858,33
"(140108.00684999392, 5753061.222490285)",1652707771461,34
"(140136.30182366548, 5753004.525529493)",1652707771558,34
"(140146.05428731965, 5752984.983717726)",1652707771658,34
"(140145.9769865208, 5753053.963188105)",1652707775958,35
"(140145.56497432722, 5753122.02399239)",1652707776061,35
"(140145.50611549953, 5753131.746954994)",1652707776160,35
"(-185560.12854477507, 6125731.214283402)",1652707783758,36
"(-185798.8660768823, 6126150.901284785)",1652707783858,36
"(-185106.07487352844, 6126249.649651058)",1652707790358,37
"(-185145.57326171792, 6125904.430187152)",1652707790458,37
"(-185152.69399876305, 6125842.194305182)",1652707790559,37
"(-185152.70983565762, 6125842.0558893)",1652707790659,37
"(-185152.70983565762, 6125842.0558893)",1652707790758,37
"(-185152.70983565762, 6125842.0558893)",1652707790858,37
"(-185152.70983565762, 6125842.0558893)",1652707790958,37
"(-185152.70983565762, 6125842.0558893)",1652707791058,37
"(-185152.70983565762, 6125842.0558893)",1652707791158,37
"(-185231.04709732137, 6125845.201571584)",1652707791259,37
"(-185470.3923559517, 6125854.812631809)",1652707791359,37
"(-185523.07381881942, 6125856.928089267)",1652707791458,37
"(-185800.18768258137, 6125883.782030028)",1652707792859,38
"(-185829.42229019385, 6125865.090554514)",1652707792958,38
"(234262.5707271007, 6350063.057387126)",1652707807876,39
"(233678.7368037816, 6349439.232451959)",1652707807958,39
"(233621.92126545415, 6349378.525206117)",1652707808058,39
"(233621.92126545415, 6349378.525206117)",1652707808174,39
"(233621.92126545415, 6349378.525206117)",1652707808269,39
"(233621.92126545415, 6349378.525206117)",1652707808368,39
"(233621.92126545415, 6349378.525206117)",1652707808459,39
"(233621.92126545415, 6349378.525206117)",1652707808558,39
"(233621.92126545415, 6349378.525206117)",1652707808658,39
"(232826.49416509696, 6348594.873859586)",1652707808760,39
"(232554.8297658037, 6348327.231265796)",1652707808858,39
"(232536.62145648384, 6348309.292518034)",1652707808959,39
"(232536.62145648384, 6348309.292518034)",1652707809059,39
"(232536.62145648384, 6348309.292518034)",1652707809168,39
"(232536.62145648384, 6348309.292518034)",1652707809266,39
"(232536.62145648384, 6348309.292518034)",1652707809358,39
"(232536.62145648384, 6348309.292518034)",1652707809466,39
"(232536.62145648384, 6348309.292518034)",1652707809558,39
"(232521.39781343995, 6348312.834271437)",1652707809657,39
"(232195.63726626302, 6348388.621881749)",1652707809759,39
"(232110.8049214821, 6348408.357975465)",1652707809859,39
"(232108.62709442648, 6348408.864643046)",1652707809958,39
"(232108.62709442648, 6348408.864643046)",1652707810060,39
"(232108.62709442648, 6348408.864643046)",1652707810171,39
"(232108.62709442648, 6348408.864643046)",1652707810264,39
"(232108.62709442648, 6348408.864643046)",1652707810359,39
"(232108.62709442648, 6348408.864643046)",1652707810458,39
"(232108.62709442648, 6348408.864643046)",1652707810564,39
"(232108.62709442648, 6348408.864643046)",1652707810659,39
"(232118.11518040614, 6348355.635508256)",1652707810758,39
"(232131.19913202166, 6348282.233198703)",1652707810858,39
"(232133.49213007448, 6348269.369244614)",1652707810958,39
"(232275.62417455477, 6348085.667072646)",1652707812258,40
"(232459.53686654475, 6347847.983977307)",1652707812358,40
"(232489.87371059644, 6347808.77757497)",1652707812458,40
"(232478.52480893658, 6347767.960003507)",1652707813959,41
"(232457.28778987844, 6347691.7869910635)",1652707814058,41
"(232453.13962381374, 6347676.908334863)",1652707814158,41
"(232435.54581386846, 6347661.954775365)",1652707816658,42
"(232421.1226135271, 6347649.744991398)",1652707816758,42
"(232464.888966022, 6347644.185939672)",1652707821559,43
"(232459.6535740764, 6347654.04589868)",1652707821659,43
"(232598.58193246648, 6347661.751943067)",1652707822859,44
"(232719.59852138936, 6347667.515634588)",1652707822959,44
"(232255.27936464967, 6347741.947360997)",1652707826378,45
"(232244.6229199021, 6347753.3349676)",1652707826458,45
"(541727.6710964653, 5742756.512920772)",1652707831259,46
"(543313.2668831578, 5740523.049394643)",1652707831359,46
"(544577.6117791678, 5738706.593768132)",1652707831458,46
"(544852.800186825, 5738311.236826354)",1652707831559,46
"(535176.6646345978, 5735792.167432885)",1652707834358,47
"(536046.9321896306, 5735369.485552942)",1652707834458,47
"(536246.9675415956, 5735272.33000792)",1652707834559,47
"(536250.5152213124, 5735270.606928709)",1652707834661,47
"(536250.5152213124, 5735270.606928709)",1652707834760,47
"(536351.289757007, 5735201.517601022)",1652707834859,47
"(536641.8398208809, 5735002.321361276)",1652707834960,47
"(536705.0789019848, 5734958.965710298)",1652707835060,47
"(535983.4828029309, 5734914.252686449)",1652707837660,48
"(536040.5918593094, 5734899.877616897)",1652707837759,48
"(536014.8555598599, 5734904.586319683)",1652707840059,49
"(535698.4917918907, 5734965.624504024)",1652707840159,49
"(535618.8175912084, 5734980.996582122)",1652707840259,49
"(534769.6101093487, 5735105.526741003)",1652707841859,50
"(533719.028016143, 5735259.461891122)",1652707841960,50
"(533537.1338139818, 5735286.113698246)",1652707842058,50
"(534047.1191939891, 5737996.560284888)",1652707844359,51
"(534937.9913302474, 5738198.717282037)",1652707844459,51
"(535169.6459675245, 5738251.284428255)",1652707844558,51
"(535177.1251819911, 5738252.981614053)",1652707844660,51
"(535177.1251819911, 5738252.981614053)",1652707844760,51
"(535205.4812832595, 5738256.750561306)",1652707844860,51
"(535655.3903113677, 5738316.550157156)",1652707844959,51
"(535773.1820610231, 5738332.206431166)",1652707845059,51
"(535777.430958072, 5738332.771172726)",1652707845158,51
"(535777.430958072, 5738332.771172726)",1652707845260,51
"(535777.430958072, 5738332.771172726)",1652707845359,51
"(535777.430958072, 5738332.771172726)",1652707845459,51
"(535777.430958072, 5738332.771172726)",1652707845559,51
"(535777.430958072, 5738332.771172726)",1652707845660,51
"(535848.6820622504, 5738330.3027698165)",1652707845758,51
"(536023.7062618164, 5738324.23928142)",1652707845859,51
"(536060.5062031203, 5738322.964394761)",1652707845959,51
"(535703.0541345511, 5736945.236026136)",1652707856458,52
"(535499.4957408385, 5736974.04145323)",1652707856560,52
"(535455.723274939, 5736980.235668817)",1652707856658,52
"(535454.962244994, 5736980.343361711)",1652707856760,52
"(535454.962244994, 5736980.343361711)",1652707856858,52
"(535454.0612809876, 5736978.7500250945)",1652707856959,52
"(535424.9714257314, 5736927.305204627)",1652707857058,52
"(535417.3879907059, 5736913.894053214)",1652707857159,52
"(535417.1201485859, 5736913.4203798445)",1652707857259,52
"(535417.1201485859, 5736913.4203798445)",1652707857359,52
"(535417.1201485859, 5736913.4203798445)",1652707857458,52
"(535417.1201485859, 5736913.4203798445)",1652707857559,52
"(535336.2119373201, 5736866.493036445)",1652707857659,52
"(535276.3450283633, 5736831.769799448)",1652707857760,52
