center,time,id_zoom
"(549261.4625627914, 5743840.375599642)",1655734096671,23
"(549358.8443893334, 5744935.375369237)",1655734101971,24
"(549800.1149314513, 5746988.858617883)",1655734102071,24
"(549882.7432354495, 5747373.375194291)",1655734102171,24
"(548455.781910371, 5747148.55236954)",1655734103270,25
"(545998.2499063647, 5746758.745314367)",1655734103370,25
"(545530.2458865773, 5746684.511787209)",1655734103470,25
"(545528.6205929666, 5746684.253987549)",1655734103570,25
"(545528.6205929666, 5746684.253987549)",1655734103670,25
"(545528.6205929666, 5746684.253987549)",1655734103770,25
"(545528.6205929666, 5746684.253987549)",1655734103870,25
"(545528.6205929666, 5746684.253987549)",1655734103970,25
"(545528.6205929666, 5746684.253987549)",1655734104070,25
"(545528.6205929666, 5746684.253987549)",1655734104170,25
"(545103.2738856863, 5746627.862484377)",1655734104272,25
"(543923.423158956, 5746471.440547024)",1655734104370,25
"(543527.2068061054, 5746418.911080272)",1655734104469,25
"(539713.0256334367, 5745601.694182865)",1655734110269,26
"(539839.6009506695, 5745387.438079431)",1655734110370,26
"(539884.605894072, 5745310.470284837)",1655734110471,26
"(539941.5420108231, 5745211.3696640115)",1655734110569,26
"(539954.3523191431, 5745189.072577735)",1655734110670,26
"(561366.2226082361, 5993993.418661214)",1655734126570,27
"(561382.9803943636, 5993479.191265293)",1655734126672,27
"(561392.4257655594, 5993190.559018172)",1655734128271,28
"(561405.0215589331, 5992806.044978511)",1655734128371,28
"(561407.3872076405, 5992733.82839684)",1655734128471,28
"(561471.8667249952, 5992673.4284050325)",1655734135268,29
"(561771.5881367351, 5992393.82916421)",1655734135377,29
"(562040.7255771932, 5992142.760601601)",1655734135468,29
"(562109.6655858075, 5992078.448966477)",1655734135568,29
"(561733.3819597468, 5993401.153208175)",1655734138169,30
"(561652.9635501081, 5993508.859548766)",1655734138281,30
"(561647.9952794173, 5993515.513675073)",1655734138369,30
"(561647.9952794173, 5993515.513675073)",1655734138481,30
"(561647.9952794173, 5993515.513675073)",1655734138577,30
"(561647.9952794173, 5993515.513675073)",1655734138670,30
"(561640.2091231975, 5993525.952570327)",1655734138779,30
"(561131.7057174311, 5994207.70279973)",1655734138873,30
"(561001.157488209, 5994382.728737041)",1655734138981,30
"(560385.4604261175, 5995215.092386065)",1655734141369,31
"(559799.0250672098, 5996007.946587136)",1655734141477,31
"(559703.2142388562, 5996137.4817807665)",1655734141570,31
"(553511.3259248125, 5994891.026112689)",1655734144076,32
"(555030.2770969018, 5994273.33420199)",1655734144171,32
"(555196.8870863331, 5994205.581107221)",1655734144278,32
"(555196.8870863331, 5994205.581107221)",1655734144375,32
"(555196.8870863331, 5994205.581107221)",1655734144470,32
"(555196.8870863331, 5994205.581107221)",1655734144578,32
"(555196.8870863331, 5994205.581107221)",1655734144675,32
"(555196.8870863331, 5994205.581107221)",1655734144771,32
"(555196.8870863331, 5994205.581107221)",1655734144883,32
"(555196.8870863331, 5994205.581107221)",1655734144977,32
"(556710.6405141648, 5993550.089359426)",1655734145069,32
"(557252.5519677893, 5993315.428628453)",1655734145177,32
"(557629.7135533935, 5994199.876149113)",1655734153673,33
"(558398.2180871565, 5993907.285251218)",1655734153772,33
"(559049.34436446, 5993658.49342514)",1655734153872,33
"(559282.9160982646, 5993569.204147517)",1655734153972,33
"(559518.0790300843, 5994002.506217028)",1655734160569,34
"(559693.1255469543, 5993959.397691925)",1655734160669,34
"(559870.9355754121, 5993915.109396637)",1655734160769,34
"(559916.884906325, 5993903.664499219)",1655734160869,34
"(140185.48074322875, 5752731.663360933)",1655734175569,35
"(139593.74654448396, 5751935.736020066)",1655734175668,35
"(139402.71828490388, 5751678.788534183)",1655734175768,35
"(139290.48207819505, 5751528.723045441)",1655734177368,36
"(139037.2191846837, 5751190.299658158)",1655734177469,36
"(138986.96556953507, 5751123.148097082)",1655734177568,36
"(139041.05966105466, 5751073.959923613)",1655734179575,37
"(139101.3862317583, 5751020.373688455)",1655734179669,37
"(139117.67377469025, 5751005.9059656)",1655734179772,37
"(139419.46200795306, 5751468.202796637)",1655734181985,38
"(139514.15006468, 5751613.351271295)",1655734182068,38
"(139654.57159174327, 5752197.8312411085)",1655734186168,39
"(139937.0157397502, 5752272.637550758)",1655734186268,39
"(140005.33255533307, 5752290.731495691)",1655734186368,39
"(140017.32194161904, 5752360.392061271)",1655734189969,40
"(140030.72499574476, 5752449.972900116)",1655734190075,40
"(140032.93631247498, 5752464.752487349)",1655734190172,40
"(140032.93752429564, 5752464.760586691)",1655734190269,40
"(140032.93752429564, 5752464.760586691)",1655734190369,40
"(140039.275063815, 5752507.1728944415)",1655734190469,40
"(140045.117818949, 5752546.273988499)",1655734190569,40
"(140061.50711886492, 5752677.548287473)",1655734201772,41
"(139965.33957109242, 5752710.18524945)",1655734201868,41
"(139943.31544620055, 5752717.65970984)",1655734201968,41
"(139977.29150089913, 5752704.050075318)",1655734204369,42
"(140105.06200474288, 5752652.994106163)",1655734204468,42
"(140134.16196167335, 5752641.366019407)",1655734204569,42
"(140134.60318170223, 5752641.189711765)",1655734204673,42
"(140134.60318170223, 5752641.189711765)",1655734204773,42
"(140134.60318170223, 5752641.189711765)",1655734204871,42
"(140134.60318170223, 5752641.189711765)",1655734204973,42
"(140134.60318170223, 5752641.189711765)",1655734205069,42
"(140134.60318170223, 5752641.189711765)",1655734205169,42
"(140158.26551662924, 5752633.595174259)",1655734205275,42
"(140207.44440141637, 5752617.8075017035)",1655734205368,42
"(140265.23832809477, 5752599.19894622)",1655734205478,42
"(140275.3518639604, 5752595.942578222)",1655734205568,42
"(-185048.03694470396, 6124766.111305934)",1655734222880,43
"(-185027.75437401887, 6124659.255765604)",1655734222974,43
"(-185022.11311349238, 6124629.535669909)",1655734223078,43
"(-185019.25630353903, 6124614.711239714)",1655734224371,44
"(-185003.65620385375, 6124533.781910013)",1655734224478,44
"(-184999.92016327457, 6124514.40028644)",1655734224576,44
"(-185020.68705946713, 6124579.156074151)",1655734226869,45
"(-185039.86321408575, 6124639.11218223)",1655734226976,45
"(-184630.79723149328, 6125458.134794821)",1655734231874,46
"(-184296.13368689013, 6125429.725041281)",1655734231972,46
"(-184159.9972955941, 6125418.168355808)",1655734232069,46
"(-184150.32851221226, 6125417.347568012)",1655734232169,46
"(-184150.32851221226, 6125417.347568012)",1655734232268,46
"(-184150.32851221226, 6125417.347568012)",1655734232372,46
"(-184150.32851221226, 6125417.347568012)",1655734232472,46
"(-184150.32851221226, 6125417.347568012)",1655734232574,46
"(-184150.32851221226, 6125417.347568012)",1655734232672,46
"(-184150.32851221226, 6125417.347568012)",1655734232771,46
"(-184150.32851221226, 6125417.347568012)",1655734232882,46
"(-184150.32851221226, 6125417.347568012)",1655734232968,46
"(-184385.90784547845, 6125437.731557521)",1655734233069,46
"(-184465.40735984844, 6125444.610417583)",1655734233168,46
"(-184469.6039985757, 6125444.973540437)",1655734233268,46
"(-184469.6039985757, 6125444.973540437)",1655734233369,46
"(-184469.6039985757, 6125444.973540437)",1655734233471,46
"(-184469.6039985757, 6125444.973540437)",1655734233571,46
"(-184917.8172094409, 6125483.074976581)",1655734233671,46
"(-185095.86361090516, 6125498.210236835)",1655734233771,46
"(-185605.25378578907, 6125161.016272873)",1655734236569,47
"(-185357.46954942425, 6125033.820685231)",1655734236669,47
"(-185248.10146083316, 6124977.5184198)",1655734236769,47
"(-185206.25368644582, 6124956.059286175)",1655734238070,48
"(-185155.7812779005, 6124930.211543691)",1655734238168,48
"(-185139.58716722165, 6124921.918275852)",1655734238268,48
"(-185139.24183718849, 6124921.7414267175)",1655734238367,48
"(-185139.24183718849, 6124921.7414267175)",1655734238471,48
"(-185139.24183718849, 6124921.7414267175)",1655734238567,48
"(-185141.58302276497, 6124922.937720184)",1655734238670,48
"(-185209.81608871315, 6124957.803290794)",1655734238768,48
"(-185235.84749229206, 6124971.104755809)",1655734238868,48
"(236676.51343523263, 6352644.838936001)",1655734258980,49
"(234565.38396979243, 6350547.218335822)",1655734259076,49
"(233608.2400008315, 6349576.021652518)",1655734259168,49
"(232721.89771058346, 6348667.526628345)",1655734259268,49
"(232566.5638171729, 6348508.3104081545)",1655734259367,49
"(232522.3035527367, 6348485.602921779)",1655734260976,50
"(232025.21821857497, 6348231.945306698)",1655734261067,50
"(231829.7114984233, 6348132.180206104)",1655734261168,50
"(231984.78294665826, 6348079.395886359)",1655734262974,51
"(232194.0129155268, 6348020.940728101)",1655734263067,51
"(232254.7427328186, 6348003.973889651)",1655734263170,51
"(231827.8596729362, 6345930.04780824)",1655734272567,52
"(232043.903956818, 6346058.166579364)",1655734272670,52
"(232057.0299015341, 6347877.822750935)",1655734278468,53
"(232260.61712391453, 6347772.700443861)",1655734278568,53
"(232297.20751306193, 6347753.806988373)",1655734278669,53
"(232297.32304683188, 6347753.747332486)",1655734278772,53
"(232297.32304683188, 6347753.747332486)",1655734278877,53
"(232297.32304683188, 6347753.747332486)",1655734278976,53
"(232297.32304683188, 6347753.747332486)",1655734279068,53
"(232442.14650866855, 6347679.144233368)",1655734279169,53
"(232479.65794629254, 6347659.820917494)",1655734279268,53
"(232330.11584328156, 6347665.385164034)",1655734287068,54
"(232352.8763382465, 6347662.820884706)",1655734287171,54
"(232373.47570863768, 6347660.309044254)",1655734287268,54
"(232378.3891844008, 6347659.709906176)",1655734287368,54
"(232382.92162060086, 6347659.229353776)",1655734289470,55
"(232391.9528054881, 6347658.277660751)",1655734289568,55
"(232393.5608618843, 6347658.108206125)",1655734289670,55
"(232393.57108730805, 6347658.107128585)",1655734289770,55
"(232393.57108730805, 6347658.107128585)",1655734289868,55
"(232393.57108730805, 6347658.107128585)",1655734289970,55
"(232393.57108730805, 6347658.107128585)",1655734290070,55
"(232393.57108730805, 6347658.107128585)",1655734290168,55
"(232393.57108730805, 6347658.107128585)",1655734290276,55
"(232393.57108730805, 6347658.107128585)",1655734290369,55
"(232386.02051458252, 6347658.888711064)",1655734290470,55
"(232379.4700205638, 6347659.566772391)",1655734290569,55
"(232378.56618068716, 6347659.660331574)",1655734290670,55
"(232378.56618068716, 6347659.660331574)",1655734290769,55
"(232378.56618068716, 6347659.660331574)",1655734290869,55
"(232363.92139182525, 6347661.189917823)",1655734290969,55
"(232350.4199509194, 6347662.600086216)",1655734291069,55
"(232361.77640369185, 6347661.467387853)",1655734292171,56
"(232375.07861208852, 6347660.131795683)",1655734292268,56
"(232378.5457298398, 6347659.783683912)",1655734292369,56
"(232249.49631877284, 6347699.194715796)",1655734294867,57
"(232226.03859745845, 6347704.016533407)",1655734294970,57
"(232313.4001194031, 6348029.703530052)",1655734305869,58
"(232345.41752557742, 6348018.739296473)",1655734305968,58
"(232296.2814678711, 6348034.687239793)",1655734313269,59
"(232275.86446979898, 6348041.342581799)",1655734313368,59
"(232270.6065984459, 6348043.044069225)",1655734313467,59
"(232154.28076671762, 6348080.561726675)",1655734313569,59
"(232123.9557830101, 6348090.3422056455)",1655734313668,59
"(232122.88472380018, 6348090.687645965)",1655734313772,59
"(232065.40639721754, 6348109.431895761)",1655734313868,59
"(231866.51388643146, 6348174.29270724)",1655734313969,59
"(231821.7641821827, 6348188.886027621)",1655734314068,59
"(231962.12930520013, 6348121.13498343)",1655734315574,60
"(232128.5635048055, 6348040.929224713)",1655734315668,60
"(232252.74792800983, 6347981.083917032)",1655734315767,60
"(232276.3971863552, 6347969.687180584)",1655734315868,60
"(232044.51564758603, 6347774.728833747)",1655734322586,61
"(232063.75979521062, 6347763.5878631715)",1655734322674,61
"(232076.32700998738, 6347756.293530435)",1655734322772,61
"(232065.824659893, 6347761.377546799)",1655734324368,62
"(232053.68550754897, 6347767.409775435)",1655734324470,62
"(232051.86163859162, 6347768.316098564)",1655734324568,62
"(232015.94032189727, 6347772.798893777)",1655734330270,63
"(231974.77190366926, 6347777.936481)",1655734330367,63
"(231967.16743459625, 6347778.8854760025)",1655734330468,63
"(232113.03635953597, 6347884.432779367)",1655734334870,64
"(232162.33083696046, 6347883.992311417)",1655734334968,64
"(232180.9334127091, 6347883.834911425)",1655734335068,64
"(232160.3164517688, 6347864.071613674)",1655734338769,65
"(232122.6692316729, 6347861.0799417505)",1655734338868,65
"(232113.02583284554, 6347860.313619949)",1655734338968,65
"(232097.24884353005, 6347863.3680701945)",1655734341167,66
"(232046.70089070767, 6347873.479434152)",1655734341269,66
"(232036.0696262781, 6347875.60606002)",1655734341368,66
"(540669.9834990985, 5744758.3927977765)",1655734360471,67
"(540772.7756961564, 5744803.244481007)",1655734360576,67
"(540779.3986961655, 5744806.134318046)",1655734360676,67
"(540779.3986961655, 5744806.134318046)",1655734360770,67
"(540779.3986961655, 5744806.134318046)",1655734360876,67
"(540779.3986961655, 5744806.134318046)",1655734360974,67
"(540779.3986961655, 5744806.134318046)",1655734361076,67
"(540779.3986961655, 5744806.134318046)",1655734361169,67
"(540779.3986961655, 5744806.134318046)",1655734361267,67
"(540779.3986961655, 5744806.134318046)",1655734361368,67
"(540779.3986961655, 5744806.134318046)",1655734361468,67
"(540550.9372504676, 5744700.235421108)",1655734361569,67
"(540352.5282143786, 5744608.266739039)",1655734361676,67
"(540232.1666279106, 5744552.475446981)",1655734361775,67
"(532942.5809747827, 5739969.193992561)",1655734367472,68
"(533877.6021902221, 5739464.50071547)",1655734367571,68
"(534254.4505435814, 5739261.297836865)",1655734368771,69
"(534981.2304360354, 5738869.614190029)",1655734368873,69
"(535075.8496565348, 5738818.621032774)",1655734368971,69
"(530265.5745376789, 5736275.665990431)",1655734386969,70
"(529859.04802439, 5736326.445517997)",1655734387077,70
"(529637.6956165698, 5736480.055917027)",1655734390780,71
"(529341.2737718835, 5736725.420192071)",1655734390874,71
"(529239.6592651827, 5736809.531974713)",1655734390970,71
"(529426.3400704027, 5736783.624222334)",1655734395671,72
"(530595.5605863389, 5736611.242371377)",1655734395771,72
"(530870.757737502, 5736570.66919151)",1655734395871,72
"(532219.303592937, 5737568.232871051)",1655734399168,73
"(532845.4467547331, 5737321.012412105)",1655734399271,73
"(532932.7006755315, 5737286.561897172)",1655734399369,73
"(534595.1301040044, 5736888.61871989)",1655734408877,74
"(534848.4238983237, 5736796.674751069)",1655734408970,74
"(534966.4407147218, 5736753.814096076)",1655734409080,74
