world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
151263.661733,3057,0,151263.66929549997,104.59600001922809,1.0826415503113656,-0.0254936832934618,0.41624483466148376,-1.27468416467309,14.568569213151932,False
151263.80314,3058,0,151263.66929549997,104.59600001922809,1.0826415503113656,-0.024473942816257477,0.4162018895149231,-1.2236971408128738,14.567066133022308,False
151264.248853,3062,1,151264.21430999998,123.09700000332668,1.1455152601860576,0.29759788513183594,0.4621415436267853,14.879894256591797,16.174954026937485,True
151264.36984,3063,1,151264.21430999998,123.09700000332668,1.1455152601860576,0.2986661493778229,0.4617522954940796,14.933307468891144,16.161330342292786,True
151264.36984,3063,2,151264.39120349998,104.29049999220297,1.4038300446484446,0.34438905119895935,0.5591995716094971,17.219452559947968,19.571985006332397,True
151264.503215,3064,2,151264.39120349998,104.29049999220297,1.4038300446484446,0.34412187337875366,0.56037437915802,17.206093668937683,19.6131032705307,True
151264.503215,3064,3,151264.55193349998,188.46899998607114,1.3932518178770426,0.3507891297340393,0.664081871509552,17.539456486701965,23.24286550283432,True
151264.62615999999,3065,3,151264.55193349998,188.46899998607114,1.3932518178770426,0.35045716166496277,0.6632494330406189,17.52285808324814,23.21373015642166,True
151264.736631,3066,3,151264.55193349998,188.46899998607114,1.3932518178770426,0.3494884967803955,0.6614242792129517,17.474424839019775,23.149849772453308,True
151264.85733,3067,4,151264.810879,106.59699997631833,1.4793476032650947,0.225792795419693,0.625561535358429,11.28963977098465,21.894653737545013,True
151264.963537,3068,4,151264.810879,106.59699997631833,1.4793476032650947,0.2270035445690155,0.6254161596298218,11.350177228450775,21.889565587043762,True
151265.196645,3070,5,151265.25345899997,82.18550001038238,1.4866822091510963,-0.05342303216457367,0.6036387085914612,-2.6711516082286835,21.12735480070114,False
151265.327978,3071,5,151265.25345899997,82.18550001038238,1.4866822091510963,-0.053750209510326385,0.6042814254760742,-2.6875104755163193,21.149849891662598,False
151265.445907,3072,6,151265.4420435,83.88349998858757,1.489503648024912,-0.13129045069217682,0.7328441739082336,-6.564522534608841,25.649546086788177,False
151265.556101,3073,6,151265.4420435,83.88349998858757,1.489503648024912,-0.1337481588125229,0.7375779747962952,-6.687407940626144,25.81522911787033,False
151265.556101,3073,7,151265.529942,97.36650000559166,0.7351934175372669,-0.14769600331783295,0.7255321741104126,-7.384800165891647,25.39362609386444,False
151265.67570599998,3074,7,151265.529942,97.36650000559166,0.7351934175372669,-0.15011066198349,0.7237725257873535,-7.5055330991744995,25.332038402557373,False
151265.791102,3075,8,151265.78304249997,217.27250001276843,1.4194190279285326,0.3748137354850769,0.6476830244064331,18.740686774253845,22.66890585422516,True
151265.943958,3076,8,151265.78304249997,217.27250001276843,1.4194190279285326,0.37596333026885986,0.6487234234809875,18.798166513442993,22.705319821834564,True
151265.943958,3076,9,151266.005092,217.1739999903366,1.4911282250992466,0.367301881313324,0.6520769000053406,18.3650940656662,22.82269150018692,True
151266.079536,3077,9,151266.005092,217.1739999903366,1.4911282250992466,0.3688433766365051,0.6545321345329285,18.442168831825256,22.908624708652496,True
151266.26751499998,3078,9,151266.005092,217.1739999903366,1.4911282250992466,0.3686487078666687,0.6564919352531433,18.432435393333435,22.977217733860016,True
151266.26751499998,3078,10,151266.22736049996,216.7325000045821,1.4594222381509205,0.36142703890800476,0.6488120555877686,18.071351945400238,22.7084219455719,True
151266.427955,3079,10,151266.22736049996,216.7325000045821,1.4594222381509205,0.3622645139694214,0.6485772728919983,18.11322569847107,22.70020455121994,True
151266.427955,3079,11,151266.44834849998,116.1640000063926,1.2150417549133312,0.34490180015563965,0.605510413646698,17.245090007781982,21.19286447763443,True
151266.56056699998,3080,11,151266.44834849998,116.1640000063926,1.2150417549133312,0.34507736563682556,0.6072900295257568,17.253868281841278,21.25515103340149,True
151266.56056699998,3080,12,151266.6183725,81.41699997941032,1.4477917786292624,0.19407948851585388,0.536522388458252,9.703974425792694,18.77828359603882,True
151266.688349,3081,12,151266.6183725,81.41699997941032,1.4477917786292624,0.19460973143577576,0.5357511043548584,9.730486571788788,18.751288652420044,True
151266.688349,3081,13,151266.70366199999,132.8544999996666,0.5424661812249681,0.19130897521972656,0.5088732242584229,9.565448760986328,17.8105628490448,True
151266.817553,3082,13,151266.70366199999,132.8544999996666,0.5424661812249681,0.1904440075159073,0.5094208121299744,9.522200375795364,17.829728424549103,True
151266.817553,3082,14,151266.86497249999,82.46400000643916,1.4410298077786399,0.22013281285762787,0.6208384037017822,11.006640642881393,21.729344129562378,True
151266.943358,3083,14,151266.86497249999,82.46400000643916,1.4410298077786399,0.21990647912025452,0.6209847927093506,10.995323956012726,21.73446774482727,True
151267.346502,3086,15,151267.29209,159.58899998804554,1.2917846121058485,0.37478187680244446,0.5665110349655151,18.739093840122223,19.82788622379303,True
151267.46876,3087,15,151267.29209,159.58899998804554,1.2917846121058485,0.37491530179977417,0.5651088356971741,18.74576508998871,19.778809249401093,True
151267.46876,3087,16,151267.5023995,219.56299999146722,1.402188948254603,0.3536258637905121,0.38643571734428406,17.681293189525604,13.525250107049942,True
151267.622293,3088,16,151267.5023995,219.56299999146722,1.402188948254603,0.35319095849990845,0.38934561610221863,17.659547924995422,13.627096563577652,True
151267.764771,3089,16,151267.5023995,219.56299999146722,1.402188948254603,0.35258543491363525,0.388754665851593,17.629271745681763,13.606413304805756,True
151267.961765,3091,17,151268.01180549996,84.41900002071634,1.4374383284501375,0.5647489428520203,0.6869474649429321,28.237447142601013,24.043161273002625,True
