world_index,id_fixation,x,y,zoom,etape,id_pan
1385,291,274200.3048726278,6251027.774514254,16.0,3,0
1386,291,274210.190941191,6251043.101354614,16.0,3,0
1387,291,274204.78825187584,6251058.862888811,16.0,3,0
1388,291,274196.73861656594,6251065.053777848,16.0,3,0
1389,292,274144.00799708,6251093.427284395,16.0,3,0
1390,292,274356.1549643234,6251180.246762208,16.0,3,0
1391,292,274281.7966392496,6251147.59090658,16.0,3,0
1392,292,274366.0979829105,6251176.475037292,16.0,3,0
1392,293,274280.43430355587,6251143.574233917,16.0,3,0
1393,293,274541.91556398297,6251182.664150626,16.0,3,0
1394,293,274419.8373103333,6251116.583306518,16.0,3,0
1395,293,274495.45411248103,6251086.337181814,16.0,3,0
1396,294,274534.1446830944,6251337.166597458,16.0,3,0
1397,294,274698.7054586422,6251340.727837363,16.0,3,0
1402,295,274699.6732536816,6250783.58513939,16.0,3,0
1403,295,274691.34356093383,6250805.740309836,16.0,3,0
1404,295,274676.3451114977,6250805.086577663,16.0,3,0
1405,295,274682.3807297114,6250847.240592461,16.0,3,0
1537,326,273709.881528026,6250697.299687575,15.0,3,1
1538,326,273543.14327514527,6250489.95950054,15.0,3,1
1959,412,256485.68755655937,6256173.582703085,17.0,4,2
1960,412,256477.60265779463,6256165.056660892,17.0,4,2
1961,412,256482.571237579,6256172.758145899,17.0,4,2
1963,413,256366.1666414587,6256266.1932568485,17.0,4,2
1964,413,256402.47341619217,6256279.44557356,17.0,4,2
1965,413,256390.4752990395,6256277.994338878,17.0,4,2
1965,414,256366.47920141427,6256246.870752122,17.0,4,2
1966,414,256487.53040466344,6256269.471889094,17.0,4,2
1967,414,256479.78583924205,6256272.757617881,17.0,4,2
1967,415,256492.9477187448,6256304.77142748,17.0,4,2
1968,415,256504.2054218015,6256310.677838618,17.0,4,2
1969,415,256497.5853232137,6256316.149107153,17.0,4,2
1970,415,256496.09284532515,6256321.349287877,17.0,4,2
1997,419,256680.03515828692,6256369.169861383,17.0,4,3
1998,419,256715.7109723148,6256394.250819379,17.0,4,3
1999,419,256740.66308771464,6256450.005785834,17.0,4,3
2000,419,256771.0339432244,6256436.829888083,17.0,4,3
2002,420,256591.99366963896,6256453.306510132,17.0,4,3
2003,420,256610.4062639009,6256485.723852796,17.0,4,3
2004,420,256626.9412705441,6256481.662609905,17.0,4,3
2004,421,256632.63597680227,6256434.264528695,17.0,4,3
2005,421,256635.6093466664,6256477.18954203,17.0,4,3
2006,421,256642.689441988,6256472.512854468,17.0,4,3
2878,622,521475.3672455703,5760246.0537558645,10.0,5,4
2879,622,520410.2425192648,5760507.77419728,10.0,5,4
2880,622,518050.90416889975,5760984.185112466,10.0,5,4
2881,622,514769.24266686186,5762255.9985881485,10.0,5,4
2881,623,520456.2964819551,5761783.64215019,10.0,5,4
2882,623,519372.4258123952,5761442.377195596,10.0,5,4
2883,623,516919.89076153527,5762727.027006221,10.0,5,4
2886,624,526395.3842410091,5767588.368164151,10.0,5,4
2887,624,529386.8711379047,5767489.53536125,10.0,5,4
2888,624,531078.8195014903,5771200.470070498,10.0,5,4
2888,625,527240.5548169597,5765369.177243942,10.0,5,4
2889,625,530093.6471416544,5765542.053461065,10.0,5,4
2890,625,532665.7678392903,5766792.904079407,10.0,5,4
2891,625,534095.926728919,5766151.12560274,10.0,5,4
2892,625,536257.2648807021,5765581.717576391,10.0,5,4
3072,659,557139.8091717324,5745683.400556034,13.0,5,5
3073,659,557150.3554049737,5745722.835759601,13.0,5,5
3074,659,556809.0178459337,5745012.181964935,13.0,5,5
3074,660,556879.7382945955,5746126.058554251,13.0,5,5
3075,660,557100.8603851545,5746263.26250647,13.0,5,5
3076,660,557383.9680117047,5745569.775658694,13.0,5,5
3086,661,548941.7572153349,5742999.525536991,13.0,5,5
3087,661,548528.6745445775,5742900.535278664,13.0,5,5
3088,661,548065.3401567542,5742792.916226064,13.0,5,5
3089,662,547622.4667006512,5742343.374833353,13.0,5,5
3090,662,547610.0141997593,5742448.612509311,13.0,5,5
3091,662,547726.4251515024,5742526.562786297,13.0,5,5
3105,667,543182.5584515183,5745810.176380253,13.0,5,6
3106,667,543368.4335230041,5746042.423134057,13.0,5,6
3107,667,543460.663449004,5746213.863800534,13.0,5,6
3108,667,541226.6991048486,5746349.697398497,13.0,5,6
3112,668,542245.2138722138,5744770.062473432,13.0,5,6
3113,668,540442.4112390652,5745213.38922439,13.0,5,6
3118,669,539684.7733420244,5744548.802982967,13.0,5,6
3119,669,539675.2461952923,5744444.94513775,13.0,5,6
3120,669,539665.129392568,5744368.372595744,13.0,5,6
3715,801,561603.2214563468,5995390.205902466,16.0,6,7
