world_index,id_fixation,x,y,zoom,etape,id_pan
557,163,260385.2031273817,6255299.473208191,19.0,1,0
558,163,260385.9234996251,6255300.076274775,19.0,1,0
559,163,260387.6960691216,6255300.679802654,19.0,1,0
560,163,260388.2535016513,6255300.679187594,19.0,1,0
560,164,260340.13380099213,6255319.9632872185,19.0,1,0
561,164,260339.78692409105,6255319.457169508,19.0,1,0
562,164,260344.95390864703,6255319.35645339,19.0,1,0
562,165,260349.9706476497,6255299.749898815,19.0,1,0
563,165,260366.87718713743,6255299.604129533,19.0,1,0
563,166,260351.42793270145,6255305.339806707,19.0,1,0
564,166,260351.4369194152,6255304.8882755935,19.0,1,0
565,166,260358.1084427358,6255302.938076411,19.0,1,0
565,167,260345.85463136548,6255310.99127181,19.0,1,0
566,167,260345.13371240188,6255310.911948257,19.0,1,0
567,167,260346.89405472824,6255310.263524112,19.0,1,0
568,167,260346.622710644,6255310.316784486,19.0,1,0
569,167,260347.05983055304,6255310.27196197,19.0,1,0
569,168,260357.64874214225,6255308.956694047,19.0,1,0
570,168,260359.25322933792,6255309.565103967,19.0,1,0
571,168,260359.29114096888,6255310.813791617,19.0,1,0
572,168,260358.1446857311,6255311.969528285,19.0,1,0
572,169,260370.33688856548,6255310.399529312,19.0,1,0
573,169,260370.03310005256,6255310.754668949,19.0,1,0
574,169,260369.5799544067,6255311.4347526105,19.0,1,0
575,169,260370.3821957332,6255310.86143412,18.800841406675,1,0
576,169,260368.9582725832,6255310.818736726,18.800841406675,1,0
615,180,260399.8637572672,6255206.624376172,17.0,1,1
616,180,260399.82459843063,6255206.919758862,17.0,1,1
617,180,260417.2128303332,6255200.618485302,17.0,1,1
618,180,260419.5126773217,6255202.961480476,17.0,1,1
618,181,260406.18186126783,6255217.204546218,17.0,1,1
619,181,260450.78460522287,6255201.033999225,17.0,1,1
620,181,260454.0328979108,6255195.893367154,17.0,1,1
621,181,260453.973852126,6255195.506532692,17.0,1,1
622,181,260450.5671700313,6255199.260014805,17.0,1,1
747,222,264407.8757368392,6255861.201892252,12.0,1,2
748,222,264654.12785922893,6255728.220943771,12.0,1,2
749,222,264727.1871770357,6255472.574837473,12.0,1,2
750,222,265010.85479089385,6255156.825243129,12.0,1,2
750,223,265093.3002016133,6254940.85544402,12.0,1,2
751,223,265468.1193449292,6254637.359380852,12.0,1,2
752,223,265471.79111799545,6254587.040070941,12.0,1,2
752,224,263284.37003746827,6255055.462583483,12.0,1,2
753,224,264429.44479757035,6254123.530605077,12.0,1,2
754,224,265493.6326640893,6252986.001604697,12.0,1,2
755,225,268634.2976430068,6252805.557686148,12.0,1,2
756,225,269325.5263813291,6251834.729296962,12.0,1,2
757,225,269928.53911335,6251673.792629588,12.0,1,2
758,225,270730.1897384292,6251187.793827052,12.0,1,2
758,226,269309.47817437886,6251264.29748231,12.0,1,2
759,226,269423.7432856662,6251165.432696275,12.0,1,2
775,232,275340.01721136866,6251422.013694167,12.0,1,3
776,232,275252.1876998219,6251502.158506158,12.0,1,3
776,233,275169.01624463673,6249987.53694484,12.0,1,3
777,233,275357.7633126659,6250285.048772384,12.0,1,3
778,233,276523.05272524874,6251129.91738564,12.0,1,3
779,233,276412.68959269265,6252313.672201103,12.0,1,3
780,234,274753.7017525553,6249963.384257428,12.0,1,3
781,234,274556.018651707,6250341.378150449,12.0,1,3
782,234,274749.26238428586,6249183.645304425,12.0,1,3
783,235,279810.7261087304,6255190.259827692,12.0,1,3
784,235,280520.65763585694,6254391.424483766,12.0,1,3
785,235,281662.25875430426,6253966.196550662,12.0,1,3
786,235,281914.8566219583,6253601.534703815,12.0,1,3
786,236,282300.88484212256,6255925.596478044,12.0,1,3
787,236,283150.38456754416,6255897.620676295,12.0,1,3
788,236,283294.95489146566,6255864.572258458,12.0,1,3
789,236,283306.65033063083,6255732.090738907,12.0,1,3
790,236,283041.7840610103,6255351.110113269,12.0,1,3
790,237,281633.25342368963,6254166.939517071,12.0,1,3
791,237,281507.052899504,6254063.045998359,12.0,1,3
792,237,281476.2458705946,6253967.362303984,12.0,1,3
792,238,281102.2761118284,6253600.309102851,12.0,1,3
793,238,280848.4448433349,6253676.891485821,12.0,1,3
794,238,280750.51427460654,6253511.89429085,12.0,1,3
795,238,280535.06714003737,6253112.424953825,12.0,1,3
796,238,280504.5651081203,6252963.083402454,12.0,1,3
797,239,281284.5736306457,6251258.558396037,12.0,1,3
798,239,282193.65128195664,6251497.243600631,12.0,1,3
799,239,283710.18117935007,6252187.292206889,12.0,1,3
804,242,284657.7009898261,6251095.027705186,12.0,1,3
804,243,285769.6555841727,6253020.589477359,12.0,1,3
