world_index,id_fixation,x,y,zoom,etape,id_pan
381,62,260381.84472292205,6255535.989755725,17.0,1,0
382,62,260383.1330691446,6255543.170584248,17.0,1,0
383,62,260385.83605396288,6255543.201721675,17.0,1,0
384,62,260382.6494267609,6255540.745247883,17.0,1,0
385,62,260381.82244407263,6255540.915542692,17.0,1,0
386,62,260386.3582401228,6255544.386404616,17.0,1,0
387,62,260402.9695780221,6255564.335378971,17.0,1,0
387,63,260402.00495851596,6255565.996272318,17.0,1,0
388,63,260400.2279127476,6255565.179933589,17.0,1,0
389,63,260414.0584903199,6255597.627013277,17.0,1,0
390,64,260645.58890394203,6255483.469445846,17.0,1,0
391,64,260642.47963765264,6255479.184705434,17.0,1,0
392,64,260644.95827582444,6255521.969285705,17.0,1,0
393,64,260648.3130194972,6255520.407263295,17.0,1,0
394,64,260652.3573824004,6255520.639448542,17.0,1,0
395,64,260650.6930612315,6255525.820354532,17.0,1,0
396,64,260649.22641587385,6255525.796290299,17.0,1,0
397,64,260655.54479323467,6255533.043929744,17.0,1,0
397,65,260624.0576033548,6255549.915493944,17.0,1,0
398,65,260619.89842920323,6255547.014331585,17.0,1,0
399,65,260621.48911171316,6255549.458965466,17.0,1,0
400,65,260618.68662381292,6255539.899852686,17.0,1,0
401,65,260623.73538011903,6255544.820488523,17.0,1,0
402,65,260621.18732214603,6255542.847067682,17.0,1,0
403,65,260662.1531737856,6255529.665310343,17.0,1,0
403,66,260609.4924661491,6255509.839611718,17.0,1,0
404,66,260611.14198942372,6255506.110193838,17.0,1,0
405,66,260639.03827527136,6255503.300197646,17.0,1,0
406,66,260636.74512560567,6255499.055359269,17.0,1,0
407,66,260640.8594686983,6255499.1315498585,17.0,1,0
407,67,260597.38878643195,6255512.319671932,17.0,1,0
408,67,260616.00372185104,6255509.048563356,17.0,1,0
409,67,260617.1318107061,6255506.788293786,17.0,1,0
410,67,260617.43428367347,6255506.516437152,17.0,1,0
411,67,260616.38259897055,6255505.005310978,17.0,1,0
412,67,260619.52290985707,6255503.157285547,17.0,1,0
413,67,260622.9792751526,6255506.62899318,17.0,1,0
414,67,260618.19041597596,6255508.887801981,17.0,1,0
435,71,260784.0299336943,6255608.758211538,17.0,1,1
436,71,260780.2054890037,6255606.341178485,17.0,1,1
437,71,260783.20254096587,6255606.573978793,17.0,1,1
438,71,260777.91582467957,6255607.075252905,17.0,1,1
439,71,260782.15126630315,6255605.136506085,17.0,1,1
440,71,260784.76383726337,6255611.566884211,17.0,1,1
441,71,260785.4544815942,6255612.352393044,17.0,1,1
441,72,260780.6686293788,6255602.6519701695,17.0,1,1
442,72,260777.76629669656,6255603.846724723,17.0,1,1
443,72,260778.0328774808,6255590.592325918,17.0,1,1
444,72,260780.9078741515,6255591.573962092,17.0,1,1
445,73,260416.04777288155,6255544.760418776,17.0,1,1
446,73,260415.97099058123,6255523.608232788,17.0,1,1
447,73,260416.32273670932,6255526.206093557,17.0,1,1
448,73,260390.4864061252,6255513.25603739,17.0,1,1
448,74,260427.3699980376,6255546.138312075,17.0,1,1
449,74,260419.7818629421,6255549.674677917,17.0,1,1
450,74,260417.70965658943,6255549.598641092,17.0,1,1
451,74,260376.7413447089,6255560.185689846,17.0,1,1
452,74,260374.71232925443,6255560.939907489,17.0,1,1
452,75,260442.38973311475,6255553.888395385,17.0,1,1
453,75,260439.9235464962,6255556.070091005,17.0,1,1
454,75,260402.2410095313,6255563.501147116,17.0,1,1
455,75,260403.53502797624,6255568.130321272,17.0,1,1
455,76,260527.8514175684,6255545.47542234,17.0,1,1
456,76,260470.71425580684,6255544.070423105,17.0,1,1
457,76,260479.78919656848,6255550.063493386,17.0,1,1
458,76,260452.92286329452,6255546.135286322,17.0,1,1
459,76,260451.69089759572,6255546.317574806,17.0,1,1
460,76,260458.6671160736,6255545.315180349,17.0,1,1
461,76,260444.1318662405,6255541.813648558,17.0,1,1
463,77,260124.5309057901,6255409.306142712,17.0,1,1
464,77,260121.560096399,6255407.262835649,17.0,1,1
465,77,260122.4944412725,6255413.091684841,17.0,1,1
466,77,260123.23435876408,6255411.936832322,17.0,1,1
467,77,260123.51783320343,6255411.847802349,17.0,1,1
468,77,260122.86477588845,6255406.512462133,17.0,1,1
469,78,260168.00268149693,6255374.693549753,17.0,1,1
470,78,260162.9380703041,6255371.703664951,17.0,1,1
471,78,260163.0740669614,6255371.258515089,17.0,1,1
472,78,260159.02457855607,6255366.740436192,17.0,1,1
473,78,260156.9764278936,6255364.871037416,17.0,1,1
474,78,260158.4667872412,6255367.964175459,17.0,1,1
