world_index,id_fixation,x,y,zoom,etape,id_pan
205,45,260294.95219193524,6255358.530160244,19.0,1,0
206,45,260295.3783774397,6255358.574925099,19.0,1,0
207,45,260295.6429729461,6255358.406821441,19.0,1,0
208,45,260295.98045309327,6255358.255824148,19.0,1,0
209,45,260296.1050882208,6255358.36912978,19.0,1,0
210,45,260296.27419562195,6255358.481666586,19.0,1,0
210,46,260297.87449699087,6255356.612094826,19.0,1,0
211,46,260292.7157348794,6255355.534009515,19.0,1,0
212,46,260291.9522742479,6255354.502034504,19.0,1,0
213,46,260286.35644234336,6255355.452117659,19.0,1,0
215,47,260220.42929837707,6255338.036828229,19.0,1,0
216,47,260204.7230666393,6255341.851866199,19.0,1,0
217,47,260205.05663431977,6255341.789476024,19.0,1,0
218,47,260196.7692998608,6255343.158432868,19.0,1,0
218,48,260292.4684988792,6255348.530888127,19.0,1,0
219,48,260289.56091768268,6255348.455541679,19.0,1,0
220,48,260289.920249554,6255347.823740249,19.0,1,0
221,48,260289.30001253783,6255347.35746691,19.0,1,0
222,48,260288.11795214505,6255347.785817939,19.0,1,0
223,49,260289.6152821756,6255353.915335495,19.0,1,0
224,49,260289.46631799787,6255353.412023997,19.0,1,0
225,49,260293.62682819692,6255353.0945568,19.0,1,0
225,50,260312.29224981237,6255355.963659143,19.0,1,0
226,50,260312.5757584217,6255355.756306953,19.0,1,0
227,50,260321.96228301563,6255355.691783288,19.0,1,0
228,50,260322.5434466204,6255356.2965989495,19.0,1,0
229,50,260327.60450413165,6255357.002976436,19.0,1,0
229,51,260319.9236657871,6255361.303823738,19.0,1,0
230,51,260323.91806643427,6255361.961284715,19.0,1,0
231,51,260324.97726854036,6255362.260415427,19.0,1,0
232,51,260331.33584920104,6255362.218860419,19.0,1,0
234,52,260385.1854683182,6255335.536354703,19.0,1,0
235,52,260386.1227005579,6255335.501699902,19.0,1,0
236,52,260386.38932918015,6255335.585867054,19.0,1,0
236,53,260392.60051520585,6255329.526254941,19.0,1,0
237,53,260392.33764528515,6255329.790327219,19.0,1,0
238,53,260392.358728184,6255329.955759209,19.0,1,0
239,53,260393.20622996596,6255330.38238038,19.0,1,0
239,54,260371.47230688832,6255326.21334818,19.0,1,0
240,54,260371.6056724545,6255325.365314627,19.0,1,0
241,54,260371.7918819479,6255325.153003514,19.0,1,0
242,54,260373.0159031184,6255325.349515267,19.0,1,0
242,55,260323.1618350388,6255344.973896979,19.0,1,0
243,55,260323.62758941995,6255345.034576518,19.0,1,0
244,55,260323.13492615247,6255343.802610819,19.0,1,0
245,55,260322.7042472911,6255343.6858646935,19.0,1,0
246,55,260322.2553216421,6255344.220525045,19.0,1,0
280,67,260310.41293737883,6255337.599295893,22.0,1,1
281,67,260310.45387305607,6255337.599204595,22.0,1,1
282,67,260310.43965619447,6255337.573605115,22.0,1,1
283,67,260310.4364185856,6255337.607757777,22.0,1,1
284,68,260299.90477166927,6255337.554319612,22.0,1,1
285,68,260300.1504270215,6255337.598691546,22.0,1,1
286,68,260300.22843289308,6255337.642740433,22.0,1,1
286,69,260298.13743303253,6255338.104223028,22.0,1,1
287,69,260298.26480346968,6255338.160605457,22.0,1,1
288,69,260298.2787469712,6255338.163315565,22.0,1,1
289,69,260298.89011686863,6255338.313072737,22.0,1,1
290,69,260298.8389088308,6255338.26988878,22.0,1,1
291,69,260299.3333724309,6255338.277265801,22.0,1,1
291,70,260298.5846113125,6255338.972046039,22.0,1,1
292,70,260298.4133981841,6255338.965547062,22.0,1,1
293,70,260300.05909783416,6255339.262515258,22.0,1,1
294,70,260300.04191458816,6255339.368274389,22.0,1,1
294,71,260297.463184756,6255338.834411694,22.0,1,1
295,71,260297.42515352997,6255338.9312981,22.0,1,1
296,71,260297.36650924277,6255339.135796026,22.0,1,1
297,72,260297.85402778743,6255338.71787219,22.0,1,1
298,72,260297.9488944255,6255338.792505909,22.0,1,1
299,72,260295.6905832186,6255341.867080467,21.441746192368697,1,1
300,72,260295.7281495539,6255341.866383527,21.441746192368697,1,1
338,85,260335.312708102,6255363.611946988,19.0,1,2
339,85,260335.58242911063,6255363.504465207,19.0,1,2
340,85,260336.01469687765,6255363.506002858,19.0,1,2
341,85,260335.62717474447,6255363.074691852,19.0,1,2
342,85,260340.01134135577,6255363.272384889,19.0,1,2
342,86,260332.6373497405,6255364.551652567,19.0,1,2
343,86,260336.7808819984,6255364.855586871,19.0,1,2
344,86,260336.2792149321,6255364.112190444,19.0,1,2
345,86,260337.9874365965,6255364.178414352,19.0,1,2
346,86,260338.1484627893,6255364.381557223,19.0,1,2
346,87,260321.45799966564,6255359.36906598,19.0,1,2
347,87,260326.174747583,6255360.36649838,19.0,1,2
348,87,260329.96518399724,6255360.513083755,19.0,1,2
349,87,260330.0605525074,6255360.321684691,19.0,1,2
349,88,260330.02197456115,6255358.393451558,19.0,1,2
350,88,260331.65950985585,6255358.298576946,19.0,1,2
351,88,260331.80744893316,6255358.017244539,19.0,1,2
352,88,260335.12969920025,6255358.078105891,19.0,1,2
353,88,260335.3883832941,6255358.188682193,19.0,1,2
354,88,260335.14685254745,6255358.298528112,19.0,1,2
382,96,260256.3645442531,6255302.672641662,19.0,1,3
383,96,260254.5468019976,6255301.052986183,19.0,1,3
384,96,260253.82447352092,6255300.015763938,19.0,1,3
385,96,260253.63875095025,6255300.032360955,19.0,1,3
385,97,260272.3338235956,6255298.166633322,19.0,1,3
386,97,260270.6323516481,6255297.231609533,19.0,1,3
387,97,260270.98044158463,6255297.154755832,19.0,1,3
388,97,260269.832036378,6255296.263344443,19.0,1,3
389,97,260270.04158399123,6255296.413870831,19.0,1,3
389,98,260266.42654169133,6255299.837892072,19.0,1,3
390,98,260264.1165484865,6255298.1526020495,19.0,1,3
390,99,260242.07401892397,6255287.649458264,19.0,1,3
391,99,260241.85306535984,6255286.735548342,19.0,1,3
392,99,260242.7797988626,6255286.733847315,19.0,1,3
393,99,260241.0333250061,6255285.731041966,19.0,1,3
394,99,260240.9448759239,6255285.335519778,19.0,1,3
395,100,260221.0836313728,6255306.878544311,19.0,1,3
396,100,260219.32808708603,6255306.044243901,19.0,1,3
397,100,260217.66258078715,6255306.032211784,19.0,1,3
398,100,260216.92350900345,6255306.66689631,19.0,1,3
398,101,260195.5484308744,6255312.271517596,19.0,1,3
399,101,260193.8371965538,6255313.494295833,19.0,1,3
400,101,260192.6094935643,6255313.716390247,19.0,1,3
401,101,260190.99021929488,6255313.786026602,19.0,1,3
402,101,260190.61425516903,6255314.255490565,19.0,1,3
402,102,260190.58033288727,6255309.64005916,19.0,1,3
403,102,260190.41566758792,6255309.818484297,19.0,1,3
404,102,260189.68870907428,6255310.35685423,19.0,1,3
405,102,260189.16363981945,6255310.661731913,19.0,1,3
406,102,260184.67418343437,6255311.734070254,19.0,1,3
406,103,260191.8531539638,6255313.357694793,19.0,1,3
407,103,260190.48520869276,6255314.34824934,19.0,1,3
408,103,260181.2081061664,6255316.937927812,19.0,1,3
408,104,260198.2471546919,6255311.944330452,19.0,1,3
409,104,260184.94755807167,6255315.925032623,19.0,1,3
410,104,260184.56544334325,6255316.543418052,19.0,1,3
410,105,260184.58155450504,6255384.035979219,19.0,1,3
411,105,260168.16526018668,6255387.820831967,19.0,1,3
412,105,260158.3642271213,6255390.107100787,19.0,1,3
412,106,260175.9445799297,6255395.776091973,19.0,1,3
413,106,260175.67155297223,6255395.505081046,19.0,1,3
414,106,260167.64586343893,6255396.740695532,19.0,1,3
415,106,260167.70619059933,6255397.198185041,19.0,1,3
415,107,260193.54021641603,6255378.033041914,19.0,1,3
416,107,260191.7018462923,6255378.748028678,19.0,1,3
417,107,260192.39524985183,6255378.686561094,19.0,1,3
418,107,260192.49250625528,6255378.513440851,19.0,1,3
419,107,260192.08642126177,6255378.070520582,19.0,1,3
419,108,260191.3379868941,6255373.707052457,19.0,1,3
420,108,260191.4537207328,6255373.664901609,19.0,1,3
421,108,260191.52839929928,6255373.533374816,19.0,1,3
422,108,260191.90209966165,6255373.448804031,19.0,1,3
423,108,260192.53284395728,6255373.656463751,19.0,1,3
423,109,260197.37245414784,6255383.209060737,19.0,1,3
424,109,260198.5360371053,6255383.579211689,19.0,1,3
425,109,260199.3227077191,6255383.209848783,19.0,1,3
426,109,260200.1921893628,6255383.484646174,19.0,1,3
427,109,260196.31901367573,6255387.731619038,19.0,1,3
427,110,260193.04161383052,6255379.671907845,19.0,1,3
428,110,260182.8204889132,6255389.772009119,19.0,1,3
429,110,260183.227274392,6255389.862999597,19.0,1,3
430,110,260171.4046646842,6255396.393653757,19.0,1,3
432,111,260218.5121532716,6255439.605555824,19.0,1,3
433,111,260218.93592979005,6255439.618087677,19.0,1,3
434,111,260219.69159510225,6255440.455174296,19.0,1,3
435,111,260219.8437370913,6255440.529423601,19.0,1,3
435,112,260228.22224170467,6255450.548582235,19.0,1,3
436,112,260228.16504110055,6255451.12737316,19.0,1,3
437,112,260228.4238106196,6255451.411069704,19.0,1,3
438,112,260229.2136675872,6255452.702042746,19.0,1,3
439,112,260229.03383080143,6255453.004383305,19.0,1,3
440,112,260228.98291748,6255453.139907989,19.0,1,3
440,113,260226.5748028009,6255444.550610692,19.0,1,3
441,113,260227.477403731,6255446.205180451,19.0,1,3
442,113,260228.3216081065,6255452.745346833,19.0,1,3
443,113,260228.47223750292,6255464.641503082,19.0,1,3
443,114,260219.96896108205,6255443.638002504,19.0,1,3
444,114,260218.9569819359,6255442.099198618,19.0,1,3
445,114,260219.56796799024,6255445.795635886,19.0,1,3
446,114,260219.70191444663,6255451.259235387,19.0,1,3
447,114,260220.3509453949,6255456.970323888,19.0,1,3
447,115,260229.60562043224,6255446.6784052495,19.0,1,3
448,115,260227.36616894417,6255448.897177473,19.0,1,3
449,115,260227.48391881376,6255446.949608383,19.0,1,3
449,116,260242.69027570245,6255442.2014969485,19.0,1,3
450,116,260244.73236232653,6255443.276991601,19.0,1,3
451,116,260245.23203044696,6255442.034012479,19.0,1,3
452,116,260245.49295267684,6255442.237962617,19.0,1,3
453,116,260246.31347723235,6255442.592275768,19.0,1,3
482,125,260186.9414902097,6255544.7660376085,18.0,1,4
483,125,260185.73522036176,6255546.000425107,18.0,1,4
484,125,260183.9855106049,6255548.910659606,18.0,1,4
485,125,260184.325265336,6255552.716415576,18.0,1,4
486,125,260184.7435518721,6255559.499154605,18.0,1,4
486,126,260195.98640919672,6255544.553113429,18.0,1,4
487,126,260192.4312583896,6255547.226165314,18.0,1,4
488,126,260194.47279145927,6255551.999677029,18.0,1,4
489,126,260193.77859344697,6255552.06406615,18.0,1,4
489,127,260184.45212720943,6255532.397629692,18.0,1,4
490,127,260197.4258711689,6255542.458109982,18.0,1,4
491,127,260213.00262076256,6255551.651834257,18.0,1,4
493,128,260445.56660214596,6255543.624885274,18.0,1,4
494,128,260446.66797004972,6255543.415918551,18.0,1,4
495,128,260455.83302397333,6255545.532698263,18.0,1,4
496,128,260456.88265847537,6255545.691768223,18.0,1,4
497,128,260457.8040870834,6255546.402739442,18.0,1,4
576,150,259718.443798294,6255425.045374615,17.0,1,5
577,150,259709.59636148813,6255423.440989929,17.0,1,5
577,151,259751.73854776507,6255438.779900847,17.0,1,5
578,151,259709.06457355423,6255432.879954105,17.0,1,5
579,151,259698.77052413125,6255430.523209487,17.0,1,5
580,151,259695.2913674361,6255434.505878429,17.0,1,5
581,151,259693.9490325908,6255435.190363615,17.0,1,5
581,152,259654.3554851772,6255407.10525142,17.0,1,5
582,152,259650.8348289996,6255406.759895084,17.0,1,5
583,152,259618.310772813,6255402.897902673,17.0,1,5
584,152,259614.61311596085,6255402.2212595055,17.0,1,5
585,152,259613.4786031431,6255399.775933681,17.0,1,5
585,153,259695.40377539344,6255402.973862615,17.0,1,5
586,153,259693.4797302232,6255399.226838634,17.0,1,5
587,153,259687.3537300434,6255393.740270477,17.0,1,5
588,153,259684.2453180044,6255391.339305873,17.0,1,5
589,153,259677.1022951843,6255383.339649335,17.0,1,5
590,154,259606.2685136968,6255230.006731044,17.0,1,5
591,154,259603.90230854036,6255230.202051117,17.0,1,5
592,154,259591.77833411263,6255212.413895643,17.0,1,5
593,154,259588.48591654617,6255211.392741849,17.0,1,5
594,154,259574.5637815593,6255205.424029946,17.0,1,5
594,155,259511.86091673383,6255237.7965734415,17.0,1,5
595,155,259509.0291963864,6255240.68678004,17.0,1,5
596,156,259499.6416330241,6255271.401393298,17.0,1,5
597,156,259498.0049235048,6255273.22516229,17.0,1,5
598,156,259492.02129269,6255276.74326853,17.0,1,5
599,156,259488.18167651305,6255278.86572616,17.0,1,5
600,156,259483.05578139945,6255281.487651162,17.0,1,5
600,157,259565.57327376425,6255256.097310169,17.0,1,5
601,157,259564.35236206505,6255258.6930951085,17.0,1,5
602,157,259561.3924358236,6255262.468219655,17.0,1,5
603,157,259556.1347811345,6255263.405263959,17.0,1,5
666,174,260667.4064576208,6255785.826021971,15.0,1,6
667,174,260668.33178161044,6255791.441522135,15.0,1,6
668,174,260665.3756653256,6255795.642998765,15.0,1,6
669,174,260669.9418726885,6255812.770889328,15.0,1,6
670,174,260681.5998615179,6255823.209999574,15.0,1,6
671,175,260030.4506001058,6255391.031450445,15.0,1,6
672,175,260127.8778764144,6255379.141579342,15.0,1,6
673,175,260118.30453182288,6255355.015225622,15.0,1,6
674,175,260126.87377003956,6255342.46539486,15.0,1,6
674,176,260268.8734154385,6255527.367577696,15.0,1,6
675,176,260267.2794526072,6255525.922186088,15.0,1,6
676,176,260283.83326642637,6255516.62373015,15.0,1,6
677,176,260286.74646517317,6255516.592669606,15.0,1,6
678,176,260286.36676797323,6255520.2599664,15.0,1,6
679,177,260635.09910083143,6255943.585030631,15.0,1,6
680,177,260663.04525212012,6255945.17250116,15.0,1,6
681,177,260678.4195717146,6255939.452440752,15.0,1,6
682,177,260686.6944557593,6255934.559636391,15.0,1,6
683,177,260691.6389935216,6255935.844497272,15.0,1,6
683,178,260755.7331929929,6255900.939827573,15.0,1,6
684,178,260762.3903318764,6255897.878057604,15.0,1,6
685,178,260783.8977590136,6255889.965922431,15.0,1,6
686,178,260783.637520184,6255884.771431014,15.0,1,6
687,178,260771.36419773544,6255875.166650009,15.0,1,6
687,179,260881.82218625155,6256026.846045424,15.0,1,6
688,179,260881.63630137325,6256021.170884415,15.0,1,6
689,179,260879.44340652975,6256018.920686457,15.0,1,6
690,179,260867.017549137,6256021.261913333,15.0,1,6
691,179,260864.7194106492,6256024.031529679,15.0,1,6
692,180,260828.50220235743,6256067.165705644,15.0,1,6
693,180,261035.88583314687,6256102.768318389,15.0,1,6
693,181,260753.10791534337,6255994.668402566,15.0,1,6
694,181,260733.84805507265,6255983.401728741,15.0,1,6
695,181,260948.1515967121,6256023.680977225,15.0,1,6
696,181,260947.9558708697,6256023.339311251,15.0,1,6
697,181,260957.59168735956,6256021.19982414,15.0,1,6
698,182,260638.97953878556,6255918.966660597,15.0,1,6
699,182,260621.15755272037,6255922.422991723,15.0,1,6
700,182,260609.2967306855,6255920.014415748,15.0,1,6
701,182,260601.2662305837,6255913.524299895,15.0,1,6
702,182,260591.51875559884,6255908.653637704,15.0,1,6
702,183,260677.9123064609,6256102.79156539,15.0,1,6
703,183,260675.43238349652,6256100.100061697,15.0,1,6
704,183,260671.80817509032,6256093.084991912,15.0,1,6
