world_index,id_fixation,x,y,zoom,etape,id_pan
188,56,260231.9849612101,6255219.9092107145,16.0,1,0
189,56,260231.14383213592,6255239.94172335,16.0,1,0
190,56,260243.94555968695,6255224.437438106,16.0,1,0
191,56,260268.63115353064,6255216.810940336,16.0,1,0
191,57,260297.6525668321,6255364.354363039,16.0,1,0
192,57,260333.08512224944,6255249.34555164,16.0,1,0
193,57,260329.5858394158,6255250.81954355,16.0,1,0
194,58,260187.6998024808,6255113.00358587,16.0,1,0
195,58,260190.3839254511,6255112.38575784,16.0,1,0
196,58,260162.72309833852,6255083.478852813,16.0,1,0
197,58,260090.1407210367,6255001.712634914,16.0,1,0
197,59,260070.81429757795,6255055.196737387,16.0,1,0
198,59,260030.3124519538,6255021.045911739,16.0,1,0
198,60,260137.21894585429,6254981.3111738255,16.0,1,0
199,60,260134.1824616956,6254984.376941687,16.0,1,0
200,60,260122.4084314973,6254996.180255587,16.0,1,0
201,60,260117.29536722403,6254991.933572029,16.0,1,0
202,60,260114.43178333816,6254984.734137932,16.0,1,0
203,61,259679.54379125804,6255300.383985449,16.0,1,0
204,61,259685.70409813224,6255297.036212458,16.0,1,0
205,61,259690.45791254216,6255329.965694728,16.0,1,0
206,62,259316.1394146091,6255385.308509304,16.0,1,0
207,62,259336.35612640277,6255435.653065162,16.0,1,0
208,62,259332.4934796361,6255442.618007535,16.0,1,0
209,62,259339.82568132383,6255449.377897929,16.0,1,0
210,62,259334.5915868597,6255455.238499608,16.0,1,0
324,93,259411.45341105503,6246653.427695564,17.0,2,1
325,93,259411.15643946,6246655.849034038,17.0,2,1
326,93,259407.64383032077,6246653.667876595,17.0,2,1
327,93,259408.511099456,6246650.565903326,17.0,2,1
328,93,259409.4791017936,6246653.242030513,17.0,2,1
328,94,259437.76206691412,6246670.53491099,17.0,2,1
329,94,259423.21164103865,6246645.608669694,17.0,2,1
330,94,259413.53317809288,6246632.614595144,17.0,2,1
331,95,259147.14497603144,6246702.922363999,17.0,2,1
332,95,259107.07955666512,6246683.031643824,17.0,2,1
333,95,259107.19746029977,6246687.40487603,17.0,2,1
334,95,259107.7006479317,6246693.795505887,17.0,2,1
335,95,259107.6007507556,6246693.245376058,17.0,2,1
335,96,259043.11853368583,6246615.250660968,17.0,2,1
336,96,259043.98746006677,6246616.48454873,17.0,2,1
337,96,259046.56623688276,6246617.053787,17.0,2,1
338,96,259046.5702347744,6246616.373607236,17.0,2,1
338,97,259028.8113094708,6246582.359621675,17.0,2,1
339,97,259026.67870761768,6246580.339763784,17.0,2,1
340,97,259027.2080182256,6246579.852097881,17.0,2,1
341,97,259030.2346785052,6246581.4906184105,17.0,2,1
342,97,259018.6395080168,6246580.473324756,16.96605409386268,2,1
407,115,266412.21011820657,6247689.273326252,13.0,2,2
408,115,266410.5196592547,6247686.790943046,13.0,2,2
409,115,266336.3964238799,6247654.919750545,13.0,2,2
409,116,266556.2096662077,6248240.3673183285,13.0,2,2
410,116,266580.1450778874,6248244.442707605,13.0,2,2
411,116,266778.4281130684,6248200.202853759,13.0,2,2
413,117,262874.7947148656,6248525.168082761,13.0,2,2
414,117,262883.60893841746,6248497.802821716,13.0,2,2
416,118,261001.5245458337,6249059.486921333,13.0,2,2
417,118,260766.59682181283,6249452.76528959,13.0,2,2
418,118,260752.7352770955,6249496.492383644,13.0,2,2
