world_index,id_fixation,x,y,zoom,etape,id_pan
392,65,260315.5846532228,6255356.848336685,19.0,1,0
393,65,260316.49948701807,6255356.833652122,19.0,1,0
394,65,260317.4505751986,6255357.117348666,19.0,1,0
395,65,260317.88711421745,6255356.227740885,19.0,1,0
396,66,260283.7281367424,6255346.777724418,19.0,1,0
397,66,260282.29470691676,6255348.572994905,19.0,1,0
398,66,260282.950788278,6255348.277150921,19.0,1,0
399,66,260283.67881460465,6255347.872921785,19.0,1,0
400,66,260282.72115553028,6255349.433095881,19.0,1,0
401,66,260283.7604536029,6255350.923828963,19.0,1,0
403,67,260319.98091601903,6255351.86045141,19.0,1,0
404,67,260320.72013302537,6255354.660186488,19.0,1,0
405,67,260315.376508858,6255361.836512115,19.0,1,0
406,67,260316.06226687675,6255363.552376472,19.0,1,0
406,68,260327.71576234928,6255351.715849318,19.0,1,0
407,68,260327.1875110118,6255353.108288082,19.0,1,0
408,68,260326.00907264056,6255352.635325964,19.0,1,0
409,68,260317.47083687788,6255358.981450088,19.0,1,0
411,69,260294.27366835903,6255370.749013611,19.0,1,0
412,69,260290.6374970308,6255372.5963127855,19.0,1,0
413,69,260289.96846523404,6255373.247507835,19.0,1,0
414,69,260288.51285679103,6255374.23617876,19.0,1,0
415,69,260278.446836403,6255378.219701665,19.0,1,0
416,70,260266.29797823183,6255383.426705715,19.0,1,0
417,70,260262.8164524157,6255385.664063719,19.0,1,0
418,70,260263.05405361077,6255383.022399128,19.0,1,0
419,70,260263.68044122952,6255380.79497762,19.0,1,0
420,70,260263.6867797672,6255379.803577365,19.0,1,0
421,71,260268.744241454,6255379.70923666,19.0,1,0
422,71,260267.98617968475,6255380.410808989,19.0,1,0
423,71,260277.7566055293,6255381.07936753,19.0,1,0
424,71,260277.55030406747,6255380.678444344,19.0,1,0
425,71,260277.4050644213,6255380.475858871,19.0,1,0
425,72,260309.35797451236,6255401.470979254,19.0,1,0
426,72,260318.6874089852,6255400.177778184,19.0,1,0
427,72,260317.72348996424,6255399.561007289,19.0,1,0
428,72,260317.4287906752,6255397.654954767,19.0,1,0
429,72,260317.4367010335,6255394.383045617,19.0,1,0
430,72,260317.8973811675,6255389.969546183,19.0,1,0
430,73,260312.434467202,6255413.18409229,19.0,1,0
431,73,260313.165893445,6255409.186085283,19.0,1,0
432,73,260314.41992044408,6255403.36735554,19.0,1,0
433,73,260315.1933416348,6255401.799701485,19.0,1,0
496,82,260258.6281420625,6255378.407643011,19.0,1,1
497,82,260261.3107530097,6255378.608806157,19.0,1,1
498,82,260264.00176978044,6255380.500693072,19.0,1,1
499,82,260266.946464738,6255382.931142127,19.0,1,1
501,83,260258.27316629852,6255367.188664404,19.0,1,1
502,83,260260.2861133037,6255365.4344548825,19.0,1,1
503,83,260262.0649957104,6255362.713197649,19.0,1,1
504,83,260260.8118457416,6255360.193706662,19.0,1,1
504,84,260271.7675211802,6255380.260297481,19.0,1,1
505,84,260273.4640794797,6255376.239206493,19.0,1,1
506,84,260274.8841511077,6255371.689913287,19.0,1,1
507,84,260274.30933287463,6255368.212053485,19.0,1,1
508,85,260279.5143144866,6255384.899234152,19.0,1,1
509,85,260280.00813953453,6255383.8561111735,19.0,1,1
510,85,260279.9483283413,6255385.297636301,19.0,1,1
510,86,260302.9655746493,6255405.989455094,19.0,1,1
511,86,260303.51325164,6255406.469990142,19.0,1,1
512,86,260303.26437434016,6255406.555694944,19.0,1,1
513,86,260299.60132146155,6255406.605116885,19.0,1,1
514,86,260296.48604124965,6255403.036614144,19.0,1,1
515,86,260293.13946421037,6255399.735105218,19.0,1,1
516,86,260286.3835272862,6255399.319359791,19.0,1,1
520,87,260326.4317693863,6255381.494475538,19.0,1,1
521,87,260323.8123131682,6255381.519616126,19.0,1,1
522,87,260315.3916541471,6255382.4443945335,19.0,1,1
523,88,260323.25649801912,6255376.493859513,19.0,1,1
524,88,260321.21933301623,6255376.35685484,19.0,1,1
525,88,260315.0659934079,6255376.138545322,19.0,1,1
526,88,260311.82351531743,6255374.885360044,19.0,1,1
527,88,260308.1160004161,6255372.818257839,19.0,1,1
528,89,260315.32416495163,6255377.997526514,19.0,1,1
529,89,260313.35187172104,6255370.626817356,19.0,1,1
530,89,260311.66822968703,6255361.177646597,19.0,1,1
534,90,260334.24946661145,6255433.005613765,19.0,1,1
535,90,260333.03868632155,6255432.237614928,19.0,1,1
536,90,260332.27971904696,6255432.75409256,19.0,1,1
537,90,260332.3490670912,6255434.734452049,19.0,1,1
538,90,260333.27329764035,6255437.173761816,19.0,1,1
539,90,260335.36634770175,6255438.68215866,19.0,1,1
540,90,260338.1920370417,6255438.032482041,19.0,1,1
540,91,260327.27336772863,6255439.7116542095,19.0,1,1
541,91,260330.5335629716,6255437.680994323,19.0,1,1
542,91,260333.24618373395,6255435.52170996,19.0,1,1
543,91,260334.3107493932,6255431.3523011785,19.0,1,1
544,91,260335.9349868572,6255432.151821854,19.0,1,1
545,91,260336.97054331328,6255434.598454681,19.0,1,1
546,91,260338.2609818797,6255436.870240543,19.0,1,1
547,91,260340.8185220317,6255441.030085281,19.0,1,1
547,92,260329.7341964889,6255436.810464374,19.0,1,1
548,92,260332.1670844284,6255440.334010053,19.0,1,1
549,92,260334.2291502598,6255441.516166265,19.0,1,1
550,92,260337.4678183937,6255441.72369144,19.0,1,1
551,92,260341.87764668572,6255441.323767727,19.0,1,1
552,93,260318.51477068217,6255427.666200912,19.0,1,1
553,93,260324.37077649325,6255427.699913901,19.0,1,1
554,93,260327.4624110552,6255429.35236939,19.0,1,1
554,94,260318.36461055392,6255433.9743165895,19.0,1,1
555,94,260322.07258675044,6255439.000954218,19.0,1,1
556,94,260326.13418842584,6255446.160620825,19.0,1,1
557,94,260330.53750733015,6255453.424963,19.0,1,1
561,95,260297.56250376877,6255414.898914599,19.0,1,1
562,95,260301.26304798716,6255416.532822177,19.0,1,1
563,95,260304.33564985104,6255416.228444232,19.0,1,1
564,95,260306.42379651545,6255414.390432751,19.0,1,1
565,95,260307.47158583667,6255410.984536567,19.0,1,1
567,96,260316.47494041812,6255429.137809464,19.0,1,1
568,96,260315.2275982129,6255425.13172979,19.0,1,1
569,96,260313.3647686234,6255422.949726638,19.0,1,1
571,97,260254.4531352345,6255452.659866479,19.0,1,1
572,97,260251.4951054288,6255453.55885393,19.0,1,1
573,97,260249.3698979669,6255454.015611487,19.0,1,1
574,97,260246.6245594158,6255452.85956729,19.0,1,1
574,98,260237.44874877168,6255456.504049193,19.0,1,1
575,98,260234.4522606148,6255454.201647996,19.0,1,1
576,98,260232.54169209825,6255452.4214978805,19.0,1,1
