world_index,id_fixation,x,y,zoom,etape
139,21,0.0,0.0,0,1
140,21,0.0,0.0,0,1
141,21,0.0,0.0,0,1
142,21,0.0,0.0,0,1
162,25,260349.0466392055,6255337.187300167,19.0,1
163,25,260347.54317565737,6255337.390135508,19.0,1
164,25,260345.98158891476,6255337.806569745,19.0,1
165,25,260343.90001997817,6255338.746554806,19.0,1
166,25,260341.5425794304,6255339.6810235465,19.0,1
167,25,260339.1791078751,6255340.24855118,19.0,1
168,26,260343.40199201842,6255334.496392313,19.0,1
169,26,260341.44719383522,6255334.426640636,19.0,1
170,26,260340.08300726573,6255334.28104434,19.0,1
171,26,260338.84878634597,6255333.974494463,19.0,1
171,27,260329.22558770346,6255337.660339168,19.0,1
172,27,260327.87433448443,6255337.351405933,19.0,1
173,27,260326.63345041187,6255336.747205331,19.0,1
174,27,260325.47460854385,6255336.048496877,19.0,1
175,27,260324.3878654062,6255335.789133654,19.0,1
177,28,260312.3844006463,6255285.602263516,19.0,1
178,28,260311.78311090308,6255284.879433167,19.0,1
179,28,260310.98500187698,6255284.134585584,19.0,1
180,28,260309.999607002,6255283.939207848,19.0,1
180,29,260302.84884809068,6255285.535923501,19.0,1
181,29,260302.1108270349,6255285.607741397,19.0,1
182,29,260301.97399321228,6255285.241818984,19.0,1
183,29,260302.1725551659,6255284.478288944,19.0,1
184,29,260302.01571479984,6255283.826776755,19.0,1
185,29,260298.54426344295,6255282.875595674,19.0,1
185,30,260304.63882720948,6255302.537995799,19.0,1
186,30,260303.1870116381,6255304.178217355,19.0,1
187,30,260299.2247080245,6255305.242252383,19.0,1
188,30,260295.60162722872,6255305.989829297,19.0,1
189,30,260292.189922142,6255306.821237002,19.0,1
190,30,260288.62339272007,6255307.464455488,19.0,1
190,31,260314.27945255933,6255306.2791190455,19.0,1
191,31,260311.78225665272,6255306.589157468,19.0,1
192,31,260306.67741026796,6255308.356004555,19.0,1
193,31,260307.069237823,6255306.840880489,19.0,1
194,31,260310.03159013548,6255303.451773528,19.0,1
195,31,260310.17204597962,6255302.1228877865,19.0,1
196,31,260310.0268575885,6255300.804957806,19.0,1
198,32,260281.98943819138,6255310.717489977,19.0,1
199,32,260281.99312855292,6255311.3683774965,19.0,1
200,32,260282.01889274377,6255311.766033175,19.0,1
201,32,260281.96025699907,6255311.557104893,19.0,1
202,33,260280.9344902521,6255310.935471178,19.0,1
203,33,260281.00963011375,6255311.109168039,19.0,1
204,33,260281.10559659917,6255310.904352972,19.0,1
205,33,260280.67056106095,6255309.966386078,19.0,1
206,33,260280.13491191537,6255309.1475871075,19.0,1
206,34,260255.07074506537,6255315.439326807,19.0,1
207,34,260254.74293503232,6255315.411725977,19.0,1
208,34,260254.5690865416,6255315.907157016,19.0,1
209,34,260254.25479929175,6255317.406231853,19.0,1
210,34,260253.2160137693,6255319.856036086,19.0,1
211,34,260252.03703722032,6255322.265131017,19.0,1
211,35,260252.32711501495,6255300.965594247,19.0,1
212,35,260251.27751468297,6255302.290683914,19.0,1
213,35,260250.22796560597,6255301.850935049,19.0,1
214,35,260249.39586595807,6255300.496072622,19.0,1
218,36,260395.1916376481,6255301.779453514,19.0,1
219,36,260397.41682315516,6255302.167268229,19.0,1
220,36,260399.24047682315,6255301.817193228,19.0,1
221,36,260400.7781616407,6255301.750978147,19.0,1
222,36,260402.45459380167,6255300.979731023,19.0,1
222,37,260395.58565208403,6255314.801105685,19.0,1
223,37,260397.663428149,6255312.143776277,19.0,1
224,37,260399.20745150425,6255309.069820426,19.0,1
225,37,260400.43924635297,6255308.560050796,19.0,1
226,37,260401.22334567318,6255310.3497223845,19.0,1
227,37,260401.63177985518,6255311.6459811,19.0,1
228,37,260400.47908858975,6255310.334576526,19.0,1
229,37,260402.47598423067,6255310.626499501,19.0,1
233,38,260213.7604961288,6255350.994461171,19.0,1
234,38,260212.43090669886,6255351.292938382,19.0,1
235,38,260213.8733767713,6255351.034632294,19.0,1
236,38,260217.12670384135,6255350.88573005,19.0,1
236,39,260229.64310322976,6255354.106435434,19.0,1
237,39,260232.09136767578,6255353.745298958,19.0,1
238,39,260231.93142638094,6255353.800769706,19.0,1
239,39,260229.64095051886,6255354.912990861,19.0,1
239,40,260228.64204994572,6255363.472553837,19.0,1
240,40,260225.62107897352,6255365.200046678,19.0,1
241,40,260223.21721846118,6255367.0036532255,19.0,1
242,40,260222.27344266375,6255367.793678908,19.0,1
