world_index,id_fixation,x,y,zoom,etape
11,4,0.0,0.0,0,1
12,4,0.0,0.0,0,1
13,4,0.0,0.0,0,1
14,4,0.0,0.0,0,1
16,5,0.0,0.0,0,1
17,5,0.0,0.0,0,1
18,5,0.0,0.0,0,1
25,7,0.0,0.0,0,1
26,7,0.0,0.0,0,1
27,7,0.0,0.0,0,1
151,34,260330.70677240222,6255318.98787853,19.0,1
152,34,260329.12249677005,6255317.189154023,19.0,1
153,34,260329.79933641508,6255315.808824258,19.0,1
154,34,260329.9874081743,6255315.313316336,19.0,1
157,35,260293.88624125134,6255272.74467867,19.0,1
158,35,260292.02026802054,6255272.139209506,19.0,1
159,35,260289.21940319604,6255272.050467843,19.0,1
165,36,260297.5173690855,6255308.215828477,19.0,1
166,36,260296.64013939106,6255307.35549372,19.0,1
167,36,260294.14142291882,6255305.5551739,19.0,1
168,36,260291.94663163953,6255305.134809044,19.0,1
168,37,260291.44101793662,6255311.308505225,19.0,1
169,37,260291.11122604273,6255311.841454939,19.0,1
170,37,260291.96798789853,6255313.578865627,19.0,1
171,37,260291.65239364564,6255313.997414133,19.0,1
171,38,260288.24666831142,6255306.0935246125,19.0,1
172,38,260287.54285144003,6255305.742209881,19.0,1
173,38,260281.44632289765,6255308.743088884,19.0,1
174,38,260284.32015778788,6255308.62092254,19.0,1
179,39,260321.66665088525,6255272.178852063,19.0,1
180,39,260324.01807751047,6255271.901113914,19.0,1
181,39,260324.5260831144,6255271.9517218415,19.0,1
181,40,260317.19220709597,6255275.31373732,19.0,1
182,40,260317.77381491088,6255277.7118572695,19.0,1
183,40,260319.9651379337,6255280.05077767,19.0,1
184,40,260320.83056188814,6255281.2440041825,19.0,1
184,41,260317.39259714534,6255273.8834723495,19.0,1
185,41,260320.944245526,6255276.308087942,19.0,1
186,41,260323.06036034715,6255276.513767937,19.0,1
191,42,260317.80786533022,6255263.898593715,19.0,1
192,42,260314.60034316446,6255262.819220622,19.0,1
193,42,260313.2316290681,6255262.9183222065,19.0,1
197,44,260327.26265705682,6255254.838573504,19.0,1
198,44,260327.1759335603,6255255.519070408,19.0,1
199,44,260326.96414781112,6255256.4967183005,19.0,1
203,45,260298.49276923126,6255303.306773072,19.0,1
204,45,260297.93280812044,6255303.425883335,19.0,1
205,45,260295.46200854995,6255303.118093727,19.0,1
206,45,260293.19542607042,6255301.865100656,19.0,1
207,45,260287.82938409568,6255300.296994915,19.0,1
211,46,260325.62237677106,6255253.735347605,19.0,1
212,46,260326.23118391747,6255251.160580427,19.0,1
213,46,260326.88425831747,6255248.584025729,19.0,1
215,47,260324.03603385304,6255249.931901457,19.0,1
216,47,260324.95812877634,6255248.782786297,19.0,1
217,47,260326.03868714138,6255248.70790271,19.0,1
218,47,260326.21789178185,6255249.532285274,19.0,1
219,48,260330.14055817877,6255247.769378417,19.0,1
220,48,260331.10435760464,6255248.918560849,19.0,1
221,48,260332.1103228283,6255249.223649958,19.0,1
222,48,260332.8802415925,6255249.754149042,19.0,1
224,49,260307.72863367567,6255302.557216433,19.0,1
225,49,260308.1333433261,6255303.354286477,19.0,1
226,49,260308.0486187754,6255303.777793907,19.0,1
227,50,260307.54310758252,6255313.99551129,19.0,1
228,50,260306.73715653812,6255315.060372805,19.0,1
229,50,260306.20721378495,6255315.43638605,19.0,1
231,51,260347.24726333274,6255319.5169648975,19.0,1
232,51,260347.30953818397,6255319.844676691,19.0,1
233,51,260347.56046568466,6255320.421564773,19.0,1
234,51,260347.5810531183,6255320.9681803575,19.0,1
234,52,260344.21137714927,6255314.343539294,19.0,1
235,52,260343.72588958484,6255315.9111356875,19.0,1
236,52,260343.5902004577,6255316.398167309,19.0,1
237,52,260343.37665495276,6255317.069236494,19.0,1
238,52,260343.71196530396,6255317.227287759,19.0,1
246,53,260298.02803995056,6255305.650546681,19.0,1
247,53,260294.93394514755,6255311.286689806,19.0,1
248,53,260291.814769554,6255313.881782804,19.0,1
249,53,260286.48783516072,6255316.089214853,19.0,1
250,53,260285.1047696583,6255316.444911889,19.0,1
253,54,260338.35291109717,6255331.063625684,19.0,1
254,54,260337.5231264677,6255330.265681101,19.0,1
255,54,260333.83442215933,6255326.855671701,19.0,1
256,54,260332.01785876934,6255325.9982777005,19.0,1
257,54,260328.20002597658,6255325.317233007,19.0,1
257,55,260343.42268196214,6255329.485188853,19.0,1
258,55,260341.26891178516,6255328.059325407,19.0,1
259,55,260340.79564000084,6255327.015952561,19.0,1
260,55,260340.38146525642,6255325.605004326,19.0,1
261,55,260339.15243817886,6255323.8713416625,19.0,1
264,56,260314.59127102565,6255312.718281,19.0,1
265,56,260313.72215670964,6255308.861680191,19.0,1
266,56,260313.83787346337,6255297.063450147,19.0,1
268,57,260303.76345978084,6255315.966491111,19.0,1
269,57,260301.71988790025,6255308.288136499,19.0,1
270,58,260295.00780363366,6255311.596814721,19.0,1
271,58,260296.4796770035,6255314.2657918325,19.0,1
282,59,260303.72614612512,6255323.942496447,19.0,1
283,59,260304.81842480513,6255314.864668319,19.0,1
284,59,260305.18219877832,6255312.076830812,19.0,1
284,60,260302.76284216446,6255313.129141253,19.0,1
285,60,260303.06273529577,6255306.743873954,19.0,1
286,60,260303.1894035391,6255305.638697161,19.0,1
287,60,260301.28085447036,6255303.287014261,19.0,1
288,60,260300.3797911909,6255302.294768298,19.0,1
288,61,260304.8136239181,6255302.37315965,19.0,1
289,61,260302.73453230754,6255302.275038318,19.0,1
290,61,260301.5756220995,6255303.174881088,19.0,1
291,61,260299.477617386,6255306.671527491,19.0,1
292,61,260298.30112670554,6255309.703024963,19.0,1
293,61,260296.56453823423,6255316.613342297,19.0,1
293,62,260305.90940502455,6255310.930127841,19.0,1
294,62,260305.3700313474,6255314.0335873645,19.0,1
295,62,260305.06661870464,6255317.415342433,19.0,1
296,62,260304.5916384196,6255317.065142498,19.0,1
296,63,260307.3801336989,6255317.874388814,19.0,1
297,63,260307.12804441774,6255318.3549046405,19.0,1
298,63,260306.88965731236,6255318.886259043,19.0,1
299,63,260305.65268570645,6255320.114649704,19.0,1
300,63,260304.94201774715,6255320.8989476375,19.0,1
300,64,260313.71258910562,6255306.874334001,19.0,1
301,64,260313.2988414864,6255310.407288181,19.0,1
302,64,260314.51809593983,6255313.452432302,19.0,1
303,65,260309.22244419475,6255307.25683421,19.0,1
304,65,260311.70759555648,6255295.161021876,18.070071794497384,1
305,65,260312.1454317321,6255298.987900134,18.000811646126518,1
307,66,260333.24261420232,6255239.788370066,18.0,1
308,66,260334.86329798482,6255237.080817144,18.0,1
309,66,260334.2221318348,6255236.774132722,18.0,1
310,66,260331.89112179316,6255234.267704505,18.0,1
310,67,260323.5617365755,6255249.160043232,18.0,1
311,67,260321.4813635894,6255247.480871064,18.0,1
312,67,260328.31103027295,6255197.578994886,17.314932833353165,1
313,67,260332.92257506037,6255168.383455145,17.051350212336892,1
314,67,260333.07201858735,6255165.214882227,17.051350212336892,1
314,68,260344.64380152244,6255142.1519612875,17.051350212336892,1
315,68,260346.13425038665,6255125.977654826,17.000023637309187,1
316,68,260343.36604619588,6255118.650254484,17.000023637309187,1
317,68,260337.1838626064,6255110.996811799,17.0,1
318,68,260336.71047122707,6255111.130894935,17.0,1
318,69,260347.17093773218,6255168.659057053,17.0,1
319,69,260349.28537822262,6255169.476010841,17.0,1
320,69,260353.7708076715,6255174.003392526,17.0,1
320,70,260367.8399010563,6255216.492062748,17.0,1
321,70,260370.19161812664,6255224.047693618,17.0,1
322,70,260372.06782527675,6255232.847437626,17.0,1
322,71,260335.24027218795,6255189.132683218,17.0,1
323,71,260336.07668580016,6255196.774653171,17.0,1
324,71,260334.7828723753,6255200.211917428,17.0,1
325,71,260337.63695699722,6255207.984203274,17.0,1
328,72,260305.5241824939,6255368.098727289,17.0,1
329,72,260306.22767475015,6255375.495980141,17.0,1
330,72,260305.57530083542,6255394.798800662,17.0,1
331,73,260280.6771148303,6255475.283049033,17.0,1
332,73,260279.7781017517,6255499.21742707,17.0,1
333,73,260278.8533928223,6255508.836354461,17.0,1
335,74,260179.2510128577,6255547.51718662,17.0,1
336,74,260177.24304613212,6255548.674576263,17.0,1
337,74,260175.89251048336,6255547.526028112,17.0,1
342,75,260784.78583364064,6255388.697710423,17.0,1
343,75,260801.0627883352,6255386.623727229,17.0,1
344,75,260810.23907735953,6255381.7439929,17.0,1
344,76,260790.24237489852,6255366.182122638,17.0,1
345,76,260798.8580023267,6255363.678212324,17.0,1
346,76,260804.27312952714,6255361.737543442,17.0,1
