world_index,id_fixation,x,y,zoom,etape
11,4,0.0,0.0,0,1
83,24,260434.0546472391,6255376.8879598975,19.0,1
84,24,260433.79239237864,6255375.826904069,19.0,1
85,24,260432.32629374124,6255374.414072212,19.0,1
85,25,260429.00633514315,6255357.174086917,19.0,1
86,25,260426.7729146626,6255355.7081484515,19.0,1
87,25,260425.87335486378,6255355.142062366,19.0,1
89,26,260308.53244909417,6255347.405507677,19.0,1
90,26,260306.08780666968,6255346.644082297,19.0,1
91,26,260304.36801276045,6255346.955764083,19.0,1
92,26,260303.6265747032,6255347.427130889,19.0,1
93,27,260310.78751627883,6255341.280737618,19.0,1
94,27,260310.07093690705,6255340.576339856,19.0,1
94,28,260320.26986612202,6255333.419383358,19.0,1
95,28,260317.9234454039,6255332.300877057,19.0,1
96,28,260315.83206967317,6255332.177961108,19.0,1
97,28,260313.0927962996,6255332.353099517,19.0,1
97,29,260332.62538454018,6255340.111450404,19.0,1
98,29,260326.0688080091,6255340.492095822,19.0,1
99,29,260318.2159578121,6255340.077237677,19.0,1
99,30,260334.21921069137,6255338.662656743,19.0,1
100,30,260327.76919335013,6255336.763850399,19.0,1
101,30,260325.8183076336,6255335.939515888,19.0,1
102,30,260323.02236329115,6255335.035261983,19.0,1
102,31,260335.27701182684,6255336.081306498,19.0,1
103,31,260333.89211822863,6255336.455013267,19.0,1
104,31,260333.86941225408,6255336.573104837,19.0,1
105,31,260332.88743438054,6255336.352086777,19.0,1
106,31,260331.72491923597,6255336.008383416,19.0,1
106,32,260344.4519340506,6255331.196094288,19.0,1
107,32,260343.4964037682,6255330.728513946,19.0,1
108,32,260343.11894470424,6255330.451871374,19.0,1
109,32,260341.7532204841,6255329.8722731825,19.0,1
111,33,260287.28592710182,6255280.95156225,19.0,1
112,33,260288.09085304578,6255280.8966489015,19.0,1
113,33,260288.03930757908,6255280.905682599,19.0,1
114,33,260287.63440999357,6255280.93910728,19.0,1
114,34,260274.4925712043,6255274.4291269025,19.0,1
115,34,260274.45539422863,6255274.870893934,19.0,1
116,34,260274.233084115,6255276.259997918,19.0,1
117,34,260274.49035015336,6255276.657519052,19.0,1
118,34,260273.9113392595,6255276.57548539,19.0,1
119,34,260273.3513439787,6255276.438999674,19.0,1
119,35,260276.1719249015,6255278.2037324915,19.0,1
120,35,260275.48423627688,6255279.301778429,19.0,1
121,35,260274.6624303458,6255277.926032784,19.0,1
121,36,260301.13853636043,6255282.483927224,19.0,1
122,36,260286.3925617615,6255252.119169822,18.39772395881359,1
123,36,260275.8608256082,6255227.5074130455,18.04411907557082,1
124,36,260272.52892715056,6255224.72472481,18.0,1
124,37,260297.35494608528,6255227.7125722235,18.0,1
125,37,260294.9826928363,6255230.233992535,18.0,1
126,37,260294.4320772244,6255235.502041316,18.0,1
126,38,260305.21890153695,6255268.041785098,18.0,1
127,38,260305.12886354903,6255270.927782377,18.0,1
128,38,260305.36545672867,6255270.683026835,18.0,1
129,38,260305.20769377224,6255270.210506792,18.0,1
130,38,260304.69046226444,6255269.722610241,18.0,1
130,39,260296.26177898495,6255276.938727847,18.0,1
131,39,260295.55384462682,6255276.627699563,18.0,1
132,39,260294.75887924203,6255276.285533853,18.0,1
133,39,260293.30200650851,6255276.729338271,18.0,1
134,39,260293.95116844188,6255278.670583772,18.0,1
135,40,260291.42398834764,6255276.992430297,18.0,1
136,40,260291.25563268675,6255277.043288091,18.0,1
137,40,260288.28475495565,6255277.2190031195,18.0,1
138,40,260287.89367914095,6255279.758740694,18.0,1
138,41,260246.3704826747,6255232.9360675765,18.0,1
139,41,260246.99818583904,6255234.275534276,18.0,1
140,41,260247.25514434726,6255234.646165744,18.0,1
141,41,260222.23555485255,6255190.993533386,17.507074193942252,1
141,42,260183.08545190273,6255203.28576256,17.507074193942252,1
142,42,260142.53238613677,6255158.035036041,17.102672896038047,1
143,42,260129.87792676315,6255142.85052608,17.001815659991088,1
144,42,260130.47849437446,6255142.908883315,17.001815659991088,1
144,43,260139.0127792267,6255154.68107326,17.001815659991088,1
145,43,260140.7647652625,6255157.046711667,17.0,1
146,43,260146.0533950696,6255154.9031113405,17.0,1
147,43,260143.65527511973,6255154.142819978,17.0,1
147,44,260156.03917173482,6255183.72733376,17.0,1
148,44,260155.35597646714,6255185.336292957,17.0,1
148,45,260177.3329679421,6255236.432654622,17.0,1
149,45,260176.98067509374,6255242.025397557,17.0,1
150,45,260178.07370551402,6255242.601247725,17.0,1
151,45,260178.2526880494,6255242.310939282,17.0,1
152,45,260178.61400178156,6255241.975577676,17.0,1
156,46,259698.83435030165,6255198.2265721,17.0,1
157,46,259698.19024553042,6255198.745106339,17.0,1
158,46,259699.94697722522,6255197.267462509,17.0,1
159,46,259695.1154909556,6255196.079012323,17.0,1
160,46,259671.69189462328,6255198.542147136,16.949575302208824,1
160,47,259675.34782904634,6255241.605510789,16.949575302208824,1
161,47,259186.12922705917,6255192.241224247,16.126735333141525,1
162,47,259192.85619490055,6255193.422678019,16.126735333141525,1
163,48,259122.49375596846,6255255.07646939,16.004500650112803,1
164,48,259123.24880634897,6255249.690889752,16.0,1
165,48,259118.40838462056,6255250.102057534,16.0,1
