world_index,id_fixation,x,y,zoom,etape
51,6,0.0,0.0,0,1
52,6,0.0,0.0,0,1
53,6,0.0,0.0,0,1
54,6,0.0,0.0,0,1
55,6,0.0,0.0,0,1
82,9,0.0,0.0,0,1
83,9,0.0,0.0,0,1
84,9,0.0,0.0,0,1
85,9,0.0,0.0,0,1
85,10,0.0,0.0,0,1
86,10,0.0,0.0,0,1
87,10,0.0,0.0,0,1
88,10,0.0,0.0,0,1
92,11,0.0,0.0,0,1
96,12,0.0,0.0,0,1
97,12,0.0,0.0,0,1
98,12,0.0,0.0,0,1
99,12,0.0,0.0,0,1
100,12,0.0,0.0,0,1
101,12,0.0,0.0,0,1
101,13,0.0,0.0,0,1
102,13,0.0,0.0,0,1
103,13,0.0,0.0,0,1
106,13,0.0,0.0,0,1
108,13,0.0,0.0,0,1
112,14,0.0,0.0,0,1
113,14,0.0,0.0,0,1
116,15,0.0,0.0,0,1
117,15,0.0,0.0,0,1
118,15,0.0,0.0,0,1
119,15,0.0,0.0,0,1
120,15,0.0,0.0,0,1
120,16,0.0,0.0,0,1
121,16,0.0,0.0,0,1
122,16,0.0,0.0,0,1
123,16,0.0,0.0,0,1
124,16,0.0,0.0,0,1
127,17,0.0,0.0,0,1
128,17,0.0,0.0,0,1
129,17,0.0,0.0,0,1
130,17,0.0,0.0,0,1
131,17,0.0,0.0,0,1
131,18,0.0,0.0,0,1
132,18,0.0,0.0,0,1
133,18,0.0,0.0,0,1
134,18,0.0,0.0,0,1
135,18,0.0,0.0,0,1
138,19,0.0,0.0,0,1
139,19,0.0,0.0,0,1
140,19,0.0,0.0,0,1
141,19,0.0,0.0,0,1
142,19,0.0,0.0,0,1
143,19,0.0,0.0,0,1
144,19,0.0,0.0,0,1
156,22,0.0,0.0,0,1
157,22,0.0,0.0,0,1
158,22,0.0,0.0,0,1
159,22,0.0,0.0,0,1
160,22,260408.64187790226,6255423.921541022,19.0,1
165,23,260300.36800253595,6255341.983520846,19.0,1
166,23,260300.11651123004,6255340.3338715695,19.0,1
167,23,260299.0174327172,6255340.833358162,19.0,1
168,23,260299.40741509144,6255340.9010340115,19.0,1
169,23,260299.31462641736,6255338.553983283,19.0,1
170,24,260256.64432548304,6255351.435305611,19.0,1
171,24,260255.87906238326,6255350.288237449,19.0,1
172,24,260255.99303646624,6255349.049390764,19.0,1
173,24,260255.41212059412,6255348.4410192855,19.0,1
174,24,260254.45100351438,6255348.532374954,19.0,1
175,25,260273.36002316236,6255344.128332073,19.0,1
176,25,260272.5306998281,6255342.575093492,19.0,1
177,25,260271.46175926796,6255343.147868358,19.0,1
178,25,260270.22721373304,6255340.880986891,19.0,1
179,25,260268.76024376028,6255341.974640914,19.0,1
179,26,260277.5178475983,6255344.327323287,19.0,1
180,26,260277.15807151678,6255342.792075219,19.0,1
181,26,260276.2345756229,6255343.119460262,19.0,1
182,26,260276.31981272378,6255342.380696009,19.0,1
183,26,260274.9628018573,6255340.517217189,19.0,1
184,26,260274.64821561982,6255340.70365733,19.0,1
184,27,260257.93478170395,6255335.795207374,19.0,1
185,27,260258.48799423693,6255335.40981446,19.0,1
186,27,260256.57355084072,6255335.2320620455,19.0,1
187,27,260256.1880789084,6255334.059392,19.0,1
188,27,260255.8943192947,6255334.399174351,19.0,1
189,27,260255.75522170862,6255333.610955409,19.0,1
189,28,260263.5444302538,6255352.2110888045,19.0,1
190,28,260262.45628614555,6255351.756540053,19.0,1
191,28,260262.18070497952,6255352.511603403,19.0,1
192,28,260261.7929351137,6255352.532207922,19.0,1
193,28,260260.94477555904,6255353.3007641565,19.0,1
194,28,260259.78078256134,6255353.358060864,19.0,1
195,28,260258.86936576755,6255353.743895853,19.0,1
195,29,260270.48384762614,6255362.40063835,19.0,1
196,29,260268.51514224708,6255362.724948092,19.0,1
197,29,260267.27599230275,6255360.488396784,19.0,1
198,29,260266.1560786236,6255360.429312559,19.0,1
199,29,260264.59488483617,6255359.740656495,19.0,1
200,29,260262.51950921468,6255359.014750846,19.0,1
201,29,260260.58357287943,6255358.91347733,19.0,1
202,29,260258.28194050767,6255358.147131467,19.0,1
204,30,260192.312887873,6255333.307922907,19.0,1
205,30,260189.69347863868,6255332.3582698675,19.0,1
206,30,260186.35837845295,6255330.851948852,19.0,1
207,30,260182.87422012194,6255329.231111304,19.0,1
209,31,260173.95079347535,6255339.1068455735,19.0,1
210,31,260172.77831777162,6255337.712676953,19.0,1
211,31,260172.2609965675,6255336.530242825,19.0,1
212,31,260172.16525218717,6255335.9239279535,19.0,1
213,31,260172.29449599536,6255335.2092855945,19.0,1
214,31,260172.49789300602,6255334.494950766,19.0,1
215,31,260172.73070185655,6255334.397982672,19.0,1
216,31,260172.9931702796,6255334.4332717545,19.0,1
216,32,260166.2447291177,6255340.737524086,19.0,1
217,32,260166.45336268304,6255340.828725989,19.0,1
218,32,260166.60254042337,6255340.583643697,19.0,1
219,32,260166.65190755166,6255340.78682501,19.0,1
220,32,260166.794622888,6255340.8212107215,19.0,1
221,32,260167.10549740767,6255340.597078919,19.0,1
222,32,260167.31470332076,6255340.256239433,19.0,1
223,32,260167.82268756843,6255340.245571981,19.0,1
223,33,260160.70918465094,6255335.638578435,19.0,1
224,33,260161.409561029,6255335.856809503,19.0,1
225,33,260162.3877844722,6255336.216196901,19.0,1
226,33,260163.38444690942,6255336.33396172,19.0,1
227,33,260164.14059515783,6255336.618061897,19.0,1
231,34,260137.20195635376,6255386.41585837,19.0,1
232,34,260137.55585305716,6255386.689002787,19.0,1
233,34,260138.0379844855,6255387.244402201,19.0,1
234,34,260138.57101108247,6255387.841625712,19.0,1
234,35,260145.32746724837,6255392.481851733,19.0,1
235,35,260145.5371280498,6255392.837740975,19.0,1
236,35,260145.64421046802,6255392.804681486,19.0,1
237,35,260146.0991094627,6255392.358455269,19.0,1
240,36,260284.85466223798,6255350.674706719,19.0,1
241,36,260287.69412209373,6255348.907888463,19.0,1
242,36,260288.7759447493,6255348.741072589,19.0,1
243,36,260290.26544984657,6255348.811304782,19.0,1
244,36,260291.20908896395,6255349.227912004,19.0,1
245,36,260292.03403853634,6255348.645738248,19.0,1
246,36,260292.21592552293,6255348.397215462,19.0,1
246,37,260294.7096360881,6255352.147910584,19.0,1
247,37,260294.59395350437,6255352.128113331,19.0,1
248,37,260294.28177625293,6255351.749293874,19.0,1
