world_index,id_fixation,x,y,zoom,etape
11,2,260377.84000183098,6255373.091673435,19.0,1
67,7,260340.04688956053,6255386.46200711,19.0,1
68,7,260338.16072185122,6255388.6217143275,19.0,1
69,7,260335.97997444787,6255388.712800907,19.0,1
70,7,260334.8917619996,6255390.141797316,19.0,1
70,8,260361.1308477094,6255366.745212593,19.0,1
71,8,260359.46470072278,6255370.511053573,19.0,1
72,8,260357.46035601868,6255375.75621058,19.0,1
73,8,260356.3702129646,6255381.380302368,19.0,1
73,9,260365.35873775985,6255368.653994445,19.0,1
74,9,260365.77144319366,6255373.90153481,19.0,1
75,9,260366.0377130308,6255378.598596243,19.0,1
76,9,260365.8011881912,6255382.076550581,19.0,1
77,9,260364.87099497445,6255384.558972227,19.0,1
78,9,260364.33635384432,6255386.971872844,19.0,1
81,10,260317.50252208163,6255335.807989095,19.0,1
82,10,260317.61610320947,6255334.490779889,19.0,1
83,10,260317.89962890386,6255331.012671785,19.0,1
84,10,260321.16301904316,6255329.832544134,19.0,1
85,10,260325.06058756448,6255331.504104933,19.0,1
91,11,260315.3322477877,6255325.089526167,19.0,1
92,11,260311.95490065042,6255327.692614948,19.0,1
93,11,260307.23333931708,6255322.390891619,19.0,1
94,11,260301.26107003205,6255311.489102294,19.0,1
95,11,260294.30509728772,6255300.110785422,19.0,1
96,12,260317.9675930625,6255327.636279273,19.0,1
97,12,260312.78200293373,6255321.66498597,19.0,1
98,12,260306.56844209207,6255315.176945944,19.0,1
99,12,260301.09242392602,6255307.613895911,19.0,1
103,13,260334.8865169024,6255365.506538893,19.0,1
104,13,260335.22092174823,6255363.908766106,19.0,1
105,13,260335.9358951293,6255364.1745682405,19.0,1
106,13,260337.13943137613,6255363.622628541,19.0,1
106,14,260338.61836085396,6255377.834902829,19.0,1
107,14,260339.99971785565,6255375.092964194,19.0,1
108,14,260341.40644609305,6255371.669730999,19.0,1
109,14,260342.91141312185,6255367.497488952,19.0,1
110,14,260341.69894141625,6255363.957105998,19.0,1
110,15,260348.33108493418,6255361.696452016,19.0,1
111,15,260347.25385814553,6255359.922214596,19.0,1
112,15,260346.06569840517,6255359.824400794,19.0,1
113,15,260345.6219324283,6255360.770267369,19.0,1
114,16,260369.30009515464,6255321.760493295,19.0,1
115,16,260369.49853751322,6255322.809382464,19.0,1
116,16,260368.6666855979,6255324.796834366,19.0,1
117,16,260368.9860556374,6255327.091874061,19.0,1
123,17,260300.4992324762,6255300.160153617,19.0,1
124,17,260298.56678148243,6255296.652945477,19.0,1
125,17,260292.71226206695,6255296.202135137,19.0,1
126,17,260284.29652922292,6255296.440259561,19.0,1
127,17,260270.8931702285,6255295.292893479,19.0,1
128,17,260261.16966550873,6255287.965680613,19.0,1
133,18,260215.21806934758,6255270.97198851,19.0,1
134,18,260214.0381445807,6255276.525492523,19.0,1
135,18,260212.2241610268,6255281.488529077,19.0,1
136,18,260209.64370988013,6255288.303982976,19.0,1
137,18,260206.7121874631,6255297.206691916,19.0,1
138,18,260205.14430489534,6255308.469310187,19.0,1
152,19,260364.50845112177,6255248.838180161,19.0,1
153,19,260372.92189457486,6255255.277591985,19.0,1
155,20,260369.38521266048,6255251.794784437,19.0,1
156,20,260368.2641628284,6255253.88121299,19.0,1
158,21,260361.3321774342,6255276.244948163,19.0,1
159,21,260365.6243071117,6255275.053038263,19.0,1
160,21,260368.05769051643,6255275.280802765,19.0,1
161,21,260366.5090883793,6255276.495729373,19.0,1
162,22,260373.09621290327,6255272.871563679,19.0,1
163,22,260367.64554888787,6255274.568418831,19.0,1
164,22,260363.1097870078,6255274.639650497,19.0,1
165,22,260360.28462730304,6255272.441463572,19.0,1
175,24,260286.47049387844,6255250.998319843,19.0,1
176,24,260287.0714248365,6255249.1452297745,19.0,1
