world_index,id_fixation,x,y,zoom,etape
42,11,0.0,0.0,0,1
43,11,0.0,0.0,0,1
44,11,0.0,0.0,0,1
45,11,0.0,0.0,0,1
105,25,260398.7583037501,6255363.924949879,19.0,1
106,25,260397.35003786205,6255362.484901606,19.0,1
107,25,260394.27393357162,6255362.350818469,19.0,1
108,25,260390.90437719764,6255362.272109977,19.0,1
110,26,260359.082987492,6255336.243720847,19.0,1
111,26,260345.445512644,6255336.711435733,19.0,1
112,26,260339.47296999884,6255337.087833391,19.0,1
113,26,260334.06339542576,6255337.556682294,19.0,1
114,26,260324.9100344811,6255338.179065614,19.0,1
114,27,260355.57842539117,6255333.10852806,19.0,1
115,27,260347.9944419524,6255331.567033285,19.0,1
116,27,260345.07984223502,6255329.281046509,19.0,1
116,28,260359.28554733732,6255336.519844462,19.0,1
117,28,260354.0014792271,6255330.681365733,19.0,1
118,28,260347.51778733666,6255322.747453583,19.0,1
118,29,260355.38548440492,6255335.489138013,19.0,1
119,29,260352.4444712664,6255328.45104191,19.0,1
120,29,260348.67111074735,6255322.23518527,19.0,1
120,30,260366.59425714015,6255333.718494851,19.0,1
121,30,260364.80986481873,6255329.935989582,19.0,1
122,30,260361.35771951996,6255321.807276316,19.0,1
122,31,260368.36590404625,6255339.475708744,19.0,1
123,31,260366.574916912,6255335.504187768,19.0,1
124,31,260362.41206948395,6255328.764011479,19.0,1
125,31,260359.19694449002,6255324.46358703,19.0,1
125,32,260364.3693279082,6255337.544073558,19.0,1
126,32,260361.3130080561,6255333.184295795,19.0,1
127,32,260361.69417456663,6255332.043647325,19.0,1
127,33,260353.7557626536,6255343.8294512285,19.0,1
128,33,260352.85471645917,6255340.005025758,19.0,1
129,33,260351.1614555661,6255335.445968471,19.0,1
130,33,260351.41286144697,6255333.909009766,19.0,1
131,33,260351.5551453869,6255330.139574528,19.0,1
131,34,260347.50657957196,6255334.519207205,19.0,1
132,34,260346.44213236868,6255333.32470252,19.0,1
133,34,260348.09671280548,6255332.189435827,19.0,1
134,34,260348.52382090033,6255331.889151876,19.0,1
135,34,260348.8060993892,6255331.074677548,19.0,1
136,34,260348.89343794598,6255330.263086315,19.0,1
136,35,260342.98838107925,6255332.289017926,19.0,1
137,35,260342.45201436337,6255331.129475573,19.0,1
138,35,260341.92678707218,6255330.5113015715,19.0,1
139,35,260340.93546369972,6255328.662007579,19.0,1
140,35,260339.72760494606,6255326.398316737,19.0,1
140,36,260339.16699460498,6255330.91535772,19.0,1
141,36,260337.1236277445,6255329.33480662,19.0,1
142,36,260336.0190136893,6255327.925030844,19.0,1
143,36,260336.40149574538,6255327.479112157,19.0,1
143,37,260319.86273040058,6255349.408874265,19.0,1
144,37,260319.1731795102,6255347.783769736,19.0,1
145,37,260317.93832644518,6255346.874787556,19.0,1
146,38,260308.4788705116,6255351.132138566,19.0,1
147,38,260308.26055828965,6255350.912773481,19.0,1
148,38,260308.0918438436,6255350.611989793,19.0,1
149,38,260308.43858406463,6255351.405994146,19.0,1
150,38,260307.93141562605,6255351.801497113,19.0,1
150,39,260298.72148622258,6255348.67312765,19.0,1
151,39,260301.74021905882,6255350.866259548,19.0,1
152,39,260305.68202066378,6255352.6774966875,19.0,1
153,39,260308.05061772125,6255353.584806672,19.0,1
154,39,260312.29805301994,6255354.874049858,19.0,1
154,40,260320.85791498466,6255347.808795,19.0,1
155,40,260322.3914823155,6255348.2176755285,19.0,1
156,40,260324.54321937662,6255348.840443261,19.0,1
156,41,260324.65471613358,6255343.076117734,19.0,1
157,41,260325.242218276,6255343.437830829,19.0,1
158,41,260325.71089419335,6255344.508746843,19.0,1
159,41,260326.99920624588,6255346.659862437,19.0,1
160,41,260328.5970815438,6255347.75382399,19.0,1
160,42,260328.58532705883,6255339.431981803,19.0,1
161,42,260330.437871474,6255340.467916265,19.0,1
162,42,260334.13821067227,6255341.999512413,19.0,1
163,42,260336.68517520485,6255342.381291849,19.0,1
164,42,260337.45353923342,6255342.194832486,19.0,1
164,43,260337.34747550875,6255339.962394394,19.0,1
165,43,260338.28209374234,6255339.191474021,19.0,1
166,43,260338.48748969883,6255338.717858401,19.0,1
167,43,260338.6049320383,6255338.243762265,19.0,1
168,43,260338.9758646295,6255338.288200369,19.0,1
169,43,260340.33268756088,6255338.371637138,19.0,1
170,44,260313.50193096692,6255357.75101344,19.0,1
171,44,260314.68783548631,6255357.909160809,19.0,1
172,44,260315.03003109543,6255358.030500666,19.0,1
173,44,260315.20204294787,6255358.372435729,19.0,1
173,45,260304.6835045033,6255356.937000408,19.0,1
174,45,260304.44727010882,6255357.27163163,19.0,1
175,45,260304.04384183392,6255357.373616309,19.0,1
176,45,260303.89732081222,6255357.171972647,19.0,1
177,45,260303.5971372358,6255356.549877637,19.0,1
178,45,260303.77318114994,6255355.944408474,19.0,1
178,46,260305.41122329974,6255358.784795191,19.0,1
179,46,260306.19952553173,6255357.546736551,19.0,1
180,46,260306.63789264634,6255357.448403792,19.0,1
181,46,260307.2264882292,6255356.668930238,19.0,1
182,46,260307.22947810547,6255356.243385421,19.0,1
182,47,260301.0494038779,6255355.0569918435,19.0,1
183,47,260301.03339522617,6255354.483794124,19.0,1
184,47,260300.8535071854,6255354.743349553,19.0,1
185,47,260300.3327561661,6255356.681654297,19.0,1
185,48,260264.21868152023,6255358.403842243,19.0,1
186,48,260264.07868697128,6255359.758031948,19.0,1
187,48,260264.7923277218,6255360.741705508,19.0,1
188,48,260265.29656608167,6255360.424257532,19.0,1
189,48,260265.96072010885,6255359.973168494,19.0,1
189,49,260261.81664056118,6255359.15515757,19.0,1
190,49,260261.76817039578,6255359.142856365,19.0,1
191,49,260261.93130658698,6255358.4569296315,19.0,1
192,49,260262.24205724034,6255357.630134879,19.0,1
193,49,260262.0080524393,6255356.198140051,19.0,1
193,50,260264.39913336624,6255356.2712553395,19.0,1
194,50,260263.8716679391,6255355.933914008,19.0,1
195,50,260263.13781562506,6255355.564166689,19.0,1
196,50,260262.99459200975,6255355.5065816725,19.0,1
197,50,260262.91031166926,6255355.439098029,19.0,1
198,50,260262.4195192101,6255355.083862289,19.0,1
198,51,260302.41500850298,6255309.604999734,19.0,1
199,51,260302.21446468853,6255309.459807072,19.0,1
200,51,260302.20814323588,6255309.418732579,19.0,1
201,51,260301.8598995342,6255309.064438649,19.0,1
202,51,260301.49484418548,6255308.622498632,19.0,1
202,52,260309.5500492077,6255304.49379132,19.0,1
203,52,260308.89540298702,6255303.383357684,19.0,1
204,52,260309.06791030464,6255302.296892178,19.0,1
205,52,260309.1107595027,6255301.943347853,19.0,1
206,52,260308.60048159282,6255301.583537601,19.0,1
