world_index,id_fixation,x,y,zoom,etape
77,15,260400.42033325002,6255392.230003778,19.0,1
78,15,260396.84336488866,6255389.474418494,19.0,1
79,15,260391.13143694325,6255386.590400939,19.0,1
83,16,260319.8238449242,6255338.693928713,19.0,1
84,16,260309.74440824953,6255337.348964912,19.0,1
85,16,260300.60512535082,6255335.800166298,19.0,1
86,16,260291.41689390645,6255335.147222171,19.0,1
86,17,260304.73660470566,6255337.552299989,19.0,1
87,17,260293.6467948755,6255335.2055952335,19.0,1
88,17,260291.3616239082,6255334.027255101,19.0,1
89,17,260289.61457941247,6255330.866940945,19.0,1
89,18,260299.5063885381,6255353.549690575,19.0,1
90,18,260299.39448174098,6255352.726240213,19.0,1
91,18,260298.2218864422,6255351.7703596875,19.0,1
91,19,260310.59807771904,6255356.686786206,19.0,1
92,19,260306.17777631755,6255353.904638007,19.0,1
93,19,260304.32026016532,6255353.264494822,19.0,1
94,19,260302.95745748142,6255352.976877268,19.0,1
95,19,260300.24787785037,6255353.808996137,19.0,1
96,19,260298.68386503673,6255354.342887662,19.0,1
96,20,260312.22426287385,6255355.757218728,19.0,1
97,20,260310.32835671047,6255355.585962887,19.0,1
98,20,260304.2240715748,6255353.466791986,19.0,1
99,20,260300.92726316146,6255352.114562785,19.0,1
100,20,260298.0312690169,6255351.272180098,19.0,1
101,20,260296.10816352203,6255349.874321115,19.0,1
101,21,260301.77163838706,6255352.601940379,19.0,1
102,21,260302.1868211469,6255352.14202907,19.0,1
103,21,260302.69692820671,6255351.89489017,19.0,1
104,21,260303.11424659245,6255351.655247316,19.0,1
105,21,260303.47374931385,6255352.253239653,19.0,1
106,21,260304.72546528096,6255354.642902524,19.0,1
106,22,260302.34559211874,6255356.420695761,19.0,1
107,22,260303.75462683212,6255357.754626919,19.0,1
108,22,260304.5584080806,6255358.0894887885,19.0,1
109,22,260304.99123965288,6255357.265000512,19.0,1
110,22,260305.45330367246,6255355.600954981,19.0,1
111,23,260304.17519136923,6255350.986503829,19.0,1
112,23,260305.31877632582,6255352.163748385,19.0,1
113,23,260305.98562124165,6255353.450050814,19.0,1
114,23,260306.4338464054,6255354.254203661,19.0,1
115,23,260307.01555673036,6255354.070915704,19.0,1
115,24,260304.6054089354,6255355.622405208,19.0,1
116,24,260304.57038467066,6255354.666716889,19.0,1
117,24,260304.59753274708,6255352.687260768,19.0,1
118,24,260303.9495496792,6255348.882997743,19.0,1
119,24,260303.41299502825,6255347.398319161,19.0,1
120,24,260302.33224872814,6255346.744932959,19.0,1
120,25,260306.87675813193,6255342.495558512,19.0,1
121,25,260304.3256931976,6255342.279557037,19.0,1
122,25,260302.81532730657,6255341.7719016755,19.0,1
123,25,260301.40043243574,6255341.051550789,19.0,1
124,25,260299.3097571903,6255340.076564955,19.0,1
125,25,260297.9963643472,6255339.55332166,19.0,1
125,26,260306.62379751538,6255347.257681788,19.0,1
126,26,260305.67335856514,6255347.024766156,19.0,1
127,26,260304.74965765115,6255347.251992481,19.0,1
128,26,260304.23845715087,6255346.487722447,19.0,1
129,26,260304.647181778,6255344.952647364,19.0,1
130,26,260305.48433004552,6255343.324755845,19.0,1
130,27,260308.45057773968,6255348.474847599,19.0,1
131,27,260309.14135875058,6255347.4006448565,19.0,1
132,27,260309.61169191365,6255346.199316847,19.0,1
133,27,260308.465578376,6255343.832449647,19.0,1
134,27,260308.03831651606,6255343.322372486,19.0,1
135,27,260307.73929472014,6255342.401819484,19.0,1
135,28,260300.50435797838,6255351.349427823,19.0,1
136,28,260300.14740092304,6255350.140219354,19.0,1
137,28,260300.32698143367,6255349.566887089,19.0,1
138,28,260299.84795200193,6255348.740419087,19.0,1
139,28,260299.37736256377,6255347.4213646995,19.0,1
139,29,260298.38075992407,6255367.7249843655,19.0,1
140,29,260296.7297502538,6255365.317234878,19.0,1
141,29,260295.66870296697,6255364.068335801,19.0,1
142,29,260295.43827747495,6255362.825914078,19.0,1
143,29,260294.78342623418,6255361.552201165,19.0,1
146,30,260227.55662235362,6255374.337881623,19.0,1
147,30,260227.84547002774,6255373.9461459,19.0,1
148,30,260228.4377901422,6255373.6924912045,19.0,1
150,31,260283.56976718688,6255346.8554131575,19.0,1
151,31,260283.45839002496,6255346.228455327,19.0,1
152,31,260283.53841619866,6255345.2048989525,19.0,1
153,31,260283.2344739207,6255344.224243032,19.0,1
154,31,260282.49353132866,6255341.628573415,19.0,1
156,32,260442.07414459626,6255309.210899874,19.0,1
157,32,260442.2712714093,6255308.992515041,19.0,1
158,32,260442.4874309203,6255309.089117942,19.0,1
159,32,260442.28032646308,6255309.28122817,19.0,1
160,32,260442.3921649202,6255309.059191416,19.0,1
161,32,260441.85145861248,6255308.950575619,19.0,1
162,33,260281.73036114225,6255336.602704612,19.0,1
163,33,260281.00969845377,6255336.2018390875,19.0,1
164,33,260279.71045199665,6255335.809738172,19.0,1
165,33,260278.0623809476,6255335.220587327,19.0,1
166,33,260277.20471358643,6255334.846015629,19.0,1
167,33,260276.58876490704,6255334.343645942,19.0,1
167,34,260295.88827947943,6255340.883600897,19.0,1
168,34,260295.70143784076,6255340.598751115,19.0,1
169,34,260295.4137434046,6255339.940233004,19.0,1
170,34,260294.88212632074,6255339.622073865,19.0,1
171,34,260294.9691744324,6255339.031346926,19.0,1
172,34,260294.51375648062,6255338.667039047,19.0,1
172,35,260297.88290281442,6255341.714662631,19.0,1
173,35,260296.47062194967,6255341.229822161,19.0,1
174,35,260295.8332657563,6255341.133757437,19.0,1
174,36,260295.24921478532,6255315.37353458,19.0,1
175,36,260295.0411535677,6255315.501428672,19.0,1
176,36,260295.0691558945,6255315.5124805365,19.0,1
177,36,260295.43057213668,6255315.583519996,19.0,1
178,36,260295.9914558379,6255315.82225948,19.0,1
179,36,260297.10331393612,6255316.248246371,19.0,1
180,36,260297.49020392404,6255316.5112038525,19.0,1
180,37,260294.6588423617,6255315.344261556,19.0,1
181,37,260295.1081097109,6255315.463045068,19.0,1
182,37,260295.2926107036,6255315.652579731,19.0,1
183,37,260295.2747910411,6255316.219819055,19.0,1
184,37,260303.56222801012,6255314.009885761,19.0,1
185,38,260299.3228226648,6255318.185087785,19.0,1
186,38,260299.29273596714,6255318.362974744,19.0,1
187,38,260299.9363543852,6255318.025259394,19.0,1
188,38,260300.0539163197,6255318.064738574,19.0,1
189,38,260300.272967753,6255316.569175419,19.0,1
190,38,260298.71824918326,6255316.920643916,19.0,1
190,39,260284.81981793535,6255315.189864347,19.0,1
191,39,260286.9315612727,6255309.998654532,19.0,1
192,39,260286.24564948885,6255310.212945371,19.0,1
193,39,260286.25065539597,6255309.930824919,19.0,1
194,39,260286.74412165876,6255309.986756961,19.0,1
195,39,260288.0338517669,6255309.9943683315,19.0,1
195,40,260289.60457898836,6255315.7210983,19.0,1
196,40,260289.04977641068,6255309.905892199,19.0,1
197,40,260289.11538283832,6255309.667556348,19.0,1
198,40,260288.0458351909,6255306.938424921,19.0,1
199,40,260287.67220316853,6255306.91562925,19.0,1
200,40,260287.38942921447,6255307.012193711,19.0,1
202,41,260328.15813467797,6255304.606289404,19.0,1
203,41,260328.13812813457,6255304.150126119,19.0,1
204,41,260327.64678041264,6255303.636243273,19.0,1
205,41,260326.3194803737,6255303.010284915,19.0,1
206,41,260325.7902381058,6255302.884908725,19.0,1
209,42,260298.41192411626,6255274.089555696,19.0,1
210,42,260298.5880022004,6255273.971368023,19.0,1
211,42,260299.10834317954,6255274.082540165,19.0,1
212,42,260300.64549836185,6255274.673670736,19.0,1
213,42,260301.0095969502,6255274.982027353,19.0,1
214,42,260291.40092760077,6255245.783870378,18.38391390532184,1
214,43,260288.99285375758,6255244.155147562,18.38391390532184,1
215,43,260289.99448301084,6255244.335735424,18.38391390532184,1
216,43,260282.14315947014,6255220.848222999,18.037620407358908,1
216,44,260309.2344340142,6255194.376665638,18.037620407358908,1
217,44,260309.4608426904,6255194.230622304,18.037620407358908,1
218,44,260312.15252367491,6255190.51650778,18.0,1
219,44,260312.04714335053,6255190.216512138,18.0,1
220,44,260311.25829439834,6255189.943886679,18.0,1
223,45,260333.31312516608,6255330.164248173,18.0,1
224,45,260333.08767141114,6255329.006320354,18.0,1
225,45,260332.55608849728,6255327.65610932,18.0,1
225,46,260328.39165216353,6255345.224575235,18.0,1
226,46,260329.66161491835,6255343.579519689,18.0,1
227,46,260330.01049076527,6255341.865462071,18.0,1
228,46,260329.42645687933,6255340.306092109,18.0,1
229,46,260329.53426327472,6255339.886313481,18.0,1
229,47,260324.7474542989,6255356.2604092555,18.0,1
230,47,260325.4465727933,6255356.35466724,18.0,1
231,47,260326.0400034332,6255356.493209563,18.0,1
232,47,260325.39876894318,6255356.721935097,18.0,1
232,48,260360.63430689156,6255353.862097099,18.0,1
233,48,260362.0864641631,6255353.5506459605,18.0,1
234,48,260363.63098298354,6255355.830824974,18.0,1
235,48,260362.42235540456,6255357.307046478,18.0,1
236,48,260361.31347009758,6255358.125115064,18.0,1
237,49,260359.96645396034,6255350.825460315,18.0,1
238,49,260358.28716860316,6255351.890014299,18.0,1
239,49,260357.15597027677,6255354.069554077,18.0,1
240,49,260356.40723692146,6255354.262183263,18.0,1
241,49,260356.62773602433,6255354.591719451,18.0,1
242,49,260356.97924296235,6255353.574832637,18.0,1
242,50,260347.9226173284,6255346.317698199,18.0,1
243,50,260351.6003473672,6255357.013446325,18.0,1
244,50,260351.61322946261,6255356.770881936,18.0,1
244,51,260359.6460189554,6255425.013624413,18.0,1
245,51,260360.43212747245,6255430.435983128,18.0,1
246,51,260359.83965359294,6255430.499641865,18.0,1
247,51,260361.53040412892,6255436.407318433,18.0,1
247,52,260367.24550988566,6255439.261005828,18.0,1
248,52,260369.85582562492,6255439.364874129,18.0,1
249,52,260371.69657341213,6255446.564097227,18.0,1
250,52,260371.79607649404,6255446.539417934,18.0,1
250,53,260364.0328884148,6255431.537290949,18.0,1
251,53,260363.88049015062,6255431.309449565,18.0,1
252,53,260363.565545128,6255436.204796175,18.0,1
253,53,260362.82214229493,6255435.946509307,18.0,1
254,53,260362.5307062422,6255438.476305116,18.0,1
255,53,260362.98462071334,6255438.142096748,18.0,1
256,53,260363.10814531537,6255437.906451786,18.0,1
260,54,260298.80499620602,6255511.878634341,18.0,1
261,54,260285.69603466557,6255526.943592864,18.0,1
262,54,260285.7526202094,6255527.6280011665,18.0,1
263,54,260283.92240362067,6255529.778535443,18.0,1
263,55,260300.16023364873,6255522.318238914,18.0,1
264,55,260300.5030614031,6255522.677972283,18.0,1
265,55,260301.93601512656,6255523.239655279,18.0,1
266,55,260303.27930673223,6255522.7435707385,18.0,1
267,55,260304.6671902067,6255532.36343097,18.0,1
267,56,260303.75187803124,6255525.9540802175,18.0,1
268,56,260303.162411113,6255525.29473562,18.0,1
269,56,260302.58073495806,6255524.420312138,18.0,1
270,56,260302.30880998354,6255523.740824317,18.0,1
271,56,260302.75271264047,6255522.811698914,18.0,1
271,57,260331.78324933583,6255507.143846082,18.0,1
272,57,260332.0291709294,6255505.005589091,18.0,1
273,57,260331.5402663635,6255498.750580022,18.0,1
274,57,260331.5844481921,6255495.364442648,18.0,1
275,57,260332.22930470368,6255493.170099851,18.0,1
276,57,260333.06677758635,6255491.359516213,18.0,1
277,57,260332.93095177916,6255490.344128608,18.0,1
277,58,260339.4090056172,6255497.081460244,18.0,1
278,58,260337.85659352344,6255495.8737125425,18.0,1
279,58,260337.73118957062,6255495.306396336,18.0,1
280,58,260339.695828718,6255495.123800322,18.0,1
281,58,260350.58372137186,6255577.772820227,17.426625473554058,1
281,59,260444.0327804533,6255571.223637062,17.426625473554058,1
282,59,260443.36152500872,6255571.000268703,17.426625473554058,1
283,59,260484.47990056567,6255638.922890254,17.054458215855004,1
284,59,260486.61604255254,6255638.513035285,17.054458215855004,1
285,59,260492.03211439127,6255648.741517996,17.000005770791706,1
285,60,260493.2307937013,6255657.613419215,17.000005770791706,1
286,60,260493.9128244604,6255656.063627327,17.000005770791706,1
287,60,260493.0662426879,6255656.696149937,17.0,1
288,60,260493.55993105582,6255655.59327001,17.0,1
289,60,260492.83094796882,6255655.465952536,17.0,1
290,60,260493.27515815588,6255655.702058793,17.0,1
290,61,260463.09087092467,6255633.951605971,17.0,1
291,61,260463.73593245633,6255633.5152207175,17.0,1
292,61,260463.8698105727,6255634.517230762,17.0,1
293,61,260466.1128669973,6255634.022799197,17.0,1
294,61,260464.53291387195,6255634.143197242,17.0,1
295,61,260462.1924045663,6255635.213248327,17.0,1
296,61,260460.71434642386,6255636.9431053065,17.0,1
297,62,260327.41240482774,6255660.194689573,17.0,1
298,62,260323.59042037823,6255662.530919084,17.0,1
299,62,260323.28979259162,6255662.7664871635,17.0,1
300,62,260324.11028297714,6255662.857592965,17.0,1
302,63,260807.1617987599,6255468.859283958,17.0,1
303,63,260809.07367940503,6255467.264970884,17.0,1
304,63,260809.63229080025,6255467.850662015,17.0,1
305,63,260810.6347023424,6255469.843457255,17.0,1
306,63,260813.4481246472,6255470.797953893,17.0,1
306,64,260839.20151777245,6255483.257844621,17.0,1
307,64,260838.18967530635,6255484.949952276,17.0,1
308,64,260840.29892195459,6255482.798394607,17.0,1
309,64,260842.7545158687,6255481.736646836,17.0,1
310,64,260843.1748070457,6255481.864118074,17.0,1
311,64,260843.93556824606,6255483.0890105795,17.0,1
311,65,260827.63209762034,6255459.418570276,17.0,1
312,65,260830.71081591686,6255458.068359243,17.0,1
313,65,260832.1283247938,6255458.2912417045,17.0,1
314,65,260834.24891588683,6255460.37498898,17.0,1
315,65,260870.08832227552,6255448.437581691,17.0,1
316,65,260871.57048081968,6255447.5865689395,17.0,1
316,66,260828.03624232655,6255460.322160428,17.0,1
317,66,260829.64701680487,6255459.75115386,17.0,1
318,66,260831.45843760768,6255459.7809842825,17.0,1
319,66,260831.61356947303,6255459.272098801,17.0,1
320,66,260831.40827602657,6255459.217050908,17.0,1
321,66,260831.08953813234,6255461.8837215435,17.0,1
321,67,260812.58797882096,6255495.4993787045,17.0,1
322,67,260843.6761950568,6255469.455259123,17.0,1
323,67,260842.86445219495,6255467.420178491,17.0,1
324,67,260845.76499436842,6255461.497811094,17.0,1
324,68,260822.85878352216,6255470.705724467,17.0,1
325,68,260824.150273386,6255467.799257213,17.0,1
326,68,260827.87412155422,6255468.305759337,17.0,1
327,68,260833.63545934044,6255466.173422301,17.0,1
328,68,260836.02954722862,6255463.863102203,17.0,1
329,68,260831.41973892733,6255461.002380055,17.0,1
330,69,260087.02471115757,6255475.238411046,17.0,1
331,69,260081.4238015889,6255473.967619668,17.0,1
332,69,260075.06370264056,6255472.210315625,17.0,1
332,70,260102.2251395488,6255428.116030596,17.0,1
333,70,260094.51187386058,6255426.511415264,17.0,1
334,70,260066.80024504868,6255428.341514535,17.0,1
335,70,260048.7745715277,6255425.247761432,17.0,1
339,71,259877.33234461994,6255632.183095872,17.0,1
340,71,259845.1580811757,6255649.774357458,17.0,1
341,71,259834.86443268083,6255699.810278354,17.0,1
341,72,259822.87068929002,6255654.335721221,17.0,1
342,72,259849.41265800738,6255661.767033036,17.0,1
343,72,259900.86324255727,6255670.318907759,17.0,1
343,73,259879.19815497365,6255654.176651262,17.0,1
344,73,259890.38893719632,6255655.8451559795,17.0,1
345,73,259851.5842501249,6255665.271758583,17.0,1
346,73,259819.5046034505,6255676.430181802,17.0,1
346,74,259895.54346108699,6255653.639738965,17.0,1
347,74,259859.73253426628,6255656.509763898,17.0,1
348,74,259833.5676145727,6255661.629679259,17.0,1
348,75,259848.49268390296,6255706.770873732,17.0,1
349,75,259851.40031293742,6255699.944012387,17.0,1
350,75,259878.80948245,6255693.752969584,17.0,1
351,75,259916.46569255777,6255692.261525339,17.0,1
351,76,259828.9477602872,6255696.571483222,17.0,1
352,76,259866.2137659157,6255695.205280622,17.0,1
353,76,259905.63120107516,6255674.820953517,17.0,1
353,77,259853.95578580358,6255680.525944949,17.0,1
