world_index,id_fixation,x,y,zoom,etape
20,5,0.0,0.0,0,1
21,5,0.0,0.0,0,1
22,5,0.0,0.0,0,1
23,5,0.0,0.0,0,1
24,5,0.0,0.0,0,1
25,5,0.0,0.0,0,1
31,6,0.0,0.0,0,1
32,6,0.0,0.0,0,1
33,6,0.0,0.0,0,1
34,6,0.0,0.0,0,1
35,6,0.0,0.0,0,1
35,7,0.0,0.0,0,1
36,7,0.0,0.0,0,1
37,7,0.0,0.0,0,1
38,7,0.0,0.0,0,1
39,7,0.0,0.0,0,1
40,7,0.0,0.0,0,1
40,8,0.0,0.0,0,1
41,8,0.0,0.0,0,1
42,8,0.0,0.0,0,1
43,8,0.0,0.0,0,1
44,8,0.0,0.0,0,1
44,9,0.0,0.0,0,1
45,9,0.0,0.0,0,1
46,9,0.0,0.0,0,1
47,9,0.0,0.0,0,1
51,10,0.0,0.0,0,1
52,10,0.0,0.0,0,1
53,10,0.0,0.0,0,1
54,10,0.0,0.0,0,1
79,15,0.0,0.0,0,1
80,15,0.0,0.0,0,1
81,15,0.0,0.0,0,1
82,15,0.0,0.0,0,1
83,15,0.0,0.0,0,1
93,18,0.0,0.0,0,1
94,18,0.0,0.0,0,1
95,18,0.0,0.0,0,1
96,18,0.0,0.0,0,1
97,18,0.0,0.0,0,1
110,21,0.0,0.0,0,1
124,24,0.0,0.0,0,1
125,24,0.0,0.0,0,1
127,24,0.0,0.0,0,1
240,46,260290.0191011278,6255368.491887625,19.0,1
241,46,260290.76417829157,6255368.278519378,19.0,1
242,46,260290.48552182424,6255368.055982888,19.0,1
244,47,260249.6014327646,6255328.439413427,19.0,1
245,47,260249.47440573614,6255327.436442351,19.0,1
246,47,260248.27051924664,6255327.353428436,19.0,1
246,48,260245.18440314202,6255320.077726868,19.0,1
247,48,260245.39422411539,6255320.18951407,19.0,1
248,48,260244.531328742,6255319.47665923,19.0,1
249,48,260244.55897228364,6255318.376662398,19.0,1
250,48,260243.99433842336,6255318.204445525,19.0,1
251,48,260241.84702637908,6255318.015814232,19.0,1
253,49,260274.13604127415,6255332.455776139,19.0,1
254,49,260273.21042683936,6255332.570273451,19.0,1
255,49,260270.09051659048,6255332.090757096,19.0,1
256,50,260245.19485062393,6255319.929747214,19.0,1
257,50,260245.92825872777,6255320.871539014,19.0,1
258,50,260246.410824756,6255321.03716321,19.0,1
259,50,260246.9081180604,6255321.428168549,19.0,1
260,50,260245.97994941703,6255320.738839763,19.0,1
262,51,260266.44016812326,6255302.025506449,19.0,1
263,51,260265.68460076506,6255300.837536779,19.0,1
264,51,260264.97196802997,6255300.439035393,19.0,1
265,51,260264.02283608276,6255300.294909476,19.0,1
266,51,260262.1460394999,6255300.502915167,19.0,1
266,52,260266.8874194416,6255318.226030296,19.0,1
267,52,260264.59357783312,6255318.541594651,19.0,1
268,52,260262.5423860393,6255319.4670873545,19.0,1
269,52,260259.42751586757,6255320.630493055,19.0,1
269,53,260263.664785587,6255302.899487857,19.0,1
270,53,260261.5459713347,6255301.546259183,19.0,1
271,53,260262.1964061011,6255299.752311004,19.0,1
272,53,260262.07463271235,6255299.53513707,19.0,1
272,54,260272.47565193492,6255317.774941258,19.0,1
273,54,260275.8421159226,6255316.430457973,19.0,1
274,54,260275.67736519824,6255315.5005637435,19.0,1
275,54,260274.8238665788,6255315.15495754,19.0,1
284,55,260272.86375495835,6255325.357250366,19.0,1
285,55,260274.1658546117,6255323.345657348,19.0,1
286,55,260273.91913002278,6255323.451178623,19.0,1
287,55,260273.75371298313,6255323.081335201,19.0,1
288,55,260274.53020947514,6255323.975363729,19.0,1
289,55,260274.3225924677,6255323.565310743,19.0,1
290,55,260275.1247677255,6255323.300969375,19.0,1
293,56,260286.44749745875,6255277.866419991,19.0,1
294,56,260286.7883433523,6255276.4846486775,19.0,1
295,56,260286.68795185,6255276.084340552,19.0,1
296,56,260285.8779174889,6255275.510229852,19.0,1
297,56,260287.3758796647,6255275.624381192,19.0,1
299,57,260288.518781221,6255290.649649818,19.0,1
300,57,260288.89386546897,6255290.035906172,19.0,1
301,57,260289.0853200596,6255290.229035093,19.0,1
302,57,260289.87345144147,6255289.698593672,19.0,1
302,58,260292.92924165833,6255290.400050676,19.0,1
303,58,260292.07746862463,6255289.281256066,19.0,1
304,58,260292.73360124094,6255288.729412469,19.0,1
306,59,260256.47784917292,6255293.904000921,19.0,1
307,59,260258.14900206667,6255293.518329307,19.0,1
308,59,260257.95116622586,6255293.169734295,19.0,1
310,60,260306.5596774834,6255317.788453363,19.0,1
311,60,260307.2621104692,6255316.728569992,19.0,1
312,60,260307.45476101033,6255315.824489074,19.0,1
313,60,260309.26355072204,6255315.423700432,19.0,1
314,60,260309.01540807754,6255313.679024345,19.0,1
315,60,260309.80883581168,6255313.067193153,19.0,1
318,61,260272.41043846245,6255313.010934359,19.0,1
319,61,260272.8519663034,6255314.812061446,19.0,1
320,61,260275.4244558367,6255315.647005747,19.0,1
321,61,260277.11482936356,6255316.438742066,19.0,1
