dist,id_zoom,world_index,world_index_suiv
2.1309562684987853,0,179,180
12.279778457921541,0,180,181
28.777759575805078,0,181,182
2.959280030904136,0,182,183
3.392061925576602,0,183,184
2.5511687182695013,0,184,185
0.0,0,185,185
7.477695293430633,0,185,186
2.494658702860481,0,186,187
14.77613788871497,0,187,188
0.0,0,188,188
25.313834807091492,0,188,189
2.0915254479394174,0,189,190
6.600351860435625,0,190,191
3.708085827105006,0,191,192
9.070012529142044,0,192,194
2.953635964512284,0,194,195
7.283497871338018,0,195,196
6.000808074075152,0,196,197
4.436618879738446,0,197,198
150.0927253637845,0,198,199
3.840495159218521,0,199,200
0.0,0,200,200
13.65172824820895,0,200,201
1.273950581090408,0,201,202
46.3931679556858,0,202,204
1.7718055482351316,0,204,205
8.455638847599023,1,239,240
14.916113907113674,1,240,241
5.717615699463076,1,241,242
68.07478838304098,1,242,244
4.791033372913766,1,244,245
3.883597853404898,1,245,246
0.0,1,246,246
9.524630260691005,1,246,247
2.602097027882251,1,247,248
10.387379543419963,2,266,267
5.376841441387981,2,267,268
12.431642527831839,2,268,269
2.9824027108479307,2,269,270
4.195899147331182,2,270,271
9.755034540598995,2,271,272
4.905998102814394,2,272,273
136.5011869102978,2,273,275
10.312902553027905,2,275,276
4.619908888171987,2,276,277
9.525212688139208,3,331,332
10.55411461862173,3,332,333
0.0,3,333,333
16.29072673425937,3,333,334
5.693549947693982,3,334,335
16.12890497078961,3,335,336
3.879792677817763,3,336,337
1.5889453154583413,3,337,338
1.146465155474454,3,338,339
8.108664296459304,3,339,340
1.0439830765423948,3,340,341
7.795022093501726,3,341,342
15.23988196396905,4,361,362
1.1136093280082255,4,362,363
0.5184591139152139,4,363,364
0.8394751289496305,4,364,365
17.950125132037794,4,365,366
1.4522726044572818,4,366,367
7.854424569084232,4,367,368
0.0,4,368,368
22.81368640158236,4,368,369
0.6322253152058716,4,369,370
5.422825873694748,5,458,459
4.806351866051072,5,459,460
309.7318013042829,5,460,465
9.862635559381744,5,465,466
4.727309481149392,5,466,467
9.946333778456435,5,467,468
0.0,5,468,468
4.374441465817259,5,468,469
3.9711707782762944,5,469,470
4.651411815167943,5,470,471
2.1079645702190497,5,471,472
6.696449235108594,5,472,473
15.253237586757642,5,473,474
1.2978936157662233,5,474,475
0.7807660748585313,5,475,476
0.600785807905486,5,476,477
6.45009648831891,5,477,478
18.342373406023437,5,478,479
0.40585362331353364,5,479,480
1.857149670087614,5,480,481
36.82930216279539,5,481,484
0.652492947079881,5,484,485
0.8726183582585604,5,485,486
5.576696133050884,5,486,487
2.5451135232342814,5,487,488
0.0,5,488,488
12.009740149498787,5,488,489
1.5043378571153618,5,489,490
1.3342629717657415,5,490,491
1.1529495430943237,5,491,492
0.0,5,492,492
12.975201455124019,5,492,493
1.2817366862925756,5,493,494
2.630485125654156,5,494,495
7.504519116323728,5,495,496
5.48341795629917,5,496,497
0.0,5,497,497
8.917399318729167,5,497,498
1.3137652156645743,5,498,499
1.366010528005723,5,499,500
5.610204408130646,5,500,501
0.0,5,501,501
14.118835981158353,5,501,502
5.799427613734412,5,502,503
5.980714401048324,5,503,504
12.996089237879874,5,504,505
3.2323075755017445,5,505,506
5.79745185440367,5,506,507
1.5795177090824166,5,507,508
17.52474914117581,5,508,510
10.91887932031072,5,510,511
9.065680904723939,5,511,512
156.11927574836403,5,512,513
12.951467624432581,5,513,514
16.22105318076444,5,514,515
233.84586626679152,5,515,519
12.296720282074292,5,519,520
23.43598447319126,5,520,521
6.2217258132911795,5,521,522
3.2378736294433272,5,522,523
18.122093934387046,6,601,602
3.9372768488542884,6,602,603
10.707918262691358,6,603,604
0.0,6,604,604
75.84453529054785,6,604,605
2.167286416870413,6,605,606
1.485953494790842,6,606,607
46.1049658045213,6,607,613
1.4314258291832362,6,613,614
55.75096768035825,6,614,617
6.12711954463086,6,617,618
0.49254064558940386,6,618,619
8.015582066529085,6,619,620
3.784641473542931,6,620,621
19.569433224137562,6,621,624
0.24609794840373742,6,624,625
0.44553543403277235,6,625,626
5.374369600984705,6,626,627
1.695247686302067,6,627,628
20.47399336412557,6,628,631
3.6885405169544296,6,631,632
4.7221802689808365,6,632,633
0.0,6,633,633
16.217816921571906,6,633,634
8.874305674179874,6,634,635
16.698324916490918,6,635,636
10.95564515947149,6,636,637
0.0,6,637,637
29.127005093223005,6,637,638
13.770084144789077,6,638,639
19.0325121322524,6,639,640
20.777532324511636,6,640,645
13.253021233917616,6,645,646
5.224406811764866,6,646,647
0.0,6,647,647
33.15232436753461,6,647,648
3.681949214467975,6,648,649
0.0,6,649,649
18.43102818074834,6,649,650
20.646994838975303,6,650,651
18.03851409211265,6,651,653
20.778339221125755,6,653,654
69.41439590926915,6,654,655
94.10216205117138,6,655,661
14.906045792854927,6,661,662
7.865447413137178,6,662,663
16.213194059164366,6,663,664
0.0,6,664,664
11.092043967388086,6,664,665
10.9317482314484,6,665,666
175.26549449594987,6,666,669
12.554874354638915,6,669,670
0.0,6,670,670
16.077708159497625,6,670,671
12.288674589824101,6,671,672
18.47686532030263,6,672,674
6.663191375384034,6,674,675
80.00570383696062,6,675,677
15.348407004891113,6,677,678
5.282698496820232,6,678,679
24.57871539051259,7,767,768
3.5841687651004475,7,768,769
2.3639114383038486,7,769,770
13.67335052033365,7,770,771
4.0406264543393595,7,771,772
2.621259832187875,7,772,773
3.2635911422589405,7,773,774
0.3849009130357328,7,774,775
0.0,7,775,775
91.76420837508952,7,775,776
6.436554152784985,7,776,777
0.0,7,777,777
10.672083999169743,7,777,778
1.985548422092093,7,778,779
0.0,7,779,779
10.98570839186583,7,779,780
2.7461159143797103,7,780,781
0.0,7,781,781
2.070720124990506,7,781,782
7.090240981396529,7,782,783
6.496172722070664,7,783,784
6.417294340760774,7,784,785
0.0,7,785,785
22.39344745902589,7,785,786
3.5377862682520003,7,786,787
7.982052061553514,7,787,788
5.588478745304739,7,788,789
0.0,7,789,789
7.556684540840913,7,789,790
2.2637000125253146,7,790,791
1.420133735619627,7,791,792
0.17610678588205841,7,792,793
0.0,7,793,793
16.695975402292735,7,793,794
0.9139832242473394,7,794,795
0.5294796078590712,7,795,796
12.744832926549334,7,796,797
0.579842504056331,7,797,798
6.023547402129981,7,798,799
5.937490538153262,7,799,800
1.0219508954862675,7,800,801
0.0,7,801,801
14.38453605484869,7,801,802
0.8026219468847697,7,802,803
1.1528505253227979,7,803,804
5.088621326299349,7,804,805
0.0,7,805,805
21.827741271408293,7,805,806
0.5977020702745723,7,806,807
0.9658093579846145,7,807,808
0.520885501364239,7,808,809
0.0,7,809,809
10.992480053605094,7,809,810
0.501273237195481,7,810,811
0.9414276232531261,7,811,812
1.13584030956839,7,812,813
0.0,7,813,813
7.4612628255691344,7,813,814
1.0024840301637086,7,814,815
1.4982588328993451,7,815,816
7.683230640683969,7,816,817
0.0,7,817,817
6.37594415990521,7,817,818
0.8163510758010477,7,818,819
2.7102995175995557,7,819,820
6.411042849658634,7,820,821
0.0,7,821,821
113.05778157835758,7,821,822
3.9264826157666803,7,822,823
1.3932895566400676,7,823,824
6.767883503151785,7,824,825
0.9828557616990098,7,825,826
1.1863470837249543,8,846,847
4.593028352357859,8,847,848
5.396932222421775,8,848,849
0.0,8,849,849
11.206110145576782,8,849,850
0.7600768445261492,8,850,851
6.487588596804021,8,851,852
10.583240457429264,9,872,873
0.9221307187201631,9,873,874
6.798981334325848,9,874,875
9.440592931311436,9,875,876
0.0,9,876,876
8.441398245293852,9,876,877
2.9314837002912877,9,877,878
4.486770086185667,9,878,879
0.0,9,879,879
34.51778566544596,9,879,880
2.012855694929692,9,880,881
4.70394145790004,9,881,882
5.985838414756626,9,882,883
3.8685725010849326,9,883,884
5.545818250692981,10,987,988
5.235106574862694,10,988,989
2.793656841145319,10,989,990
14.277509461813894,10,990,991
0.0,10,991,991
40.48014790666135,10,991,992
14.769442942260296,10,992,993
4.567750909249067,10,993,994
3.110739438137716,10,994,995
7.199950737429693,10,995,996
0.0,10,996,996
17.06984360474872,10,996,997
12.099744389219037,10,997,998
43.80663147172763,10,998,1004
12.772472825247513,10,1004,1005
21.41494011440338,10,1005,1006
0.0,10,1006,1006
32.24180185461137,10,1006,1007
14.292004540224035,10,1007,1008
0.0,10,1008,1008
24.742304875265884,10,1008,1009
5.844914828514574,10,1009,1010
5.171286953050429,10,1010,1011
7.38666028103237,10,1011,1012
11.933178020674125,10,1012,1013
0.0,10,1013,1013
29.80862326080493,10,1013,1014
2.2087997466777045,10,1014,1015
4.990286739663489,10,1015,1016
0.0,10,1016,1016
57.183276748493206,10,1016,1017
1.5752759635349516,10,1017,1018
81.03108041462686,10,1018,1019
4.533152375093235,10,1019,1020
6.688873332674591,10,1020,1021
4.34962210944893,10,1021,1022
1.4976367337775356,10,1022,1023
23.703382556935303,11,1218,1219
161.38436417048212,11,1219,1220
5.446648615166951,11,1220,1221
1.3460263790988867,11,1221,1222
0.0,11,1222,1222
26.127639783567464,11,1222,1223
1.8914278889417624,11,1223,1224
8.35232216303064,11,1224,1225
9.75378152090736,11,1225,1226
5.104156236053594,11,1226,1227
0.0,11,1227,1227
21.116053642075762,11,1227,1228
3.9537404026800615,11,1228,1229
0.636184544243959,11,1229,1230
338.3805453712758,11,1230,1233
15.574937983752042,11,1233,1234
13.950210155955908,11,1234,1235
367.49217406312926,11,1235,1240
29.968404708695253,11,1240,1241
35.683052804765865,11,1241,1242
0.0,11,1242,1242
10.531547680803419,11,1242,1243
15.529757302306892,11,1243,1244
0.0,11,1244,1244
18.825871592364066,11,1244,1245
19.224539925420764,11,1245,1246
0.0,11,1246,1246
32.587802052533576,11,1246,1247
13.545614349941197,11,1247,1248
12.07819492277929,11,1248,1249
16.30718974525509,11,1249,1250
14.244046804499627,12,1315,1316
12.493809586668402,12,1316,1317
0.0,12,1317,1317
32.3331695972392,12,1317,1318
13.69033212600633,12,1318,1319
18.939937218778862,12,1319,1320
19.121775472517566,12,1320,1321
43.68414256471301,13,1376,1377
4.918110773440802,13,1377,1378
0.0,13,1378,1378
20.82195134175658,13,1378,1379
4.871248786784261,13,1379,1380
5.4609324803769415,13,1380,1381
0.0,13,1381,1381
45.41385736704145,13,1381,1382
2.82782982355041,13,1382,1383
0.9312026641586438,14,1431,1432
2.5960257064659147,14,1432,1433
4.104417354879696,14,1433,1434
