world_index,etape,id_polygone
1438,3,1
1498,3,1
1519,3,1
1583,3,6
1597,3,6
1677,3,6
1906,3,6
1910,3,6
1773,3,2
1877,3,2
1893,3,2
2028,3,3
2053,3,3
