world_index,etape,id_polygone
75,1,1
83,1,1
139,1,1
318,1,1
275,1,2
491,1,2
498,1,2
516,1,2
539,1,2
555,1,2
569,1,2
576,1,2
595,1,2
610,1,2
630,1,2
639,1,2
663,1,2
387,1,3
447,1,3
452,1,3
